"060750229012010","3918",1.000000
"060750213002004","3837",1.000000
"060750213002006","3837",1.000000
"060750229012009","3918",1.000000
"060750213002009","3853",1.000000
"060750213002007","3845",1.000000
"060750213002011","3837",1.000000
"060750229013005","3918",1.000000
"060750229013004","3918",1.000000
"060750209002005","3918",1.000000
"060750209002004","3917",1.000000
"060750209003005","3917",1.000000
"060750209003004","3917",1.000000
"060750213001005","3853",1.000000
"060750213002008","3853",1.000000
"060750210004003","3917",1.000000
"060750210004004","3917",1.000000
"060750214003006","3853",1.000000
"060750214003007","3847",1.000000
"060750210003007","3851",1.000000
"060750210003006","3851",1.000000
"060750210004005","3856",1.000000
"060750214002003","3847",1.000000
"060750214002005","3851",1.000000
"060750214002004","3851",1.000000
"060750304001007","2715",1.000000
"060750304001004","2715",1.000000
"060759804011003","2401",0.999999
"060759804011002","2401",1.000000
"060750605023007",,0.001410
"060750605023007","2009",0.998590
"060750605023009","2011",1.000000
"060750605023001","2012",0.302349
"060750605023001","2011",0.697651
"060759805011009","2011",1.000000
"060750605022001","2012",1.000000
"060750605021001","2012",1.000000
"060759805011005","2001",1.000000
"060759805011002","2001",1.000000
"060759805011001","2001",1.000000
"060759805011003","2001",1.000000
"060750256003007","2903",1.000000
"060750256003008","2903",1.000000
"060750256003004","2903",1.000000
"060750256003000","2903",1.000000
"060750256003001","2903",1.000000
"060750256004011","2903",1.000000
"060750256004000","1103",1.000000
"060750257011000","2901",1.000000
"060750256001001","2901",1.000000
"060750256001002","1103",1.000000
"060750257011002","2901",1.000000
"060750257011009","2901",1.000000
"060750254032017","3938",1.000000
"060750254032013","3936",1.000000
"060750254032012","3937",0.994401
"060750254013006","3936",1.000000
"060750254013004","3931",1.000000
"060750254013000","3931",1.000000
"060750254011004","3931",1.000000
"060750254011005","3931",1.000000
"060750254011002","3931",1.000000
"060750253002009","3927",1.000000
"060750253004006","3919",1.000000
"060750253004005","3919",1.000000
"060750253004004","3922",1.000000
"060750253002004","3927",1.000000
"060750253003008","3922",1.000000
"060750253003002","3922",1.000000
"060750253003000","3919",1.000000
"060750253003003","3922",1.000000
"060750253004009","3919",1.000000
"060750253004007","3919",1.000000
"060750605023003","2011",1.000000
"060750605023004","2011",1.000000
"060759901000006","2744",1.000000
"060759901000005","2401",1.000000
"060750604001032","2744",1.000000
"060750604001033","2744",1.000000
"060750604001018","2744",1.000000
"060750604001000","2744",0.923357
"060750604001019","2744",1.000000
"060750331004032","2729",1.000000
"060750604001004","2744",1.000000
"060750331004019","2729",1.000000
"060750331004031","2729",1.000000
"060750331004009","2729",1.000000
"060750331004003","2729",1.000000
"060750331004002","2729",1.000000
"060750330004007","2449",1.000000
"060750330003009","2449",1.000000
"060750330003006","2451",1.000000
"060750330006001","2445",1.000000
"060750330005001","2445",1.000000
"060750329014001","2439",1.000000
"060750329013001","2439",1.000000
"060750329012000","2432",1.000000
"060750329012001","2432",1.000000
"060750604001003","2744",1.000000
"060750604001012","2744",1.000000
"060750604001013","2744",1.000000
"060750604001017","2744",1.000000
"060750604001011","2744",1.000000
"060750604001001","2744",1.000000
"060750604001015","2728",1.000000
"060750604001016","2728",1.000000
"060750604001007","2728",1.000000
"060750331003004","2728",1.000000
"060750604001010","2728",1.000000
"060750331004024","2729",1.000000
"060750331003005","2728",1.000000
"060750331003006","2728",1.000000
"060750331003016","2728",1.000000
"060750331003008","2728",1.000000
"060750354005001","2441",1.000000
"060750354005008","2448",1.000000
"060750354005002","2441",1.000000
"060750331004023","2729",1.000000
"060750354004007","2441",1.000000
"060750331004011","2729",1.000000
"060750331004012","2729",1.000000
"060750331004013","2729",1.000000
"060750354004004","2435",1.000000
"060750354004001","2435",1.000000
"060750354002007","2436",1.000000
"060750354002004","2429",1.000000
"060750354003005","2435",1.000000
"060750354003004","2435",1.000000
"060750354003003","2435",1.000000
"060750354004003","2435",1.000000
"060750354005005","2441",1.000000
"060750354005003","2441",1.000000
"060750354005007","2448",1.000000
"060750354005011","2448",1.000000
"060750354005006","2448",1.000000
"060750354003007","2441",1.000000
"060750354003006","2441",1.000000
"060750354004008","2441",1.000000
"060750354005004","2441",1.000000
"060750354001005","2428",1.000000
"060750354001004","2428",1.000000
"060750354001012","2428",1.000000
"060750354001011","2428",1.000000
"060750354002008","2436",1.000000
"060750354003002","2435",1.000000
"060750354003001","2435",1.000000
"060750354003000","2435",1.000000
"060750354004002","2435",1.000000
"060750354001009","2428",1.000000
"060750354001010","2428",1.000000
"060750354002003","2428",1.000000
"060750604001014","2744",1.000000
"060750331003009","2728",1.000000
"060750604001000","2728",0.076643
"060750604001005","2728",1.000000
"060750331003010","2728",1.000000
"060750331003012","2728",1.000000
"060750604001002","2728",1.000000
"060750604001006","2728",1.000000
"060750331003013","2728",1.000000
"060750331003015","2728",1.000000
"060750331003014","2728",1.000000
"060750331003007","2728",1.000000
"060750331003017","2728",1.000000
"060750331004029","2729",1.000000
"060750331004020","2729",1.000000
"060750331004030","2729",1.000000
"060750331004022","2729",1.000000
"060750331004021","2729",1.000000
"060750604001039","2744",1.000000
"060750331004028","2728",1.000000
"060750331004027","2728",1.000000
"060750331004026","2729",1.000000
"060750331003011","2728",1.000000
"060750331004018","2729",1.000000
"060750331004017","2729",1.000000
"060750331004016","2729",1.000000
"060750331004010","2729",1.000000
"060750331003003","2728",1.000000
"060750331003001","2728",1.000000
"060750353004006","2448",1.000000
"060750353004001","2448",1.000000
"060750353003008","2443",1.000000
"060750353003001","2443",1.000000
"060750353002006","2443",1.000000
"060750353002005","2443",1.000000
"060750353005000","2442",1.000000
"060750353005001","2442",1.000000
"060750354004005","2442",1.000000
"060750330005007","2444",1.000000
"060750330005008","2444",1.000000
"060750353002009","2443",1.000000
"060750353002008","2443",1.000000
"060750353002007","2443",1.000000
"060750330006003","2444",1.000000
"060750330006004","2444",1.000000
"060750330005006","2444",1.000000
"060750330005005","2444",1.000000
"060750330005009","2444",1.000000
"060750353002000","2437",1.000000
"060750330006002","2445",1.000000
"060750330005004","2444",1.000000
"060750353001004","2437",1.000000
"060750353001003","2429",1.000000
"060750604001008","2728",1.000000
"060750353004002","2448",1.000000
"060750353004005","2448",1.000000
"060750353004003","2448",1.000000
"060750353004004","2448",1.000000
"060750353005006","2448",1.000000
"060750353003005","2442",1.000000
"060750353005004","2442",1.000000
"060750354005000","2442",1.000000
"060750353003004","2443",1.000000
"060750353005003","2442",1.000000
"060750604001009","2728",1.000000
"060750604001037","2728",1.000000
"060750354005010","2448",1.000000
"060750354005009","2448",1.000000
"060750353005005","2448",1.000000
"060750353005002","2442",1.000000
"060750354004006","2442",1.000000
"060750353003006","2443",1.000000
"060750353003002","2443",1.000000
"060750353003003","2443",1.000000
"060750353003007","2443",1.000000
"060750353002004","2437",1.000000
"060750354002006","2436",1.000000
"060750353001005","2437",1.000000
"060750353001006","2437",1.000000
"060750353001007","2437",1.000000
"060750353001010","2437",1.000000
"060750353006004","2436",1.000000
"060750353006005","2436",1.000000
"060750353001009","2437",1.000000
"060750353006007","2436",1.000000
"060750353006006","2436",1.000000
"060750354004000","2436",1.000000
"060750354002005","2429",1.000000
"060750353006002","2429",1.000000
"060750353006003","2429",1.000000
"060750353002002","2437",1.000000
"060750353002003","2437",1.000000
"060750353002001","2437",1.000000
"060750353001008","2437",1.000000
"060750331004014","2729",1.000000
"060750353004008","2440",1.000000
"060750330004022","2440",1.000000
"060750353004000","2448",1.000000
"060750331004015","2729",1.000000
"060750330004015","2449",1.000000
"060750330004008","2449",1.000000
"060750330004010","2440",1.000000
"060750330004016","2440",1.000000
"060750330004012","2440",1.000000
"060750330004009","2449",1.000000
"060750330006005","2444",1.000000
"060750353004007","2448",1.000000
"060750331004025","2729",1.000000
"060750331004033","2729",1.000000
"060750330004021","2440",1.000000
"060750330004014","2440",1.000000
"060750330004020","2440",1.000000
"060750331003002","2728",1.000000
"060750331004034","2729",1.000000
"060750331003000","2728",1.000000
"060750330004013","2440",1.000000
"060750353003009","2443",1.000000
"060750330004018","2440",1.000000
"060750330004017","2440",1.000000
"060750330004019","2440",1.000000
"060750353003000","2443",1.000000
"060750330004011","2440",1.000000
"060750330006007","2444",1.000000
"060750330006008","2444",1.000000
"060750330006009","2444",1.000000
"060750330006006","2444",1.000000
"060750331004005","2729",1.000000
"060750331004006","2729",1.000000
"060750331004007","2729",1.000000
"060750331004004","2729",1.000000
"060750330003010","2451",1.000000
"060750330003008","2451",1.000000
"060750330003007","2451",1.000000
"060750329014005","2438",1.000000
"060750329013005","2438",1.000000
"060750329013006","2438",1.000000
"060750329013007","2438",1.000000
"060750329013008","2438",1.000000
"060750329013009","2438",1.000000
"060750329013004","2438",1.000000
"060750329013003","2438",1.000000
"060750329012004","2432",1.000000
"060750329013002","2439",1.000000
"060750329014006","2438",1.000000
"060750329014007","2438",1.000000
"060750329014008","2438",1.000000
"060750329014009","2438",1.000000
"060750329012005","2431",1.000000
"060750329012006","2431",1.000000
"060750329012007","2431",1.000000
"060750329012008","2431",1.000000
"060750329012009","2431",1.000000
"060750330005003","2444",1.000000
"060750329014004","2438",1.000000
"060750329014002","2439",1.000000
"060750329014003","2438",1.000000
"060750330005002","2445",1.000000
"060750329012003","2432",1.000000
"060750329012002","2432",1.000000
"060750263031010","1143",1.000000
"060750262004011","1141",1.000000
"060750262004012","1141",1.000000
"060750262004008","1141",1.000000
"060750260032007","1138",1.000000
"060750263023000","1137",1.000000
"060750262003006","1141",1.000000
"060750262003005","1141",1.000000
"060750262003013","1141",1.000000
"060750313022008","2758",1.000000
"060750332031010","2759",1.000000
"060750332031006","2759",1.000000
"060750332032002","2759",1.000000
"060750332032011","2759",1.000000
"060750332032004","2759",1.000000
"060750332031011","2759",1.000000
"060750332032012","2759",1.000000
"060750332032013","2759",1.000000
"060750332031014","2759",1.000000
"060750260042009","1137",1.000000
"060750262003001","1141",1.000000
"060750262001001","1142",0.705868
"060750262003000","1141",1.000000
"060750262003002","1141",1.000000
"060750313022007","1125",1.000000
"060750332031000","2758",1.000000
"060750332031005","2758",1.000000
"060750332032005","2759",1.000000
"060750260042008","1137",1.000000
"060750263012000","1135",1.000000
"060750262001001","1133",0.294132
"060750262001000","1142",0.763008
"060750314002000","1132",1.000000
"060750314002009","1132",1.000000
"060750313022000","1126",1.000000
"060750313022001","1126",1.000000
"060750313022003","1125",1.000000
"060750313022006","1125",1.000000
"060750260042007","1137",1.000000
"060750260042006","1137",1.000000
"060750263012001","1135",1.000000
"060750261002016","1134",1.000000
"060750261002023","1134",1.000000
"060750261002014","1134",1.000000
"060750261002011","1133",1.000000
"060750262001003","1133",1.000000
"060750314002002","1131",1.000000
"060750314002008","1132",1.000000
"060750314002007","1131",1.000000
"060750313021006","1126",1.000000
"060750313021005","1126",1.000000
"060750313021004","1126",1.000000
"060750313022002","1126",1.000000
"060750313022004","1125",1.000000
"060750313022005","1125",1.000000
"060750260042005","1137",1.000000
"060750263011004","1136",1.000000
"060750260042004","1137",1.000000
"060750263011005","1136",1.000000
"060750263011006","1136",1.000000
"060750263011007","1136",1.000000
"060750261002015","1134",1.000000
"060750261002013","1134",1.000000
"060750261002010","1133",1.000000
"060750314002003","1131",1.000000
"060750314002006","1131",1.000000
"060750313021007","1126",1.000000
"060750314005005","1127",1.000000
"060750314001004","1129",1.000000
"060750314002004","1131",1.000000
"060750314004000","1128",1.000000
"060750314001005","1129",1.000000
"060750312012000","1112",1.000000
"060750312021000","1129",1.000000
"060750314001003","1129",1.000000
"060750314001002","1117",1.000000
"060750310002012","2751",1.000000
"060750310002007","2752",1.000000
"060750310002013","2751",1.000000
"060750312011006","1118",1.000000
"060750311004010","2752",1.000000
"060750310002000","2752",1.000000
"060750310002001","2752",1.000000
"060750310002002","2752",1.000000
"060750310001012","2741",1.000000
"060750310001011","2741",1.000000
"060750307001013","2736",1.000000
"060750307003009","2741",1.000000
"060750307003010","2739",1.000000
"060750307003011","2739",0.549580
"060750307003013","2739",1.000000
"060750307001014","2736",1.000000
"060750307001015","2736",1.000000
"060750307001004","2736",1.000000
"060750306002011","2740",1.000000
"060750307003016","2739",1.000000
"060750306002009","2727",1.000000
"060750306001013","2722",1.000000
"060750306002008","2727",1.000000
"060750306001001","2722",1.000000
"060750306001002","2722",1.000000
"060750306002007","2727",1.000000
"060750306001019","2722",1.000000
"060750313023022","2761",1.000000
"060750313023032","2761",1.000000
"060750313023023","2761",1.000000
"060750313023024","2761",1.000000
"060750313023029","2761",1.000000
"060750313023025","2761",1.000000
"060750313023031","2761",1.000000
"060750313023026","2761",1.000000
"060750313022010","1125",1.000000
"060750313022009","1125",1.000000
"060750313022011","1125",1.000000
"060750604001023","2744",1.000000
"060750604001026","2744",1.000000
"060750604001031","2744",1.000000
"060750604001022","2744",1.000000
"060750604001021","2744",1.000000
"060750604001029","2744",1.000000
,"2744",0.000000
"060750604001036","2744",1.000000
"060750604001027","2744",1.000000
"060750604001020","2744",1.000000
"060750313023030","2761",1.000000
"060750604001024","2744",1.000000
"060750604001025","2744",1.000000
"060750604001028","2744",1.000000
"060750313023033","2761",1.000000
"060750604001034","2761",1.000000
"060750604001030","2744",1.000000
"060750332031008","2758",1.000000
"060750332031007","2758",1.000000
"060750332031009","2758",1.000000
"060750332031001","2759",1.000000
"060750604001038","2744",1.000000
"060750332031013","2758",1.000000
"060750262005017","1139",1.000000
"060750262005016","1139",1.000000
"060750262005001","1139",1.000000
"060750262005003","1139",1.000000
"060750313023020","1132",1.000000
"060750313023021","1132",1.000000
"060750314003006","1132",1.000000
"060750314003002","1128",1.000000
"060750314003007","1128",1.000000
"060750314003001","1128",1.000000
"060750314004005","1128",1.000000
"060750314004002","1128",1.000000
"060750314004001","1128",1.000000
"060750262005011","1139",1.000000
"060750313023034","2761",1.000000
"060750262005005","1139",1.000000
"060750262005006","1139",1.000000
"060750313023017","2761",1.000000
"060750313023016","2761",1.000000
"060750313023015","2761",1.000000
"060750313023006","2761",1.000000
"060750313023008","2761",1.000000
"060750313023005","1125",1.000000
"060750313023027","2761",1.000000
"060750313023028","2761",1.000000
"060750313023001","1125",1.000000
"060750313023004","1125",1.000000
"060750313023007","2761",1.000000
"060750262005009","1139",1.000000
"060750262005008","1139",1.000000
"060750313023018","2761",1.000000
"060750262005007","1139",1.000000
"060750313023035","2761",1.000000
"060750262005010","1139",1.000000
"060750313022013","1125",1.000000
"060750313022012","1125",1.000000
"060750262005018","1139",1.000000
"060750262005004","1139",1.000000
"060750313023011","2761",1.000000
"060750313023012","2761",1.000000
"060750262005012","1139",1.000000
"060750313023036","2761",1.000000
"060750313023013","2761",1.000000
"060750313023014","2761",1.000000
"060750313023019","2761",1.000000
"060750313023009","1125",1.000000
"060750313023010","1125",1.000000
"060750313023002","1125",1.000000
"060750313023003","1125",1.000000
"060750313023000","1125",1.000000
"060750262004013","1139",1.000000
"060750262004016","1139",1.000000
"060750262004014","1139",1.000000
"060750262004009","1139",1.000000
"060750262004010","1139",1.000000
"060750262004003","1139",1.000000
"060750262004002","1139",1.000000
"060750314003003","1131",1.000000
"060750314002010","1132",1.000000
"060750314003004","1131",1.000000
"060750314003000","1131",1.000000
"060750314004003","1128",1.000000
"060750314004004","1128",1.000000
"060750262005014","1139",1.000000
"060750262005015","1139",1.000000
"060750262004015","1139",1.000000
"060750262005013","1139",1.000000
"060750262005020","1139",1.000000
"060750262005002","1139",1.000000
"060750262005000","1139",1.000000
"060750262005019","1139",1.000000
"060750262004007","1141",1.000000
"060750262004005","1141",1.000000
"060750262004006","1141",1.000000
"060750262004000","1141",1.000000
"060750262004001","1141",1.000000
"060750314002012","1132",1.000000
"060750262004004","1141",1.000000
"060750262003004","1141",1.000000
"060750314003005","1131",1.000000
"060750314002011","1132",1.000000
"060750331001010","2731",1.000000
"060750331001009","2731",1.000000
"060750331001008","2731",1.000000
"060750331001012","2731",1.000000
"060750331001013","2731",1.000000
"060750331002013","2731",1.000000
"060750331002012","2731",1.000000
"060750331002011","2731",1.000000
"060750331002010","2731",1.000000
"060750331002009","2731",1.000000
"060750331001011","2731",1.000000
"060750309006018","2732",1.000000
"060750331002005","2731",1.000000
"060750331002007","2729",1.000000
"060750331004001","2729",1.000000
"060750313012010","1113",1.000000
"060750313012004","1113",1.000000
"060750309004026","2747",1.000000
"060750309006007","2732",1.000000
"060750309006005","2732",1.000000
"060750309006006","2732",1.000000
"060750309006002","2732",1.000000
"060750309006008","2732",1.000000
"060750313011004","1113",1.000000
"060750309004028","2747",1.000000
"060750309004027","2747",1.000000
"060750309004001","2747",1.000000
"060750309004007","2747",1.000000
"060750309004003","2747",1.000000
"060750309005018","2733",1.000000
"060750309005016","2733",1.000000
"060750309005008","2733",1.000000
"060750309005007","2733",0.605410
"060750309006004","2732",1.000000
"060750308004008","2720",1.000000
"060750309004020","2747",1.000000
"060750309004011","2747",1.000000
"060750309004012","2747",1.000000
"060750309004019","2747",1.000000
"060750309005011","2733",1.000000
"060750309005012","2733",1.000000
"060750309005015","2733",1.000000
"060750309005017","2733",1.000000
"060750309005005","2734",1.000000
"060750309005004","2734",1.000000
"060750308003006","2734",1.000000
"060750308003005","2720",1.000000
"060750308003003","2720",1.000000
"060750308003007","2720",1.000000
"060750308003004","2720",1.000000
"060750308004005","2724",1.000000
"060750308004004","2724",1.000000
"060750309002001","2733",1.000000
"060750309002000","2733",1.000000
"060750308005004","2724",1.000000
"060750309001001","2734",1.000000
"060750309001016","2738",1.000000
"060750309001008","2738",1.000000
"060750304002009","2721",1.000000
"060750304005000","2719",1.000000
"060750309001015","2738",1.000000
"060750309001010","2738",1.000000
"060750304004000","2719",1.000000
"060750310001006","2738",1.000000
"060750310001005","2738",1.000000
"060750310001010","2741",1.000000
"060750310001009","2741",1.000000
"060750310001008","2741",1.000000
"060750310001004","2741",1.000000
"060750310001007","2741",1.000000
"060750604001035","2744",1.000000
"060750332041009","2757",1.000000
"060750332032003","2757",1.000000
"060750332042001","2757",1.000000
"060750332011005","2745",0.854817
"060750332011017","2745",1.000000
"060750332011012","2745",0.542064
"060750332011005","2730",0.145183
"060750332011002","2731",1.000000
"060750332011004","2730",1.000000
"060750332041008","2757",1.000000
"060750332042000","2757",1.000000
"060750332041002","2756",1.000000
"060750309007010","2746",1.000000
"060750309007003","2746",1.000000
"060750332011006","2730",1.000000
"060750332011011","2730",1.000000
"060750332011010","2730",1.000000
"060750309007000","2746",1.000000
"060750309007009","2746",1.000000
"060750309007008","2746",1.000000
"060750309004021","2747",1.000000
"060750309004022","2747",1.000000
"060750309004023","2747",1.000000
"060750332043004","2756",1.000000
"060750332032006","2759",1.000000
"060750332043001","2756",1.000000
"060750332043002","2756",1.000000
"060750332043003","2756",1.000000
"060750332043000","2756",1.000000
"060750332043009","2756",1.000000
"060750332043008","2756",1.000000
"060750332043007","2756",1.000000
"060750332043005","2756",1.000000
"060750332011015","2756",1.000000
"060750332043010","2756",1.000000
"060750332032010","2759",1.000000
"060750332032009","2759",1.000000
"060750332032008","2759",1.000000
"060750332032014","2759",1.000000
"060750332043012","2756",1.000000
"060750332031012","2759",1.000000
"060750332032007","2759",1.000000
"060750332043011","2756",1.000000
"060750332011014","2756",1.000000
"060750332011013","2756",1.000000
"060750332043006","2756",1.000000
"060750332011003","2731",1.000000
"060750331002008","2729",1.000000
"060750331004008","2729",1.000000
"060750309007017","2746",1.000000
"060750332041015","2758",1.000000
"060750332031003","2758",1.000000
"060750313011007","1113",1.000000
"060750309007004","2746",1.000000
"060750309007018","2746",1.000000
"060750309007015","2746",1.000000
"060750332041006","2758",1.000000
"060750332041003","2757",1.000000
"060750332041001","2756",1.000000
"060750332041004","2758",1.000000
"060750332041000","2758",1.000000
"060750332041007","2758",1.000000
"060750309007014","2746",1.000000
"060750309007011","2746",1.000000
"060750309007012","2746",1.000000
"060750313011005","1113",1.000000
"060750313011006","1113",1.000000
"060750309007005","2746",1.000000
"060750309007013","2746",1.000000
"060750332032001","2759",1.000000
"060750332041014","2758",1.000000
"060750332041011","2758",1.000000
"060750332032000","2759",1.000000
"060750332041010","2758",1.000000
"060750332041016","2758",1.000000
"060750332041012","2758",1.000000
"060750332041005","2758",1.000000
"060750332041013","2758",1.000000
"060750332011016","2745",1.000000
"060750309007016","2746",1.000000
"060750309007019","2746",1.000000
"060750332031002","2758",1.000000
"060750313012008","1113",1.000000
"060750313012006","1113",1.000000
"060750313012007","1113",1.000000
"060750313012005","1113",1.000000
"060750332031004","2758",1.000000
"060750332031016","2758",1.000000
"060750332031015","2758",1.000000
"060750309007020","2746",1.000000
"060750313012009","1113",1.000000
"060750309004025","2747",1.000000
"060750309004024","2747",1.000000
"060750309007007","2746",1.000000
"060750309007006","2746",1.000000
"060750332011009","2730",1.000000
"060750332011000","2730",1.000000
"060750309006014","2732",1.000000
"060750309006015","2732",1.000000
"060750309006016","2732",1.000000
"060750309006012","2732",1.000000
"060750309006017","2732",1.000000
"060750309004005","2747",1.000000
"060750309004010","2747",1.000000
"060750332011012","2730",0.457936
"060750332011007","2730",1.000000
"060750332011008","2730",1.000000
"060750332011001","2730",1.000000
"060750309007001","2746",1.000000
"060750309007002","2746",1.000000
"060750309004008","2747",1.000000
"060750309004009","2747",1.000000
"060750309006010","2732",1.000000
"060750309006011","2732",1.000000
"060750309006013","2732",1.000000
"060750309004006","2747",1.000000
"060750331001005","2731",1.000000
"060750331001004","2731",1.000000
"060750308005013","2723",1.000000
"060750330003002","2451",1.000000
"060750330003003","2451",1.000000
"060750308005012","2724",1.000000
"060750308005011","2723",1.000000
"060750308005010","2723",1.000000
"060750308005014","2723",1.000000
"060750330002000","2447",1.000000
"060750330002001","2447",1.000000
"060750330002002","2447",1.000000
"060750330002003","2446",1.000000
"060750330002004","2446",1.000000
"060750330002005","2446",1.000000
"060750330002006","2446",1.000000
"060750330002007","2445",1.000000
"060750330002008","2445",1.000000
"060750330006000","2445",1.000000
"060750330001002","2447",1.000000
"060750328012002","2447",1.000000
"060750328011008","2433",1.000000
"060750328011003","2433",1.000000
"060750331002002","2731",1.000000
"060750331002003","2731",1.000000
"060750330004002","2449",1.000000
"060750331002006","2731",0.502614
"060750331002006","2729",0.497386
"060750330004005","2449",1.000000
"060750330004004","2449",1.000000
"060750330004003","2449",1.000000
"060750330004006","2449",1.000000
"060750331004000","2729",1.000000
"060750331002004","2731",1.000000
"060750331001006","2731",1.000000
"060750331002014","2731",1.000000
"060750331002001","2731",1.000000
"060750331002000","2731",1.000000
"060750330004000","2449",1.000000
"060750330004001","2449",1.000000
"060750331001007","2731",1.000000
"060750330003004","2451",1.000000
"060750330003005","2451",1.000000
"060750330001006","2446",1.000000
"060750328012003","2446",1.000000
"060750328012004","2446",1.000000
"060750328012005","2446",1.000000
"060750328013008","2433",1.000000
"060750328013007","2433",1.000000
"060750328013006","2439",1.000000
"060750328013005","2439",1.000000
"060750329013000","2439",1.000000
"060750328013002","2433",1.000000
"060750330001007","2445",1.000000
"060750330001008","2445",1.000000
"060750330005000","2445",1.000000
"060750328012007","2439",1.000000
"060750329014000","2439",1.000000
"060750328012006","2439",1.000000
"060750328013004","2433",1.000000
"060750328013003","2433",1.000000
"060750330001003","2446",1.000000
"060750330001004","2446",1.000000
"060750330001005","2446",1.000000
"060750328013000","2433",1.000000
"060750328013001","2433",1.000000
"060750309006000","2720",1.000000
"060750308004009","2720",1.000000
"060750308003019","2720",1.000000
"060750308004011","2720",1.000000
"060750331001001","2731",1.000000
"060750331001002","2731",1.000000
"060750331001003","2731",1.000000
"060750309006009","2732",1.000000
"060750331001000","2731",1.000000
"060750308004010","2720",1.000000
"060750308004012","2720",1.000000
"060750330003000","2451",1.000000
"060750330003001","2451",1.000000
"060750309006001","2732",1.000000
"060750309005007","2734",0.394590
"060750309006003","2732",1.000000
"060750309005009","2733",1.000000
"060750309005006","2734",1.000000
"060750308004015","2724",1.000000
"060750308004014","2723",1.000000
"060750308004013","2723",1.000000
"060750308005007","2723",1.000000
"060750308005008","2723",1.000000
"060750304005003","2718",1.000000
"060750304005004","2718",1.000000
"060750304005005","2718",1.000000
"060750328012000","2447",1.000000
"060750328012001","2447",1.000000
"060750304005001","2719",1.000000
"060750304005002","2719",1.000000
"060750304004004","2718",1.000000
"060750304005006","2718",1.000000
"060750330001000","2447",1.000000
"060750308005009","2723",1.000000
"060750330001001","2447",1.000000
"060750304004005","2718",1.000000
"060750328011006","2447",1.000000
"060750328011007","2447",1.000000
"060750304004006","2718",1.000000
"060750328011005","2433",1.000000
"060750328011004","2433",1.000000
"060750304003009","2718",1.000000
"060750304003010","2718",1.000000
"060750308005005","2724",1.000000
"060750308005006","2723",1.000000
"060750304004001","2719",1.000000
"060750304004003","2718",1.000000
"060750304004002","2719",1.000000
"060750314005004","1127",1.000000
"060750314005001","1127",1.000000
"060750309003015","2747",1.000000
"060750312014003","1127",1.000000
"060750309003014","2747",1.000000
"060750309003020","2747",1.000000
"060750310002023","2751",1.000000
"060750312014002","1115",1.000000
"060750312013006","1111",1.000000
"060750309003011","2748",1.000000
