ballotID,Precinct,Ballot Style,rank1,rank2,rank3
145771,South Bristol W1,DEM Ballot Style 56,"Pieh, Wendy",skipped,skipped
145773,South Bristol W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
145781,South Bristol W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
145787,South Bristol W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
145790,South Bristol W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
145857,South Bristol W1,DEM Ballot Style 56,"Pieh, Wendy",skipped,skipped
145879,South Bristol W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
145922,South Bristol W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
145975,South Bristol W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
145978,South Bristol W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
145989,South Bristol W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
145998,South Bristol W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
146001,South Bristol W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.",skipped
146011,South Bristol W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
146024,South Bristol W1,DEM Ballot Style 56,"Pieh, Wendy",skipped,skipped
146034,South Bristol W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
146050,South Bristol W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
146110,South Bristol W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
146156,South Bristol W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
146227,South Bristol W1,DEM Ballot Style 56,"Pieh, Wendy",skipped,skipped
146253,South Bristol W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.",skipped
146255,South Bristol W1,DEM Ballot Style 56,"Pieh, Wendy",skipped,skipped
146256,South Bristol W1,DEM Ballot Style 56,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
146268,South Bristol W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
146306,South Bristol W1,DEM Ballot Style 56,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
146342,South Bristol W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
146365,South Bristol W1,DEM Ballot Style 56,"Pieh, Wendy",skipped,skipped
146372,South Bristol W1,DEM Ballot Style 56,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V."
146380,South Bristol W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
146391,South Bristol W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
146405,South Bristol W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.",skipped
146417,South Bristol W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
146435,South Bristol W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
147767,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
147768,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
147779,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
147780,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
147781,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy",skipped
147784,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
147787,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
147788,Nobleboro W1,DEM Ballot Style 56,skipped,skipped,skipped
147790,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.",skipped,skipped
147794,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
147797,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
147802,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
147808,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
147810,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
147817,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy",skipped,skipped
147818,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
147826,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
147846,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy",skipped
147856,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
147866,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
147884,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V."
147889,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
147896,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.",skipped
147898,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy",skipped,skipped
147907,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy",skipped
147922,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.",skipped,skipped
147925,Nobleboro W1,DEM Ballot Style 56,skipped,skipped,skipped
147930,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy",skipped,skipped
147931,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
147935,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
147940,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
147941,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
147946,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy",skipped
147966,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy",skipped
147967,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
147969,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
147979,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
147984,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy",skipped
147999,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
148002,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V."
148003,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148004,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148008,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.",skipped,skipped
148013,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy",skipped,skipped
148040,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
148050,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148066,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148082,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148107,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148108,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148115,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148116,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148118,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy",skipped
148121,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148124,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148151,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148152,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148161,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148168,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
148169,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148218,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148248,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148267,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
148272,Nobleboro W1,DEM Ballot Style 56,"Levesque, David J.",skipped,skipped
148291,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148299,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148313,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148322,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148325,Nobleboro W1,DEM Ballot Style 56,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148328,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148331,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148333,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148338,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
148343,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
148349,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148353,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped
148355,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped
148358,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148360,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148364,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148368,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148369,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
148370,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148376,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148380,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.",skipped
148390,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148394,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148401,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148415,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148424,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped
148429,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped
148430,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148453,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148463,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped
148466,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148470,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148472,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148475,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped
148476,Damariscotta,DEM Ballot Style 105,skipped,skipped,skipped
148487,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148489,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148491,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148505,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148512,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped
148513,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped
148517,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148519,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Pieh, Wendy","Pieh, Wendy"
148520,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148523,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148529,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148530,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped
148533,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148537,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148541,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148544,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148549,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
148550,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped
148551,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148558,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped
148559,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
148561,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148570,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped
148573,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V."
148574,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped
148575,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148582,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped
148585,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V."
148587,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148588,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148591,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148593,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
148600,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
148602,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148606,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V."
148609,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148610,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148614,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped
148616,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148619,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148620,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148621,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
148635,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
148637,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148638,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
148642,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148643,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148644,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V."
148649,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148654,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148657,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped
148658,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148660,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped
148665,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
148669,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148673,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped
148679,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148680,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148681,Damariscotta,DEM Ballot Style 105,skipped,skipped,skipped
148689,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148695,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148699,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Pieh, Wendy"
148700,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148701,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148702,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148704,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148706,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.",skipped
148708,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.",skipped
148711,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148714,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148715,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy",skipped
148717,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped
148720,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped
148723,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
148725,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
148727,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148730,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V."
148735,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148738,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148741,Damariscotta,DEM Ballot Style 105,"Levesque, David J.",skipped,skipped
148742,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V."
148743,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148746,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
148747,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Pieh, Wendy",skipped
148757,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148760,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.",skipped
148761,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148762,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148764,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148766,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped
148771,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148773,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped
148776,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped
148777,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.",skipped,skipped
148783,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148788,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped
148789,Damariscotta,DEM Ballot Style 105,"Levesque, David J.",skipped,skipped
148790,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
148792,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped
148795,Damariscotta,DEM Ballot Style 105,skipped,skipped,skipped
148799,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
148800,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148801,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148802,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148803,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.",skipped
148807,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148815,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J."
148818,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
148833,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V."
148834,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
148835,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy"
148839,Damariscotta,DEM Ballot Style 105,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
148840,Damariscotta,DEM Ballot Style 105,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy"
148841,Damariscotta,DEM Ballot Style 105,"Pieh, Wendy",skipped,skipped
148860,Nobleboro W1,DEM Ballot Style 56,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J."
