"srprec","tract","block","blkreg","srtotreg","pctsrprec","blktotreg","pctblk"
"200100","421100","1000","9","703","1.280227596","9","100"
"200100","421100","1001","64","703","9.103840682","64","100"
"200100","421100","1002","40","703","5.689900426","48","83.333333333"
"200100","421100","1003","18","703","2.560455192","75","24"
"200100","421100","1007","43","703","6.116642958","47","91.489361702"
"200100","421100","1008","46","703","6.54338549","46","100"
"200100","421100","1009","78","703","11.095305832","78","100"
"200100","421100","1010","102","703","14.509246088","108","94.444444444"
"200100","421100","1011","93","703","13.229018492","93","100"
"200100","421100","1012","2","703","0.284495021","2","100"
"200100","421100","1013","17","703","2.418207681","17","100"
"200100","421100","2004","46","703","6.54338549","109","42.201834862"
"200100","421100","2007","117","703","16.642958748","117","100"
"200100","421100","2015","14","703","1.991465149","85","16.470588235"
"200100","421100","2019","14","703","1.991465149","36","38.888888888"
"200200","421500","1000","70","695","10.071942446","200","35"
"200200","421500","1004","34","695","4.89208633","65","52.307692307"
"200200","421500","1005","70","695","10.071942446","70","100"
"200200","421500","1006","15","695","2.158273381","15","100"
"200200","421500","1007","70","695","10.071942446","70","100"
"200200","421500","1008","63","695","9.064748201","63","100"
"200200","421500","1009","25","695","3.597122302","25","100"
"200200","421500","1012","20","695","2.877697841","20","100"
"200200","421500","1013","9","695","1.294964028","9","100"
"200200","421500","1016","62","695","8.920863309","62","100"
"200200","421500","1017","57","695","8.201438848","57","100"
"200200","421500","1018","16","695","2.302158273","29","55.172413793"
"200200","421500","1024","13","695","1.870503597","13","100"
"200200","421500","1025","43","695","6.187050359","67","64.179104477"
"200200","421500","2013","22","695","3.165467625","101","21.782178217"
"200200","421600","1000","50","695","7.194244604","230","21.739130434"
"200200","421600","1002","56","695","8.057553956","133","42.105263157"
"200300","421600","1000","180","556","32.374100719","230","78.260869565"
"200300","421600","1001","94","556","16.90647482","94","100"
"200300","421600","1002","3","556","0.539568345","133","2.255639097"
"200300","421600","1003","52","556","9.352517985","92","56.52173913"
"200300","421600","1004","37","556","6.654676258","37","100"
"200300","421600","1005","48","556","8.633093525","48","100"
"200300","421600","1006","57","556","10.251798561","57","100"
"200300","421600","1008","25","556","4.496402877","25","100"
"200300","421600","1010","15","556","2.697841726","15","100"
"200300","421600","2010","45","556","8.093525179","79","56.962025316"
"200600","421500","1025","13","652","1.99386503","67","19.402985074"
"200600","421600","1002","74","652","11.349693251","133","55.639097744"
"200600","421600","1003","40","652","6.134969325","92","43.478260869"
"200600","421600","2000","37","652","5.674846625","45","82.222222222"
"200600","421600","2001","106","652","16.257668711","106","100"
"200600","421600","2002","20","652","3.067484662","172","11.627906976"
"200600","421600","2003","18","652","2.760736196","35","51.428571428"
"200600","421600","2005","34","652","5.214723926","90","37.777777777"
"200600","421600","2006","49","652","7.515337423","49","100"
"200600","421600","2007","59","652","9.049079754","59","100"
"200600","421600","2008","45","652","6.90184049","45","100"
"200600","421600","2009","85","652","13.036809815","126","67.46031746"
"200600","421600","2010","34","652","5.214723926","79","43.037974683"
"200600","422500","2000","38","652","5.828220858","151","25.165562913"
"200700","421500","1025","11","626","1.757188498","67","16.417910447"
"200700","421500","2000","5","626","0.798722044","34","14.705882352"
"200700","421500","2001","26","626","4.153354632","26","100"
"200700","421500","2002","14","626","2.236421725","54","25.925925925"
"200700","421500","2003","55","626","8.785942492","55","100"
"200700","421500","2004","32","626","5.111821086","32","100"
"200700","421500","2005","13","626","2.076677316","49","26.530612244"
"200700","421500","2009","52","626","8.306709265","92","56.52173913"
"200700","421500","2010","26","626","4.153354632","26","100"
"200700","421500","2011","13","626","2.076677316","39","33.333333333"
"200700","421500","2013","56","626","8.9456869","101","55.445544554"
"200700","421500","2014","25","626","3.993610223","25","100"
"200700","421500","2015","49","626","7.827476038","55","89.09090909"
"200700","421500","2018","60","626","9.584664536","77","77.922077922"
"200700","421500","2019","17","626","2.715654952","32","53.125"
"200700","421500","3000","35","626","5.591054313","35","100"
"200700","421500","3001","3","626","0.479233226","3","100"
"200700","421500","3002","59","626","9.424920127","59","100"
"200700","421500","3003","23","626","3.674121405","62","37.096774193"
"200700","421500","3004","14","626","2.236421725","33","42.424242424"
"200700","421500","3005","12","626","1.916932907","13","92.307692307"
"200700","421500","3022","26","626","4.153354632","35","74.285714285"
"200800","421500","1000","130","580","22.413793103","200","65"
"200800","421500","1001","9","580","1.551724137","9","100"
"200800","421500","1002","5","580","0.862068965","5","100"
"200800","421500","1003","21","580","3.620689655","21","100"
"200800","421500","1004","31","580","5.344827586","65","47.692307692"
"200800","421500","1014","13","580","2.24137931","13","100"
"200800","421500","1015","4","580","0.689655172","4","100"
"200800","421500","1018","13","580","2.24137931","29","44.827586206"
"200800","421500","1019","32","580","5.517241379","32","100"
"200800","421500","1020","69","580","11.896551724","69","100"
"200800","421500","1021","4","580","0.689655172","4","100"
"200800","421500","1022","61","580","10.517241379","61","100"
"200800","421500","1023","11","580","1.896551724","11","100"
"200800","421500","1026","31","580","5.344827586","31","100"
"200800","421500","2000","29","580","5","34","85.294117647"
"200800","421500","2002","40","580","6.896551724","54","74.074074074"
"200800","421500","2011","26","580","4.48275862","39","66.666666666"
"200800","421500","2012","28","580","4.827586206","28","100"
"200800","421500","2013","23","580","3.965517241","101","22.772277227"
"201000","421100","1002","8","588","1.360544217","48","16.666666666"
"201000","421100","1003","57","588","9.693877551","75","76"
"201000","421100","1004","35","588","5.952380952","35","100"
"201000","421100","1005","13","588","2.210884353","13","100"
"201000","421100","1006","7","588","1.19047619","7","100"
"201000","421100","1007","4","588","0.680272108","47","8.510638297"
"201000","421100","1010","6","588","1.020408163","108","5.555555555"
"201000","421100","2000","20","588","3.401360544","20","100"
"201000","421100","2001","54","588","9.183673469","54","100"
"201000","421100","2002","45","588","7.653061224","45","100"
"201000","421100","2003","32","588","5.44217687","32","100"
"201000","421100","2004","63","588","10.714285714","109","57.798165137"
"201000","421100","2005","57","588","9.693877551","57","100"
"201000","421100","2006","94","588","15.986394557","94","100"
"201000","421100","2008","21","588","3.571428571","23","91.304347826"
"201000","421100","2009","42","588","7.142857142","42","100"
"201000","421100","2013","12","588","2.040816326","62","19.354838709"
"201000","421100","2014","9","588","1.530612244","39","23.076923076"
"201000","421100","2015","9","588","1.530612244","85","10.588235294"
"201100","421100","2008","2","659","0.303490136","23","8.695652173"
"201100","421100","2010","24","659","3.641881638","24","100"
"201100","421100","2011","19","659","2.883156297","19","100"
"201100","421100","2012","51","659","7.738998482","51","100"
"201100","421100","2013","50","659","7.587253414","62","80.64516129"
"201100","421100","2014","30","659","4.552352048","39","76.923076923"
"201100","421100","2015","62","659","9.408194233","85","72.94117647"
"201100","421100","2016","16","659","2.427921092","16","100"
"201100","421100","2017","48","659","7.283763277","48","100"
"201100","421100","2018","10","659","1.517450682","10","100"
"201100","421100","2019","22","659","3.338391502","36","61.111111111"
"201100","421500","2005","36","659","5.462822458","49","73.469387755"
"201100","421500","2006","49","659","7.435508345","49","100"
"201100","421500","2007","28","659","4.248861911","28","100"
"201100","421500","2008","80","659","12.139605462","80","100"
"201100","421500","2009","40","659","6.069802731","92","43.478260869"
"201100","421500","2015","6","659","0.910470409","55","10.909090909"
"201100","421500","2016","43","659","6.525037936","87","49.425287356"
"201100","421500","2017","28","659","4.248861911","28","100"
"201100","421500","2019","15","659","2.276176024","32","46.875"
"201300","421500","2016","44","590","7.457627118","87","50.574712643"
"201300","421500","3006","2","590","0.33898305","139","1.43884892"
"201300","421500","3007","32","590","5.423728813","32","100"
"201300","421500","3009","20","590","3.389830508","20","100"
"201300","421500","3011","14","590","2.372881355","14","100"
"201300","421500","3013","25","590","4.237288135","25","100"
"201300","421500","3014","232","590","39.322033898","232","100"
"201300","421500","3015","51","590","8.644067796","51","100"
"201300","421500","3016","38","590","6.440677966","38","100"
"201300","421500","3018","44","590","7.457627118","44","100"
"201300","421500","3019","24","590","4.06779661","24","100"
"201300","421500","3020","52","590","8.813559322","52","100"
"201300","421500","3021","12","590","2.033898305","12","100"
"201400","421600","2004","19","775","2.451612903","19","100"
"201400","421600","2009","29","775","3.741935483","126","23.015873015"
"201400","421600","3004","13","775","1.677419354","74","17.567567567"
"201400","421600","3005","15","775","1.93548387","40","37.5"
"201400","421600","3007","2","775","0.258064516","111","1.801801801"
"201400","421600","3008","8","775","1.032258064","107","7.476635514"
"201400","421600","4000","59","775","7.612903225","59","100"
"201400","421600","4001","39","775","5.032258064","39","100"
"201400","421600","4002","32","775","4.129032258","32","100"
"201400","421600","4003","53","775","6.838709677","53","100"
"201400","421600","4004","54","775","6.967741935","54","100"
"201400","421600","4005","75","775","9.677419354","75","100"
"201400","421600","4006","24","775","3.096774193","24","100"
"201400","421600","4007","78","775","10.064516129","78","100"
"201400","421600","4008","18","775","2.322580645","18","100"
"201400","421600","4009","87","775","11.225806451","87","100"
"201400","421600","4010","21","775","2.709677419","21","100"
"201400","421700","3000","149","775","19.225806451","149","100"
"201410","421500","2018","17","564","3.014184397","77","22.077922077"
"201410","421500","3003","39","564","6.914893617","62","62.903225806"
"201410","421500","3004","19","564","3.368794326","33","57.575757575"
"201410","421500","3005","1","564","0.177304964","13","7.692307692"
"201410","421500","3006","137","564","24.290780141","139","98.561151079"
"201410","421500","3010","13","564","2.304964539","13","100"
"201410","421500","3012","8","564","1.418439716","8","100"
"201410","421500","3022","9","564","1.59574468","35","25.714285714"
"201410","421600","2000","8","564","1.418439716","45","17.777777777"
"201410","421600","2002","152","564","26.950354609","172","88.372093023"
"201410","421600","2003","17","564","3.014184397","35","48.571428571"
"201410","421600","2005","56","564","9.929078014","90","62.222222222"
"201410","421600","2009","12","564","2.127659574","126","9.523809523"
"201410","421600","2011","76","564","13.475177304","76","100"
"201500","421600","3000","103","605","17.024793388","103","100"
"201500","421600","3001","53","605","8.760330578","53","100"
"201500","421600","3002","65","605","10.743801652","65","100"
"201500","421600","3003","61","605","10.082644628","61","100"
"201500","421600","3004","61","605","10.082644628","74","82.432432432"
"201500","421600","3005","25","605","4.132231404","40","62.5"
