candidate,r1_active_percent,r1_count,r1_transfer,r2_active_percent,r2_count,r2_transfer,r3_active_percent,r3_count,r3_transfer
Joe Biden,49.166,244.393532392,0.8140631970000001,49.329,245.207595589,4.8035830829999995,50.595,250.01117867199994,
Rocky De La Fuente,0.677,3.364581566,-3.364581566,0.0,0.0,0.0,0.0,0.0,
Jo Jorgensen,2.154,10.709605129,0.0,2.154,10.709605129,0.747894547,2.319,11.457499675999998,
Howie Hawkins,1.558,7.746110719999999,0.747894547,1.709,8.494005266999999,-8.494005266999999,0.0,0.0,
Donald Trump,46.445,230.86889496899983,1.8026238220000002,46.807,232.6715187909998,0.0,47.086,232.6715187909998,
exhaust,0.0,0.0,0.0,0.0,0.0,2.942527637,0.0,2.942527637,
colsum,100.0,497.0827247759998,4.440892098500626e-16,99.99900000000001,497.0827247759998,4.440892098500626e-16,100.0,497.08272477599974,
