,Rank 1,Rank 2,Rank 3,Did Not Rank,Final Rank + Did Not Rank
Bob Reuer,1836.00,4008.00,4034.00,7708.00,11742.00
Linea Palmisano,9411.00,9964.00,9976.00,1766.00,11742.00
writeIns,68.00,307.00,510.00,11232.00,11742.00
