,Rank 1,Rank 2,Rank 3,Did Not Rank,Final Rank + Did Not Rank
DAVID CAMPOS,9468.00,15159.00,19302.00,9582.00,28884.00
ERIC QUEZADA,5352.00,11711.00,16390.00,12494.00,28884.00
ERIC STOREY,806.00,1582.00,2355.00,26529.00,28884.00
EVA ROYALE,1842.00,3736.00,6150.00,22734.00,28884.00
MARK SANCHEZ,7648.00,13583.00,18677.00,10207.00,28884.00
TOM VALTIN,862.00,2056.00,3728.00,25156.00,28884.00
VERN MATHEWS,469.00,1006.00,1748.00,27136.00,28884.00
writeIns,39.00,56.00,91.00,28793.00,28884.00
