"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"p14","V","1113","182","78","18","1","1","1","0","0","3","0","80","102","80","21","5","9","3","2","0","1","0","1","0","0","0","1","0","0","0","14","2","43","1","0","0","0","0","2","0","4","0","8","0","3","0","0","0","3","2","10","6","16","0","1","1","1","9","7","22","0","0","0","0","3","3","4","0","0","0","0","2","1","5","0","0","3","9","13","11","15","0","3","2","4","5","5","10","0","0","0","2","1","0","1","0","0","1","1","0","0","0","3","11","4","7","9","8","3","5","28","3","0","1","3","0","3","1","1","6","9","9","7","11","8","6","4","11","15","2","1","0","0","0","1","1","0","1"
"p14","V","1114","221","117","20","6","0","0","1","0","2","0","75","115","106","34","4","15","2","9","0","1","0","0","0","0","0","1","0","0","0","12","2","30","1","0","0","0","0","2","0","2","0","15","5","8","1","0","1","9","5","10","10","18","0","0","6","3","14","12","29","0","1","0","1","0","2","6","0","0","0","1","1","0","8","0","1","2","11","10","8","14","0","1","2","2","8","6","10","0","1","1","1","0","2","1","0","0","1","1","0","1","0","25","16","5","6","4","10","12","6","33","1","2","0","2","2","1","1","0","11","16","6","9","3","2","10","3","9","17","1","2","0","4","2","0","0","0","0"
"p14","V","1115","169","101","4","1","0","1","1","0","4","0","57","90","79","7","1","3","0","3","0","0","0","1","0","1","0","0","0","0","0","15","2","38","0","2","0","0","0","1","0","1","0","3","0","0","0","0","4","3","5","9","12","17","0","2","3","3","5","9","29","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","6","3","5","5","13","0","0","3","6","3","4","8","0","1","0","2","0","1","1","0","0","1","0","0","0","1","17","9","6","7","9","4","6","5","38","0","0","1","1","0","1","0","0","1","8","16","2","3","4","7","1","1","15","2","1","1","0","1","1","0","0","1"
"p14","V","1116","206","132","14","0","0","0","1","0","5","1","53","116","90","10","1","3","0","3","0","0","0","0","0","1","0","2","0","1","0","21","7","31","0","1","0","0","0","1","0","1","0","3","1","1","0","0","3","10","3","12","10","28","0","2","6","6","7","17","28","0","0","1","3","2","1","2","0","1","0","0","0","1","3","0","4","5","4","4","9","11","0","2","3","5","2","4","0","0","0","0","0","1","2","1","0","0","0","1","1","0","1","17","14","15","10","8","11","7","8","42","0","1","0","6","1","1","1","0","4","8","13","10","6","4","3","4","1","4","0","0","0","1","1","0","2","1","2"
"p14","V","1117","190","119","11","2","3","1","0","0","2","0","52","94","96","8","0","3","1","3","0","0","1","0","0","0","0","1","0","0","0","23","1","34","1","0","0","0","0","4","0","0","1","0","0","0","0","0","1","4","7","8","12","15","0","4","5","6","11","18","28","0","0","0","2","2","5","0","0","0","0","0","0","1","1","0","3","4","5","5","8","10","0","0","4","0","1","5","7","0","0","0","2","1","0","0","0","0","3","0","0","0","2","16","15","13","6","8","9","6","11","35","2","1","0","0","2","0","1","1","4","3","5","9","2","8","6","3","5","11","0","2","2","0","0","1","1","0","2"
"p14","V","1118","232","144","1","2","1","0","0","0","6","0","78","133","99","13","0","4","1","5","0","1","0","2","0","1","0","3","0","0","0","11","0","45","0","0","0","0","0","0","0","0","0","1","0","5","0","0","1","6","13","9","17","23","0","5","9","7","8","12","34","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","3","8","13","10","8","14","0","2","0","4","4","8","4","0","0","1","0","2","0","4","0","0","0","0","0","0","2","17","18","5","7","9","15","7","5","61","0","0","0","0","0","0","0","0","1","8","15","6","6","13","8","5","8","9","2","0","3","1","0","0","0","0","3"
"p14","V","1119","166","109","8","0","1","0","0","0","0","0","48","92","74","17","1","4","0","5","0","1","0","0","0","0","0","1","0","0","0","9","0","26","0","0","0","0","0","2","2","4","0","1","0","2","0","0","2","3","7","13","16","16","0","1","6","4","6","10","25","0","1","1","0","0","0","1","0","0","0","0","0","2","3","0","0","3","3","8","10","8","0","2","1","2","2","5","4","0","0","0","0","0","0","0","0","0","0","0","0","1","0","16","13","8","9","8","8","2","6","39","1","3","0","0","0","2","0","0","2","11","5","5","3","6","5","1","5","7","1","0","0","0","0","0","0","0","0"
"p14","V","1121","190","104","19","2","2","0","1","0","2","0","60","102","88","34","0","9","1","2","0","2","0","0","0","0","0","0","3","0","0","15","7","34","0","0","0","0","1","3","1","0","0","4","0","1","0","0","3","3","5","8","16","15","0","5","5","5","7","16","16","0","0","2","2","3","0","5","0","1","0","0","1","1","4","0","3","6","5","4","14","4","0","1","6","5","4","4","4","0","0","2","0","1","1","0","0","0","0","0","1","1","1","11","7","11","3","11","11","3","9","38","0","1","4","1","0","1","0","1","11","8","9","8","3","8","6","2","5","11","2","1","1","2","0","0","0","0","1"
"p14","V","1122","145","77","16","3","0","1","0","0","1","0","47","73","72","17","3","2","1","3","0","0","0","0","0","0","0","1","0","0","0","14","3","35","0","0","0","0","0","3","0","0","0","2","1","2","0","0","1","3","5","5","11","10","0","2","3","3","6","10","18","0","0","1","2","1","1","3","0","0","0","2","0","1","5","0","2","2","6","4","4","9","0","1","2","2","4","4","7","0","0","0","0","1","2","0","0","0","0","0","0","2","0","13","3","1","10","5","5","6","4","30","0","0","5","2","0","1","0","0","8","4","7","5","4","5","3","2","6","11","1","2","1","0","0","0","0","0","1"
"p14","V","1123","138","88","6","1","1","0","0","0","0","0","42","75","63","8","2","4","0","1","0","0","0","0","0","0","0","1","0","0","0","14","1","18","0","0","0","0","0","2","0","1","0","3","0","1","0","0","1","4","8","2","11","16","0","2","4","5","3","12","20","0","0","0","1","0","2","0","0","0","0","0","0","0","3","0","1","2","2","6","7","11","0","2","1","1","1","4","4","0","0","0","0","0","0","1","0","0","0","0","1","0","0","6","5","9","7","4","3","2","9","43","0","2","0","0","1","0","1","0","2","9","7","4","3","3","2","4","5","5","0","0","0","1","0","0","0","0","1"
"p14","V","1124","143","82","11","3","0","1","1","0","1","1","43","76","67","16","3","4","0","1","1","0","0","1","0","1","0","1","0","1","0","7","0","25","1","0","0","0","0","0","0","4","1","2","3","0","0","0","0","4","3","5","8","14","0","4","1","6","5","13","19","0","0","0","2","2","0","3","0","0","0","0","0","2","2","0","0","3","8","4","5","12","0","2","0","1","3","2","3","0","0","0","0","1","2","0","0","1","0","0","1","2","0","10","6","6","7","5","6","3","8","31","1","1","0","0","2","2","0","1","4","3","11","7","6","5","5","3","2","1","2","0","1","0","1","1","0","0","2"
"p14","V","1125","190","117","16","1","1","0","0","0","0","0","55","103","87","32","3","10","0","4","0","0","0","1","0","0","0","1","0","0","0","21","2","30","1","4","0","0","0","2","0","0","0","12","5","5","0","0","0","6","4","10","15","22","0","3","6","5","8","17","21","0","1","1","1","0","2","6","0","2","1","0","0","0","2","0","0","4","3","13","5","9","0","2","3","1","3","5","7","0","0","1","0","0","0","0","0","1","0","0","0","0","0","7","9","11","15","11","6","7","8","43","1","3","1","0","2","0","0","2","7","8","10","8","3","2","5","4","4","11","0","0","1","0","0","1","0","0","0"
"p14","V","1126","184","110","8","2","0","2","1","0","1","0","60","91","93","35","4","9","1","0","0","0","0","0","0","2","0","1","0","0","0","12","0","35","1","0","0","0","0","0","0","4","0","19","1","3","0","0","3","4","4","11","14","16","0","2","4","10","9","14","19","0","0","1","1","0","0","1","0","0","0","1","0","0","4","0","5","5","3","3","4","12","0","1","4","5","3","6","9","0","0","1","1","2","0","0","0","0","0","0","0","1","1","14","11","7","13","8","8","8","11","30","1","1","1","0","1","0","0","0","4","8","11","7","6","4","8","2","4","10","3","0","2","1","0","0","0","0","0"
"p14","V","1127","229","128","31","3","3","1","0","0","0","0","63","124","105","32","7","10","2","1","0","0","0","0","0","1","0","0","0","0","0","19","3","41","3","0","0","0","0","1","1","0","0","10","4","2","0","0","4","6","6","7","14","30","0","1","7","5","11","16","21","0","1","2","0","1","3","11","0","0","0","0","0","5","8","0","0","5","6","6","11","9","0","1","4","2","6","3","10","0","0","0","0","1","0","1","0","0","1","1","1","0","2","17","16","14","8","5","12","5","5","46","7","4","2","2","2","1","1","1","11","7","8","4","3","7","10","3","6","15","4","3","0","0","0","0","0","0","0"
"p14","V","1128","205","100","18","5","1","0","1","0","3","0","77","118","87","30","4","13","1","3","0","1","1","0","0","2","0","0","0","0","0","17","2","33","4","1","0","0","0","4","2","4","0","8","4","9","2","0","1","2","6","7","15","17","0","0","0","5","4","14","29","0","0","0","1","1","4","5","0","0","0","0","0","1","6","0","1","7","5","10","15","14","0","2","3","2","7","5","6","0","0","1","1","0","3","2","0","1","0","1","0","1","0","10","7","8","11","11","7","3","6","37","0","0","4","1","3","1","0","0","9","12","8","13","12","7","5","5","3","12","1","2","0","1","1","0","3","1","1"
"p14","V","1129","210","111","20","2","0","0","0","0","1","0","76","113","97","38","9","13","0","0","0","1","0","1","0","2","0","0","0","0","0","22","1","37","0","0","0","0","0","2","2","4","0","18","1","6","0","0","2","2","13","11","9","18","0","2","1","5","9","18","21","0","0","3","0","0","4","4","0","0","0","2","0","2","5","0","2","5","6","10","8","14","0","2","1","5","4","7","12","0","0","0","0","0","1","1","0","0","0","0","1","0","0","18","10","10","12","4","9","5","5","38","1","4","0","0","1","2","0","0","12","5","14","13","6","8","7","3","5","15","1","1","0","1","0","0","0","0","0"
"p14","V","1131","191","114","15","0","1","2","0","0","0","0","59","102","89","46","3","9","0","1","0","0","0","0","0","2","0","1","0","0","0","24","4","30","1","0","0","0","0","0","0","4","0","13","4","5","0","0","2","3","8","8","12","23","0","2","1","5","9","7","34","0","0","0","1","2","1","6","0","0","0","0","0","1","4","0","1","4","2","5","12","10","0","1","2","1","4","6","11","0","1","0","0","1","0","0","0","0","0","0","1","0","0","9","7","4","13","9","18","7","7","40","2","0","0","0","0","2","1","1","9","6","6","5","6","3","5","5","7","16","2","0","0","0","0","0","0","0","1"
"p14","V","1132","249","136","26","1","0","1","2","0","1","0","82","147","102","42","6","12","0","5","0","2","0","0","0","0","0","0","0","0","0","28","2","37","1","1","0","1","0","4","0","5","0","11","8","2","0","0","2","5","9","9","15","28","0","3","4","10","5","20","26","0","0","0","1","1","3","11","0","0","0","0","0","1","9","0","1","7","2","10","14","27","0","1","2","5","2","5","6","0","0","0","0","0","0","2","0","0","1","0","0","0","2","11","12","7","16","13","7","13","8","49","2","1","3","0","3","1","3","1","12","13","10","8","7","10","9","2","5","18","0","1","0","1","0","1","0","0","2"
"p14","V","1133","228","149","23","1","1","1","0","0","1","0","52","102","126","31","6","10","1","4","0","1","0","0","0","0","0","2","0","0","0","9","4","16","0","1","0","1","0","3","0","4","0","15","1","5","0","0","3","1","6","14","11","28","0","2","5","9","13","14","43","0","0","0","1","1","0","7","0","0","1","0","3","1","9","0","0","1","3","7","10","5","0","2","3","1","6","7","7","0","0","0","1","0","2","1","0","0","0","0","0","0","0","13","8","13","7","9","11","5","7","76","1","1","4","2","1","1","1","0","12","5","3","8","9","4","4","5","0","14","0","0","1","0","1","1","0","0","1"
"p14","V","1134","191","98","20","2","2","0","1","0","1","1","66","109","82","35","2","4","0","3","0","0","1","1","1","2","0","0","0","0","0","14","2","38","3","0","0","0","0","2","1","1","0","4","1","1","0","0","3","3","4","8","17","10","0","2","5","5","10","15","16","0","1","1","3","2","4","3","0","0","0","0","1","1","4","0","2","10","4","7","11","11","0","1","5","5","0","5","5","0","0","1","1","1","0","2","0","0","1","1","0","0","0","13","11","10","8","3","8","5","9","31","0","1","3","2","1","2","0","2","9","11","10","3","10","2","3","9","9","9","2","0","0","0","2","0","0","2","1"
"p14","V","1135","148","90","16","3","0","0","0","0","0","0","39","76","72","27","2","4","0","3","0","1","0","0","0","1","0","2","0","0","0","14","0","18","0","0","1","0","0","1","0","1","0","2","0","0","0","0","1","4","1","11","12","17","0","0","5","3","3","12","21","0","0","0","0","0","2","4","0","0","0","0","0","3","7","0","1","1","1","5","9","6","0","1","2","0","3","7","3","0","0","0","0","0","0","1","0","0","0","0","1","0","1","5","8","7","10","4","8","5","9","34","1","0","0","1","1","0","2","0","11","1","1","3","4","4","9","6","2","9","0","0","0","0","1","0","1","1","0"
"p14","V","1136","207","129","22","2","0","1","0","0","2","0","51","107","100","26","5","2","0","6","0","0","0","2","0","0","0","2","0","0","0","19","4","27","1","0","0","0","0","3","1","1","0","5","1","3","1","0","0","7","10","10","16","17","0","0","4","4","14","15","32","0","0","1","0","3","3","3","0","1","0","0","1","3","7","0","3","4","1","7","15","5","0","1","0","4","5","3","3","0","0","0","1","0","1","0","0","0","0","1","0","1","1","13","10","10","6","7","12","9","9","53","1","6","1","0","0","2","0","0","12","12","7","4","1","2","3","9","6","7","1","0","1","1","0","1","1","0","0"
"p14","V","1141","254","155","9","1","1","1","1","0","1","0","85","132","122","46","3","15","1","2","2","3","0","2","0","1","0","0","0","1","1","17","0","38","0","0","0","0","0","0","0","1","0","13","0","4","0","0","3","8","4","15","18","23","0","1","8","8","18","14","35","0","0","0","0","1","1","2","0","0","0","0","2","0","3","0","1","5","6","12","14","16","0","3","5","3","3","11","6","0","0","1","1","0","1","0","0","0","0","0","0","1","1","23","22","9","9","15","13","4","8","52","1","0","0","1","1","1","0","0","5","11","3","6","8","8","12","13","5","19","0","1","0","0","0","2","0","0","2"
"p14","V","1142","229","142","14","1","1","1","0","0","1","0","69","118","111","24","7","8","1","13","0","1","0","0","0","1","0","0","0","0","0","24","1","34","0","0","0","0","0","1","1","2","0","8","0","4","1","0","1","1","11","14","9","32","0","2","5","5","8","9","45","0","0","1","0","2","4","3","0","0","0","0","0","0","4","0","3","5","4","4","7","16","0","0","3","6","4","7","10","0","0","0","0","1","0","0","0","0","1","1","0","1","0","16","20","9","14","16","13","5","6","43","3","0","1","0","2","0","0","2","6","13","8","7","8","3","8","3","5","14","0","0","0","1","0","1","1","0","1"
"p14","V","1143","263","164","10","2","1","1","0","0","4","0","81","138","125","73","3","15","2","6","0","2","0","0","0","0","0","1","0","0","0","19","3","30","1","0","0","0","0","1","0","4","0","7","1","8","0","0","2","5","6","18","24","26","0","3","9","8","9","19","35","0","0","0","0","1","1","3","0","0","0","0","0","2","3","0","3","9","5","7","9","11","0","6","4","7","7","9","4","0","0","2","1","5","0","0","0","0","0","0","0","0","0","19","19","18","12","9","10","8","10","59","0","3","1","0","1","0","0","0","5","25","6","7","9","10","4","4","6","10","1","0","1","2","0","1","0","1","2"
"p14","V","1144","200","119","17","4","1","0","1","0","5","0","53","109","91","30","4","10","2","6","0","1","0","0","0","0","0","0","0","0","0","14","5","19","1","0","1","0","0","1","0","5","0","4","1","2","0","0","1","4","9","7","19","24","0","2","3","4","11","15","20","0","0","1","0","1","4","3","0","0","0","1","0","4","3","0","2","2","5","5","13","3","0","0","3","3","6","3","8","0","0","0","1","3","2","0","0","0","1","0","4","0","0","10","11","12","5","7","9","8","5","52","1","1","2","2","0","1","0","1","9","10","9","3","6","6","3","3","3","10","1","2","0","1","0","2","2","1","2"
"p14","V","1145","265","176","12","3","3","1","0","0","5","0","65","124","141","27","3","11","2","8","0","1","3","0","0","0","0","2","0","0","0","17","2","27","1","0","0","0","0","3","0","0","0","9","0","1","0","0","1","2","9","19","19","26","0","2","6","9","11","27","45","0","1","1","1","0","1","2","0","0","0","2","0","2","2","0","3","4","6","7","10","5","0","2","4","6","7","4","7","0","0","0","0","3","2","2","0","0","0","1","3","1","0","15","15","14","15","9","14","6","17","71","3","0","1","0","2","1","0","0","5","5","9","6","7","9","10","6","2","11","2","2","1","0","0","2","1","1","3"
"p14","V","1146","250","154","22","3","0","0","2","0","10","0","59","137","113","47","14","15","4","4","0","1","1","0","0","0","0","0","0","0","0","25","0","23","0","3","0","2","1","1","0","2","0","17","2","6","0","0","3","7","10","17","20","20","0","3","9","5","13","17","30","0","0","0","1","0","2","8","0","0","0","3","2","1","5","0","2","6","5","4","9","14","0","1","2","3","6","3","4","0","0","2","4","2","0","1","0","0","0","2","1","3","0","19","17","14","12","14","15","7","15","41","0","0","0","0","1","4","0","2","15","17","4","4","5","10","6","1","1","11","1","1","3","1","3","0","2","3","1"
"p14","V","1147","249","142","20","3","2","1","0","0","7","0","74","134","115","35","8","19","3","2","0","2","0","0","0","1","0","2","0","0","0","15","1","26","1","0","0","0","0","0","0","0","0","5","3","5","0","0","2","8","5","7","23","21","0","2","5","5","16","23","25","0","0","0","0","1","6","6","0","0","0","0","0","2","5","0","1","7","6","14","14","7","0","2","2","3","2","6","10","0","0","0","1","1","2","2","0","0","1","1","4","0","1","20","8","19","10","8","11","5","9","52","2","3","0","1","2","1","1","1","9","12","8","9","4","5","11","6","7","12","2","1","1","1","0","2","0","3","3"
"p14","V","1148","229","129","25","1","0","1","1","0","1","0","71","112","117","31","7","16","3","3","1","1","0","0","0","0","0","1","0","0","0","27","8","38","0","0","0","0","0","1","0","3","0","5","0","3","0","0","0","5","5","14","12","18","0","2","3","10","15","15","30","0","0","2","0","0","0","11","0","0","0","0","2","1","9","0","1","4","6","13","6","11","0","1","2","3","7","6","11","0","1","1","0","2","0","0","0","0","0","0","0","0","0","14","13","12","12","8","9","9","11","41","1","1","2","0","0","1","2","3","15","12","11","2","2","8","7","9","8","12","2","0","0","0","1","0","0","1","0"
"p14","V","1149","233","148","19","7","1","2","1","0","4","0","51","122","111","43","3","7","7","2","2","0","0","1","0","0","0","1","2","0","0","10","2","19","0","0","0","0","0","6","1","4","0","6","2","2","0","0","2","9","9","13","14","26","0","5","7","4","10","18","31","0","2","0","2","1","2","3","0","0","0","0","0","3","6","0","0","4","11","5","5","8","0","0","1","5","4","5","3","0","0","0","1","1","1","3","0","1","1","2","2","2","1","12","16","17","12","15","9","6","8","53","1","3","1","1","0","0","0","0","13","5","7","4","4","6","4","1","4","16","2","4","2","2","0","0","0","0","5"
"p14","V","1152","247","143","18","1","3","0","0","0","2","0","80","134","113","51","4","21","1","4","0","0","0","2","0","1","0","1","0","0","0","19","3","36","0","1","0","0","0","1","1","3","0","12","4","5","0","0","4","8","10","7","14","24","0","2","6","7","13","17","31","0","0","0","0","2","3","6","0","0","0","1","1","0","5","0","0","8","5","10","12","18","0","1","2","6","8","5","5","0","0","0","0","2","1","0","0","0","2","0","0","0","1","16","17","15","16","13","14","6","0","46","2","2","1","1","0","3","0","0","9","9","12","7","9","13","9","5","6","10","1","0","2","0","1","1","1","0","0"
"p14","V","1153","216","120","20","3","0","1","1","0","1","0","70","112","104","41","2","10","0","2","0","0","1","0","0","0","0","0","0","0","0","8","5","27","2","2","0","0","0","5","0","5","0","6","1","4","0","0","0","1","8","9","16","19","0","0","6","8","11","14","28","0","1","0","1","1","2","7","0","0","1","0","1","2","4","0","2","8","5","7","7","14","0","1","4","3","5","7","7","0","0","0","0","2","1","1","0","0","0","0","1","1","0","4","7","9","10","10","8","8","10","54","2","0","5","0","0","2","0","3","8","7","12","12","8","5","1","4","6","15","2","0","0","0","0","2","0","0","2"
"p14","V","7001","144","95","7","1","1","0","0","0","1","0","39","75","69","26","0","3","1","5","1","1","0","0","0","0","0","1","0","1","0","5","1","12","0","1","0","0","0","2","0","1","0","2","0","0","0","0","2","5","10","15","9","8","0","0","8","10","9","9","10","0","0","0","1","2","0","0","0","0","0","0","1","2","1","0","0","2","10","1","1","7","0","0","5","6","1","2","4","0","0","0","1","1","0","0","0","0","1","0","0","0","0","10","11","15","8","8","8","4","4","27","1","0","2","1","0","0","1","0","2","3","11","12","2","4","1","3","2","1","1","1","0","0","0","0","0","0","1"
