"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g18","V","201410","441","336","16","6","0","2","1","1","0","1","78","211","230","16","1","1","1","35","1","4","0","0","0","0","0","1","0","0","0","9","1","2","0","2","0","1","1","0","0","0","0","1","0","1","0","0","11","16","16","28","25","60","0","5","17","19","26","39","74","0","0","0","1","1","4","5","0","0","0","1","0","2","2","0","4","7","3","10","4","13","0","3","4","3","7","7","13","0","0","0","3","0","0","0","0","0","2","2","1","1","2","94","55","17","12","15","21","9","17","96","4","2","0","0","0","0","0","1","9","25","17","4","6","2","5","1","5","13","3","2","1","2","1","0","0","0","2"
"g18","V","201500","508","372","11","3","1","2","3","0","8","0","108","244","264","4","0","2","1","69","0","14","4","1","0","1","0","0","0","0","0","11","1","6","0","3","0","2","0","1","0","1","0","6","0","0","0","0","11","18","9","24","38","56","0","9","30","22","28","48","79","0","0","1","0","0","0","5","0","0","0","0","0","2","3","0","7","13","14","11","14","11","0","3","10","2","8","8","7","0","1","0","3","2","1","5","0","0","0","0","2","2","1","96","62","25","18","17","17","10","26","101","4","0","1","1","0","2","0","0","3","49","16","4","10","1","4","6","9","9","3","8","0","1","1","1","0","0","3"
"g18","V","201700","374","260","9","6","1","2","0","0","8","0","88","202","172","14","1","4","1","18","0","3","1","4","0","2","0","1","0","0","0","21","1","13","0","3","0","4","0","3","0","1","0","1","0","1","0","0","27","33","21","11","13","26","0","29","38","5","11","19","27","0","1","2","0","0","1","1","0","0","1","0","0","2","1","0","14","17","5","10","5","5","0","9","3","3","1","8","8","0","0","6","0","0","3","1","0","2","1","0","1","1","2","138","51","7","9","5","7","3","10","30","4","1","1","1","2","0","0","0","0","52","10","4","0","2","7","0","6","7","12","2","1","1","0","0","0","0","1"
"g18","V","201710","369","232","13","3","1","2","4","0","7","0","107","189","180","35","1","16","1","16","1","8","1","3","1","2","0","3","0","0","0","10","0","11","1","7","0","0","0","1","0","0","0","2","0","0","0","0","60","30","5","3","3","10","0","79","17","8","2","4","11","0","5","1","0","2","0","1","0","1","1","0","1","0","1","0","37","13","4","1","4","2","0","33","6","4","2","1","0","0","2","1","2","0","2","1","0","6","0","0","1","0","2","147","49","5","3","4","6","0","3","15","10","1","0","0","1","0","0","1","0","75","20","3","4","0","2","0","1","2","8","4","0","2","1","0","0","0","2"
"g18","V","201800","540","362","17","5","0","2","5","1","6","0","142","271","269","8","0","7","0","28","1","13","0","3","0","1","0","6","0","1","0","21","1","16","0","7","0","3","0","2","0","1","0","0","0","2","0","0","24","42","23","20","14","45","0","19","43","26","23","19","64","0","2","0","2","1","1","4","0","0","2","1","2","0","2","0","15","26","11","12","8","9","0","12","17","12","5","6","9","0","2","4","2","1","3","0","0","0","3","0","2","1","1","130","71","23","15","3","17","8","16","79","6","3","1","1","0","1","1","0","4","75","22","6","9","1","5","4","7","13","10","5","0","1","0","1","0","0","2"
"g18","V","201900","410","257","22","3","1","1","1","0","6","0","119","221","189","10","2","6","0","20","0","6","1","5","0","0","0","1","0","0","0","25","2","15","0","8","3","3","0","6","0","0","0","1","1","0","0","0","24","54","11","11","11","17","0","32","35","10","14","6","32","0","4","2","1","1","2","3","0","2","3","1","1","0","2","0","14","24","14","8","7","7","0","8","21","5","3","3","5","0","2","1","0","1","1","1","0","0","0","1","2","1","2","119","65","13","8","10","12","4","5","21","9","6","2","1","0","0","0","1","3","60","26","10","4","4","4","1","5","5","4","2","2","0","1","0","0","0","3"
"g18","V","202110","716","486","15","9","3","4","7","0","11","0","181","385","331","29","0","14","6","48","2","11","2","7","0","2","0","5","0","2","0","28","1","25","1","10","0","3","0","9","0","0","0","6","0","2","0","0","32","75","22","28","34","40","0","33","93","24","21","30","54","0","1","3","1","0","3","3","0","0","0","1","0","1","2","0","23","46","15","8","12","17","0","14","23","10","2","4","7","0","5","6","0","3","4","4","0","1","3","1","1","2","4","211","92","36","19","13","22","15","10","68","3","0","2","3","2","1","1","0","3","84","42","17","9","4","11","5","2","7","16","12","0","0","1","0","0","0","5"
"g18","V","202310","431","309","8","2","0","2","1","0","9","0","100","225","206","28","2","7","0","29","1","7","1","0","0","0","0","2","0","0","0","9","0","7","0","4","0","3","0","1","0","0","0","4","0","1","0","0","32","38","12","13","13","35","0","60","15","15","16","21","39","0","0","2","0","0","1","3","0","0","0","0","0","0","2","0","17","21","7","5","8","9","0","10","9","6","2","6","0","0","3","1","2","1","1","1","0","1","0","1","1","2","0","158","52","10","11","5","17","8","6","42","2","1","1","0","0","0","0","0","4","56","17","2","7","4","4","0","5","5","8","0","0","1","0","1","0","1","3"
"g18","V","202500","260","176","11","3","0","1","3","0","1","0","65","139","121","26","0","7","1","15","0","2","0","1","0","3","1","1","0","0","0","16","1","12","0","5","0","5","0","2","0","1","0","2","1","0","0","0","51","18","5","3","9","4","0","57","14","4","3","3","5","0","5","1","0","1","1","2","0","0","1","0","0","0","0","0","22","7","3","0","0","0","0","24","6","1","2","0","0","0","4","1","1","0","0","1","0","1","0","0","0","0","0","115","32","7","4","2","5","1","5","5","4","2","2","0","0","0","0","1","2","46","12","1","0","0","4","0","1","1","6","2","0","0","0","0","0","0","0"
"g18","V","202520","243","165","8","2","0","0","1","0","2","0","65","122","121","24","1","4","3","14","2","1","0","2","0","4","0","0","0","0","0","7","1","7","1","7","0","3","0","2","0","2","0","1","0","1","0","0","57","8","2","0","2","7","0","76","8","1","2","2","0","0","3","2","0","0","0","1","0","2","0","0","0","0","0","0","25","8","1","1","1","1","0","24","2","1","0","1","0","0","2","1","0","0","0","0","0","2","0","0","0","0","0","115","38","3","2","0","2","0","1","4","5","3","0","0","0","0","0","0","0","45","13","4","1","1","0","0","0","1","3","2","0","0","0","0","0","0","0"
"g18","V","202540","323","203","9","4","1","4","1","0","4","0","97","175","148","28","0","11","4","8","0","5","1","5","1","1","0","2","0","0","0","23","1","11","1","5","0","3","0","5","0","1","0","4","0","2","0","0","55","26","5","3","5","4","0","73","18","4","3","2","5","0","4","1","0","1","0","0","0","1","1","1","0","0","0","0","40","18","3","0","1","2","0","23","7","0","2","1","0","0","5","2","0","0","0","0","0","5","1","0","0","0","1","143","37","7","0","1","2","1","1","11","3","3","1","2","0","0","0","0","0","71","19","2","3","0","1","0","0","1","11","1","1","0","0","0","0","0","1"
"g18","V","202600","195","131","6","4","0","4","0","0","2","0","48","92","103","23","1","13","3","6","0","4","0","2","0","1","0","1","0","0","0","19","1","6","0","3","0","4","0","5","0","1","0","2","0","4","0","0","49","7","0","1","0","0","0","70","2","0","1","0","1","0","3","1","0","0","0","0","0","1","1","0","0","0","0","0","25","1","0","0","1","0","0","20","1","0","0","0","0","0","4","0","0","0","0","0","0","3","2","1","0","0","0","95","34","2","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","37","10","1","0","0","0","0","0","0","6","3","1","0","0","0","0","0","0"
"g18","V","202620","187","118","3","3","1","3","2","0","1","0","56","88","99","32","0","6","3","2","0","1","0","8","0","2","1","1","0","2","1","16","0","13","0","4","0","4","2","4","0","1","0","2","0","0","0","0","41","3","2","2","0","0","0","68","1","0","0","0","1","0","2","0","0","0","1","0","0","0","0","0","0","0","0","1","29","0","0","0","1","0","0","24","1","0","0","0","0","0","4","1","0","0","1","0","0","2","0","1","0","0","1","84","31","1","0","0","0","0","2","0","1","1","0","0","1","0","0","0","0","50","5","0","0","0","0","0","1","0","7","1","0","0","1","1","0","0","0"
"g18","V","202710","447","323","9","3","0","1","0","0","14","1","96","209","238","34","1","8","0","42","0","7","3","2","1","0","0","7","0","2","0","24","2","14","0","6","0","1","0","5","0","1","0","4","0","3","1","0","44","24","8","10","22","31","0","60","27","14","14","25","44","0","3","1","0","0","2","1","0","0","1","0","0","0","1","0","14","16","5","10","6","1","0","21","6","7","3","4","3","0","0","2","0","1","6","2","0","1","1","0","1","1","4","150","58","19","9","6","23","7","7","44","4","1","0","0","1","0","1","0","2","56","18","2","5","4","1","0","1","9","6","3","2","0","0","2","0","1","5"
"g18","V","202900","475","350","16","3","0","2","1","0","7","0","96","221","254","4","2","3","0","54","2","10","1","5","0","3","0","0","0","2","0","5","0","1","0","3","0","2","0","0","0","0","0","4","1","2","0","0","13","24","13","22","19","59","0","15","35","18","38","20","74","0","0","1","0","1","1","8","0","0","0","1","0","0","4","0","4","12","7","10","6","12","0","3","10","9","6","8","9","0","0","2","0","3","1","3","0","1","0","0","0","1","2","106","58","13","20","11","23","5","24","90","0","0","0","1","1","1","1","2","10","35","15","6","6","6","8","3","4","13","6","2","0","0","0","2","1","1","1"
"g18","V","203100","568","443","19","1","1","3","1","0","5","0","95","276","292","16","1","3","1","70","2","6","1","3","1","3","0","4","0","0","0","13","0","5","0","3","0","0","0","2","0","0","0","1","0","0","0","0","6","18","24","30","37","85","0","12","22","28","28","43","110","0","0","1","2","1","3","7","0","0","1","0","1","1","2","0","9","7","5","5","8","20","0","3","6","6","6","6","14","0","0","2","1","3","0","2","0","0","0","1","0","1","1","106","78","23","27","22","27","18","12","130","3","1","2","1","2","1","1","4","4","32","9","7","6","3","7","2","11","18","4","1","0","0","2","0","2","0","2"
"g18","V","203200","464","346","34","8","0","1","1","0","4","0","70","219","245","5","2","1","0","58","2","10","1","2","0","0","0","1","0","0","1","9","0","7","0","0","0","0","0","1","0","0","0","1","1","0","0","0","12","7","20","25","29","67","0","6","12","28","24","37","79","0","0","0","0","1","6","11","0","1","0","1","2","3","9","0","0","1","13","7","4","10","0","1","3","5","9","6","11","0","0","0","1","2","0","3","0","0","2","1","2","0","3","86","36","29","10","12","22","16","16","119","5","3","1","1","1","4","0","3","16","20","9","4","5","2","6","3","5","16","3","3","2","0","1","4","0","0","1"
"g18","V","203300","577","464","17","0","0","4","1","0","3","0","88","278","299","22","1","2","0","59","1","6","0","1","0","2","0","4","0","1","1","18","0","6","0","2","0","0","0","2","0","1","0","2","1","1","0","0","8","31","26","36","43","67","0","15","40","30","46","32","90","0","0","0","0","2","1","6","0","0","0","0","0","2","6","0","4","7","20","4","8","11","0","2","9","7","0","7","9","0","1","0","1","0","0","2","0","0","0","3","0","0","1","127","79","25","28","17","29","19","17","123","2","4","3","1","0","1","0","0","6","37","16","6","6","5","7","1","0","10","1","5","0","0","0","0","0","0","2"
"g18","V","203400","538","410","19","2","1","1","4","0","5","0","96","260","278","10","1","3","1","59","1","11","1","3","0","1","0","5","0","1","0","8","2","8","0","0","0","0","0","0","0","0","0","3","0","0","0","0","11","26","22","18","30","73","0","13","35","17","33","41","91","0","0","1","3","1","2","5","0","0","1","1","0","2","3","0","1","14","11","6","13","15","0","1","6","8","6","9","6","0","1","1","1","1","3","1","0","0","1","1","1","2","0","107","56","22","30","16","36","11","21","111","3","3","0","1","0","2","0","2","8","40","9","4","5","5","12","3","4","14","4","2","0","1","3","2","0","0","1"
"g18","V","203500","737","519","34","7","3","2","1","0","11","0","160","348","389","24","0","8","3","49","2","15","5","2","0","1","0","5","0","1","0","24","0","23","1","6","1","7","1","1","0","3","1","4","0","0","0","0","40","27","17","25","22","81","0","55","24","18","35","38","137","0","7","1","1","2","1","7","0","3","2","0","1","2","7","0","30","11","8","13","6","33","0","11","11","12","3","8","14","0","3","1","1","1","4","6","0","0","1","1","1","0","5","175","116","28","21","25","31","15","25","83","12","5","1","6","1","1","1","1","6","62","33","15","11","5","5","4","5","20","15","4","1","2","0","0","2","0","0"
"g18","V","203800","700","531","19","8","3","4","4","0","14","1","116","340","360","23","0","6","3","68","0","9","1","3","3","2","1","5","0","1","1","15","0","3","1","5","0","6","1","1","0","0","0","2","0","0","0","0","26","43","36","36","39","56","0","12","55","43","55","44","86","0","1","1","0","0","3","5","0","1","1","2","0","1","4","0","7","26","14","8","8","9","0","9","10","5","6","3","11","0","1","1","3","4","5","8","0","0","3","1","3","4","1","166","76","32","37","24","39","17","18","122","10","1","1","0","0","3","0","1","3","49","25","7","10","2","4","4","5","10","9","9","3","1","0","1","2","2","7"
"g18","V","204000","183","135","6","1","1","2","1","0","1","0","36","88","95","2","0","2","0","10","1","5","0","0","0","1","0","1","0","0","0","4","0","2","0","3","0","1","0","1","0","0","0","0","0","0","0","0","7","14","8","10","7","15","0","8","18","7","7","12","22","0","0","1","0","0","2","1","0","0","0","0","0","1","1","0","0","4","4","1","2","7","0","3","5","5","2","0","3","0","0","3","1","0","0","1","0","0","0","0","0","1","0","52","10","8","9","3","10","3","9","31","0","1","0","1","0","1","0","0","3","16","3","3","3","2","2","1","2","4","1","3","0","2","0","0","0","0","0"
"g18","V","204100","376","272","7","6","3","2","1","0","6","0","79","181","195","13","0","4","2","37","0","11","3","3","0","1","0","6","0","0","0","17","0","4","0","3","0","4","0","1","0","1","0","2","1","0","0","0","21","34","18","11","16","17","0","18","37","17","18","23","42","0","2","2","0","0","1","1","0","0","0","0","1","0","0","0","6","13","7","7","7","6","0","4","9","8","6","2","4","0","3","1","2","1","2","3","0","0","3","1","1","0","1","98","56","12","21","10","19","7","11","38","4","2","0","0","0","0","0","0","1","32","15","4","7","5","7","0","3","6","9","4","0","0","0","0","1","1","3"
"g18","V","204210","473","348","9","2","1","2","4","0","3","0","104","209","264","31","0","9","1","30","1","6","0","10","1","3","0","2","0","1","1","24","0","9","0","10","0","4","0","4","1","4","0","3","0","3","0","0","45","22","13","14","20","28","0","75","33","24","13","24","37","0","2","1","0","0","2","1","0","1","0","0","0","0","2","0","14","16","6","5","7","8","0","20","14","3","4","3","4","0","2","2","0","0","0","1","0","2","2","1","1","0","1","170","66","18","10","10","11","7","9","47","4","1","1","0","0","0","0","0","3","59","13","11","3","0","3","1","3","11","10","1","1","0","0","0","0","0","0"
"g18","V","204220","337","229","8","2","0","5","0","0","6","1","86","170","167","25","0","12","0","12","2","4","0","7","0","7","0","2","0","1","0","20","3","10","0","6","0","2","0","9","0","2","0","5","0","0","0","0","54","27","6","6","7","10","0","54","31","9","9","7","9","0","3","1","0","0","0","1","0","0","1","0","0","0","2","0","16","14","6","1","3","6","0","24","5","8","1","1","1","0","1","2","2","1","1","2","0","1","1","1","1","0","1","143","46","10","7","3","7","0","3","10","5","2","0","0","0","0","0","0","1","58","10","7","3","2","1","0","2","3","7","0","2","0","0","1","1","1","2"
"g18","V","204230","469","353","6","5","3","5","0","0","7","0","90","240","229","13","0","10","0","41","0","5","0","2","0","1","0","8","0","1","0","5","0","1","0","5","0","3","0","0","0","1","0","4","0","3","0","0","15","41","23","22","26","44","0","17","29","20","29","33","54","0","0","0","0","1","1","3","0","0","0","0","0","1","0","0","9","15","6","10","8","5","0","5","9","8","6","8","1","0","1","3","1","1","2","3","0","2","4","0","2","1","0","123","45","14","29","9","24","9","15","85","0","1","0","1","0","0","1","1","2","47","15","6","2","1","4","1","6","8","6","5","4","0","0","0","1","1","3"
"g18","V","204240","332","231","6","2","0","0","1","0","3","0","89","154","178","15","0","8","0","18","0","4","1","2","0","0","0","2","0","1","0","22","2","12","0","0","0","0","0","2","0","2","0","2","0","1","1","0","38","15","12","5","8","16","0","64","24","15","7","9","18","0","0","0","0","0","1","3","0","0","0","0","1","0","1","0","16","13","5","8","7","5","0","15","10","3","1","2","4","0","0","1","0","0","0","1","0","3","0","0","0","1","0","134","32","11","8","7","15","0","3","21","0","0","1","0","1","1","0","1","2","53","16","7","4","1","2","0","1","5","4","1","0","0","0","0","0","0","1"
"g18","V","204300","505","368","14","2","0","0","4","0","12","0","105","249","256","22","1","6","1","33","0","7","1","3","0","2","0","4","0","2","0","19","2","10","0","3","0","1","0","4","0","2","0","3","0","0","1","0","24","48","24","23","20","31","0","39","36","23","23","30","47","0","2","2","0","1","0","3","0","3","0","0","0","0","3","0","13","21","11","8","2","7","0","7","11","9","4","5","7","0","0","3","0","1","2","3","0","0","3","1","2","2","1","148","76","17","10","9","18","7","17","66","5","3","1","1","1","0","0","0","3","57","20","5","4","2","6","1","3","7","9","4","0","2","1","0","0","2","0"
"g18","V","204310","629","463","18","5","2","1","2","0","18","1","119","304","325","35","0","8","2","49","1","10","3","5","0","0","0","4","0","1","0","9","1","5","0","4","0","1","0","0","1","0","0","3","0","1","0","0","20","60","25","21","28","55","0","23","71","41","26","32","61","0","2","5","1","0","2","5","0","0","2","0","0","0","1","0","7","17","13","11","5","12","0","9","17","14","5","1","8","0","1","3","4","2","4","1","0","1","2","1","6","1","3","194","79","25","27","14","26","11","13","74","5","9","1","0","0","0","1","0","2","57","20","5","10","6","6","2","9","4","10","6","1","1","1","2","0","1","7"
"g18","V","204510","502","344","15","5","0","1","2","1","9","0","125","254","248","28","0","14","2","24","1","6","1","6","0","4","0","8","0","1","0","28","3","19","0","6","0","4","0","7","0","2","0","6","0","0","0","0","51","48","16","13","10","22","0","59","57","17","14","15","22","0","1","2","3","0","2","4","0","0","2","1","0","0","0","0","28","22","3","6","4","9","0","23","14","7","3","0","6","0","3","2","1","1","2","1","0","1","2","1","2","2","0","182","73","17","9","14","12","5","6","26","7","2","1","0","1","1","0","1","2","90","16","5","2","2","4","1","2","3","9","2","2","1","2","0","0","0","2"
"g18","V","204600","385","251","15","2","0","4","3","0","9","0","101","196","190","32","3","6","1","29","0","10","0","6","1","4","0","5","0","0","0","20","2","19","0","10","1","6","0","3","0","0","0","4","0","2","0","0","38","30","9","10","9","27","0","41","25","11","11","11","29","0","4","2","0","2","1","2","0","3","0","0","0","0","1","0","13","19","5","5","3","8","0","16","14","4","2","6","6","0","1","2","2","0","3","1","0","2","3","0","0","0","4","122","52","16","5","9","12","3","6","26","7","3","0","1","0","3","0","0","1","54","26","5","3","1","2","0","1","9","7","2","1","2","2","0","1","0","3"
"g18","V","204900","303","185","12","2","2","1","1","0","4","0","96","158","145","48","1","25","3","6","1","2","0","5","0","4","0","1","1","0","1","15","2","11","3","3","0","2","0","5","0","2","0","3","0","5","0","0","50","28","9","3","3","3","0","51","19","9","4","5","1","0","3","3","0","1","0","0","0","2","1","2","0","0","0","0","21","18","7","2","3","1","0","30","9","1","1","1","2","0","2","1","0","0","0","0","0","3","3","0","0","0","1","132","33","4","3","0","2","1","1","9","8","1","0","1","0","0","0","0","2","75","8","4","3","0","1","2","0","3","7","1","1","0","0","0","0","0","1"
"g18","V","204910","243","173","2","2","0","0","0","0","3","0","63","128","115","48","0","11","2","5","0","3","0","4","0","0","1","1","0","1","0","13","0","10","0","11","0","2","0","7","1","2","1","3","0","0","0","0","62","10","2","3","3","7","0","68","7","2","1","1","7","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","26","9","1","1","0","1","0","19","3","1","1","0","1","0","2","0","0","0","1","0","0","1","1","0","0","0","0","120","41","2","1","1","2","0","2","4","2","0","0","0","0","0","0","0","0","48","10","3","1","0","0","0","1","0","2","2","0","0","0","0","0","0","1"
"g18","V","205000","540","409","17","2","0","2","1","0","5","0","104","244","296","12","1","2","2","57","1","6","1","3","0","2","0","9","2","1","0","11","0","4","0","3","0","1","0","1","0","0","0","2","0","1","0","0","9","16","15","25","33","70","0","16","14","25","35","47","104","0","1","0","0","2","1","5","0","0","0","0","2","1","5","0","4","3","9","16","11","19","0","2","3","5","9","8","15","0","0","1","0","1","0","3","0","0","1","2","0","2","0","107","69","19","14","15","23","18","26","118","3","1","1","2","1","1","0","1","7","32","12","16","10","5","10","2","8","9","1","3","1","1","0","1","1","1","1"
