"p10","V","200100","383","300","29","2","0","1","1","0","4","0","46","190","193","3","0","1","0","54","1","5","0","0","0","0","0","5","0","0","0","8","0","1","0","2","0","1","0","1","0","2","0","2","0","0","0","0","4","7","11","29","31","64","0","5","2","8","24","43","72","0","0","0","1","2","3","7","0","0","0","0","1","6","9","0","0","2","6","5","6","6","0","1","3","1","6","6","4","0","0","0","2","1","1","2","0","0","0","0","1","0","1","44","41","25","19","15","14","9","12","121","1","4","2","1","2","1","3","1","14","5","5","6","6","4","2","1","4","13","2","2","0","1","0","0","1","0","2"
"p10","V","200200","403","299","41","1","1","0","0","0","6","0","55","195","208","3","2","1","0","32","3","6","0","3","1","0","0","5","1","1","0","13","2","4","0","2","0","1","0","1","1","0","0","0","0","0","0","0","3","5","7","18","37","63","0","4","3","8","25","57","69","0","1","1","2","1","6","15","0","0","0","1","1","0","13","0","4","1","4","4","10","7","0","3","0","2","6","8","6","0","0","0","0","1","3","2","0","0","0","0","1","1","0","29","31","16","18","15","16","17","12","145","2","2","1","1","1","3","2","3","26","13","7","6","7","6","2","2","3","9","0","1","1","1","0","1","1","0","3"
"p10","V","200300","306","232","26","1","0","5","2","0","3","0","37","144","162","8","0","1","0","31","2","2","1","0","0","0","0","2","0","1","0","9","2","1","0","5","0","0","0","0","0","0","0","0","0","0","0","0","2","3","4","14","21","53","0","3","3","12","15","22","80","0","0","0","1","2","4","8","0","0","0","1","1","1","8","0","0","4","6","4","6","6","0","0","0","1","2","3","5","0","0","2","2","0","0","2","0","0","0","0","0","3","2","15","27","28","19","9","11","2","10","111","3","3","2","0","1","0","1","1","15","5","2","10","6","1","5","1","1","6","0","5","2","0","0","2","0","0","2"
"p10","V","200600","342","256","30","1","1","3","1","0","5","0","45","173","169","0","0","2","0","36","8","2","0","4","0","0","0","5","0","2","0","8","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","5","6","10","21","24","52","0","1","7","18","15","34","63","0","1","4","1","1","2","11","0","0","0","0","2","3","5","0","0","1","6","6","9","6","0","0","1","4","3","5","4","0","0","0","0","3","1","3","0","0","1","0","1","2","0","35","40","30","22","14","12","6","5","92","3","2","2","3","1","0","2","1","16","7","7","9","9","2","0","2","1","8","2","2","1","2","0","1","0","1","2"
"p10","V","200700","335","254","22","0","1","1","0","0","6","0","51","163","172","6","0","3","0","34","4","5","0","1","0","1","0","0","0","0","0","2","0","3","0","3","0","0","0","1","0","0","0","2","0","0","0","0","4","2","9","17","34","45","0","3","4","15","22","38","61","0","1","1","1","2","2","6","0","0","0","1","1","3","4","0","0","6","3","3","11","11","0","0","2","4","2","5","4","0","0","1","1","1","2","0","0","0","0","1","0","2","0","32","33","21","9","14","9","12","10","114","3","3","1","1","2","1","1","2","8","10","8","15","2","3","1","0","1","11","2","0","3","2","0","1","0","0","0"
"p10","V","200800","323","242","26","1","0","0","2","0","9","0","43","153","170","4","2","1","0","49","0","7","2","0","0","0","0","3","0","2","0","2","0","0","1","0","0","0","1","0","0","0","0","2","1","1","0","0","4","6","12","22","23","44","0","2","4","15","28","24","58","0","0","0","1","0","3","9","0","0","1","0","1","3","8","0","1","1","5","7","3","7","0","0","2","3","5","3","6","0","0","0","0","1","2","2","0","0","0","0","2","2","3","24","33","29","20","15","10","18","10","83","3","3","3","1","0","0","1","1","14","9","7","5","5","2","6","1","0","8","2","1","1","2","1","1","0","0","4"
"p10","V","201000","318","235","34","0","0","2","0","0","7","0","40","149","169","8","2","2","0","34","3","8","1","1","1","0","0","6","0","0","0","10","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","4","7","26","27","40","0","3","5","6","25","30","61","0","0","0","0","2","7","10","0","0","0","1","1","3","10","0","0","5","3","4","4","4","0","2","1","3","2","9","3","0","0","0","0","4","1","0","0","0","1","2","1","0","0","20","25","22","23","10","15","13","8","99","3","4","3","0","1","3","3","0","17","8","4","6","6","2","4","4","0","6","3","0","0","1","5","0","0","0","0"
"p10","V","201100","355","292","19","2","0","1","0","0","6","0","35","166","189","5","0","2","1","49","1","4","1","0","0","2","0","3","0","2","0","3","2","3","1","2","0","0","0","0","0","0","0","2","0","0","0","0","4","5","12","14","21","69","0","3","9","14","22","41","78","0","0","0","2","3","3","3","0","0","0","1","1","1","5","0","2","2","4","6","3","6","0","0","0","6","1","5","0","0","0","0","0","1","5","1","0","0","0","0","1","1","0","25","44","28","16","15","11","8","9","136","2","1","0","1","1","0","1","2","11","6","5","6","1","1","1","2","2","11","2","2","1","1","0","1","0","2","0"
"p10","V","201300","280","228","13","3","0","1","1","0","9","0","25","137","143","9","0","0","0","28","1","4","3","0","0","0","0","0","0","0","0","5","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","16","25","22","38","0","5","4","18","29","31","37","0","0","0","1","1","2","3","0","0","0","1","2","1","2","0","0","2","2","2","5","3","0","0","3","0","4","2","2","0","0","2","2","3","3","2","0","0","2","0","0","0","0","39","30","27","21","15","6","5","11","74","2","0","1","3","1","1","1","1","3","8","5","1","2","1","4","0","0","4","3","2","1","1","2","1","1","0","3"
"p10","V","201400","388","295","34","0","2","4","3","0","8","0","42","179","209","11","2","0","1","36","1","5","2","0","0","1","0","2","0","2","0","8","0","4","1","2","0","0","0","0","0","0","0","0","0","0","0","0","2","7","9","20","28","61","0","2","13","13","22","43","75","0","0","2","1","3","2","11","0","0","1","0","0","1","13","0","2","3","3","2","6","7","0","3","4","3","1","3","5","0","1","2","3","1","2","1","0","0","1","2","1","1","2","41","40","23","28","16","19","2","6","120","7","4","1","1","3","1","3","2","12","11","5","6","4","1","2","2","0","11","4","3","2","2","0","1","0","2","3"
"p10","V","201410","281","220","19","2","2","2","0","0","5","0","31","128","153","7","0","0","0","28","2","3","2","0","0","0","0","0","0","0","0","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","7","5","14","24","38","0","1","9","11","19","33","54","0","0","0","0","1","1","9","0","0","0","0","1","1","6","0","0","0","4","1","6","5","0","0","3","1","6","0","5","0","0","2","2","1","2","1","0","0","1","0","1","1","0","36","26","18","21","13","7","8","7","84","0","0","0","1","0","2","1","0","15","7","3","3","2","1","3","1","2","9","1","1","4","1","1","0","0","1","2"
"p10","V","201500","281","217","20","3","0","3","1","0","12","0","25","139","142","0","0","0","0","35","0","3","4","0","0","0","0","2","0","0","0","3","0","2","0","1","0","0","0","1","0","0","0","1","0","0","2","0","3","6","6","22","28","36","0","5","7","9","20","33","42","0","0","0","0","1","1","9","0","0","0","1","1","1","6","0","0","5","3","1","2","4","0","1","1","0","3","2","3","0","0","2","1","3","2","4","0","0","0","1","3","1","2","31","26","21","21","9","6","16","10","77","2","1","1","0","0","0","2","0","14","5","4","5","3","1","0","2","2","3","6","4","3","0","2","0","1","2","1"
"p10","V","201700","165","115","7","2","0","0","0","0","4","0","37","99","66","2","0","3","1","12","0","5","0","1","0","0","0","0","0","0","0","5","0","6","0","1","0","0","0","2","0","0","0","0","0","0","0","0","6","6","8","9","12","23","0","2","7","6","11","7","18","0","0","1","0","2","0","3","0","0","0","0","0","0","1","0","1","10","1","6","4","4","0","1","4","1","1","4","0","0","1","0","1","1","0","0","0","0","0","0","0","1","2","26","25","15","9","1","8","2","6","23","2","1","0","0","1","0","0","0","3","11","5","6","6","0","1","3","1","4","2","2","1","0","0","0","0","0","1"
"p10","V","201900","306","226","15","1","0","0","1","0","7","0","56","146","160","3","0","3","0","26","0","4","0","1","0","1","0","5","1","0","0","5","2","3","0","1","0","3","1","1","0","0","0","0","0","0","0","0","4","13","16","12","21","37","0","8","15","12","18","26","44","0","1","0","0","1","3","4","0","1","0","2","0","0","3","0","2","10","6","2","1","7","0","6","8","6","1","2","5","0","0","3","0","2","0","1","0","0","1","0","0","0","2","31","48","27","16","12","4","6","8","74","3","1","2","0","2","1","1","1","4","17","19","4","8","1","2","1","1","3","3","2","0","0","1","0","1","0","2"
"p10","V","202010","153","100","11","2","1","0","2","0","8","0","29","68","85","0","2","1","0","3","0","2","0","0","0","1","0","0","0","1","0","7","0","4","0","1","0","0","0","0","0","0","0","1","0","0","0","0","2","13","7","4","6","9","0","4","12","7","2","13","21","0","2","1","2","2","0","0","0","1","2","0","0","0","1","0","2","6","2","2","0","2","0","3","6","2","1","1","2","0","0","2","1","0","1","2","0","1","1","2","2","1","0","29","11","12","10","2","2","4","1","29","5","2","1","1","0","0","0","1","1","7","9","3","4","1","1","0","0","4","5","0","0","3","1","1","0","0","3"
"p10","V","202110","180","126","8","0","1","2","2","0","6","0","35","100","80","5","0","2","2","20","1","1","1","2","0","1","0","3","0","0","0","1","1","5","0","2","0","0","0","0","0","1","0","0","0","0","0","0","0","14","7","10","15","13","0","3","13","9","11","15","16","0","0","1","1","2","3","0","0","0","0","0","1","0","0","0","2","8","1","6","2","5","0","1","5","1","1","2","1","0","0","1","2","3","3","1","0","0","0","0","0","1","0","33","22","18","7","4","3","5","9","25","1","3","0","0","1","1","0","0","2","9","7","8","2","1","1","0","2","5","3","0","2","2","2","0","1","0","1"
