"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g14","V","201710","212","120","2","2","0","17","3","0","9","0","59","113","99","7","0","7","3","13","0","2","4","1","0","1","0","0","0","1","0","9","0","4","2","4","0","3","1","0","0","2","0","0","0","0","0","0","34","4","3","2","7","5","0","29","13","4","3","5","11","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","29","4","1","2","2","0","0","17","2","0","2","0","0","0","13","2","1","0","1","2","0","10","0","0","1","0","1","54","24","10","10","1","4","1","1","15","2","0","0","0","0","0","0","0","0","46","2","4","3","1","1","0","0","2","12","17","0","0","0","0","0","0","2"
"g14","V","201800","415","287","12","3","2","31","3","0","10","0","67","208","207","6","0","4","0","34","0","4","2","1","0","0","1","4","1","0","0","11","1","5","7","4","0","2","2","0","0","0","1","0","0","1","0","0","14","33","13","13","13","47","0","13","28","17","18","21","57","0","0","0","0","0","2","4","0","2","0","1","1","0","2","0","3","9","8","6","4","7","0","4","7","6","3","3","7","0","7","9","4","5","4","3","0","4","6","2","1","2","2","65","51","11","23","19","20","8","8","82","4","0","1","0","2","0","0","0","5","17","4","6","12","4","8","6","0","10","18","21","5","0","2","0","1","0","2"
"g14","V","201900","258","158","12","3","1","17","1","0","10","0","56","120","138","5","2","2","1","16","0","4","3","0","0","0","0","1","0","0","0","7","0","9","3","2","1","2","0","1","0","0","0","2","1","1","0","0","8","24","9","6","4","17","0","12","23","8","9","8","30","0","1","1","1","3","1","0","0","0","1","0","1","1","2","0","5","8","7","4","4","2","0","8","8","2","1","3","4","0","3","5","2","1","2","2","0","3","7","0","3","3","1","37","39","14","12","9","7","2","1","37","1","3","1","2","0","1","0","0","4","25","4","9","6","2","4","0","1","5","11","9","6","0","1","0","0","1","4"
"g14","V","202110","482","323","14","3","3","36","4","0","13","0","86","247","235","20","0","8","7","31","1","5","7","4","0","0","1","3","0","0","0","13","1","6","3","3","0","1","0","4","0","1","0","3","0","0","1","0","12","45","17","15","27","34","0","22","38","19","12","32","50","0","0","4","0","3","2","2","0","0","0","0","0","1","2","0","6","18","5","6","4","13","0","5","9","7","2","6","5","0","3","13","2","7","3","6","0","9","9","0","3","0","4","94","68","20","32","18","15","10","10","56","1","6","2","0","1","0","0","2","2","35","10","8","9","8","3","1","0","12","15","24","7","2","2","3","2","0","4"
"g14","V","202310","286","195","12","1","0","19","0","0","12","0","47","150","136","12","0","6","6","23","1","2","2","0","0","0","0","2","0","0","0","4","0","2","0","1","0","1","0","2","0","1","1","0","0","0","0","0","19","19","4","4","17","31","0","22","11","7","8","19","34","0","1","0","0","1","2","3","0","1","1","0","0","0","3","0","6","5","3","3","6","6","0","10","1","2","3","2","0","0","9","5","2","2","1","1","0","3","2","2","4","1","0","52","29","17","18","14","14","7","1","43","3","1","0","0","0","2","0","0","6","22","4","6","2","2","6","0","2","3","9","16","0","1","0","3","1","0","2"
"g14","V","202500","124","70","11","2","0","14","0","0","2","0","25","65","59","10","1","1","0","8","0","3","0","0","0","1","2","0","0","0","0","2","0","1","4","4","0","4","0","1","0","0","0","0","0","1","0","0","14","6","4","5","4","2","0","19","6","3","1","4","2","0","3","0","1","1","2","1","0","3","0","0","0","0","0","0","10","3","1","0","0","0","0","9","1","1","0","0","0","0","5","2","0","0","1","0","0","9","0","1","0","0","0","35","15","2","4","3","3","1","3","4","6","1","0","0","1","1","0","0","2","18","5","0","1","0","0","0","1","0","8","10","0","0","0","0","0","0","0"
"g14","V","202520","120","64","8","0","1","14","1","0","3","0","29","58","62","8","1","4","1","5","0","2","2","0","2","0","0","0","1","0","0","4","1","2","1","3","0","1","2","0","0","0","2","0","0","0","0","0","18","2","1","0","3","2","0","31","3","1","1","1","1","0","4","0","0","0","0","0","0","3","0","0","0","0","1","0","10","1","0","0","1","0","0","13","2","1","0","1","0","0","11","4","0","1","0","0","0","2","1","0","0","0","0","31","25","0","1","0","1","1","0","5","6","1","0","0","0","0","0","0","1","22","3","2","1","0","1","0","0","0","5","14","0","0","0","0","0","0","0"
"g14","V","202540","102","51","6","5","0","11","2","0","1","0","26","62","40","8","0","3","2","3","0","1","2","0","0","0","0","0","0","0","0","4","1","6","2","1","0","0","2","0","0","0","1","0","0","0","0","0","19","4","2","2","0","0","0","20","1","0","1","1","1","0","4","0","0","1","0","0","0","1","0","0","0","0","0","0","14","1","0","0","0","0","0","7","4","0","0","0","0","0","13","1","0","0","1","0","0","4","0","0","0","0","0","33","11","3","0","1","0","0","0","3","5","1","0","0","0","0","0","0","0","22","3","0","1","0","0","0","0","0","6","13","0","0","0","0","0","0","0"
"g14","V","202600","106","68","4","3","0","5","0","0","1","0","25","59","47","11","0","4","1","5","0","3","0","0","0","0","0","0","1","0","0","2","0","4","2","3","0","1","0","1","0","0","0","2","0","0","0","0","25","4","0","0","1","0","1","33","3","0","1","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","7","0","0","0","0","0","0","6","1","0","0","0","0","0","1","1","0","0","0","0","45","20","0","3","0","0","0","0","0","2","1","1","0","0","0","0","0","0","18","6","0","1","0","0","0","0","0","6","3","0","0","0","0","0","0","0"
"g14","V","202620","149","81","8","4","0","8","1","0","2","0","45","78","71","6","0","2","3","2","1","3","1","4","0","2","0","2","0","0","0","9","0","11","2","4","0","3","0","1","0","1","0","1","0","1","0","0","35","1","0","1","1","1","0","32","4","1","1","2","2","0","3","0","1","1","0","0","0","3","0","0","0","0","0","0","27","0","1","0","1","0","0","15","0","0","1","0","0","0","3","1","0","0","1","0","0","7","1","1","0","1","0","51","18","1","4","3","1","0","0","3","5","2","1","0","0","0","0","0","0","40","1","1","1","1","0","0","0","1","6","4","3","1","0","0","1","0","0"
"g14","V","202710","263","187","8","2","0","12","0","0","12","0","42","122","141","11","0","2","1","34","0","4","4","1","0","0","0","1","0","1","0","11","1","1","1","1","0","0","1","0","1","0","0","3","0","1","1","0","15","9","7","12","12","23","0","19","17","10","14","20","29","0","0","0","0","0","3","1","0","1","0","1","0","0","2","0","2","8","4","4","2","3","0","5","2","4","2","2","4","0","3","2","0","5","4","3","0","1","2","0","2","2","2","55","32","13","19","6","13","3","2","44","1","0","1","1","1","0","0","0","4","16","6","4","1","1","4","0","0","10","7","10","0","1","1","1","1","1","4"
"g14","V","202900","352","269","18","1","0","6","0","0","8","0","50","165","187","6","3","0","1","41","3","5","1","1","0","0","0","0","0","2","0","6","0","1","0","2","0","1","0","0","0","0","0","4","1","2","0","0","5","9","7","18","25","50","0","8","17","16","36","25","53","0","0","1","0","2","1","9","0","0","1","0","0","0","4","0","3","4","3","5","3","10","0","1","1","7","3","2","8","0","0","3","0","5","0","2","0","0","1","1","2","0","1","36","40","17","25","13","31","5","3","99","1","1","1","0","3","2","1","0","9","2","7","10","6","4","4","1","3","13","5","6","0","0","2","1","0","0","1"
"g14","V","203100","467","359","28","2","1","7","1","0","7","0","62","229","238","11","1","1","1","63","2","4","1","2","1","0","0","4","0","0","0","6","0","2","0","3","0","1","0","0","0","0","0","0","0","0","0","0","7","13","11","27","33","73","0","2","11","10","35","46","91","0","2","0","3","1","2","11","0","0","0","2","0","4","3","0","2","3","5","5","6","13","0","0","6","3","3","6","10","0","1","4","2","2","0","3","0","1","1","2","0","2","0","36","40","35","38","33","17","16","14","130","4","4","4","1","2","1","0","2","10","9","3","6","8","7","6","4","4","15","3","4","3","0","1","0","0","2","5"
"g14","V","203200","405","294","39","6","0","6","0","0","8","0","52","198","207","4","1","1","0","55","4","4","1","1","0","0","0","1","0","0","0","4","1","4","0","2","0","0","0","0","0","0","0","0","1","0","0","0","3","8","15","12","35","63","0","3","9","15","21","36","74","0","1","1","1","5","5","11","0","0","0","1","1","5","8","0","1","2","7","7","3","6","0","0","3","5","8","3","7","0","1","2","1","4","1","3","0","0","1","2","2","0","3","34","21","26","25","24","18","6","13","127","2","2","2","5","1","2","1","4","20","7","3","5","12","5","2","7","3","8","2","3","6","6","0","1","0","1","1"
"g14","V","203300","394","304","17","4","1","14","0","0","7","0","47","195","199","8","1","1","2","37","2","10","1","1","0","0","0","2","0","1","0","5","0","2","0","1","0","1","1","0","0","0","0","1","1","0","1","0","7","11","13","22","36","57","0","4","9","12","29","31","73","0","0","1","0","1","3","4","0","0","0","0","1","3","4","0","0","2","4","7","4","8","0","1","5","4","3","6","3","0","1","5","2","2","0","5","0","1","6","1","2","0","1","29","32","29","36","20","17","11","11","119","4","2","0","2","0","1","1","0","7","9","3","5","10","6","4","2","1","7","12","9","3","1","0","0","0","0","1"
"g14","V","203400","433","335","14","3","3","7","3","0","10","0","58","208","225","6","0","1","1","51","0","8","2","1","0","0","0","2","0","0","1","3","2","2","0","0","0","0","0","0","0","1","0","2","0","0","0","0","8","10","14","22","36","60","0","7","16","18","26","48","70","0","0","0","1","2","0","5","0","0","0","0","1","2","3","0","0","3","4","11","6","11","0","2","4","3","5","3","6","0","1","1","2","5","2","4","0","0","2","1","2","1","5","37","42","41","35","17","23","8","12","120","0","1","1","2","0","2","4","0","4","10","3","9","9","5","3","5","3","11","3","5","4","4","3","1","0","3","3"
"g14","V","203500","536","364","21","10","4","20","1","0","15","0","101","237","299","7","0","2","4","40","1","10","7","2","0","2","0","4","0","1","0","15","1","22","1","1","0","1","0","0","0","2","0","1","0","0","0","0","17","11","13","16","18","72","0","18","15","16","28","42","98","0","0","1","0","1","1","8","0","2","0","0","1","2","5","0","13","3","5","7","9","22","0","12","5","3","3","6","13","0","4","2","1","2","5","6","0","4","4","2","5","1","14","72","51","30","43","21","37","15","5","90","2","5","1","2","0","2","1","0","8","37","13","6","8","8","5","4","5","15","20","22","4","1","3","0","0","0","0"
"g14","V","203800","555","426","19","2","1","21","0","0","24","0","62","269","286","14","0","2","2","60","2","5","5","3","0","3","0","9","0","3","0","13","0","1","0","4","0","1","0","0","0","0","0","2","1","0","0","0","8","36","24","35","37","49","0","7","39","39","38","39","75","0","1","0","2","1","3","7","0","0","0","2","0","1","2","0","1","11","8","4","5","5","0","2","11","5","4","3","3","0","2","8","3","3","5","11","0","2","5","0","5","2","2","70","58","46","42","30","25","14","14","127","4","0","5","1","1","1","1","3","3","15","14","6","5","4","6","5","2","5","11","17","2","3","1","3","1","0","10"
"g14","V","204100","467","313","9","7","2","27","0","0","20","0","89","233","234","17","0","1","5","44","0","8","6","2","0","0","0","2","0","0","0","10","1","5","4","7","0","2","0","0","0","0","1","2","1","1","0","0","11","33","20","18","32","17","0","16","31","20","30","40","45","0","0","0","0","1","1","4","0","1","1","0","0","1","0","0","7","20","8","7","9","8","0","3","6","6","5","7","3","0","6","13","3","7","3","5","0","1","8","2","1","4","3","64","57","41","34","23","18","9","7","60","2","5","0","0","0","0","0","1","1","23","16","16","11","3","5","3","2","10","14","20","4","2","4","1","1","2","8"
"g14","V","204210","266","177","6","2","2","11","0","0","8","0","60","138","128","9","0","6","1","18","0","6","5","2","0","1","0","0","0","2","0","1","0","3","0","4","0","1","0","2","1","2","0","1","0","1","0","0","12","15","15","7","20","17","0","18","14","6","10","22","21","0","1","0","0","0","1","2","0","0","0","0","0","0","2","0","5","8","6","4","3","8","0","8","3","6","1","3","5","0","8","0","1","2","1","2","0","3","2","2","0","1","1","41","35","17","12","11","9","3","5","44","2","0","0","0","0","0","0","0","4","24","7","5","3","4","5","2","3","7","9","7","2","2","1","0","0","0","2"
"g14","V","204220","172","104","2","1","1","17","0","0","7","0","40","100","72","11","0","3","2","8","1","3","0","0","0","1","0","0","0","0","0","3","0","3","1","4","1","1","0","1","0","0","0","1","0","1","0","0","15","14","2","6","8","14","0","7","17","5","8","4","4","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","10","5","1","1","3","4","0","8","4","1","0","0","3","0","3","4","2","4","3","0","0","1","6","0","1","0","2","37","23","11","10","5","1","0","0","17","0","1","0","0","0","0","0","0","1","24","5","4","0","3","1","0","0","3","7","10","2","1","2","1","0","0","3"
"g14","V","204230","332","253","7","2","1","14","2","0","10","0","43","168","164","4","0","1","2","32","0","2","0","0","1","2","0","3","0","0","0","5","0","0","0","1","0","1","0","0","0","0","0","1","0","1","0","0","6","21","13","21","24","34","0","4","16","13","22","37","42","0","0","0","1","3","0","1","0","1","0","0","0","0","1","0","3","6","5","3","3","4","0","1","5","2","6","4","1","0","3","5","4","2","1","5","0","0","2","4","1","1","1","41","44","21","23","11","17","10","9","77","1","1","1","0","0","1","1","1","1","11","6","6","6","2","7","0","0","5","5","12","4","1","1","0","3","2","1"
"g14","V","204240","179","123","5","2","1","9","0","0","7","0","32","93","86","3","0","1","1","11","1","1","2","2","0","2","0","1","0","0","1","7","1","2","0","3","0","1","2","2","0","0","0","1","0","2","0","0","9","14","10","7","9","6","0","16","13","8","7","9","15","0","0","0","0","0","1","2","0","0","0","0","1","1","0","0","6","2","1","7","3","2","0","1","4","3","3","0","0","0","7","1","2","1","3","0","0","2","1","0","0","1","1","46","27","3","11","3","7","1","4","21","0","0","1","0","0","0","0","0","4","14","2","2","3","1","2","2","2","4","5","10","0","0","0","0","1","0","3"
"g14","V","204300","510","367","10","3","4","34","2","0","21","0","69","243","267","9","1","5","2","43","1","7","7","1","0","0","0","1","0","1","0","12","0","4","2","5","0","2","1","1","0","0","0","1","0","0","0","0","12","23","24","27","29","45","0","16","28","29","25","49","60","0","1","0","1","2","2","2","0","0","0","0","0","1","1","0","5","12","1","7","3","8","0","4","14","3","1","5","6","0","2","7","12","4","4","10","0","5","6","5","5","2","2","79","40","25","44","17","31","18","12","101","1","1","0","1","0","1","0","0","6","21","6","1","11","9","9","4","1","7","15","31","6","2","1","3","1","3","2"
"g14","V","204310","432","311","9","4","2","21","1","0","23","0","61","213","219","15","0","4","4","35","1","5","8","3","0","0","0","4","0","0","0","4","2","1","3","2","0","1","1","1","0","0","0","2","0","0","1","0","7","39","9","23","21","42","0","8","32","27","19","40","44","0","1","3","0","0","2","1","0","0","0","0","0","2","0","0","5","8","4","8","5","8","0","3","3","8","4","2","3","0","3","8","6","3","4","3","0","2","7","5","3","3","4","61","60","26","34","17","16","9","9","79","3","3","1","0","1","0","0","0","1","26","6","4","3","7","6","1","3","5","13","19","1","4","0","2","1","2","9"
"g14","V","204510","282","177","12","2","1","18","1","0","19","0","52","145","137","10","0","3","3","21","1","2","5","0","0","0","1","5","4","1","0","10","1","4","0","0","0","2","1","2","0","1","0","2","0","1","0","0","16","18","5","13","9","18","0","18","27","10","13","14","16","0","3","0","2","0","1","1","0","1","2","1","0","0","1","0","9","5","5","6","7","3","0","8","4","2","0","0","3","0","9","6","2","1","4","2","0","2","6","1","4","3","1","54","38","20","15","8","7","4","5","26","4","1","1","0","0","1","0","1","4","25","8","0","4","4","3","2","1","5","14","12","7","1","0","1","0","4","2"
"g14","V","204600","247","156","11","1","0","17","1","0","15","0","46","124","123","20","1","5","4","17","1","6","0","2","0","0","2","3","0","1","0","7","1","5","0","2","0","3","1","0","0","0","0","0","0","1","0","0","17","18","4","5","11","23","0","16","16","4","10","11","21","0","2","1","1","2","0","2","0","0","1","1","0","0","1","0","6","4","6","0","2","5","0","8","5","0","3","2","5","0","5","6","0","1","1","2","0","4","4","4","0","1","6","53","28","18","15","3","7","4","6","22","3","4","0","3","0","0","0","1","0","23","4","6","6","1","1","1","2","2","15","12","1","1","1","0","2","2","0"
"g14","V","204900","134","74","7","0","0","8","0","0","4","0","41","75","59","15","0","8","1","5","1","0","1","2","0","0","0","1","1","1","1","5","3","7","1","1","0","0","0","1","0","0","0","2","0","0","0","0","14","13","2","0","5","3","0","14","11","4","2","4","2","0","1","2","0","1","0","0","0","0","1","1","0","0","1","0","9","8","5","2","1","0","0","7","4","1","3","0","1","0","2","5","2","0","0","0","0","0","1","0","1","0","1","37","20","3","4","1","1","0","1","7","3","1","0","0","0","1","0","0","2","24","3","2","2","3","0","2","3","2","7","2","1","0","0","0","1","0","1"
"g14","V","204910","135","71","5","4","0","11","2","0","6","0","36","75","60","7","0","5","4","1","1","0","0","0","0","1","1","1","0","0","0","10","0","2","2","6","0","2","0","2","0","2","1","0","0","0","0","0","23","1","1","1","5","2","0","28","5","0","2","0","3","0","3","0","0","0","0","1","0","1","0","0","0","0","0","1","21","1","0","2","1","0","0","9","0","0","0","0","1","0","9","0","1","2","0","0","0","9","1","0","0","0","1","39","21","2","2","1","2","0","0","4","4","0","0","0","0","0","0","0","1","29","2","2","1","0","0","0","0","2","12","7","1","1","0","0","0","1","1"
"g14","V","205000","430","320","19","4","0","15","3","0","4","0","65","197","233","11","1","1","2","50","2","4","2","2","0","1","0","8","2","1","0","5","2","3","0","3","0","0","0","0","0","0","0","0","0","1","0","0","4","9","5","21","36","56","0","4","6","11","32","48","88","0","1","0","0","3","1","8","0","0","0","1","1","1","3","0","0","2","4","7","14","11","0","2","2","2","6","6","9","0","1","2","1","5","2","4","0","2","1","2","3","2","1","28","22","23","34","20","24","6","19","144","0","4","1","1","1","1","0","0","11","15","5","7","12","7","10","1","0","8","4","14","4","0","0","1","0","2","1"
"g14","V","205100","513","407","25","1","1","11","1","0","6","0","61","239","274","13","0","1","2","65","1","8","2","1","0","0","0","3","1","0","0","12","1","3","1","11","1","5","0","1","0","0","1","3","0","0","0","0","3","8","8","23","37","100","0","11","6","14","37","48","112","0","0","1","0","1","3","13","0","0","0","0","0","3","4","0","4","1","2","5","10","10","0","1","2","3","8","7","8","0","0","2","2","1","2","3","0","1","1","2","1","3","2","37","34","28","46","31","24","18","19","170","0","6","3","1","0","1","0","1","13","16","3","7","9","5","4","4","4","9","5","7","1","2","1","1","0","1","2"
