"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"p14","V","201410","181","135","10","4","2","3","0","0","4","0","23","77","104","3","0","0","1","5","1","2","0","0","0","0","0","0","0","0","0","9","2","0","0","0","0","1","2","0","0","0","0","2","0","0","0","0","2","4","0","6","9","30","0","3","5","5","10","19","42","0","0","0","0","0","3","3","0","0","0","0","0","2","2","0","0","2","2","1","4","5","0","0","0","1","1","3","4","0","0","2","1","1","1","1","0","1","0","1","1","4","0","10","12","12","9","8","13","6","4","61","0","0","0","0","0","0","0","2","8","2","5","0","1","1","2","1","1","10","4","3","1","2","1","0","0","1","1"
"p14","V","201500","209","171","10","0","2","8","0","0","3","0","15","103","106","0","0","0","0","31","0","2","2","1","0","0","0","2","0","0","0","4","0","2","1","3","0","0","0","1","0","0","0","1","0","0","1","0","0","6","4","15","14","40","0","5","3","5","13","25","41","0","0","1","0","0","0","4","0","0","0","0","2","1","2","0","0","3","3","0","1","4","0","0","1","1","0","0","2","0","0","1","0","2","0","5","0","1","1","0","0","0","3","24","12","19","12","11","15","4","4","70","2","0","0","0","0","0","0","0","8","2","1","0","1","4","2","1","0","4","1","9","2","0","1","0","0","0","0"
"p14","V","201700","173","118","8","2","0","4","0","0","12","0","29","89","84","5","0","1","1","11","0","4","3","0","0","0","0","0","0","0","0","3","0","2","0","2","0","0","0","0","0","0","0","1","0","1","0","0","4","12","5","10","5","20","0","2","8","4","9","9","30","0","0","2","0","1","1","2","0","0","0","0","0","0","2","0","0","1","5","3","5","4","0","1","0","1","1","4","4","0","1","4","0","1","2","1","0","0","2","1","4","0","2","34","12","14","7","4","5","0","4","38","0","1","4","0","0","0","0","0","3","1","4","3","1","6","4","0","2","8","6","5","2","0","0","0","1","1","3"
"p14","V","201800","215","166","9","0","1","12","0","0","2","0","25","107","108","1","0","1","0","17","0","2","0","1","0","0","0","4","1","0","0","7","1","2","3","3","0","1","0","0","0","0","0","0","0","0","1","0","1","11","10","9","8","37","0","2","11","9","11","14","43","0","0","1","0","0","1","4","0","1","0","0","1","0","1","0","0","5","1","5","2","3","0","0","2","1","1","1","4","0","2","3","2","1","0","1","0","2","1","0","1","0","2","24","14","8","14","16","11","4","4","71","1","1","1","0","1","0","0","1","4","1","0","5","6","2","5","0","0","6","8","5","0","1","0","0","0","0","1"
"p14","V","201900","71","48","6","2","0","5","1","0","2","0","7","31","40","0","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","2","1","4","1","2","6","0","2","5","3","4","4","14","0","0","0","1","1","1","1","0","0","1","0","0","1","0","0","0","1","2","0","0","1","0","0","1","0","0","0","2","0","1","3","1","0","1","1","0","0","1","0","1","1","0","10","6","3","4","2","6","0","2","15","1","0","3","1","0","0","0","0","1","1","1","2","0","1","0","0","0","2","3","4","2","0","0","0","0","0","1"
"p14","V","202110","134","88","9","2","1","10","2","0","4","0","18","74","60","6","0","3","3","16","1","1","3","0","0","0","0","1","0","0","0","3","1","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","6","7","3","11","16","0","2","4","3","7","8","20","0","0","0","0","2","2","2","0","0","0","0","0","1","2","0","1","1","0","3","0","4","0","1","3","2","1","2","0","0","5","2","0","4","1","3","0","1","1","0","0","0","2","17","10","9","9","8","4","2","2","27","4","0","1","1","0","0","1","1","1","5","3","2","2","1","0","0","0","5","5","5","3","1","1","1","2","0","1"
"p14","V","202310","107","77","6","0","0","7","0","0","3","0","14","58","49","2","0","0","0","9","1","0","0","0","0","0","0","0","0","0","0","4","1","1","0","0","0","0","0","1","0","0","1","0","0","0","0","0","3","9","3","1","6","14","0","2","3","5","2","7","22","0","0","0","0","0","1","2","0","0","1","0","0","0","2","0","1","2","0","1","2","5","0","0","1","1","0","1","0","0","4","1","0","2","0","1","0","0","0","0","1","1","0","12","11","7","8","7","5","3","2","22","1","0","0","0","0","2","0","1","2","4","1","3","0","0","3","0","0","3","1","5","0","0","0","1","1","0","2"
"p14","V","202400","9","5","0","0","0","0","0","0","1","0","3","5","4","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0"
"p14","V","202410","59","37","0","0","0","4","2","0","5","0","11","32","27","2","0","1","0","3","0","0","2","0","0","1","0","0","0","0","0","1","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","1","2","5","4","0","0","2","0","3","5","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","4","1","1","0","1","1","0","0","0","1","0","3","0","0","1","2","1","0","1","1","0","1","0","1","5","2","6","4","0","2","0","2","16","0","0","0","0","0","0","0","0","0","4","0","2","0","2","0","0","0","3","8","1","0","0","0","0","0","0","2"
"p14","V","202500","34","23","4","1","0","5","0","0","0","0","1","24","10","2","0","0","2","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","1","4","1","3","0","1","1","1","0","2","2","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","3","0","0","0","0","0","7","1","2","2","3","1","2","2","3","1","0","0","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","4","1","1","0","0","0","0","0","0"
"p14","V","202520","18","15","0","0","0","2","0","0","1","0","0","9","9","2","0","0","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","4","0","0","7","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","1","0","0","0","0","6","4","1","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0"
"p14","V","202540","23","13","2","0","0","3","0","0","0","0","5","13","10","3","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","1","0","1","0","4","2","0","2","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","1","1","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","5","4","0","0","1","0","0","0","3","1","1","0","0","0","0","0","0","0","0","4","0","1","0","0","0","0","0","2","1","0","0","0","0","0","0","0"
"p14","V","202600","6","4","0","0","0","1","0","0","0","0","1","3","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"p14","V","202620","9","4","2","0","0","1","0","0","1","0","1","5","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0"
"p14","V","202710","118","88","3","1","0","5","0","0","8","0","13","56","62","1","0","0","1","16","0","2","4","1","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","2","0","3","5","11","15","0","3","4","3","7","9","26","0","0","0","0","1","0","1","0","1","0","0","0","0","0","0","0","1","2","1","1","2","0","1","0","1","0","3","1","0","1","1","0","4","3","2","0","0","0","0","1","1","1","17","6","9","6","5","11","5","4","25","1","0","1","0","0","0","0","1","0","2","2","1","1","1","1","0","0","5","4","6","0","1","0","1","1","0","1"
"p14","V","202900","190","152","10","1","0","3","0","0","2","0","22","90","100","0","0","0","0","29","3","1","1","1","0","1","0","0","0","1","0","3","0","1","0","2","0","0","0","0","0","0","0","1","0","0","0","0","4","1","1","8","14","41","0","3","2","5","12","17","44","0","0","0","0","1","1","6","0","0","0","0","0","0","2","0","0","0","1","1","1","6","0","1","1","5","0","2","4","0","0","1","1","1","0","1","0","0","0","1","0","0","1","17","13","6","17","10","9","4","6","70","1","0","0","0","1","1","1","0","6","0","2","6","3","2","0","2","1","6","2","2","0","1","0","0","0","0","1"
"p14","V","203100","263","208","13","0","1","6","1","0","4","0","30","132","131","5","0","0","0","47","1","3","1","1","1","0","0","3","0","0","0","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","6","3","16","16","51","0","0","3","3","17","26","65","0","1","0","2","0","1","6","0","0","0","0","0","2","1","0","2","1","1","2","4","8","0","0","0","0","1","4","7","0","1","1","3","2","0","3","0","0","0","1","0","0","1","19","21","19","21","22","10","10","4","82","3","0","3","0","1","1","0","1","4","3","2","3","2","5","3","3","0","9","2","3","1","0","2","0","0","3","1"
"p14","V","203200","226","174","23","2","0","0","0","0","6","0","21","109","117","4","1","1","1","36","2","1","0","0","0","0","0","0","0","0","0","3","0","3","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","6","6","18","51","0","3","6","3","6","21","52","0","0","0","0","2","2","10","0","0","0","0","1","3","5","0","1","0","0","2","2","5","0","0","1","3","2","0","5","0","0","1","1","0","0","0","0","0","1","1","1","0","3","17","9","17","12","13","6","6","6","88","0","0","3","2","0","1","2","0","15","2","2","9","2","1","3","0","0","2","1","0","5","1","0","0","0","1","0"
"p14","V","203300","241","199","13","0","1","5","0","0","1","0","22","120","121","6","1","0","0","23","2","5","0","1","0","0","0","1","0","0","0","3","0","1","1","0","0","0","0","1","0","0","0","1","0","0","0","0","2","5","7","16","22","43","0","2","4","4","13","25","56","0","0","0","1","0","2","4","0","0","1","0","0","1","4","0","0","1","1","4","2","5","0","1","1","2","1","2","2","0","0","1","1","0","0","3","0","0","2","0","0","0","0","21","13","21","21","14","15","4","10","80","1","1","2","1","0","3","0","0","5","0","1","7","3","3","3","1","0","4","2","2","1","0","0","0","0","0","2"
"p14","V","203400","263","209","12","2","1","4","3","0","8","0","24","125","138","5","0","0","1","26","0","4","2","1","0","0","0","3","0","0","1","1","2","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","4","1","4","6","25","51","0","1","2","7","15","27","66","0","0","0","0","1","1","4","0","0","0","0","1","2","3","0","0","1","1","5","1","10","0","0","0","0","0","2","4","0","1","0","0","3","1","5","0","0","1","0","0","1","6","15","14","26","21","11","13","7","9","93","0","0","2","1","0","3","2","0","4","1","2","1","3","1","2","3","0","11","2","5","3","1","2","0","0","3","2"
"p14","V","203500","274","193","16","4","3","9","1","0","7","0","41","114","160","4","0","1","3","28","1","4","2","1","0","0","0","2","0","0","0","6","1","16","0","0","0","0","1","0","1","0","0","1","0","0","0","0","3","4","4","7","11","48","0","0","4","3","9","26","74","0","0","0","0","1","0","8","0","0","0","0","0","2","5","0","2","1","1","2","1","15","0","2","2","0","0","3","12","0","2","0","0","1","2","1","0","1","1","2","3","1","10","15","20","29","20","12","16","11","1","69","3","1","1","1","1","2","0","0","7","6","8","4","3","6","1","3","1","9","12","9","0","1","2","0","0","0","0"
"p14","V","203800","297","240","10","0","0","8","0","0","16","0","23","148","149","9","0","0","0","39","1","2","4","2","0","0","0","6","0","1","0","6","0","0","0","2","0","1","0","0","0","0","0","1","0","0","0","0","4","9","11","19","24","42","0","5","16","13","19","30","48","0","1","0","0","0","1","6","0","0","0","0","0","0","2","0","0","2","2","3","2","5","0","0","2","3","1","1","2","0","1","3","1","4","3","5","0","1","0","0","4","1","1","28","25","22","24","20","9","9","10","93","2","1","2","2","0","1","0","1","1","0","7","5","2","2","2","3","0","2","1","7","3","1","1","2","1","0","8"
"p14","V","204000","201","152","8","1","2","6","0","0","9","0","23","101","100","2","0","3","0","23","1","0","4","1","0","1","0","0","0","0","0","5","1","0","0","2","0","0","0","1","0","0","0","1","0","2","0","0","4","7","5","12","14","23","0","9","7","4","13","19","35","0","0","0","0","0","2","4","0","0","0","0","1","1","0","0","3","1","3","3","1","5","0","1","1","1","3","1","0","0","2","1","4","1","1","5","0","1","0","0","0","1","2","23","21","10","18","11","5","4","6","54","0","2","0","0","1","1","0","0","4","5","5","3","1","0","3","0","3","3","6","6","0","0","1","2","1","1","1"
"p14","V","204100","101","76","2","0","0","1","0","0","7","0","15","47","54","3","0","0","1","17","0","0","1","1","0","0","0","3","0","0","0","5","0","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","3","6","5","9","8","0","3","4","5","8","11","14","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","1","1","1","2","3","1","0","0","1","1","1","0","3","0","0","0","0","1","3","1","0","0","0","2","0","0","1","6","12","16","2","10","4","4","2","20","0","0","0","0","0","0","0","1","1","2","4","2","1","1","1","0","1","3","0","1","2","0","2","0","0","0","3"
"p14","V","204210","221","177","6","0","1","7","0","0","6","0","24","114","107","6","1","2","1","13","0","4","1","0","0","0","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","15","9","11","23","21","0","1","11","4","16","28","31","0","1","0","0","1","1","2","0","0","0","0","0","0","1","0","0","1","5","1","1","5","0","0","0","1","1","5","4","0","2","3","2","0","0","3","0","0","0","2","0","1","1","36","20","20","8","7","15","9","4","58","3","0","0","0","0","0","1","0","2","4","5","2","2","3","2","1","0","5","7","2","0","2","1","0","1","0","1"
"p14","V","204220","67","43","3","0","1","7","0","0","5","0","8","45","22","1","0","0","1","3","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","9","2","4","3","10","0","0","5","1","2","2","3","0","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","2","2","0","0","0","1","0","0","1","0","1","0","1","2","3","0","0","1","2","0","1","0","2","9","9","9","4","2","0","1","0","9","1","1","0","0","0","0","0","0","1","2","1","0","0","2","0","0","1","2","3","3","1","0","3","0","0","0","3"
"p14","V","204300","270","212","6","1","0","12","1","0","15","0","23","123","147","5","0","3","2","21","0","1","3","0","0","0","0","4","0","0","0","7","2","2","1","2","0","0","1","1","0","0","0","0","0","0","0","0","6","15","16","10","18","24","0","3","17","13","16","32","42","0","1","0","1","0","1","2","0","0","0","0","0","0","1","0","0","1","3","4","1","2","0","0","4","3","1","3","1","0","0","1","9","2","2","4","0","2","2","1","3","1","2","43","21","19","17","12","11","11","5","73","2","0","0","0","1","0","0","0","3","4","0","5","3","5","2","2","2","0","9","9","2","2","2","2","0","1","2"
"p14","V","204310","282","216","5","2","2","8","0","0","20","0","29","131","151","14","0","0","3","21","1","4","4","2","0","0","0","3","0","0","0","4","2","2","2","1","0","1","1","0","0","0","0","2","0","0","0","0","2","16","5","14","17","37","0","2","17","15","11","38","42","0","0","1","0","0","3","1","0","0","0","0","0","0","0","0","1","2","4","3","2","6","0","0","3","2","0","3","3","0","0","2","4","4","4","3","0","0","3","3","1","3","5","36","26","25","18","15","14","10","2","70","2","0","1","0","0","0","0","0","2","2","6","3","2","6","4","0","0","6","4","8","3","3","2","0","4","2","6"
"p14","V","204600","186","129","3","1","1","10","1","0","17","0","24","90","96","7","0","1","2","17","0","4","1","0","0","0","1","3","0","0","0","6","1","3","0","1","0","0","0","1","0","0","0","0","0","0","0","0","5","6","6","10","12","21","0","8","9","3","13","14","22","0","0","0","0","0","0","2","0","0","0","0","0","0","1","0","1","0","2","1","5","5","0","1","2","0","1","1","5","0","3","2","1","2","2","4","0","2","3","3","0","2","6","30","24","12","12","6","6","5","2","32","1","0","1","0","0","0","0","1","0","7","2","4","3","3","0","0","3","2","12","10","2","0","1","0","2","0","3"
"p14","V","204900","53","36","2","0","0","6","0","0","1","0","8","27","26","3","0","2","0","2","0","0","1","1","0","0","0","0","0","0","1","4","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","2","2","1","3","4","0","0","8","1","0","6","1","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","1","0","0","0","0","1","0","3","1","0","0","0","2","2","0","0","0","0","1","0","0","2","0","0","14","7","3","4","0","0","0","0","8","0","0","0","0","0","1","0","0","1","1","2","0","0","1","0","2","0","2","6","0","0","0","0","0","1","0","0"
"p14","V","204910","4","2","0","0","0","2","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0"
"p14","V","205000","263","215","10","1","0","6","1","0","2","0","28","115","148","7","0","1","0","39","1","2","3","0","0","0","0","6","0","1","0","3","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","4","3","3","14","20","43","0","1","7","5","18","30","67","0","0","0","0","1","1","6","0","0","0","1","0","0","1","0","0","1","1","2","4","8","0","0","0","1","2","3","6","0","0","0","1","1","1","1","0","1","1","0","3","1","0","15","16","12","17","20","7","7","16","105","1","3","2","0","0","0","0","0","4","4","2","5","4","4","4","0","0","5","7","1","1","0","0","0","0","1","0"
"p14","V","205100","311","265","15","0","1","4","1","0","2","0","23","144","167","9","0","1","1","45","0","2","1","0","0","0","0","3","1","0","0","5","1","1","0","8","0","2","0","0","0","0","0","2","0","0","0","0","2","5","4","15","20","70","0","4","3","5","15","29","93","0","0","1","1","0","0","7","0","0","0","1","0","2","3","0","1","1","2","3","4","3","0","0","1","0","3","2","3","0","0","1","0","0","2","2","0","0","0","0","0","2","1","19","22","25","18","20","15","6","12","128","3","0","2","1","0","0","0","0","9","2","4","5","1","2","2","0","3","4","3","2","1","0","1","0","1","0","0"
"p14","V","205200","311","246","15","1","2","9","0","0","7","0","31","150","161","5","0","4","0","26","0","2","1","0","0","0","0","7","0","1","0","6","0","1","1","0","0","0","0","0","0","0","0","1","0","0","0","0","2","0","3","16","20","65","0","1","3","5","19","28","84","0","0","0","0","0","2","10","0","0","0","0","0","0","3","0","0","1","0","4","3","14","0","0","0","0","1","3","5","0","0","2","0","1","3","4","0","1","1","2","0","3","2","12","21","9","13","20","14","12","11","134","0","1","1","1","1","0","0","0","11","2","5","6","4","1","0","2","0","11","3","4","1","1","1","2","2","0","5"
