"srprec,C,20","tract,C,20","block,C,20","blkreg,N,7,0","srtotreg,N,7,0","pctsrprec,N,6,2","blktotreg,N,7,0","pctblk,N,6,2"
7324,11000,2000,263,631,41.68,263,100
7324,11000,2005,142,631,22.5,142,100
7324,11000,2006,226,631,35.82,226,100
7325,10800,2009,95,789,12.04,95,100
7325,10800,2010,87,789,11.03,87,100
7325,10800,2011,163,789,20.66,163,100
7325,10800,3002,240,789,30.42,240,100
7325,10800,3005,204,789,25.86,204,100
7326,10800,3000,90,735,12.24,90,100
7326,10800,3001,105,735,14.29,105,100
7326,10800,3003,178,735,24.22,178,100
7326,10800,3004,92,735,12.52,92,100
7326,11300,1003,99,735,13.47,99,100
7326,11300,1004,171,735,23.27,171,100
7327,11300,1005,32,551,5.81,32,100
7327,11300,2000,78,551,14.16,78,100
7327,11300,2001,78,551,14.16,78,100
7327,61100,2002,53,551,9.62,53,100
7327,61100,2003,148,551,26.86,148,100
7327,61100,2006,32,551,5.81,32,100
7327,61100,2007,35,551,6.35,35,100
7327,61100,2008,95,551,17.24,95,100
7328,11700,1006,1,733,0.14,1,100
7328,11800,1000,74,733,10.1,74,100
7328,11800,1005,23,733,3.14,23,100
7328,11800,1006,83,733,11.32,83,100
7328,61100,1003,2,733,0.27,2,100
7328,61100,1004,110,733,15.01,110,100
7328,61100,1014,25,733,3.41,25,100
7328,61100,1015,85,733,11.6,85,100
7328,61100,1016,77,733,10.5,77,100
7328,61100,1024,8,733,1.09,8,100
7328,61100,2000,70,733,9.55,70,100
7328,61100,2001,23,733,3.14,23,100
7328,61100,2005,30,733,4.09,30,100
7328,61100,3000,115,733,15.69,115,100
7328,61100,3001,7,733,0.95,7,100
7329,10500,1024,14,420,3.33,14,100
7329,10500,1025,50,420,11.9,50,100
7329,10500,2004,55,420,13.1,176,31.25
7329,10500,2005,45,420,10.71,45,100
7329,10600,2005,25,420,5.95,25,100
7329,10600,2006,47,420,11.19,47,100
7329,10600,2007,47,420,11.19,47,100
7329,10600,2008,1,420,0.24,1,100
7329,11700,1009,3,420,0.71,3,100
7329,11700,1010,32,420,7.62,32,100
7329,11700,1026,4,420,0.95,4,100
7329,11700,1027,1,420,0.24,1,100
7329,11700,1028,7,420,1.67,7,100
7329,11700,1029,2,420,0.48,2,100
7329,11700,1030,3,420,0.71,3,100
7329,11700,1031,26,420,6.19,26,100
7329,11700,2002,1,420,0.24,1,100
7329,11700,2014,6,420,1.43,6,100
7329,61100,1000,17,420,4.05,17,100
7329,61100,1001,3,420,0.71,3,100
7329,61100,1002,14,420,3.33,14,100
7329,61100,1006,6,420,1.43,6,100
7329,61100,1007,2,420,0.48,2,100
7329,61100,1009,4,420,0.95,4,100
7329,61100,1011,1,420,0.24,1,100
7329,61100,1012,2,420,0.48,2,100
7329,61100,1022,1,420,0.24,1,100
7329,61100,1023,1,420,0.24,1,100
7331,10500,1026,2,774,0.26,2,100
7331,10500,2004,61,774,7.88,176,34.66
7331,10500,2008,242,774,31.27,242,100
7331,10500,2009,10,774,1.29,10,100
7331,10500,2011,1,774,0.13,1,100
7331,10500,2012,451,774,58.27,451,100
7331,10500,2015,3,774,0.39,3,100
7331,10500,2021,1,774,0.13,1,100
7331,11700,1001,1,774,0.13,1,100
7331,11700,1013,2,774,0.26,2,100
7332,11100,1002,207,680,30.44,207,100
7332,11100,1005,207,680,30.44,207,100
7332,11100,1006,74,680,10.88,74,100
7332,11100,2004,130,680,19.12,130,100
7332,11100,2005,62,680,9.12,62,100
7333,11000,3000,241,835,28.86,241,100
7333,11000,3001,255,835,30.54,255,100
7333,11100,1001,245,835,29.34,245,100
7333,11200,2004,94,835,11.26,94,100
7334,11100,2000,275,758,36.28,275,100
7334,11100,2001,262,758,34.56,262,100
7334,11100,2003,221,758,29.16,221,100
7335,11100,1000,232,789,29.4,232,100
7335,11200,1005,95,789,12.04,95,100
7335,11200,2003,208,789,26.36,208,100
7335,11200,3005,254,789,32.19,254,100
7336,11200,1004,240,823,29.16,240,100
7336,11200,2002,137,823,16.65,137,100
7336,11200,2005,101,823,12.27,101,100
7336,11200,3004,2,823,0.24,2,100
7336,11901,1000,205,823,24.91,205,100
7336,11902,2003,138,823,16.77,138,100
7337,11200,1000,99,753,13.15,99,100
7337,11200,1001,43,753,5.71,43,100
7337,11200,1002,89,753,11.82,89,100
7337,11200,1003,104,753,13.81,104,100
7337,11200,2000,87,753,11.55,87,100
7337,11200,2001,122,753,16.2,122,100
7337,11200,3000,142,753,18.86,142,100
7337,11200,3002,2,753,0.27,2,100
7337,11902,2001,63,753,8.37,63,100
7337,11902,2002,2,753,0.27,2,100
7338,11300,2002,61,803,7.6,61,100
7338,11300,2003,149,803,18.56,149,100
7338,11300,2004,88,803,10.96,88,100
7338,11300,2005,183,803,22.79,183,100
7338,11800,1001,35,803,4.36,35,100
7338,11800,1002,50,803,6.23,50,100
7338,11800,1003,43,803,5.35,43,100
7338,11800,1004,194,803,24.16,194,100
7339,11100,3003,21,560,3.75,21,100
7339,11100,3005,98,560,17.5,98,100
7339,11100,3006,83,560,14.82,83,100
7339,12000,1002,12,560,2.14,12,100
7339,12000,1003,45,560,8.04,45,100
7339,12000,1005,8,560,1.43,8,100
7339,12000,1006,205,560,36.61,205,100
7339,12000,2003,35,560,6.25,35,100
7339,12000,2005,14,560,2.5,14,100
7339,12202,1001,39,560,6.96,39,100
7341,11100,2002,227,750,30.27,227,100
7341,11100,3001,105,750,14,105,100
7341,11100,3002,56,750,7.47,56,100
7341,12000,1001,362,750,48.27,362,100
7342,11100,3000,121,807,14.99,121,100
7342,11901,1001,315,807,39.03,315,100
7342,11901,2001,371,807,45.97,371,100
7343,12000,1000,291,589,49.41,291,100
7343,12100,1001,298,589,50.59,298,100
7344,11901,2000,363,912,39.8,363,100
7344,12100,1000,256,912,28.07,256,100
7344,12100,1003,177,912,19.41,177,100
7344,12100,1004,15,912,1.64,15,100
7344,12100,1005,38,912,4.17,38,100
7344,12100,1006,63,912,6.91,63,100
7345,11902,1002,317,853,37.16,317,100
7345,11902,1003,374,853,43.85,374,100
7345,12100,2001,162,853,18.99,162,100
7346,12000,2000,247,752,32.85,247,100
7346,12000,2001,315,752,41.89,315,100
7346,12000,2002,12,752,1.6,12,100
7346,12000,2006,178,752,23.67,178,100
7347,12100,1002,262,784,33.42,262,100
7347,12302,1000,319,784,40.69,326,97.85
7347,12302,2002,128,784,16.33,128,100
7347,12302,2003,75,784,9.57,75,100
7348,11700,2009,158,738,21.41,158,100
7348,11700,2010,4,738,0.54,4,100
7348,11700,2018,1,738,0.14,1,100
7348,11700,2020,6,738,0.81,6,100
7348,11700,2021,44,738,5.96,44,100
7348,11700,2022,5,738,0.68,5,100
7348,11700,2025,16,738,2.17,16,100
7348,11700,2027,15,738,2.03,15,100
7348,11700,2028,1,738,0.14,1,100
7348,11700,2029,4,738,0.54,4,100
7348,11902,1001,139,738,18.83,139,100
7348,12100,2000,152,738,20.6,152,100
7348,12100,2002,6,738,0.81,6,100
7348,12100,2003,35,738,4.74,35,100
7348,12301,1000,13,738,1.76,13,100
7348,12301,1001,1,738,0.14,1,100
7348,12301,1003,16,738,2.17,16,100
7348,12301,1006,38,738,5.15,38,100
7348,12302,2001,44,738,5.96,44,100
7348,12501,2001,21,738,2.85,21,100
7348,12501,2005,19,738,2.57,19,100
7349,11700,1008,2,754,0.27,2,100
7349,11700,1018,14,754,1.86,14,100
7349,11700,1019,61,754,8.09,61,100
7349,11700,1020,120,754,15.92,120,100
7349,11700,1021,114,754,15.12,114,100
7349,11700,1022,2,754,0.27,2,100
7349,11700,1023,4,754,0.53,4,100
7349,11700,1024,52,754,6.9,52,100
7349,11700,1025,3,754,0.4,3,100
7349,11700,2004,35,754,4.64,35,100
7349,11700,2005,4,754,0.53,4,100
7349,11700,2006,19,754,2.52,19,100
7349,11700,2007,5,754,0.66,5,100
7349,11700,2008,41,754,5.44,41,100
7349,11700,2011,13,754,1.72,13,100
7349,11700,2012,7,754,0.93,7,100
7349,11700,2013,4,754,0.53,4,100
7349,11700,2015,21,754,2.79,21,100
7349,11700,2017,1,754,0.13,1,100
7349,11700,2019,7,754,0.93,7,100
7349,11902,1000,145,754,19.23,145,100
7349,11902,2000,80,754,10.61,80,100
7501,15200,3000,46,490,9.39,46,100
7501,15200,3001,17,490,3.47,17,100
7501,15200,3003,58,490,11.84,58,100
7501,15200,3004,91,490,18.57,91,100
7501,15200,3005,68,490,13.88,68,100
7501,15200,3006,55,490,11.22,55,100
7501,15200,3007,155,490,31.63,155,100
7502,15200,1006,146,675,21.63,146,100
7502,15200,2000,107,675,15.85,107,100
7502,15200,2004,123,675,18.22,123,100
7502,15200,2005,129,675,19.11,129,100
7502,15200,2006,96,675,14.22,96,100
7502,15200,2007,74,675,10.96,74,100
7503,15200,1001,191,692,27.6,191,100
7503,15200,1002,83,692,11.99,83,100
7503,15200,1003,83,692,11.99,83,100
7503,15200,1004,153,692,22.11,153,100
7503,15200,1005,182,692,26.3,182,100
7504,15500,1001,32,425,7.53,32,100
7504,15500,1002,82,425,19.29,82,100
7504,15500,2000,107,425,25.18,107,100
7504,15500,2001,187,425,44,187,100
7504,15500,2005,17,425,4,17,100
7505,15500,1000,396,818,48.41,396,100
7505,15500,1005,422,818,51.59,422,100
7506,15900,2002,57,752,7.58,106,53.77
7506,15900,2003,93,752,12.37,93,100
7506,15900,2006,1,752,0.13,1,100
7506,15900,2007,415,752,55.19,415,100
7506,15900,2008,2,752,0.27,2,100
7506,15900,2009,184,752,24.47,184,100
7507,15900,1003,409,886,46.16,409,100
7507,15900,1004,23,886,2.6,23,100
7507,15900,1010,108,886,12.19,108,100
7507,15900,2002,49,886,5.53,106,46.23
7507,16100,4000,95,886,10.72,95,100
7507,16100,4001,119,886,13.43,119,100
7507,16100,4006,83,886,9.37,83,100
7508,15900,1001,158,651,24.27,158,100
7508,15900,1002,109,651,16.74,109,100
7508,15900,1011,383,651,58.83,383,100
7508,16100,1000,1,651,0.15,1,100
7509,15100,2003,1,856,0.12,1,100
7509,15100,2007,36,856,4.21,36,100
7509,15100,2008,8,856,0.93,8,100
7509,16000,1000,60,856,7.01,60,100
7509,16000,1001,204,856,23.83,204,100
7509,16000,1002,102,856,11.92,102,100
7509,16000,1003,6,856,0.7,6,100
7509,16000,1004,67,856,7.83,67,100
7509,16000,1005,35,856,4.09,35,100
7509,16000,1006,55,856,6.43,55,100
7509,16000,1007,35,856,4.09,35,100
7509,16000,1008,65,856,7.59,65,100
7509,16000,1009,89,856,10.4,89,100
7509,16000,1010,93,856,10.86,93,100
7512,16100,2005,188,541,34.75,188,100
7512,16100,2006,353,541,65.25,353,100
7513,16100,3003,42,706,5.95,42,100
7513,16100,3004,121,706,17.14,121,100
7513,16100,4003,283,706,40.08,283,100
7513,16100,4004,194,706,27.48,194,100
7513,16100,4005,66,706,9.35,66,100
7514,16100,2000,151,782,19.31,151,100
7514,16100,2001,74,782,9.46,74,100
7514,16100,3000,144,782,18.41,144,100
7514,16100,3001,161,782,20.59,161,100
7514,16100,3006,1,782,0.13,1,100
7514,16100,3007,129,782,16.5,129,100
7514,16300,1001,55,782,7.03,55,100
7514,16300,1002,67,782,8.57,67,100
7515,16100,1001,2,767,0.26,2,100
7515,16100,1002,208,767,27.12,208,100
7515,16100,1003,279,767,36.38,279,100
7515,16200,1003,156,767,20.34,156,100
7515,16200,3000,1,767,0.13,1,100
7515,16200,3001,121,767,15.78,121,100
7516,16000,1011,306,744,41.13,306,100
7516,16000,1012,130,744,17.47,130,100
7516,16000,1014,93,744,12.5,93,100
7516,16000,1015,66,744,8.87,66,100
7516,16200,1000,3,744,0.4,3,100
7516,16200,1001,19,744,2.55,19,100
7516,16200,1002,127,744,17.07,127,100
7517,16500,3002,117,783,14.94,117,100
7517,16500,3005,185,783,23.63,185,100
7517,16500,4002,114,783,14.56,114,100
7517,16500,4003,188,783,24.01,188,100
7517,16500,4004,179,783,22.86,179,100
7518,16500,2002,2,803,0.25,2,100
7518,16500,2005,176,803,21.92,176,100
7518,16500,3000,145,803,18.06,145,100
7518,16500,3001,143,803,17.81,143,100
7518,16500,3003,159,803,19.8,159,100
7518,16500,3004,178,803,22.17,178,100
7519,16500,1000,163,673,24.22,163,100
7519,16500,1001,199,673,29.57,199,100
7519,16500,2000,160,673,23.77,160,100
7519,16500,2001,151,673,22.44,151,100
7521,16500,1002,154,739,20.84,154,100
7521,16500,1003,150,739,20.3,150,100
7521,16500,1005,141,739,19.08,141,100
7521,16500,2003,138,739,18.67,138,100
7521,16500,2004,156,739,21.11,156,100
7522,16300,3002,260,756,34.39,260,100
7522,16400,1000,1,756,0.13,1,100
7522,16400,1001,206,756,27.25,206,100
7522,16400,2000,120,756,15.87,120,100
7522,16400,2001,169,756,22.35,169,100
7523,16400,1003,189,684,27.63,189,100
7523,16400,1007,145,684,21.2,145,100
7523,16400,2002,159,684,23.25,159,100
7523,16400,2003,191,684,27.92,191,100
7524,16100,2003,65,572,11.36,65,100
7524,16100,2004,62,572,10.84,62,100
7524,16300,3000,155,572,27.1,155,100
7524,16300,3001,105,572,18.36,105,100
7524,16300,3003,185,572,32.34,185,100
7525,16300,1000,118,761,15.51,118,100
7525,16300,1004,51,761,6.7,51,100
7525,16300,1005,90,761,11.83,90,100
7525,16300,1006,100,761,13.14,100,100
7525,16300,1007,61,761,8.02,61,100
7525,16300,2000,53,761,6.96,53,100
7525,16300,2001,74,761,9.72,74,100
7525,16300,2002,103,761,13.53,103,100
7525,16300,2003,111,761,14.59,111,100
7526,16200,1004,43,825,5.21,43,100
7526,16200,1005,52,825,6.3,52,100
7526,16200,1006,1,825,0.12,1,100
7526,16200,1007,92,825,11.15,92,100
7526,16200,1008,62,825,7.52,62,100
7526,16200,2000,1,825,0.12,1,100
7526,16200,2001,80,825,9.7,80,100
7526,16200,2002,32,825,3.88,32,100
7526,16200,2003,35,825,4.24,35,100
7526,16200,2004,86,825,10.42,86,100
7526,16200,3002,77,825,9.33,77,100
7526,16200,3003,74,825,8.97,74,100
7526,16200,3004,86,825,10.42,86,100
7526,16200,3005,104,825,12.61,104,100
7527,16400,2004,206,687,29.99,206,100
7527,16400,2005,187,687,27.22,187,100
7527,16400,2006,14,687,2.04,14,100
7527,16400,2007,83,687,12.08,83,100
7527,16500,1004,197,687,28.68,197,100
7529,16400,1005,51,797,6.4,51,100
7529,16400,1006,246,797,30.87,246,100
7529,16400,1009,176,797,22.08,176,100
7529,16400,1010,245,797,30.74,245,100
7529,16400,1011,79,797,9.91,79,100
7531,16300,3004,192,817,23.5,192,100
7531,16300,3005,218,817,26.68,218,100
7531,16300,3006,228,817,27.91,228,100
7531,16300,3007,179,817,21.91,179,100
7532,16200,2009,113,633,17.85,113,100
7532,16200,2010,117,633,18.48,117,100
7532,16200,3006,36,633,5.69,36,100
7532,16300,2004,77,633,12.16,77,100
7532,16300,2005,93,633,14.69,93,100
7532,16300,2006,80,633,12.64,80,100
7532,16300,2007,117,633,18.48,117,100
7533,16600,3000,226,833,27.13,226,100
7533,16600,3001,150,833,18.01,150,100
7533,16600,3002,106,833,12.73,106,100
7533,16600,3003,186,833,22.33,186,100
7533,16600,3004,113,833,13.57,113,100
7533,16600,3005,52,833,6.24,52,100
7534,16600,4001,146,787,18.55,146,100
7534,16600,4002,201,787,25.54,201,100
7534,16600,4003,166,787,21.09,166,100
7534,16600,4004,157,787,19.95,157,100
7534,16600,4005,117,787,14.87,117,100
7535,16600,1001,188,683,27.53,188,100
7535,16600,1002,188,683,27.53,188,100
7535,16600,1004,226,683,33.09,226,100
7535,16600,4000,81,683,11.86,81,100
7536,16600,1000,147,737,19.95,147,100
7536,16600,1005,148,737,20.08,148,100
7536,16700,3003,134,737,18.18,134,100
7536,16700,4003,177,737,24.02,177,100
7536,16700,4004,131,737,17.77,131,100
7537,16700,3002,192,672,28.57,192,100
7537,16700,4000,137,672,20.39,137,100
7537,16700,4002,149,672,22.17,149,100
7537,16700,4005,194,672,28.87,194,100
7538,16700,1002,166,734,22.62,166,100
7538,16700,1005,216,734,29.43,216,100
7538,16700,3000,162,734,22.07,162,100
7538,16700,4007,190,734,25.89,190,100
7539,16700,1000,241,847,28.45,241,100
7539,16700,1001,168,847,19.83,168,100
7539,16700,1003,210,847,24.79,210,100
7539,16700,1004,228,847,26.92,228,100
7541,16801,1001,231,738,31.3,231,100
7541,16801,1002,147,738,19.92,147,100
7541,16801,1004,86,738,11.65,86,100
7541,16801,1005,99,738,13.41,99,100
7541,16801,2001,93,738,12.6,93,100
7541,16801,2002,82,738,11.11,82,100
7542,16801,1000,232,774,29.97,232,100
7542,16801,1003,163,774,21.06,163,100
7542,16802,2001,128,774,16.54,128,100
7542,16802,2002,251,774,32.43,251,100
7543,16801,2000,110,837,13.14,110,100
7543,16801,2003,96,837,11.47,96,100
7543,16801,3001,95,837,11.35,95,100
7543,16801,3002,65,837,7.77,65,100
7543,16801,3003,148,837,17.68,148,100
7543,16802,2003,92,837,10.99,92,100
7543,16802,2004,158,837,18.88,158,100
7543,16802,2006,73,837,8.72,73,100
7544,16802,1003,111,784,14.16,111,100
7544,16802,1015,20,784,2.55,20,100
7544,16802,2000,82,784,10.46,82,100
7544,16802,2005,114,784,14.54,114,100
7544,16802,3000,88,784,11.22,88,100
7544,16802,3001,56,784,7.14,56,100
7544,16802,3002,107,784,13.65,107,100
7544,16802,3003,206,784,26.28,206,100
7545,16200,2005,78,790,9.87,78,100
7545,16200,2006,196,790,24.81,196,100
7545,16200,2007,1,790,0.13,1,100
7545,16802,1000,59,790,7.47,59,100
7545,16802,1001,38,790,4.81,38,100
7545,16802,1002,57,790,7.22,57,100
7545,16802,1004,2,790,0.25,2,100
7545,16802,1005,97,790,12.28,97,100
7545,16802,1006,48,790,6.08,48,100
7545,16802,1007,154,790,19.49,154,100
7545,16802,1009,27,790,3.42,27,100
7545,16802,1012,32,790,4.05,32,100
7545,16802,1013,1,790,0.13,1,100
7546,17102,3000,214,849,25.21,214,100
7546,17102,3001,200,849,23.56,200,100
7546,17102,3002,87,849,10.25,87,100
7546,17102,3003,134,849,15.78,134,100
7546,17102,3004,123,849,14.49,123,100
7546,17102,3005,91,849,10.72,91,100
7547,16600,2002,155,873,17.75,155,100
7547,16600,2003,197,873,22.57,197,100
7547,16600,2004,134,873,15.35,134,100
7547,16600,2005,124,873,14.2,124,100
7547,17101,3004,96,873,11,96,100
7547,17101,3005,167,873,19.13,167,100
7548,16600,1003,193,932,20.71,193,100
7548,16600,2000,39,932,4.18,39,100
7548,16600,2001,117,932,12.55,117,100
7548,17101,3000,34,932,3.65,34,100
7548,17101,3001,195,932,20.92,195,100
7548,17101,3002,175,932,18.78,175,100
7548,17101,3003,179,932,19.21,179,100
7549,30101,1000,202,729,27.71,202,100
7549,30101,1001,349,729,47.87,349,100
7549,30101,1002,42,729,5.76,42,100
7549,30101,1003,136,729,18.66,136,100
7551,17102,1001,140,624,22.44,140,100
7551,17102,1002,126,624,20.19,126,100
7551,17102,1003,98,624,15.71,98,100
7551,17102,3006,260,624,41.67,260,100
7552,17101,1003,274,669,40.96,274,100
7552,17101,1004,255,669,38.12,255,100
7552,17102,1000,140,669,20.93,140,100
7553,30102,1006,26,154,16.88,26,100
7553,30102,1007,128,154,83.12,128,100
7554,30101,1004,192,758,25.33,192,100
7554,30102,1000,399,758,52.64,399,100
7554,30102,1001,46,758,6.07,46,100
7554,30102,1002,121,758,15.96,121,100
7555,17102,1004,112,834,13.43,112,100
7555,17102,1005,110,834,13.19,110,100
7555,17102,1006,111,834,13.31,111,100
7555,17102,2000,92,834,11.03,92,100
7555,17102,2001,53,834,6.35,53,100
7555,17102,2002,103,834,12.35,103,100
7555,17102,2004,87,834,10.43,87,100
7555,17102,2005,86,834,10.31,86,100
7555,17102,2006,80,834,9.59,80,100
7556,17101,2005,215,920,23.37,215,100
7556,17101,2006,73,920,7.93,73,100
7556,17101,2007,94,920,10.22,94,100
7556,30102,3000,61,920,6.63,61,100
7556,30102,3001,70,920,7.61,70,100
7556,30102,3002,76,920,8.26,76,100
7556,30102,3003,145,920,15.76,145,100
7556,30102,3004,67,920,7.28,67,100
7556,30102,3005,70,920,7.61,70,100
7556,30102,3008,15,920,1.63,15,100
7556,30102,3009,34,920,3.7,34,100
7601,12202,1000,131,787,16.65,131,100
7601,12202,1002,187,787,23.76,187,100
7601,12202,1003,130,787,16.52,130,100
7601,12202,1004,279,787,35.45,279,100
7601,12202,1005,24,787,3.05,24,100
7601,12202,1007,36,787,4.57,36,100
7602,12201,1001,150,785,19.11,150,100
7602,12201,1002,265,785,33.76,265,100
7602,12201,2001,370,785,47.13,370,100
7603,12201,1000,351,701,50.07,351,100
7603,12201,1003,350,701,49.93,350,100
7604,12301,2000,372,705,52.77,372,100
7604,12302,1000,7,705,0.99,326,2.15
7604,12302,1001,326,705,46.24,326,100
7605,12301,1005,420,680,61.76,420,100
7605,12302,2004,206,680,30.29,206,100
7605,12302,2005,54,680,7.94,54,100
7606,12202,1008,120,768,15.62,120,100
7606,12202,1009,108,768,14.06,108,100
7606,12202,1010,44,768,5.73,44,100
7606,12202,1012,51,768,6.64,51,100
7606,12202,1013,27,768,3.52,27,100
7606,12401,1000,139,768,18.1,139,100
7606,12402,3000,106,768,13.8,106,100
7606,12402,3004,173,768,22.53,190,91.05
7607,12201,2000,434,830,52.29,434,100
7607,12401,2000,396,830,47.71,396,100
7608,12502,1001,423,423,100,426,99.3
7609,12502,1000,429,830,51.69,429,100
7609,12502,1001,3,830,0.36,426,0.7
7609,12502,2000,398,830,47.95,398,100
7611,12301,1002,91,796,11.43,91,100
7611,12301,1004,32,796,4.02,32,100
7611,12501,2002,271,796,34.05,271,100
7611,12501,2003,395,796,49.62,395,100
7611,12501,2004,7,796,0.88,7,100
7612,12402,2001,2,579,0.35,2,100
7612,12402,2003,4,579,0.69,4,100
7612,12402,3001,163,579,28.15,163,100
7612,12402,3003,86,579,14.85,86,100
7612,12402,3006,324,579,55.96,324,100
7613,12401,1001,275,835,32.93,275,100
7613,12401,1002,320,835,38.32,320,100
7613,12402,1001,122,835,14.61,122,100
7613,12402,2000,2,835,0.24,2,100
7613,12402,3004,17,835,2.04,190,8.95
7613,12402,3005,99,835,11.86,99,100
7614,12401,2001,389,873,44.56,389,100
7614,12401,2002,268,873,30.7,268,100
7614,12402,1000,216,873,24.74,216,100
7615,12501,1002,304,872,34.86,304,100
7615,12502,2001,568,872,65.14,568,100
7616,12402,2006,25,472,5.3,25,100
7616,12402,2008,1,472,0.21,1,100
7616,12402,2009,16,472,3.39,16,100
7616,12402,2011,1,472,0.21,1,100
7616,12402,2013,21,472,4.45,21,100
7616,12402,2014,142,472,30.08,142,100
7616,12402,2015,247,472,52.33,247,100
7616,12402,2017,19,472,4.03,19,100
7617,12402,1004,49,706,6.94,49,100
7617,12402,1005,1,706,0.14,1,100
7617,12402,1006,55,706,7.79,55,100
7617,12501,1001,211,706,29.89,211,100
7617,12501,1003,299,706,42.35,299,100
7617,12501,1004,48,706,6.8,48,100
7617,12501,1006,1,706,0.14,1,100
7617,12501,1007,42,706,5.95,42,100
7618,20100,1001,2,796,0.25,2,100
7618,20100,1002,73,796,9.17,73,100
7618,20100,1003,4,796,0.5,4,100
7618,20100,1006,74,796,9.3,74,100
7618,20100,1008,26,796,3.27,26,100
7618,20100,1009,93,796,11.68,93,100
7618,20100,1011,177,796,22.24,177,100
7618,20100,1012,104,796,13.07,104,100
7618,20100,1013,42,796,5.28,42,100
7618,20100,1018,200,796,25.13,200,100
7618,20200,1000,1,796,0.13,1,100
7619,17601,3005,97,1117,8.68,97,100
7619,17601,3006,101,1117,9.04,101,100
7619,17601,3007,25,1117,2.24,25,100
7619,17601,3008,128,1117,11.46,128,100
7619,17601,4002,205,1117,18.35,205,100
7619,17601,4004,181,1117,16.2,181,100
7619,17601,4005,25,1117,2.24,25,100
7619,17601,4006,40,1117,3.58,40,100
7619,17601,4007,4,1117,0.36,4,100
7619,17601,4008,17,1117,1.52,17,100
7619,17601,4010,27,1117,2.42,27,100
7619,17601,4011,24,1117,2.15,24,100
7619,17700,2009,36,1117,3.22,36,100
7619,17700,2010,55,1117,4.92,55,100
7619,17700,2011,24,1117,2.15,24,100
7619,17700,2012,104,1117,9.31,104,100
7619,17700,2014,24,1117,2.15,24,100
7621,17601,2001,104,809,12.86,104,100
7621,17601,3001,470,809,58.1,470,100
7621,17601,3002,15,809,1.85,15,100
7621,17601,3003,189,809,23.36,189,100
7621,17601,3010,31,809,3.83,31,100
7622,17601,2002,480,851,56.4,480,100
7622,17601,2003,272,851,31.96,272,100
7622,17601,2004,99,851,11.63,99,100
7623,17601,2005,218,745,29.26,218,100
7623,17601,2006,237,745,31.81,237,100
7623,17601,2007,56,745,7.52,56,100
7623,17601,3004,234,745,31.41,234,100
7624,17601,1008,8,891,0.9,8,100
7624,17601,1010,6,891,0.67,6,100
7624,17601,5001,23,891,2.58,23,100
7624,17601,5003,46,891,5.16,46,100
7624,17601,5004,144,891,16.16,144,100
7624,17601,5005,83,891,9.32,83,100
7624,17601,5006,166,891,18.63,166,100
7624,17601,5007,75,891,8.42,75,100
7624,17601,5008,267,891,29.97,267,100
7624,17802,1000,73,891,8.19,73,100
7625,17601,1001,4,833,0.48,4,100
7625,17601,1002,4,833,0.48,4,100
7625,17601,1003,1,833,0.12,1,100
7625,17601,1004,1,833,0.12,1,100
7625,17601,1005,2,833,0.24,2,100
7625,17801,1001,89,833,10.68,89,100
7625,17801,1002,431,833,51.74,431,100
7625,17801,1003,158,833,18.97,158,100
7625,61500,1031,2,833,0.24,2,100
7625,61500,1032,72,833,8.64,72,100
7625,61500,1037,66,833,7.92,66,100
7625,61500,1050,3,833,0.36,3,100
7626,61500,1036,258,888,29.05,258,100
7626,61500,1041,73,888,8.22,73,100
7626,61500,1046,114,888,12.84,114,100
7626,61500,1049,2,888,0.23,2,100
7626,61500,2008,89,888,10.02,89,100
7626,61500,2011,72,888,8.11,72,100
7626,61500,2016,59,888,6.64,59,100
7626,61500,2017,86,888,9.68,86,100
7626,61500,2018,135,888,15.2,135,100
7627,61500,1003,2,918,0.22,2,100
7627,61500,1004,132,918,14.38,132,100
7627,61500,1005,8,918,0.87,8,100
7627,61500,1007,2,918,0.22,2,100
7627,61500,1008,4,918,0.44,4,100
7627,61500,1009,2,918,0.22,2,100
7627,61500,1016,5,918,0.54,5,100
7627,61500,1018,36,918,3.92,36,100
7627,61500,1019,244,918,26.58,244,100
7627,61500,1021,1,918,0.11,1,100
7627,61500,1022,3,918,0.33,3,100
7627,61500,1026,3,918,0.33,3,100
7627,61500,1027,1,918,0.11,1,100
7627,61500,1038,1,918,0.11,1,100
7627,61500,1039,1,918,0.11,1,100
7627,61500,1042,2,918,0.22,2,100
7627,61500,1043,3,918,0.33,3,100
7627,61500,1045,4,918,0.44,4,100
7627,61500,1047,2,918,0.22,2,100
7627,61500,2002,4,918,0.44,4,100
7627,61500,2003,2,918,0.22,2,100
7627,61500,2006,36,918,3.92,36,100
7627,61500,2012,14,918,1.53,14,100
7627,61500,3005,1,918,0.11,1,100
7627,61500,3009,3,918,0.33,3,100
7627,61500,3012,191,918,20.81,191,100
7627,61500,3013,211,918,22.98,211,100
7628,17700,2005,3,860,0.35,3,100
7628,17700,2006,11,860,1.28,11,100
7628,17700,2007,29,860,3.37,29,100
7628,17700,2008,32,860,3.72,32,100
7628,17700,2016,25,860,2.91,25,100
7628,17700,2017,67,860,7.79,67,100
7628,17700,2018,52,860,6.05,52,100
7628,17700,2046,23,860,2.67,23,100
7628,17802,2000,56,860,6.51,56,100
7628,17802,2001,91,860,10.58,91,100
7628,17802,2002,48,860,5.58,48,100
7628,17802,2006,151,860,17.56,151,100
