raceID,candidate,round_elected,round_eliminated,round_1_vote,round_2_vote,round_3_vote,round_4_vote
Maine_07082020_CandidateHouseofRepresentatives_tab1,Dale Crafts,2.0,,225.54472530099986,270.58936379699986,,
Maine_07082020_CandidateHouseofRepresentatives_tab1,Adrienne Bennett,,2.0,150.14760789800008,187.83140126900014,,
Maine_07082020_CandidateHouseofRepresentatives_tab1,Eric Brakey,,1.0,112.87776446600007,0.0,,
Maine_07082020_CandidatePreisdentoftheUnitedStates_tab1,Mike Pence,4.0,,180.18782818899987,187.80547375599994,200.06624306099997,224.95412018800002
Maine_07082020_CandidatePreisdentoftheUnitedStates_tab1,Donald Trump Jr.,,4.0,67.80432456000003,69.14107448100002,85.27497214700007,93.5268197450001
Maine_07082020_CandidatePreisdentoftheUnitedStates_tab1,Ted Cruz,,4.0,73.91934336400004,83.23558132200004,91.26677235900006,121.96093180900004
Maine_07082020_CandidatePreisdentoftheUnitedStates_tab1,Nikki Haley,,3.0,75.34221212200005,82.22571028800006,84.38651869600005,0.0
Maine_07082020_CandidatePreisdentoftheUnitedStates_tab1,Ivanka Trump,,2.0,43.974843073,43.974843073,0.0,0.0
Maine_07082020_CandidatePreisdentoftheUnitedStates_tab1,Marco Rubio,,1.0,33.933870211,0.0,0.0,0.0
