"p10","V","1101","295","190","24","3","0","2","0","0","3","0","73","166","129","58","4","15","5","8","1","0","0","0","0","3","0","1","0","0","0","11","0","27","0","0","0","0","0","2","0","0","0","17","3","2","0","0","4","12","17","15","28","26","0","3","8","5","13","26","33","0","1","0","2","4","3","0","0","0","2","1","0","4","7","0","2","6","11","7","8","16","0","4","4","2","7","2","4","0","0","0","3","0","1","0","0","0","1","1","0","1","1","27","14","14","18","14","11","12","11","69","7","4","1","0","2","2","2","1","5","6","11","16","11","4","5","3","5","12","3","0","0","0","1","0","1","0","3"
"p10","V","1102","351","233","29","3","1","3","0","0","4","0","78","194","157","52","7","19","3","9","0","0","2","0","0","4","0","0","0","0","0","14","1","22","1","2","0","1","0","4","0","0","0","5","3","3","1","0","0","13","17","29","27","36","0","3","10","15","11","28","44","0","0","0","2","3","5","7","0","0","0","2","0","1","9","0","2","6","7","9","10","14","0","0","7","3","6","7","7","0","1","2","1","2","1","0","0","0","0","0","2","2","0","25","17","21","28","16","16","11","11","88","4","4","3","1","0","1","2","2","12","8","11","9","8","10","10","3","4","15","1","3","0","3","1","1","1","0","1"
"p10","V","1103","266","148","17","1","3","0","1","0","2","0","94","140","126","50","5","18","2","0","3","1","0","2","0","1","0","0","0","2","0","15","0","46","2","0","2","0","0","0","0","1","1","11","0","2","0","0","5","1","6","16","17","19","0","3","5","8","19","23","26","0","0","2","0","2","3","3","0","0","0","2","1","2","2","0","1","4","10","19","13","13","0","3","6","4","7","6","8","0","1","0","1","1","2","1","0","0","0","0","0","0","1","14","12","20","15","7","8","12","9","51","1","3","1","3","1","0","0","2","6","9","13","14","16","10","8","11","2","11","0","1","3","0","0","0","0","0","3"
"p10","V","1104","334","217","36","2","0","0","0","0","8","0","71","185","149","62","6","11","1","8","0","0","2","2","0","3","0","2","1","0","0","15","3","35","0","2","0","0","1","0","0","0","0","7","1","3","0","0","2","11","19","28","23","26","0","1","7","11","23","30","36","0","0","2","2","4","1","11","0","0","0","0","3","3","10","0","3","4","8","11","12","10","0","1","4","3","6","4","5","0","1","0","2","2","2","1","0","0","0","1","1","0","0","23","18","19","21","8","26","19","12","71","0","1","3","2","4","5","4","4","13","4","10","5","18","7","7","6","4","10","3","1","1","2","0","2","0","0","1"
"p10","V","1105","258","150","23","4","0","0","2","0","10","0","69","132","126","47","6","14","0","6","0","0","0","2","0","1","0","0","0","0","0","14","5","15","2","0","0","0","0","2","1","4","2","12","0","4","0","0","1","9","9","13","15","16","0","1","9","13","18","15","31","0","0","0","0","2","5","8","0","0","0","2","1","2","3","0","2","6","5","9","10","12","0","1","1","3","6","3","11","0","2","0","3","1","2","2","0","0","2","2","0","2","0","12","22","12","13","10","22","11","11","37","0","1","3","4","1","1","1","3","9","9","19","5","7","5","7","4","2","11","0","4","2","3","2","1","1","1","2"
"p10","V","1106","279","171","27","2","4","1","1","0","4","0","69","140","139","38","8","9","0","17","2","5","0","0","0","1","0","1","0","0","0","13","4","21","1","0","0","0","0","2","0","2","0","10","2","7","1","0","2","4","11","13","12","29","0","0","8","4","15","28","45","0","1","2","0","4","5","6","0","0","0","1","1","0","7","0","3","5","5","7","13","11","0","2","2","1","4","7","9","0","2","0","0","3","1","1","0","0","0","1","2","2","0","21","31","23","14","11","11","2","6","52","3","4","8","1","0","0","3","3","5","7","11","12","11","6","4","3","3","12","3","0","0","4","0","0","0","2","3"
"p10","V","1107","303","205","19","4","3","0","0","0","7","0","65","163","140","63","7","13","3","7","1","2","0","0","0","0","0","1","0","0","0","24","2","28","2","3","0","0","0","1","0","0","0","12","3","4","1","0","3","8","17","25","25","28","0","5","6","10","25","24","29","0","2","0","0","1","3","3","0","0","0","0","0","5","5","0","1","5","7","6","6","12","0","3","3","5","10","4","3","0","1","0","3","5","2","0","0","0","2","1","0","0","0","28","29","20","19","11","20","9","22","47","2","1","1","3","1","1","0","4","6","4","13","9","7","9","4","6","4","9","1","4","1","3","0","2","1","0","2"
"p10","V","1108","235","154","24","2","0","0","2","0","1","0","52","122","113","35","5","12","3","7","2","2","0","1","0","0","0","3","0","0","0","29","3","16","0","1","0","0","0","2","0","2","0","7","3","2","0","0","3","10","9","13","25","18","0","1","9","6","14","21","25","0","0","1","1","4","3","4","0","0","0","0","3","5","3","0","2","5","4","6","5","5","0","0","2","1","10","4","8","0","0","0","1","2","0","1","0","0","0","0","0","1","0","18","13","12","20","11","9","13","11","47","2","2","1","2","0","1","1","1","14","4","7","5","13","6","1","5","2","9","0","2","0","0","0","1","0","1","1"
"p10","V","1109","295","183","21","1","2","0","1","0","6","0","81","154","141","50","6","12","0","10","0","1","2","0","0","0","0","0","0","0","0","22","5","30","1","0","0","0","0","0","1","3","0","1","1","2","0","0","3","2","12","25","18","29","0","2","3","13","15","19","42","0","0","0","2","3","7","2","0","0","0","1","0","2","4","0","2","7","7","12","9","8","0","1","5","4","7","11","8","0","0","1","1","1","1","2","0","1","1","1","1","0","0","21","18","14","20","11","13","12","7","67","1","2","1","3","2","4","2","1","5","12","12","13","19","4","2","3","5","11","2","1","1","3","2","1","0","0","0"
"p10","V","1111","212","117","18","0","0","0","0","0","2","0","75","115","97","17","3","1","0","1","1","2","0","0","0","1","0","1","0","0","0","14","3","36","0","1","0","0","0","3","1","4","0","2","0","3","0","0","4","4","5","9","13","21","0","2","4","9","3","21","22","0","0","0","0","0","2","5","0","0","0","2","1","1","7","0","1","5","7","14","14","10","0","2","7","4","3","6","2","0","0","0","0","0","1","0","0","0","0","0","1","0","0","9","18","4","12","2","16","8","4","44","2","1","0","1","1","2","2","2","7","11","10","4","15","10","6","9","5","5","0","2","0","0","0","0","0","0","0"
"p10","V","1112","130","80","6","5","1","0","0","0","1","0","37","68","62","5","0","1","0","1","0","0","1","0","0","0","0","1","0","0","0","13","1","24","0","0","0","0","0","2","1","2","0","3","0","1","1","0","2","7","5","7","6","11","0","0","6","4","10","12","10","0","0","2","0","0","0","1","0","0","0","0","0","1","2","0","1","3","4","6","5","4","0","0","2","1","6","4","1","0","1","1","0","0","1","1","0","0","0","1","1","0","1","11","10","6","4","7","13","6","4","19","0","1","1","1","0","0","0","0","3","4","5","5","4","5","7","1","3","3","4","0","0","0","0","0","1","0","2"
"p10","V","1113","235","141","22","0","1","0","0","0","6","0","65","120","115","12","1","1","0","6","0","2","2","3","0","0","0","4","0","0","0","14","5","29","1","0","0","1","0","1","0","2","0","1","0","2","0","0","0","6","8","12","12","27","0","3","2","4","11","19","37","0","0","1","1","2","1","4","0","0","1","1","4","1","6","0","2","6","4","9","10","10","0","0","2","5","5","7","5","0","1","1","0","1","1","1","0","1","0","0","1","0","0","15","12","11","15","9","10","1","5","63","5","0","1","2","1","1","2","0","10","10","9","11","9","3","5","3","2","13","3","2","0","0","0","1","0","1","0"
"p10","V","1114","254","183","15","1","1","0","0","0","3","0","51","118","136","7","0","5","0","7","3","2","1","1","1","0","0","2","0","0","1","15","2","23","0","0","0","0","0","2","0","2","1","1","1","2","0","0","0","3","8","11","16","34","0","1","7","16","16","21","50","0","0","0","3","2","4","3","0","0","1","1","0","0","1","0","0","1","5","5","7","13","0","1","0","1","7","9","2","0","1","1","0","1","0","0","0","0","2","0","0","0","0","13","13","16","15","14","9","5","6","92","2","1","2","2","1","0","0","1","6","8","8","9","9","5","2","3","3","4","3","2","0","0","0","0","0","0","0"
"p10","V","1115","306","212","12","7","1","0","2","0","5","0","67","158","148","13","0","6","3","8","0","0","1","3","0","0","0","2","0","1","0","26","0","34","0","1","0","0","0","0","1","2","0","3","0","1","0","0","3","5","19","29","25","23","0","6","5","12","24","19","42","0","0","0","1","1","3","1","0","0","0","0","2","0","4","0","2","7","7","5","12","9","0","3","2","7","6","4","3","0","1","0","3","1","0","1","0","1","0","2","4","2","0","25","21","17","13","23","19","8","7","79","1","1","0","1","0","0","2","0","7","14","11","6","8","8","7","2","7","4","2","4","2","0","1","4","0","0","2"
"p10","V","1116","311","188","17","2","1","1","0","0","2","0","100","158","153","19","1","4","0","10","0","1","0","3","1","2","0","2","0","0","0","16","1","54","1","2","0","1","0","1","3","4","0","4","0","1","0","0","5","6","14","16","24","24","0","7","3","11","23","20","35","0","0","1","0","2","7","2","0","0","1","1","2","1","0","0","0","9","5","12","15","14","0","2","6","5","13","10","9","0","1","0","0","0","0","1","0","0","0","1","1","1","1","20","21","18","15","15","9","11","15","64","2","0","0","3","1","1","4","1","5","18","14","10","15","9","11","9","6","8","0","1","2","1","0","0","1","0","1"
"p10","V","1117","277","147","23","5","1","0","0","0","10","0","91","159","118","13","10","6","0","5","1","3","2","2","0","0","0","0","0","0","0","20","2","53","1","0","0","0","0","2","5","5","2","2","3","1","0","0","3","8","7","14","14","25","0","4","7","3","13","22","27","0","1","1","1","2","2","8","0","0","1","0","0","2","5","0","2","12","4","12","13","19","0","4","5","5","7","3","5","0","0","2","1","2","3","3","0","0","1","3","0","1","0","19","17","10","10","11","8","6","2","64","5","3","3","1","1","3","0","1","6","13","21","11","8","6","6","10","6","10","5","3","1","3","0","0","1","0","3"
