"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"g18","V","1123","535","303","24","5","3","3","3","0","3","0","191","283","252","56","9","35","4","2","0","2","0","1","0","0","0","2","0","1","0","52","7","89","2","3","0","0","0","9","0","6","1","16","1","1","0","0","20","35","19","19","15","31","0","22","33","19","23","25","42","0","1","3","1","4","3","5","0","0","1","1","0","3","2","0","13","31","14","11","24","22","0","14","19","11","7","13","12","0","2","2","2","3","0","3","0","1","2","1","1","0","0","85","51","11","17","12","19","6","21","81","8","5","1","2","0","0","1","1","6","66","33","15","17","5","11","4","10","30","10","1","1","0","1","1","1","0","2"
"g18","V","1124","435","250","23","4","3","3","3","0","1","0","148","220","215","60","7","13","1","3","2","1","0","0","0","2","0","1","0","0","0","30","3","64","1","0","1","0","0","2","0","3","1","7","5","4","2","0","16","14","14","21","13","25","0","16","29","24","18","21","39","0","0","2","3","5","0","4","0","0","0","0","0","2","7","0","12","25","13","12","8","27","0","13","8","6","8","9","7","0","1","2","0","1","1","1","0","1","2","1","0","1","3","63","49","16","15","5","14","5","16","67","3","8","0","1","0","3","1","3","4","50","37","11","13","6","6","2","9","14","6","0","0","1","2","2","1","0","2"
"g18","V","1125","610","335","33","4","3","3","2","0","5","0","225","339","271","120","10","62","5","8","0","1","0","0","0","1","0","2","1","1","1","50","5","81","0","4","0","3","1","5","1","4","0","28","7","22","0","0","10","35","20","26","38","40","0","12","28","20","15","35","56","0","0","1","4","2","5","7","0","2","1","1","3","2","5","0","12","29","34","22","25","19","0","10","25","15","10","11","13","0","0","3","3","2","0","2","0","2","1","2","1","0","1","80","63","19","21","9","24","4","22","93","7","5","1","1","0","5","1","1","12","83","45","9","21","13","6","2","16","30","8","4","0","2","0","0","0","1","2"
"g18","V","1126","566","345","28","7","0","3","3","0","2","0","178","297","269","144","15","43","5","4","0","0","0","0","0","6","0","2","0","0","0","43","4","77","2","1","0","0","0","6","1","10","2","41","1","10","0","0","14","34","24","29","27","40","0","23","27","19","24","33","51","0","0","1","1","6","4","4","0","0","0","0","2","1","9","0","12","17","19","17","14","25","0","4","13","19","9","12","17","0","2","1","1","1","2","2","0","1","0","0","1","1","3","83","67","12","24","14","16","7","31","91","5","4","0","2","2","3","1","1","10","45","33","11","14","6","16","7","16","30","2","5","0","2","0","1","1","0","4"
"g18","V","1127","569","313","54","14","5","3","1","0","0","0","179","293","276","84","22","38","6","5","0","0","0","0","0","2","0","1","0","0","0","57","6","80","6","0","0","1","0","4","0","6","2","21","4","8","1","0","16","30","27","15","26","40","0","19","23","30","10","30","47","0","1","1","1","3","3","19","0","0","0","3","2","6","15","0","10","16","19","19","13","22","0","6","16","12","14","13","19","0","1","3","1","2","2","3","0","0","5","2","2","2","0","67","63","18","26","11","20","6","16","86","8","7","4","4","2","4","1","4","20","53","38","3","11","6","13","5","17","33","8","4","0","1","3","0","0","2","5"
"g18","V","1128","498","264","31","9","5","1","0","0","2","0","186","270","228","95","8","33","4","3","0","1","0","2","0","3","0","2","0","0","1","41","6","77","4","1","0","1","0","10","1","7","1","15","8","15","2","0","8","26","25","16","24","29","0","19","24","11","24","16","42","0","0","1","2","1","8","6","0","0","1","0","0","3","9","0","7","25","18","12","21","31","0","5","19","15","8","9","16","0","0","1","2","2","3","2","0","0","2","2","1","0","2","61","70","10","15","9","9","9","14","67","3","6","0","1","3","3","1","3","11","41","38","8","21","16","16","9","7","30","4","2","0","0","0","3","0","1","7"
"g18","V","1129","611","346","44","7","3","3","4","0","3","0","201","327","284","143","17","57","5","5","0","2","1","1","0","3","0","1","1","0","0","43","4","84","3","1","0","1","1","4","3","5","0","46","4","9","2","0","9","33","16","32","33","42","0","17","21","29","28","38","48","0","0","2","5","2","8","9","0","0","0","4","1","2","11","0","11","22","19","20","19","31","0","5","16","10","11","18","19","0","1","4","3","3","2","1","0","2","0","1","0","2","1","84","64","18","21","10","32","8","24","85","11","6","0","3","1","1","1","4","17","51","30","12","22","6","18","9","12","41","7","6","0","1","1","0","0","3","2"
"g18","V","1131","476","257","42","3","1","1","0","0","1","0","171","249","227","98","11","34","0","3","0","0","0","1","1","6","0","2","0","1","0","46","10","81","1","0","0","0","0","0","2","10","0","31","4","15","3","0","14","19","18","22","16","38","0","16","16","15","11","22","50","0","0","3","2","4","6","8","0","1","2","0","4","3","9","0","7","19","13","12","19","28","0","8","12","10","13","12","18","0","0","0","0","0","0","1","0","0","1","1","1","1","1","56","53","7","19","6","17","4","19","76","8","13","2","1","1","2","1","4","10","42","27","7","10","9","13","7","11","45","1","1","1","0","0","1","0","0","2"
"g18","V","1132","589","335","36","5","3","3","2","2","1","0","202","315","274","106","9","33","3","9","0","5","0","1","1","5","0","2","0","1","0","47","6","72","4","4","0","0","1","10","0","5","0","28","10","12","0","0","8","44","15","23","15","46","0","22","30","23","19","35","55","0","0","1","4","2","6","11","0","0","1","3","0","1","7","0","11","23","12","23","23","39","0","6","18","9","6","16","16","0","0","1","1","4","1","2","0","0","1","0","3","1","2","82","55","12","23","12","30","13","13","95","3","7","4","2","1","2","0","3","14","55","25","14","20","6","18","9","20","35","7","3","0","0","0","1","0","2","3"
"g18","V","1133","550","323","33","9","1","6","2","0","2","0","174","273","277","81","10","36","6","4","0","4","0","1","0","0","0","3","0","0","0","38","4","50","2","1","2","4","0","13","0","7","1","25","0","16","2","0","7","23","23","23","24","45","0","15","24","20","33","32","54","0","2","5","0","4","4","5","0","0","1","1","2","2","7","0","14","20","14","10","24","15","0","9","11","9","14","18","16","0","1","2","0","3","1","4","0","0","2","1","2","2","2","61","49","15","21","10","19","8","25","115","7","4","2","0","3","1","1","2","13","62","21","5","13","8","10","9","11","35","7","4","1","1","0","1","0","3","3"
"g18","V","1134","467","275","34","4","2","0","0","0","0","0","152","233","234","98","4","41","2","5","2","3","1","3","0","2","0","0","0","2","0","44","4","55","1","0","0","0","0","10","1","4","0","9","3","8","0","0","14","26","21","18","18","27","0","15","25","20","25","26","40","0","0","2","4","1","4","9","0","0","0","4","1","5","4","0","5","10","12","11","27","19","0","5","15","11","10","14","13","0","1","0","1","0","0","3","0","0","0","1","0","0","0","66","50","11","17","5","25","3","26","72","4","5","0","0","3","5","2","3","12","41","29","6","15","3","14","3","3","38","4","1","0","0","0","0","0","0","1"
"g18","V","1135","377","220","25","7","0","3","0","0","0","0","122","195","182","56","4","23","1","9","0","0","0","0","0","1","0","2","0","0","0","36","2","55","2","0","1","1","0","8","1","2","0","13","3","3","0","0","5","19","13","25","22","29","0","9","12","17","12","19","38","0","0","0","1","2","4","5","0","0","0","2","1","3","7","0","5","12","6","11","17","15","0","2","10","13","7","11","13","0","1","0","1","0","0","2","0","0","2","0","1","1","2","38","43","7","17","6","18","2","28","61","1","2","2","1","1","1","0","1","16","34","24","3","8","1","11","5","13","23","3","4","0","1","0","0","1","1","0"
"g18","V","1136","540","327","38","8","0","1","0","1","4","0","161","278","262","96","12","32","3","10","0","1","3","4","0","0","0","6","0","0","0","43","4","75","1","0","0","0","0","4","2","5","0","19","1","8","0","0","10","24","25","24","26","44","0","12","20","28","26","37","51","0","1","3","1","1","7","5","0","0","1","2","3","3","11","0","9","23","17","10","15","24","0","6","10","15","11","9","12","0","2","0","2","2","1","2","0","1","1","0","1","1","1","81","59","15","12","10","14","6","26","104","7","8","0","2","4","1","1","2","13","47","26","8","18","2","10","1","14","35","4","4","0","1","1","2","0","0","2"
"g18","V","1141","690","408","33","7","2","5","6","1","5","0","223","362","328","144","15","46","6","6","2","4","0","4","0","3","0","1","0","1","1","59","1","87","3","4","0","2","2","2","0","1","0","24","2","9","0","0","14","38","29","36","35","38","0","19","41","32","38","40","48","0","1","2","2","2","7","4","0","0","0","0","4","4","7","0","10","24","21","15","31","35","0","3","13","18","13","16","24","0","1","3","8","1","1","4","0","2","2","0","1","0","3","85","85","16","36","10","25","18","38","95","4","7","2","2","3","2","0","2","11","57","41","9","11","9","12","1","23","60","7","5","1","2","0","1","1","2","7"
"g18","V","1142","555","330","30","9","5","2","2","0","7","0","170","292","263","102","11","32","8","21","1","6","1","0","0","1","0","0","0","2","0","42","4","61","5","2","0","0","0","3","1","5","0","18","2","13","1","0","15","26","27","34","21","40","0","10","26","28","21","32","50","0","1","1","3","3","6","9","0","0","1","0","1","1","4","0","4","18","16","10","15","29","0","8","14","14","11","16","15","0","2","1","2","2","5","2","0","3","2","1","1","3","1","83","62","15","22","10","31","7","26","74","8","6","1","1","0","3","2","0","9","48","23","12","10","5","15","5","14","38","8","7","0","0","1","1","0","0","8"
"g18","V","1143","651","374","34","11","4","5","2","0","5","0","216","335","316","158","16","51","12","9","1","6","0","0","0","1","0","1","0","0","0","39","4","60","4","0","0","3","0","2","0","5","0","20","7","16","3","0","10","41","24","26","33","48","0","23","40","27","24","25","53","0","1","2","0","1","5","5","0","0","3","2","2","2","11","0","11","24","26","24","16","20","0","11","19","16","14","21","14","0","3","6","2","4","2","1","0","3","2","1","1","1","1","95","73","13","25","17","37","8","16","90","6","10","1","5","1","2","0","1","8","56","49","15","25","7","18","7","12","27","12","5","1","0","0","4","0","0","5"
"g18","V","1144","576","354","38","10","2","4","3","0","0","1","164","304","272","119","10","40","6","7","1","2","0","1","0","1","0","2","0","1","0","43","10","58","5","0","2","0","0","8","0","10","0","13","2","7","1","0","12","33","35","17","24","47","0","16","36","26","29","28","51","0","0","1","0","3","3","12","0","1","1","1","2","4","10","0","7","20","22","16","17","21","0","6","15","8","9","10","13","0","0","2","3","2","5","2","0","1","0","2","2","1","0","78","67","19","25","11","22","15","22","95","9","5","1","0","4","3","0","0","16","53","28","7","16","5","11","5","11","28","9","1","2","0","1","0","1","2","4"
"g18","V","1145","632","394","31","5","4","3","2","1","10","0","182","324","308","101","9","40","4","16","0","2","2","1","0","0","0","2","0","1","0","31","4","43","2","1","0","2","0","9","0","5","1","11","1","9","2","0","7","34","31","33","38","48","0","12","25","29","26","41","70","0","0","2","3","3","5","8","0","0","0","0","3","1","6","0","13","19","13","23","19","14","0","6","10","24","14","13","14","0","1","2","2","3","1","2","0","0","2","3","3","5","1","82","64","15","35","15","30","7","28","118","2","7","3","1","0","4","1","1","12","52","23","9","15","9","12","7","22","33","8","5","2","2","1","1","0","0","6"
"g18","V","1146","630","376","32","8","2","5","4","1","9","0","193","333","297","118","17","50","7","8","0","3","0","1","0","1","0","2","0","0","0","46","5","60","4","3","0","2","0","10","0","13","0","31","1","12","1","0","13","39","30","31","33","42","0","15","38","25","28","31","51","0","0","0","1","3","2","8","0","0","0","4","4","4","6","0","11","25","20","16","16","27","0","6","17","10","14","18","13","0","0","2","6","2","3","3","0","0","5","1","4","1","2","94","78","18","26","14","30","8","27","81","1","4","3","3","0","0","1","4","16","45","44","9","18","9","15","10","16","27","10","6","0","3","4","1","0","3","2"
"g18","V","1147","594","350","36","6","3","3","0","0","11","1","184","308","286","110","12","57","6","10","0","4","0","2","0","2","0","5","0","0","0","36","3","50","4","4","0","1","0","4","0","0","0","10","2","3","0","0","14","26","20","32","34","37","0","15","38","20","33","33","48","0","0","0","1","4","5","11","0","0","1","0","0","6","8","0","9","21","27","19","19","17","0","11","12","14","11","10","14","0","0","0","3","2","5","2","0","1","1","3","1","3","3","67","67","18","19","15","30","7","20","107","6","4","0","5","0","1","4","1","15","55","37","5","20","3","13","4","10","37","7","4","2","0","0","1","1","5","4"
"g18","V","1148","626","349","37","6","1","2","3","0","5","0","223","306","320","124","11","50","6","12","0","3","2","0","0","0","0","2","0","0","0","67","6","101","2","0","0","1","0","7","0","5","0","7","2","4","0","0","13","27","20","25","22","34","0","16","36","33","40","37","46","0","0","3","2","2","4","9","0","0","0","1","2","4","10","0","9","23","19","28","25","30","0","4","15","12","15","21","22","0","2","2","0","0","3","4","0","0","2","2","0","2","0","65","78","14","22","16","28","9","22","95","7","7","1","1","3","1","0","1","16","60","41","11","25","7","10","5","16","48","5","6","0","1","1","0","1","1","2"
"g18","V","1149","603","366","28","7","5","3","4","0","7","0","183","294","309","130","4","45","12","3","2","1","1","2","0","0","0","3","2","0","1","37","5","45","1","2","0","0","0","12","1","15","0","19","2","12","1","0","13","31","17","37","27","40","0","22","27","29","29","37","57","0","0","1","1","4","2","4","0","0","0","0","4","4","8","0","11","14","23","17","17","22","0","10","14","11","15","15","14","0","1","2","2","2","4","2","0","1","1","3","4","2","2","81","59","9","24","13","36","16","22","106","2","7","0","1","1","1","1","1","14","51","34","5","15","3","18","3","17","37","5","6","0","4","1","2","0","2","6"
"g18","V","1152","565","327","39","8","4","4","1","0","4","0","178","280","285","128","14","47","9","8","0","1","0","2","0","3","0","1","0","4","0","38","8","56","1","1","0","0","0","6","2","5","0","24","4","9","0","0","16","34","22","17","22","42","0","15","20","21","24","36","58","0","5","0","2","1","4","12","0","0","1","0","4","3","7","0","5","12","16","16","18","28","0","5","14","18","9","15","22","0","0","2","4","1","0","1","0","1","1","2","2","1","6","73","60","10","36","12","26","7","26","77","7","4","0","3","4","4","1","2","14","44","27","15","12","12","13","6","11","38","11","4","0","2","0","1","0","0","3"
"g18","V","1153","604","339","47","7","1","2","2","0","3","0","203","304","300","109","14","47","0","10","0","0","0","5","0","1","0","3","0","0","0","49","10","85","6","3","0","0","0","9","0","4","2","13","5","17","0","0","13","29","28","12","33","37","0","14","30","25","24","43","51","0","1","6","1","1","7","12","0","0","2","0","2","4","11","0","10","22","16","21","23","24","0","7","18","13","16","17","16","0","1","1","0","2","2","2","0","0","1","2","0","2","2","83","72","6","24","8","25","4","21","96","6","12","0","0","4","6","1","2","16","56","30","10","13","9","16","9","12","48","4","4","0","1","1","0","0","1","4"
"g18","V","7001","587","366","20","6","1","3","2","0","9","0","180","343","244","72","7","25","5","26","1","12","0","5","0","2","1","6","0","2","1","39","4","27","0","6","0","7","1","2","0","3","0","2","1","5","0","0","13","64","51","42","19","16","0","10","48","33","31","18","21","0","2","1","3","3","3","2","0","0","1","0","0","2","3","0","5","31","33","22","5","14","0","3","17","27","13","6","4","0","0","3","5","4","2","0","0","0","2","3","0","2","0","154","72","12","23","14","14","6","16","55","6","3","1","0","1","1","1","2","5","76","20","6","13","15","18","5","8","19","6","7","3","1","1","0","0","0","3"
