"g10","V","200100","582","443","35","4","1","8","1","0","9","0","81","280","302","4","0","3","1","82","1","11","0","1","0","0","0","7","0","0","0","8","1","2","0","6","0","3","0","1","0","2","0","3","0","0","0","0","7","13","21","40","45","81","0","7","15","20","45","59","90","0","0","0","1","2","4","8","0","0","0","0","1","8","11","0","1","6","10","9","8","10","0","3","3","8","7","9","7","0","0","4","2","0","6","2","0","1","3","1","2","0","2","61","81","47","40","21","17","14","13","149","3","4","2","1","0","2","2","5","16","8","18","16","10","4","4","2","3","16","11","4","0","2","0","2","1","1","2"
"g10","V","200200","564","421","42","2","3","2","5","0","9","0","80","273","291","7","1","1","1","46","3","6","1","2","1","0","0","5","1","1","0","14","2","5","1","4","0","2","0","2","1","0","0","0","0","0","0","0","7","13","13","35","52","66","0","10","12","18","38","78","79","0","0","1","2","1","5","15","0","0","0","2","1","1","14","0","4","4","9","9","16","6","0","2","4","3","8","10","5","0","1","3","1","3","4","3","0","0","1","0","3","1","1","49","74","25","27","20","16","24","19","167","1","3","3","0","3","3","4","4","21","13","11","7","15","9","5","3","3","14","5","3","0","2","1","0","3","0","7"
"g10","V","200300","443","324","24","2","1","9","3","0","8","0","72","208","235","11","1","6","0","45","2","4","3","0","0","0","0","3","0","2","0","15","2","2","0","7","0","1","1","0","0","0","0","0","0","1","1","0","5","8","11","27","25","62","0","7","8","23","26","33","89","0","0","0","1","2","4","5","0","0","0","0","2","3","7","0","0","9","13","7","10","9","0","2","0","3","7","7","5","0","2","3","3","0","0","2","0","1","4","3","2","1","2","36","40","36","35","9","22","2","13","131","2","5","3","1","0","1","0","1","11","10","15","11","15","4","5","2","1","9","9","4","1","2","3","2","0","0","2"
"g10","V","200600","529","385","33","6","1","9","1","0","13","0","81","276","253","4","0","2","1","53","8","5","5","6","0","0","0","5","0","2","0","10","0","3","1","0","0","3","0","1","0","0","0","0","0","0","0","0","9","31","20","35","27","64","0","5","16","33","21","52","72","0","1","4","2","0","5","10","0","0","0","0","3","3","5","0","2","6","10","7","14","8","0","0","4","6","8","12","4","0","2","1","3","8","4","3","0","1","2","2","1","3","0","56","79","41","42","17","17","12","6","115","3","4","3","3","1","1","1","1","16","12","20","7","16","6","0","3","2","15","12","3","1","4","1","1","1","1","6"
"g10","V","200700","483","362","21","1","1","4","2","0","12","0","80","253","230","12","0","1","1","40","4","11","0","2","0","1","0","1","0","0","2","6","0","4","1","5","0","2","0","1","0","0","0","3","0","0","0","0","10","13","21","32","50","53","0","8","12","18","33","47","65","0","0","0","1","2","2","7","0","0","0","1","1","3","4","0","1","7","6","5","11","16","0","0","4","6","6","11","7","0","0","7","2","3","4","0","0","0","0","1","0","3","0","65","53","38","18","10","12","14","12","140","2","3","1","1","2","1","0","1","10","14","17","16","9","4","2","1","0","17","7","4","3","1","1","3","0","0","1"
"g10","V","200800","480","350","30","3","0","2","3","0","16","0","76","232","248","6","2","2","1","67","0","10","2","0","0","0","0","4","0","2","0","7","1","1","1","1","0","0","0","0","0","0","0","1","1","1","0","0","8","13","17","36","31","52","0","6","10","29","46","36","66","0","1","0","2","1","3","9","0","0","1","1","1","4","7","0","2","7","7","15","8","9","0","1","3","7","7","4","6","0","0","2","3","2","2","2","0","1","0","1","3","5","3","52","58","36","38","14","16","21","14","101","4","5","1","6","0","0","0","1","13","10","22","6","9","2","6","3","3","15","4","3","2","3","1","1","2","0","8"
"g10","V","201000","455","335","40","3","0","6","0","0","9","0","62","227","228","16","3","3","2","43","4","9","1","2","1","1","0","7","0","0","0","16","2","3","0","1","0","0","0","0","0","0","0","1","1","0","0","0","6","8","15","37","41","50","0","2","9","16","37","41","73","0","0","0","1","5","7","11","0","0","0","0","1","4","11","0","1","6","4","7","11","5","0","0","3","6","5","10","4","0","0","2","1","5","2","2","0","0","1","2","3","0","0","38","54","26","27","17","21","16","16","120","3","6","2","3","1","4","3","0","18","7","8","11","12","4","4","7","1","8","8","0","1","2","6","1","0","0","0"
"g10","V","201100","513","391","27","5","0","5","0","0","8","0","77","254","259","5","1","5","1","57","1","7","3","0","0","2","0","3","0","2","1","4","2","5","1","4","0","1","0","0","0","0","0","2","0","0","0","0","8","18","21","21","26","79","0","4","17","27","34","47","89","0","0","0","3","4","3","6","0","0","0","1","2","2","6","0","7","5","12","12","8","8","0","1","2","8","7","6","1","0","1","1","0","1","8","2","0","2","0","0","2","1","0","54","67","42","30","20","13","9","14","142","3","2","1","2","0","1","1","2","15","11","18","7","9","1","8","3","4","16","9","1","1","3","0","1","0","3","0"
"g10","V","201300","455","359","16","6","1","4","1","0","12","0","56","232","223","14","0","0","0","49","1","9","2","0","0","0","0","5","0","1","0","4","1","3","1","1","1","2","0","0","0","0","0","1","0","0","0","0","16","12","29","39","34","44","0","13","13","25","40","46","48","0","2","1","0","1","2","3","0","0","1","1","1","2","2","0","4","9","4","5","5","5","0","1","8","2","6","6","1","0","0","5","2","4","3","3","0","1","4","1","0","1","0","62","75","32","33","19","14","11","15","98","5","2","1","2","2","1","0","1","2","14","20","3","4","2","3","2","0","8","8","5","2","2","1","4","1","0","1"
"g10","V","201400","606","446","42","2","0","10","3","0","15","0","88","289","317","20","2","5","0","46","2","12","5","0","0","1","0","2","0","2","0","19","3","6","0","2","0","1","0","0","1","0","0","0","0","0","0","0","11","26","24","31","43","64","0","13","36","22","37","58","81","0","2","1","1","4","3","14","0","1","1","0","0","2","13","0","6","15","7","3","8","9","0","4","13","7","2","4","10","0","3","3","4","1","2","4","0","1","5","2","0","2","3","91","79","42","41","20","22","8","9","134","9","8","1","0","2","1","2","6","13","26","20","9","9","1","2","7","3","11","12","2","1","5","2","0","1","1","6"
