"election","type","srprec","totreg_r","dem","rep","aip","paf","msc","lib","nlp","grn","ref","dcl","male","female","hispdem","hisprep","hispdcl","hispoth","jewdem","jewrep","jewdcl","jewoth","kordem","korrep","kordcl","koroth","jpndem","jpnrep","jpndcl","jpnoth","chidem","chirep","chidcl","chioth","inddem","indrep","inddcl","indoth","vietdem","vietrep","vietdcl","vietoth","fildem","filrep","fildcl","filoth","demmunk","demm1824","demm2534","demm3544","demm4554","demm5564","demm65pl","demfunk","demf1824","demf2534","demf3544","demf4554","demf5564","demf65pl","repmunk","repm1824","repm2534","repm3544","repm4554","repm5564","repm65pl","repfunk","repf1824","repf2534","repf3544","repf4554","repf5564","repf65pl","dclmunk","dclm1824","dclm2534","dclm3544","dclm4554","dclm5564","dclm65pl","dclfunk","dclf1824","dclf2534","dclf3544","dclf4554","dclf5564","dclf65pl","othmunk","othm1824","othm2534","othm3544","othm4554","othm5564","othm65pl","othfunk","othf1824","othf2534","othf3544","othf4554","othf5564","othf65pl","dreg1g","dreg2g","dreg3g","dreg4g","dreg5g","dreg6g","dreg7g","dreg8g","dreg9g","rreg1g","rreg2g","rreg3g","rreg4g","rreg5g","rreg6g","rreg7g","rreg8g","rreg9g","ireg1g","ireg2g","ireg3g","ireg4g","ireg5g","ireg6g","ireg7g","ireg8g","ireg9g","oreg1g","oreg2g","oreg3g","oreg4g","oreg5g","oreg6g","oreg7g","oreg8g","oreg9g"
"p18","V","1113","352","176","36","3","3","2","1","0","3","0","128","188","164","40","13","15","7","4","0","2","0","1","0","2","0","1","0","0","0","41","5","68","1","1","0","1","0","3","0","4","0","7","2","6","0","0","6","15","14","13","15","27","0","6","19","10","13","10","28","0","0","0","0","2","3","12","0","0","1","1","0","3","14","0","5","13","6","12","16","24","0","5","7","5","11","11","13","0","1","0","2","0","1","1","0","1","1","3","1","1","0","56","16","14","14","9","11","13","5","38","8","5","3","0","2","1","1","5","11","28","18","12","7","8","13","9","6","27","3","1","2","1","2","1","0","0","2"
"p18","V","1114","414","236","27","8","0","0","2","0","3","0","138","223","191","68","7","36","5","11","1","2","0","0","0","1","0","0","0","0","0","32","2","47","1","0","0","0","0","9","0","4","1","25","3","6","1","0","5","25","22","16","17","28","0","8","18","15","22","14","46","0","0","2","0","2","4","7","0","0","0","1","0","2","9","0","5","13","13","16","15","25","0","2","4","7","8","14","16","0","0","2","0","2","1","3","0","1","1","2","1","0","0","55","36","27","22","12","8","8","10","58","2","3","1","1","0","2","4","2","12","33","21","12","6","8","9","8","7","34","7","0","1","0","0","2","3","0","0"
"p18","V","1115","378","228","14","2","1","0","3","0","2","0","128","201","177","23","1","4","0","3","0","1","0","5","0","3","0","2","0","0","0","46","7","77","1","4","0","0","0","4","0","3","0","4","0","2","0","0","10","21","18","15","27","27","0","12","21","10","12","21","34","0","0","2","2","1","0","3","0","0","1","1","1","2","1","0","2","13","9","15","9","22","0","5","8","11","14","8","12","0","0","2","1","1","0","1","0","1","0","1","0","0","1","45","30","18","16","13","15","13","11","67","2","2","0","0","0","2","1","1","6","27","18","13","15","6","7","4","7","31","3","1","0","1","1","0","2","0","0"
"p18","V","1116","416","253","31","5","1","1","1","0","1","2","121","232","184","24","2","10","3","5","0","1","0","3","0","1","0","2","0","0","0","35","14","65","2","2","0","0","0","3","1","4","0","5","2","1","0","0","10","26","17","18","22","33","0","11","19","16","15","27","39","0","1","0","3","2","8","6","0","0","1","0","0","5","5","0","4","15","14","8","15","23","0","8","10","11","6","2","5","0","1","0","3","0","0","3","0","0","2","0","1","0","1","49","23","26","15","17","7","16","12","88","5","2","0","0","1","3","5","1","14","47","16","8","6","18","4","4","6","12","6","0","0","0","1","0","0","0","4"
"p18","V","1117","375","243","21","4","1","1","0","1","2","0","102","181","194","44","4","11","2","7","0","0","1","0","0","1","0","1","0","0","0","30","7","45","1","0","0","1","0","4","0","2","0","1","0","1","0","0","6","14","17","10","19","40","0","5","22","20","15","37","38","0","0","2","3","4","4","4","0","0","0","0","0","0","4","0","7","11","8","3","11","12","0","4","11","6","8","11","10","0","0","2","1","2","1","0","0","0","0","1","0","0","2","46","26","25","15","19","11","12","15","74","3","4","4","1","0","2","1","1","5","25","15","6","5","9","3","9","7","23","2","1","1","0","1","1","0","0","3"
"p18","V","1118","479","269","12","6","2","1","1","1","10","0","177","275","204","43","1","20","2","9","0","3","1","2","0","2","1","3","0","1","0","34","4","84","5","0","0","1","0","7","1","1","0","5","0","11","0","0","7","20","28","25","19","35","0","9","20","20","12","27","47","0","1","0","3","0","1","1","0","0","0","0","3","1","2","0","4","23","20","19","24","31","0","2","6","14","8","12","14","0","2","0","3","4","1","4","0","0","1","1","0","3","2","50","35","23","15","10","12","21","13","90","3","2","0","0","1","1","0","1","4","34","22","15","20","8","8","21","13","36","9","3","1","0","0","2","2","2","2"
"p18","V","1119","368","236","17","1","2","1","1","1","1","0","108","199","169","41","6","14","0","12","0","1","0","0","0","0","0","1","0","0","0","16","1","45","2","1","0","0","0","3","1","3","0","9","1","5","1","0","8","20","22","14","22","26","0","7","16","16","16","26","43","0","3","0","1","1","3","1","0","0","0","0","1","2","5","0","5","10","13","10","17","19","0","3","10","3","7","5","6","0","0","0","0","1","2","1","0","0","0","0","0","2","1","58","27","18","12","15","14","12","9","71","2","5","0","2","0","2","2","1","3","24","16","10","4","9","3","9","9","24","3","0","1","0","1","0","0","0","2"
"p18","V","1121","324","175","18","3","2","2","1","0","1","0","122","182","142","50","3","22","1","2","0","1","0","0","0","1","0","1","1","1","0","42","7","61","3","0","0","2","0","8","0","1","0","8","0","7","0","0","2","22","9","8","25","28","0","4","12","12","14","19","20","0","0","2","1","2","2","4","0","0","1","1","0","1","4","0","1","15","10","11","20","16","0","2","10","9","14","6","8","0","1","0","1","1","0","1","0","0","1","0","2","0","2","39","24","12","8","11","9","15","12","45","2","3","0","1","2","1","1","1","7","26","12","13","10","10","10","9","3","29","5","1","1","0","1","1","0","0","0"
"p18","V","1122","277","149","20","5","1","1","0","0","1","0","100","142","135","30","1","12","1","6","0","1","0","0","1","1","0","1","0","0","0","38","8","62","3","1","0","1","0","5","0","4","0","8","1","4","0","0","2","15","5","10","11","23","0","7","18","12","8","16","22","0","0","1","4","5","1","2","0","1","0","1","0","2","3","0","5","8","17","7","9","13","0","0","6","4","9","10","12","0","0","0","0","1","2","1","0","0","1","1","0","2","0","30","22","12","4","10","11","7","7","46","2","1","2","1","5","1","0","1","7","20","12","9","5","6","8","12","2","26","1","3","0","2","1","0","0","0","1"
"p18","V","1123","368","211","19","3","1","1","1","0","1","0","131","211","157","34","7","16","0","1","0","3","0","0","0","0","0","0","0","0","0","31","7","77","2","1","0","0","0","4","0","4","0","9","1","2","0","0","10","24","14","14","15","32","0","8","18","7","16","18","35","0","0","1","1","4","3","4","0","0","1","1","1","2","1","0","7","14","15","9","16","23","0","4","7","6","10","9","11","0","0","0","2","1","0","2","0","0","1","0","1","0","0","39","27","18","11","6","15","6","7","82","5","6","0","2","0","0","1","2","3","41","17","10","6","7","9","5","4","32","5","0","0","0","0","1","0","0","1"
"p18","V","1124","303","170","15","7","1","0","2","0","0","0","108","159","144","32","4","7","1","2","2","0","0","1","0","0","0","1","0","0","0","24","1","51","1","0","0","0","0","2","0","8","1","2","5","2","2","0","6","6","14","14","8","25","0","5","16","13","14","16","33","0","0","1","1","4","0","2","0","0","0","0","0","2","5","0","9","11","12","10","9","23","0","4","7","3","8","7","5","0","0","0","0","2","1","1","0","1","0","1","0","1","3","39","21","14","10","9","7","7","9","54","3","3","0","1","0","1","2","1","4","36","20","7","7","5","8","5","5","15","3","0","0","1","1","0","1","0","4"
"p18","V","1125","414","230","24","3","3","1","0","0","2","0","151","241","173","74","9","38","1","6","0","0","0","0","0","0","0","3","0","0","1","41","5","72","0","4","0","0","0","3","1","1","0","16","4","13","0","0","6","14","8","20","32","37","0","3","18","13","14","23","42","0","0","0","4","1","3","7","0","1","0","1","3","1","3","0","4","19","22","23","22","14","0","2","10","9","9","3","14","0","1","1","1","1","0","1","0","1","0","2","0","0","1","51","29","17","11","9","17","16","10","70","7","2","2","0","4","0","0","2","7","50","16","18","13","17","3","3","9","22","5","2","1","0","0","0","0","0","1"
"p18","V","1126","384","228","20","5","0","2","2","0","1","0","126","198","186","74","10","28","4","4","0","1","0","0","0","5","0","2","0","1","0","36","2","58","1","1","0","0","0","3","0","7","2","32","1","1","0","0","12","19","13","14","22","32","0","8","9","12","20","29","38","0","0","1","0","3","3","3","0","0","0","0","1","1","8","0","5","10","8","14","14","20","0","3","10","13","7","7","15","0","0","0","0","1","2","2","0","0","0","0","1","0","4","47","25","19","15","20","4","16","14","68","3","1","0","2","1","2","1","0","10","31","17","11","9","11","9","8","9","21","2","1","1","0","0","0","1","0","5"
"p18","V","1127","404","237","37","7","2","0","1","0","0","0","120","206","198","59","9","23","2","3","0","0","0","1","0","1","0","1","0","0","0","47","3","63","4","0","0","0","0","2","1","4","2","21","4","4","0","0","9","19","18","16","26","33","0","6","16","24","5","28","37","0","1","1","0","3","1","12","0","0","0","1","2","5","11","0","3","8","7","12","13","20","0","2","10","9","10","10","16","0","0","0","1","1","2","0","0","1","0","2","2","1","0","47","32","17","20","18","13","10","15","65","3","5","7","3","2","2","4","1","10","26","16","9","5","10","6","11","8","29","3","2","0","3","0","0","0","0","2"
"p18","V","1128","349","180","25","7","2","1","2","0","1","0","131","210","139","56","5","18","0","3","0","1","0","1","0","2","0","3","0","0","1","26","5","62","6","1","0","1","0","7","1","4","0","9","7","11","2","0","4","15","19","11","21","26","0","6","10","8","13","15","32","0","0","2","2","0","6","6","0","0","1","0","0","1","7","0","4","14","13","11","18","28","0","3","8","6","6","5","15","0","0","2","1","2","2","3","0","0","0","2","0","0","1","33","33","17","4","13","7","11","6","56","6","2","0","0","4","1","3","0","9","22","17","9","15","15","10","9","5","29","2","0","0","0","1","3","1","1","5"
"p18","V","1129","390","220","29","3","1","0","1","0","2","0","134","208","182","88","11","32","1","0","0","1","1","1","0","2","0","1","1","0","0","38","4","63","1","1","0","1","0","2","1","4","0","31","2","8","0","0","8","14","11","19","23","33","0","4","17","15","19","26","31","0","0","1","4","1","5","4","0","0","0","2","1","2","9","0","1","14","13","16","12","25","0","4","8","8","6","11","16","0","0","2","0","1","1","0","0","1","0","0","0","2","0","48","23","18","17","15","15","10","5","69","5","5","0","3","0","1","0","2","13","30","13","10","18","15","7","9","6","26","3","1","0","1","0","0","1","1","0"
"p18","V","1131","371","211","39","3","1","3","0","0","0","0","114","211","160","68","11","18","0","2","0","0","0","1","1","5","0","3","0","1","0","46","9","62","2","0","0","0","0","0","1","5","1","30","3","9","2","0","5","16","17","19","13","44","0","7","5","17","9","16","43","0","0","4","1","4","5","8","0","1","2","1","2","3","8","0","4","13","8","8","17","23","0","1","4","6","7","8","15","0","1","0","0","0","0","1","0","0","1","2","0","1","1","47","26","8","14","5","16","16","13","66","8","11","2","0","1","2","1","2","12","17","8","11","6","10","9","9","6","38","1","2","2","0","1","0","0","0","1"
"p18","V","1132","431","234","30","4","2","3","3","2","1","0","152","236","195","71","5","18","2","7","0","5","0","1","1","5","0","1","0","0","0","37","4","72","4","2","0","0","1","7","0","4","0","20","9","3","0","0","6","27","13","20","11","32","0","10","14","14","14","33","40","0","0","0","3","3","5","10","0","0","1","1","0","1","6","0","4","13","4","12","28","38","0","1","12","4","9","15","12","0","0","1","0","3","0","3","0","0","1","0","2","1","4","46","24","18","18","10","21","9","7","81","4","5","3","1","1","1","1","1","13","25","14","10","12","11","11","19","8","42","7","1","0","0","0","1","0","2","4"
"p18","V","1133","388","239","23","4","1","3","1","0","1","0","116","198","190","50","7","24","1","3","0","1","0","0","0","0","0","1","0","0","0","29","4","37","2","1","1","2","0","8","0","7","0","19","1","12","1","0","3","16","13","22","22","38","0","7","11","15","24","25","43","0","2","2","0","2","1","5","0","0","1","1","1","4","4","0","5","8","13","8","18","13","0","6","5","4","9","14","13","0","0","1","0","2","1","3","0","0","1","1","1","0","0","39","30","13","11","11","10","14","13","98","5","4","0","1","2","0","0","2","9","30","7","17","6","5","5","12","2","32","3","2","0","0","1","0","1","1","2"
"p18","V","1134","362","209","26","4","3","1","0","0","0","1","118","187","175","74","4","28","2","4","0","1","1","2","0","2","0","0","0","2","0","33","4","52","3","0","0","0","0","4","1","3","0","6","3","5","1","0","8","12","15","15","18","28","0","10","12","19","14","23","35","0","0","2","3","1","2","6","0","0","0","2","1","4","5","0","6","6","7","13","25","14","0","3","10","7","7","7","13","0","1","0","1","1","0","3","0","0","0","1","0","1","1","36","35","15","6","9","14","11","11","72","5","3","0","1","2","4","1","2","8","28","9","16","6","6","11","2","7","33","5","1","0","0","0","0","0","0","3"
"p18","V","1135","287","178","18","6","0","1","0","0","0","0","84","145","142","48","4","13","2","6","0","1","0","0","0","1","0","2","0","0","0","31","0","38","0","1","1","1","0","6","0","1","0","7","2","2","0","0","2","21","8","15","21","26","0","9","5","14","6","15","36","0","0","0","1","1","2","4","0","0","0","1","0","3","6","0","0","5","3","9","14","10","0","1","8","7","8","12","7","0","1","0","0","0","0","2","0","0","1","0","0","1","2","25","28","13","13","7","14","12","13","53","0","2","1","0","0","1","0","1","13","14","16","7","4","7","5","5","13","13","2","3","1","0","0","1","0","0","0"
"p18","V","1136","380","227","37","7","0","0","0","1","2","0","106","212","168","60","12","12","2","8","0","0","3","3","0","0","0","3","0","0","0","40","4","63","1","0","0","0","0","0","2","5","0","15","1","4","0","0","3","19","18","20","24","32","0","3","13","10","21","28","36","0","0","3","1","1","6","7","0","0","2","1","2","3","11","0","5","12","12","8","15","19","0","0","3","6","9","8","9","0","1","0","1","2","0","3","0","0","1","0","1","0","1","38","39","15","9","12","9","14","10","81","4","6","2","4","1","1","1","1","17","20","10","12","6","4","3","7","13","31","4","2","0","0","1","1","0","1","1"
"p18","V","1141","506","303","26","3","3","3","5","1","3","0","159","267","239","102","12","28","2","4","2","4","0","3","0","4","0","0","0","0","1","38","1","71","3","4","0","2","2","0","0","1","1","18","1","5","0","0","8","23","23","22","33","37","0","10","23","24","28","33","39","0","1","2","2","2","3","4","0","0","0","0","5","3","4","0","2","18","16","10","17","32","0","2","9","12","7","13","21","0","1","2","4","2","1","2","0","0","4","0","0","0","2","62","53","29","16","12","16","23","17","75","1","7","1","4","1","2","1","2","7","36","18","9","9","11","4","13","10","49","6","2","1","1","1","1","2","1","3"
"p18","V","1142","387","233","24","5","2","1","1","0","6","0","115","201","186","62","5","19","3","17","1","1","1","0","0","0","0","0","0","1","0","34","6","50","4","1","0","0","0","2","1","2","0","10","0","10","1","0","8","17","17","25","15","29","0","3","18","21","16","26","38","0","0","1","2","1","4","8","0","1","1","0","1","2","3","0","2","9","11","8","13","22","0","1","6","7","8","13","15","0","0","1","2","2","3","1","0","0","0","1","1","3","1","55","35","10","12","18","14","15","14","60","8","2","2","1","2","1","1","0","7","14","12","11","8","7","5","7","11","40","3","2","0","0","2","0","0","2","6"
"p18","V","1143","456","268","25","4","1","3","2","0","3","0","150","241","215","102","12","33","5","6","2","3","0","0","0","1","0","1","0","0","0","33","3","47","3","0","0","3","0","0","0","5","0","13","3","14","0","0","10","15","18","26","29","34","0","11","21","19","21","23","41","0","0","1","0","1","2","6","0","0","3","0","1","2","9","0","9","16","15","19","14","18","0","3","10","7","10","16","13","0","1","5","0","1","0","1","0","2","2","1","0","0","0","49","41","18","17","20","15","11","13","84","8","4","0","3","1","1","0","1","7","25","33","19","11","9","9","11","8","25","7","2","0","0","2","0","0","0","2"
"p18","V","1144","407","255","32","6","1","4","2","0","1","1","105","217","190","74","7","21","4","7","1","2","0","1","0","1","0","1","0","0","0","36","8","42","6","0","2","1","0","5","0","4","0","11","2","3","0","0","7","14","27","14","15","45","0","7","20","19","22","21","44","0","0","1","0","2","4","10","0","0","0","0","2","4","9","0","7","13","9","13","16","10","0","0","8","4","10","9","6","0","0","1","2","1","6","0","0","1","0","2","1","0","1","39","49","25","8","9","14","14","14","83","6","4","1","2","3","1","0","1","14","22","15","9","11","11","5","8","5","19","6","2","0","0","0","2","1","0","4"
"p18","V","1145","502","328","25","3","4","2","1","1","8","0","130","263","239","69","8","26","2","16","0","1","1","1","0","0","0","2","0","0","0","30","4","39","2","1","0","0","0","5","0","6","1","10","0","5","2","0","5","23","24","30","34","44","0","6","19","21","22","31","69","0","0","2","2","4","4","7","0","0","0","0","2","1","3","0","9","9","12","16","14","14","0","5","6","15","12","9","9","0","1","0","4","2","2","1","0","0","0","4","1","4","0","60","39","24","19","20","20","14","15","117","4","4","3","0","0","4","0","1","9","22","19","11","9","8","11","9","14","27","5","2","3","1","2","0","0","2","4"
"p18","V","1146","446","251","33","7","1","0","1","1","9","0","143","233","213","71","19","29","4","6","0","0","0","0","0","1","0","0","0","0","0","34","6","53","1","3","0","1","0","8","0","11","0","18","1","8","1","0","6","19","13","23","21","38","0","7","21","14","23","22","44","0","0","0","0","1","2","11","0","0","0","3","6","3","7","0","1","19","21","13","13","24","0","4","9","7","8","15","9","0","0","0","4","3","1","0","0","0","2","0","4","2","3","48","35","22","14","19","13","14","16","70","2","6","3","0","2","1","2","2","15","33","21","17","11","10","8","8","11","24","4","1","0","3","4","0","1","4","2"
"p18","V","1147","436","269","28","3","2","1","0","0","11","0","122","240","196","76","6","26","2","10","0","4","0","1","0","3","0","3","0","0","0","28","5","36","2","3","0","0","0","2","0","0","0","7","1","3","0","0","9","20","15","29","28","38","0","3","17","18","22","32","38","0","0","0","1","2","4","9","0","0","0","0","0","5","7","0","2","12","16","15","20","13","0","4","9","4","6","8","13","0","0","0","1","1","4","1","0","0","1","2","2","3","2","45","45","20","12","20","12","7","16","92","1","3","1","3","3","1","2","0","14","30","10","8","14","8","4","10","9","29","3","3","0","1","0","1","2","3","4"
"p18","V","1148","430","249","29","4","0","3","3","0","5","0","137","227","203","72","7","25","5","8","0","1","1","0","0","0","0","2","0","0","0","51","6","76","3","0","0","0","0","4","0","3","0","4","1","4","0","0","9","16","12","20","22","30","0","8","19","14","27","33","39","0","0","0","2","1","4","8","0","0","0","2","0","4","8","0","2","9","13","25","21","23","0","3","5","3","5","12","16","0","3","1","1","0","2","3","0","0","1","2","0","2","0","46","30","22","15","15","14","13","14","80","4","5","1","1","4","0","0","0","14","25","13","11","17","8","3","11","10","39","5","4","1","1","0","0","1","0","3"
"p18","V","1149","423","258","29","4","4","2","2","1","5","0","118","209","214","71","4","28","9","3","2","0","0","2","0","0","0","3","2","0","0","28","5","35","0","1","0","0","0","13","2","10","0","14","2","7","0","0","7","18","13","24","25","32","0","7","19","14","21","28","50","0","0","2","2","2","2","5","0","0","0","0","4","4","8","0","3","11","12","9","15","19","0","3","8","5","10","10","13","0","1","0","1","0","4","2","0","1","1","3","3","0","2","42","34","12","23","17","21","14","13","82","1","5","0","4","1","1","1","1","15","26","12","4","12","5","14","6","7","32","4","2","3","1","3","0","1","0","4"
"p18","V","1152","414","220","32","5","5","1","0","0","2","0","149","199","215","76","12","31","5","7","0","1","0","2","0","2","0","1","0","3","0","29","8","62","1","1","0","0","0","5","1","6","1","15","3","4","0","0","8","20","11","8","17","30","0","5","14","12","20","28","47","0","2","0","1","1","3","10","0","1","2","0","4","2","6","0","2","5","17","12","18","29","0","3","7","16","9","13","18","0","0","0","2","1","1","1","0","0","1","2","2","1","2","32","28","23","21","13","17","8","12","66","3","3","2","4","3","2","0","2","13","21","26","11","11","7","7","16","11","39","8","0","0","1","0","0","0","0","4"
"p18","V","1153","432","239","40","6","0","2","1","0","1","0","143","221","211","70","9","23","0","7","0","1","0","1","0","1","0","3","0","0","0","35","10","70","3","3","0","0","0","6","1","7","0","3","5","11","0","0","6","20","19","9","25","29","0","5","16","18","21","33","38","0","1","3","2","1","6","10","0","0","3","1","0","4","9","0","2","12","15","14","19","21","0","4","8","11","9","11","17","0","0","0","1","3","1","2","0","0","0","1","0","2","0","47","38","13","14","5","10","15","10","87","5","6","3","1","3","3","1","4","14","25","19","13","11","10","10","6","7","42","3","2","1","0","0","0","0","1","3"
"p18","V","7001","381","253","8","3","0","1","1","0","6","0","109","222","159","41","1","15","2","18","0","7","0","1","0","0","1","3","0","1","1","24","2","20","0","4","0","5","1","1","0","2","0","2","2","3","0","0","6","36","38","36","11","13","0","6","31","27","17","16","16","0","0","0","3","1","1","1","0","0","0","0","0","2","0","0","1","17","22","8","5","14","0","1","10","18","5","4","4","0","0","2","4","2","1","0","0","0","0","1","0","1","0","112","34","17","18","9","6","10","6","41","1","2","0","0","0","2","0","0","3","32","11","9","12","15","7","2","6","15","6","0","2","1","0","0","0","0","2"
