ballotID,rank1,rank2,rank3,duplicates,exhausted,exhausted_by_abstention,exhausted_by_overvote,exhausted_by_rank_limit,exhausted_by_skipvote,first_round_overvote_bool,fully_ranked,modified_fully_ranked,overvote,ranked_multiple_bool,ranked_single_bool,skipped,undervote,irregular_bool
145922,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
145975,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
145978,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
145989,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
145998,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
146001,"Pieh, Wendy","Crafts, Lydia V.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
146011,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
146024,"Pieh, Wendy",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
146034,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
146050,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
146110,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
146156,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
146227,"Pieh, Wendy",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
146253,"Crafts, Lydia V.","Levesque, David J.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
146255,"Pieh, Wendy",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
146256,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
146268,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
146306,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
146342,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
146365,"Pieh, Wendy",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
146372,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
146380,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
146391,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
146405,"Pieh, Wendy","Levesque, David J.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
146417,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
146435,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
147767,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
147768,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
147779,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
147780,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
147781,"Crafts, Lydia V.","Pieh, Wendy",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
147784,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
147787,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
147788,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
147790,"Levesque, David J.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
147794,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
147797,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
147802,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
147808,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
147810,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
147817,"Pieh, Wendy",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
147818,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
147826,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
147846,"Crafts, Lydia V.","Pieh, Wendy",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
147856,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
147866,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
147884,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
147889,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
147896,"Pieh, Wendy","Crafts, Lydia V.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
147898,"Pieh, Wendy",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
147907,"Crafts, Lydia V.","Pieh, Wendy",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
147922,"Levesque, David J.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
147925,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
147930,"Pieh, Wendy",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
147931,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
147935,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
147940,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
147941,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
147946,"Crafts, Lydia V.","Pieh, Wendy",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
147966,"Crafts, Lydia V.","Pieh, Wendy",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
147967,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
147969,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
147979,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
147984,"Crafts, Lydia V.","Pieh, Wendy",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
147999,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148002,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148003,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148004,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148008,"Crafts, Lydia V.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
148013,"Pieh, Wendy",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
148040,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148050,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148066,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148082,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148107,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148108,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148115,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148116,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148118,"Crafts, Lydia V.","Pieh, Wendy",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
148121,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148124,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148151,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148152,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148161,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148168,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148169,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148218,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148248,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148267,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148272,"Levesque, David J.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
148291,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148299,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148313,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148322,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148325,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148328,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148331,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148333,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148338,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148343,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148349,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148353,"Crafts, Lydia V.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
148355,"Crafts, Lydia V.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
148358,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148360,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148364,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148368,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148369,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148370,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148376,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148380,"Levesque, David J.","Crafts, Lydia V.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
148390,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148394,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148401,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148415,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148424,"Crafts, Lydia V.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
148429,"Crafts, Lydia V.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
148430,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148453,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148463,"Crafts, Lydia V.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
148466,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148470,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148472,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148475,"Pieh, Wendy",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
148476,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
148487,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148489,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148491,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148505,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148512,"Crafts, Lydia V.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
148513,"Crafts, Lydia V.","Pieh, Wendy",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
148517,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148519,"Pieh, Wendy","Pieh, Wendy","Pieh, Wendy",True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
148520,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148523,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148529,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148530,"Crafts, Lydia V.","Pieh, Wendy",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
148533,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148537,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148541,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148544,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148549,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148550,"Crafts, Lydia V.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
148551,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148558,"Crafts, Lydia V.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
148559,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148561,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148570,"Pieh, Wendy",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
148573,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148574,"Crafts, Lydia V.","Pieh, Wendy",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
148575,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148582,"Crafts, Lydia V.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
148585,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148587,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148588,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148591,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148593,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148600,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148602,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148606,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148609,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148610,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148614,"Crafts, Lydia V.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
148616,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148619,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148620,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148621,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148635,"Pieh, Wendy","Levesque, David J.","Crafts, Lydia V.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148637,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148638,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148642,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148643,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148644,"Levesque, David J.","Pieh, Wendy","Crafts, Lydia V.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148649,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148654,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148657,"Crafts, Lydia V.","Pieh, Wendy",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
148658,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148660,"Crafts, Lydia V.","Pieh, Wendy",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
148665,"Levesque, David J.","Crafts, Lydia V.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148669,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148673,"Pieh, Wendy",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
148679,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148680,"Pieh, Wendy","Crafts, Lydia V.","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148681,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
148689,"Crafts, Lydia V.","Levesque, David J.","Pieh, Wendy",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148695,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
148699,"Pieh, Wendy","Crafts, Lydia V.","Pieh, Wendy",True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
148700,"Crafts, Lydia V.","Pieh, Wendy","Levesque, David J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
