ballotID,rank1,rank2,rank3,duplicates,exhausted,exhausted_by_abstention,exhausted_by_overvote,exhausted_by_rank_limit,exhausted_by_skipvote,first_round_overvote_bool,fully_ranked,modified_fully_ranked,overvote,ranked_multiple_bool,ranked_single_bool,skipped,undervote,irregular_bool
171180,"Bell, Arthur L.","Fromuth, Peter J.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171184,"Fromuth, Peter J.","Bell, Arthur L.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171188,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
171189,"Fromuth, Peter J.",skipped,skipped,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
171190,"Fromuth, Peter J.","Bell, Arthur L.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171196,"Bell, Arthur L.","Fromuth, Peter J.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171199,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171211,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
171212,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171213,"Bell, Arthur L.","Fromuth, Peter J.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171223,"Bell, Arthur L.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
171231,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171236,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171237,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171239,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171240,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171242,"Fromuth, Peter J.","Bell, Arthur L.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171249,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171250,"Bell, Arthur L.","Fromuth, Peter J.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171251,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171254,"Bell, Arthur L.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
171260,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
171263,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
171265,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171272,"Fromuth, Peter J.","Abbott, Heather","Bell, Arthur L.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171273,"Abbott, Heather","Bell, Arthur L.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
171276,"Bell, Arthur L.","Fromuth, Peter J.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171277,"Bell, Arthur L.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
171285,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
171289,"Fromuth, Peter J.","Abbott, Heather","Bell, Arthur L.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171290,"Abbott, Heather","Fromuth, Peter J.","Bell, Arthur L.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171292,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171300,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171304,"Abbott, Heather",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
171305,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171306,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171308,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171309,"Bell, Arthur L.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
171314,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
171319,"Bell, Arthur L.","Fromuth, Peter J.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171325,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171327,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
171330,"Fromuth, Peter J.","Bell, Arthur L.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
171333,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
171334,"Abbott, Heather","Fromuth, Peter J.","Bell, Arthur L.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171336,"Abbott, Heather",overvote,skipped,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
171339,"Bell, Arthur L.","Fromuth, Peter J.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171341,"Abbott, Heather","Fromuth, Peter J.","Bell, Arthur L.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171360,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171362,"Bell, Arthur L.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
171369,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171377,"Bell, Arthur L.","Fromuth, Peter J.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171380,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171403,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171405,"Bell, Arthur L.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
171407,"Bell, Arthur L.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
171412,"Bell, Arthur L.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
171414,"Bell, Arthur L.","Fromuth, Peter J.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171421,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171423,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
171426,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171427,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171431,"Bell, Arthur L.","Fromuth, Peter J.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171437,"Bell, Arthur L.","Fromuth, Peter J.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171440,"Fromuth, Peter J.",skipped,skipped,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
171441,"Abbott, Heather","Fromuth, Peter J.","Bell, Arthur L.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171442,"Fromuth, Peter J.","Bell, Arthur L.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171447,"Fromuth, Peter J.",skipped,skipped,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
171449,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171456,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
171458,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171465,"Abbott, Heather",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
171468,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171471,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171472,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
171474,"Bell, Arthur L.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
171477,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171481,"Bell, Arthur L.","Fromuth, Peter J.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171485,"Fromuth, Peter J.","Bell, Arthur L.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171486,"Bell, Arthur L.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
171489,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171491,"Fromuth, Peter J.",skipped,skipped,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
171492,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171494,"Fromuth, Peter J.","Bell, Arthur L.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
171498,"Fromuth, Peter J.","Bell, Arthur L.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171500,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171503,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171508,"Fromuth, Peter J.","Bell, Arthur L.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171514,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171523,"Abbott, Heather","Abbott, Heather","Abbott, Heather",True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
171535,"Bell, Arthur L.","Fromuth, Peter J.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171538,"Abbott, Heather","Fromuth, Peter J.","Bell, Arthur L.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171541,"Fromuth, Peter J.","Bell, Arthur L.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171542,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171554,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
171560,"Fromuth, Peter J.",skipped,skipped,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
171568,"Fromuth, Peter J.","Abbott, Heather","Bell, Arthur L.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171569,"Abbott, Heather",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
171572,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171590,"Fromuth, Peter J.",skipped,skipped,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
171600,"Bell, Arthur L.","Fromuth, Peter J.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171601,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171603,"Bell, Arthur L.","Fromuth, Peter J.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171605,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171608,"Fromuth, Peter J.","Bell, Arthur L.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171621,"Bell, Arthur L.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
171624,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171630,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
171631,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171639,"Fromuth, Peter J.","Abbott, Heather","Bell, Arthur L.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171663,"Fromuth, Peter J.","Abbott, Heather","Abbott, Heather",True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
171666,"Abbott, Heather","Fromuth, Peter J.","Bell, Arthur L.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171673,"Bell, Arthur L.","Fromuth, Peter J.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171679,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
171687,"Abbott, Heather","Fromuth, Peter J.","Bell, Arthur L.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171692,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171702,"Bell, Arthur L.","Fromuth, Peter J.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171713,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171715,"Bell, Arthur L.","Fromuth, Peter J.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171718,"Abbott, Heather","Fromuth, Peter J.","Bell, Arthur L.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171719,"Bell, Arthur L.","Abbott, Heather",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
171725,"Fromuth, Peter J.","Bell, Arthur L.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171727,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171739,"Abbott, Heather",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
171741,"Abbott, Heather","Bell, Arthur L.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
171747,"Bell, Arthur L.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
171748,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171750,"Abbott, Heather","Fromuth, Peter J.","Bell, Arthur L.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171752,"Abbott, Heather",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
171756,"Abbott, Heather",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
171759,"Bell, Arthur L.","Abbott, Heather",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
171763,"Bell, Arthur L.","Fromuth, Peter J.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171764,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171773,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171776,"Fromuth, Peter J.","Bell, Arthur L.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171789,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171798,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171810,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171811,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171812,"Abbott, Heather","Fromuth, Peter J.","Bell, Arthur L.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171820,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171822,"Abbott, Heather","Fromuth, Peter J.","Bell, Arthur L.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
171834,"Abbott, Heather","Bell, Arthur L.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
171835,"Bell, Arthur L.","Fromuth, Peter J.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172723,"Abbott, Heather","Fromuth, Peter J.","Bell, Arthur L.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172725,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172730,"Fromuth, Peter J.","Abbott, Heather","Bell, Arthur L.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172733,"Bell, Arthur L.","Fromuth, Peter J.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172734,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
172738,"Abbott, Heather","Fromuth, Peter J.","Bell, Arthur L.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172742,"Bell, Arthur L.","Fromuth, Peter J.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172750,"Bell, Arthur L.","Fromuth, Peter J.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172754,"Abbott, Heather","Fromuth, Peter J.","Bell, Arthur L.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172758,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172761,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172763,"Bell, Arthur L.","Fromuth, Peter J.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172768,"Fromuth, Peter J.","Bell, Arthur L.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172769,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172771,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
172772,"Fromuth, Peter J.",skipped,skipped,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
172774,"Abbott, Heather","Fromuth, Peter J.","Bell, Arthur L.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172779,"Bell, Arthur L.","Fromuth, Peter J.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
172781,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172782,"Abbott, Heather","Fromuth, Peter J.","Bell, Arthur L.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172790,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172791,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
172794,"Bell, Arthur L.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
172795,"Fromuth, Peter J.",skipped,skipped,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
172797,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172799,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172805,"Abbott, Heather","Fromuth, Peter J.",overvote,False,False,False,False,False,False,False,False,True,True,True,False,False,False,True
172809,"Abbott, Heather","Fromuth, Peter J.","Bell, Arthur L.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172814,"Abbott, Heather","Fromuth, Peter J.","Abbott, Heather",True,False,False,False,False,False,False,False,True,False,True,False,False,False,True
172819,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
172822,"Fromuth, Peter J.","Bell, Arthur L.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172836,"Abbott, Heather",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
172839,"Fromuth, Peter J.","Abbott, Heather","Bell, Arthur L.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172842,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172847,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172848,"Fromuth, Peter J.","Abbott, Heather","Bell, Arthur L.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172855,"Bell, Arthur L.","Fromuth, Peter J.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172861,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
172865,"Bell, Arthur L.","Abbott, Heather","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172871,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172872,overvote,skipped,skipped,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True
172874,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172875,"Abbott, Heather","Fromuth, Peter J.","Bell, Arthur L.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172881,"Bell, Arthur L.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
172898,"Bell, Arthur L.","Fromuth, Peter J.","Abbott, Heather",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172899,"Abbott, Heather",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
172902,"Abbott, Heather","Bell, Arthur L.","Fromuth, Peter J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
172907,"Bell, Arthur L.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
