ballotID,rank1,rank2,rank3,duplicates,exhausted,exhausted_by_abstention,exhausted_by_overvote,exhausted_by_rank_limit,exhausted_by_skipvote,first_round_overvote_bool,fully_ranked,modified_fully_ranked,overvote,ranked_multiple_bool,ranked_single_bool,skipped,undervote,irregular_bool
800017,"Zager, Samuel Lewis",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
800018,"Zager, Samuel Lewis",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
800019,"Zager, Samuel Lewis","Grant, Benjamin K.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
800020,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
800021,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
800022,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
800023,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
800050,"Grant, Benjamin K.","Zager, Samuel Lewis",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
800051,"Davis, Laurie J.","Zager, Samuel Lewis","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
800052,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
800053,"Davis, Laurie J.","Zager, Samuel Lewis","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
800054,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
800055,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
800056,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
800058,"Davis, Laurie J.","Zager, Samuel Lewis","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162604,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162607,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162612,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162617,"Zager, Samuel Lewis",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
162622,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
162623,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162634,"Zager, Samuel Lewis",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
162644,"Davis, Laurie J.","Zager, Samuel Lewis","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162645,"Davis, Laurie J.","Grant, Benjamin K.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162647,"Davis, Laurie J.","Grant, Benjamin K.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162652,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162653,"Grant, Benjamin K.","Davis, Laurie J.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
162655,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162656,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162659,"Grant, Benjamin K.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
162660,"Zager, Samuel Lewis",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
162662,"Zager, Samuel Lewis",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
162663,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162666,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162669,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162670,"Zager, Samuel Lewis",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
162672,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162676,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
162681,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
162684,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162685,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162688,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162691,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162701,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162707,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162710,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162713,"Zager, Samuel Lewis",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
162716,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162720,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162734,"Grant, Benjamin K.","Zager, Samuel Lewis",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
162740,"Grant, Benjamin K.","Davis, Laurie J.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
162742,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162746,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162749,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162756,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162768,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162771,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162777,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162780,"Zager, Samuel Lewis",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
162781,"Grant, Benjamin K.","Zager, Samuel Lewis",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
162784,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162792,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162805,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162808,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162809,"Davis, Laurie J.","Grant, Benjamin K.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162811,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162814,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162815,"Grant, Benjamin K.","Zager, Samuel Lewis",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
162816,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162817,"Davis, Laurie J.","Grant, Benjamin K.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162819,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162821,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162822,"Davis, Laurie J.","Zager, Samuel Lewis","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162823,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162827,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162829,"Zager, Samuel Lewis",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
162831,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162834,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162841,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162851,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162852,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162856,"Zager, Samuel Lewis","Grant, Benjamin K.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
162857,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
162858,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162867,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162871,"Grant, Benjamin K.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
162873,"Zager, Samuel Lewis",overvote,overvote,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True
162874,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162880,"Davis, Laurie J.",skipped,skipped,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False
162884,"Zager, Samuel Lewis","Davis, Laurie J.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
162887,"Zager, Samuel Lewis","Grant, Benjamin K.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
162893,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162895,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162903,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162913,"Zager, Samuel Lewis",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
162915,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162922,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162923,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162924,"Davis, Laurie J.","Grant, Benjamin K.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162930,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162932,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162937,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162943,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162946,"Davis, Laurie J.","Grant, Benjamin K.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162956,"Grant, Benjamin K.","Zager, Samuel Lewis",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
162958,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162959,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162961,"Davis, Laurie J.","Grant, Benjamin K.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162963,"Davis, Laurie J.","Zager, Samuel Lewis","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
162968,"Grant, Benjamin K.","Grant, Benjamin K.","Grant, Benjamin K.",True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
162989,"Grant, Benjamin K.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
162994,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
162995,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
162998,"Grant, Benjamin K.","Zager, Samuel Lewis",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
163001,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163002,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163010,"Zager, Samuel Lewis","Grant, Benjamin K.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
163013,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163019,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163021,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163025,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163027,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163030,"Grant, Benjamin K.","Zager, Samuel Lewis",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
163039,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163043,"Zager, Samuel Lewis","Grant, Benjamin K.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
163045,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163049,"Davis, Laurie J.","Zager, Samuel Lewis","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163054,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163068,"Grant, Benjamin K.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
163073,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163075,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
163076,"Davis, Laurie J.","Grant, Benjamin K.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163077,"Zager, Samuel Lewis","Grant, Benjamin K.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
163079,"Grant, Benjamin K.","Zager, Samuel Lewis",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
163081,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
163088,"Davis, Laurie J.","Zager, Samuel Lewis","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163092,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163093,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163094,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163095,"Zager, Samuel Lewis",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
163098,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163102,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163104,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163110,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163114,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163120,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163121,"Davis, Laurie J.","Grant, Benjamin K.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163123,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163124,"Grant, Benjamin K.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
163128,"Davis, Laurie J.","Grant, Benjamin K.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163131,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163132,"Grant, Benjamin K.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
163133,"Zager, Samuel Lewis",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
163136,"Zager, Samuel Lewis",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
163139,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163150,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163167,"Zager, Samuel Lewis",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
163169,"Grant, Benjamin K.","Zager, Samuel Lewis","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163175,"Zager, Samuel Lewis","Grant, Benjamin K.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
163181,"Davis, Laurie J.","Grant, Benjamin K.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
163184,"Zager, Samuel Lewis","Grant, Benjamin K.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
163187,"Zager, Samuel Lewis",skipped,"Grant, Benjamin K.",False,False,False,False,False,False,False,False,True,False,True,False,True,False,True
163197,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
168435,"Grant, Benjamin K.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
168478,"Grant, Benjamin K.","Zager, Samuel Lewis",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
168482,skipped,skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
168484,"Davis, Laurie J.","Grant, Benjamin K.",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
168495,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
168497,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
168518,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
168527,"Grant, Benjamin K.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
168530,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
168532,"Davis, Laurie J.","Zager, Samuel Lewis","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
168559,"Grant, Benjamin K.","Zager, Samuel Lewis",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
168562,"Grant, Benjamin K.",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
168567,"Zager, Samuel Lewis",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
168572,"Davis, Laurie J.","Grant, Benjamin K.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
168581,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
168582,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
168606,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
168622,"Davis, Laurie J.","Grant, Benjamin K.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
168646,"Davis, Laurie J.","Zager, Samuel Lewis","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
168648,"Grant, Benjamin K.","Zager, Samuel Lewis",skipped,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
168658,"Zager, Samuel Lewis",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
168673,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
168676,"Davis, Laurie J.","Grant, Benjamin K.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
168678,"Davis, Laurie J.","Zager, Samuel Lewis","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
168682,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
168702,"Zager, Samuel Lewis","Grant, Benjamin K.","Davis, Laurie J.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
168711,"Grant, Benjamin K.","Davis, Laurie J.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
168712,"Davis, Laurie J.","Grant, Benjamin K.","Zager, Samuel Lewis",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
168725,"Zager, Samuel Lewis",skipped,skipped,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
168726,"Zager, Samuel Lewis","Davis, Laurie J.","Grant, Benjamin K.",False,False,False,False,False,False,False,True,True,False,True,False,False,False,False
