Precinct,rank1,rank2,rank3,weight
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,UWI,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,UWI,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,UWI,UWI,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,UWI,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,UWI,UWI,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,UWI,UWI,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,UWI,UWI,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,UWI,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,UWI,UWI,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,UWI,UWI,UWI,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,UWI,Cam Gordon,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-11,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-10,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-10,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-10,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-10,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-10,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-10,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-10,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-10,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-10,undervote,undervote,undervote,1
MINNEAPOLIS W-2 P-10,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-10,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-10,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-10,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-10,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-10,Cam Gordon,undervote,undervote,1
MINNEAPOLIS W-2 P-10,Cam Gordon,Cam Gordon,Cam Gordon,1
MINNEAPOLIS W-2 P-10,Cam Gordon,UWI,undervote,1
