Precinct,rank1,rank2,rank3,weight
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,UWI,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,UWI,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,UWI,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,UWI,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Tom Nordyke,Tom Nordyke,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,UWI,UWI,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,UWI,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Tom Nordyke,Tom Nordyke,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,UWI,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,UWI,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,UWI,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Tom Nordyke,Tom Nordyke,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,UWI,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,UWI,Tom Nordyke,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,UWI,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,Jono Cowgill,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,Tom Nordyke,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Tom Nordyke,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,Jono Cowgill,undervote,undervote,1
MINNEAPOLIS W-10 P-03A,undervote,undervote,undervote,1
