Precinct,1st Choice,2nd Choice,3rd Choice,Count
MINNEAPOLIS W-10 P-04,Brad Bourn,"Robert M Schlosser ""Bob""",Jennifer Zielinski,1
MINNEAPOLIS W-10 P-04,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,UWI,UWI,UWI,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,Jennifer Zielinski,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,"Robert M Schlosser ""Bob""",Brad Bourn,1
MINNEAPOLIS W-10 P-04,Jennifer Zielinski,Brad Bourn,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,Brad Bourn,Jennifer Zielinski,1
MINNEAPOLIS W-10 P-04,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,Brad Bourn,Jennifer Zielinski,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,Jennifer Zielinski,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Bob Fine,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-10 P-04,Brad Bourn,Bob Fine,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Jennifer Zielinski,"Robert M Schlosser ""Bob""",Brad Bourn,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-10 P-04,Jennifer Zielinski,Brad Bourn,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-10 P-04,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,Jennifer Zielinski,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-10 P-04,Bob Fine,"Robert M Schlosser ""Bob""",Jennifer Zielinski,1
MINNEAPOLIS W-10 P-04,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,Jennifer Zielinski,Brad Bourn,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Jennifer Zielinski,UWI,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Bob Fine,Jennifer Zielinski,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Bob Fine,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-10 P-04,"Robert M Schlosser ""Bob""",undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Bob Fine,UWI,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,Jennifer Zielinski,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Jennifer Zielinski,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-10 P-04,Brad Bourn,Bob Fine,Jennifer Zielinski,1
MINNEAPOLIS W-10 P-04,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Jennifer Zielinski,Brad Bourn,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Jennifer Zielinski,"Robert M Schlosser ""Bob""",Brad Bourn,1
MINNEAPOLIS W-10 P-04,Jennifer Zielinski,Bob Fine,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,"Robert M Schlosser ""Bob""",Bob Fine,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Jennifer Zielinski,Bob Fine,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Jennifer Zielinski,Bob Fine,1
MINNEAPOLIS W-10 P-04,Jennifer Zielinski,Bob Fine,Brad Bourn,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Jennifer Zielinski,"Robert M Schlosser ""Bob""",Bob Fine,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,Jennifer Zielinski,Brad Bourn,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Bob Fine,Jennifer Zielinski,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,Jennifer Zielinski,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Jennifer Zielinski,UWI,1
MINNEAPOLIS W-10 P-04,Jennifer Zielinski,Brad Bourn,Bob Fine,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-10 P-04,"Robert M Schlosser ""Bob""",undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,"Robert M Schlosser ""Bob""",Jennifer Zielinski,UWI,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Bob Fine,Jennifer Zielinski,1
MINNEAPOLIS W-10 P-04,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,Jennifer Zielinski,Brad Bourn,1
MINNEAPOLIS W-10 P-04,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Jennifer Zielinski,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Jennifer Zielinski,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Jennifer Zielinski,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-10 P-04,Brad Bourn,Jennifer Zielinski,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Jennifer Zielinski,Bob Fine,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-10 P-04,Jennifer Zielinski,"Robert M Schlosser ""Bob""",undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,"Robert M Schlosser ""Bob""",Bob Fine,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,Jennifer Zielinski,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Jennifer Zielinski,Brad Bourn,Bob Fine,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,"Robert M Schlosser ""Bob""",undervote,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,Brad Bourn,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Jennifer Zielinski,"Robert M Schlosser ""Bob""",Bob Fine,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Jennifer Zielinski,Bob Fine,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-10 P-04,Jennifer Zielinski,Bob Fine,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-10 P-04,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,"Robert M Schlosser ""Bob""",Bob Fine,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Bob Fine,Jennifer Zielinski,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,"Robert M Schlosser ""Bob""",Brad Bourn,Bob Fine,1
MINNEAPOLIS W-10 P-04,Bob Fine,Brad Bourn,Jennifer Zielinski,1
MINNEAPOLIS W-10 P-04,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,UWI,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Jennifer Zielinski,Bob Fine,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-10 P-04,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,"Robert M Schlosser ""Bob""",Jennifer Zielinski,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,Jennifer Zielinski,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-10 P-04,Bob Fine,Brad Bourn,UWI,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,Jennifer Zielinski,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,Brad Bourn,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,Brad Bourn,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,Brad Bourn,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,Jennifer Zielinski,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Jennifer Zielinski,Brad Bourn,Bob Fine,1
MINNEAPOLIS W-10 P-04,Brad Bourn,"Robert M Schlosser ""Bob""",Bob Fine,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-10 P-04,Bob Fine,Brad Bourn,Jennifer Zielinski,1
MINNEAPOLIS W-10 P-04,Brad Bourn,"Robert M Schlosser ""Bob""",Bob Fine,1
MINNEAPOLIS W-10 P-04,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-10 P-04,undervote,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,Brad Bourn,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,"Robert M Schlosser ""Bob""",Jennifer Zielinski,1
MINNEAPOLIS W-13 P-11,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-13 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,Jennifer Zielinski,Brad Bourn,1
MINNEAPOLIS W-13 P-11,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,Brad Bourn,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,Brad Bourn,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-13 P-11,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,Bob Fine,Jennifer Zielinski,1
MINNEAPOLIS W-13 P-11,Bob Fine,"Robert M Schlosser ""Bob""",Jennifer Zielinski,1
MINNEAPOLIS W-13 P-11,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,Brad Bourn,Brad Bourn,1
MINNEAPOLIS W-13 P-11,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,Jennifer Zielinski,Brad Bourn,1
MINNEAPOLIS W-13 P-11,Bob Fine,"Robert M Schlosser ""Bob""",undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,Bob Fine,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-13 P-11,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,Brad Bourn,undervote,1
MINNEAPOLIS W-13 P-11,"Robert M Schlosser ""Bob""",Jennifer Zielinski,Bob Fine,1
MINNEAPOLIS W-13 P-11,Bob Fine,Brad Bourn,undervote,1
MINNEAPOLIS W-13 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,Jennifer Zielinski,Brad Bourn,1
MINNEAPOLIS W-13 P-11,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,Bob Fine,Jennifer Zielinski,1
MINNEAPOLIS W-13 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Jennifer Zielinski,Bob Fine,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-13 P-11,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,Brad Bourn,Jennifer Zielinski,1
MINNEAPOLIS W-13 P-11,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,"Robert M Schlosser ""Bob""",undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Jennifer Zielinski,"Robert M Schlosser ""Bob""",Brad Bourn,1
MINNEAPOLIS W-13 P-11,Brad Bourn,UWI,Jennifer Zielinski,1
MINNEAPOLIS W-13 P-11,"Robert M Schlosser ""Bob""",undervote,undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Jennifer Zielinski,"Robert M Schlosser ""Bob""",Brad Bourn,1
MINNEAPOLIS W-13 P-11,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Jennifer Zielinski,Bob Fine,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,undervote,Jennifer Zielinski,1
MINNEAPOLIS W-13 P-11,Bob Fine,Jennifer Zielinski,undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Jennifer Zielinski,"Robert M Schlosser ""Bob""",Bob Fine,1
MINNEAPOLIS W-13 P-11,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,Bob Fine,Jennifer Zielinski,1
MINNEAPOLIS W-13 P-11,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,Brad Bourn,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,Jennifer Zielinski,UWI,1
MINNEAPOLIS W-13 P-11,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-13 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-13 P-11,"Robert M Schlosser ""Bob""",Bob Fine,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,Brad Bourn,Jennifer Zielinski,1
MINNEAPOLIS W-13 P-11,Bob Fine,Jennifer Zielinski,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,Brad Bourn,Jennifer Zielinski,1
MINNEAPOLIS W-13 P-11,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,Bob Fine,Jennifer Zielinski,1
MINNEAPOLIS W-13 P-11,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-13 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-13 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,"Robert M Schlosser ""Bob""",Bob Fine,1
MINNEAPOLIS W-13 P-11,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,"Robert M Schlosser ""Bob""",Jennifer Zielinski,1
MINNEAPOLIS W-13 P-11,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,Brad Bourn,Jennifer Zielinski,1
MINNEAPOLIS W-13 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,Jennifer Zielinski,Brad Bourn,1
MINNEAPOLIS W-13 P-11,Brad Bourn,Jennifer Zielinski,undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,"Robert M Schlosser ""Bob""",Jennifer Zielinski,1
MINNEAPOLIS W-13 P-11,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,Brad Bourn,undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-13 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,Bob Fine,Jennifer Zielinski,1
MINNEAPOLIS W-13 P-11,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,Jennifer Zielinski,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-13 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,Jennifer Zielinski,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,"Robert M Schlosser ""Bob""",Jennifer Zielinski,1
MINNEAPOLIS W-13 P-11,UWI,UWI,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,Jennifer Zielinski,undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,Jennifer Zielinski,Bob Fine,1
MINNEAPOLIS W-13 P-11,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,"Robert M Schlosser ""Bob""",Jennifer Zielinski,1
MINNEAPOLIS W-13 P-11,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,Brad Bourn,"Robert M Schlosser ""Bob""",1
MINNEAPOLIS W-13 P-11,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-13 P-11,UWI,UWI,UWI,1
MINNEAPOLIS W-13 P-11,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-13 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-13 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-13 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,undervote,undervote,1
MINNEAPOLIS W-13 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-13 P-11,"Robert M Schlosser ""Bob""",undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,"Robert M Schlosser ""Bob""",Jennifer Zielinski,1
MINNEAPOLIS W-13 P-11,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Jennifer Zielinski,Brad Bourn,overvote,1
MINNEAPOLIS W-13 P-11,Jennifer Zielinski,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,"Robert M Schlosser ""Bob""",Jennifer Zielinski,1
MINNEAPOLIS W-13 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-13 P-11,undervote,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Brad Bourn,Bob Fine,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,undervote,undervote,1
MINNEAPOLIS W-13 P-11,Bob Fine,Jennifer Zielinski,"Robert M Schlosser ""Bob""",1
