C:\Cambridge\Election2013\School\Tuesday\School Transfer Report


*** COUNT 2 ***

   000403-00-0033:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000301-00-0906:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000301-00-1000:  Nolan, Patricia M. --> Cronin, Fran Albin
   000603-00-0026:  Nolan, Patricia M. --> Cronin, Fran Albin
   000603-00-0060:  Nolan, Patricia M. --> Gerber, Joyce C.
   000603-00-0097:  Nolan, Patricia M. --> Osborne, Mervan F.
   000603-00-0136:  Nolan, Patricia M. --> Gerber, Joyce C.
   000603-00-0165:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000603-00-0176:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000603-00-0216:  Nolan, Patricia M. --> Cronin, Fran Albin
   000603-00-0234:  Nolan, Patricia M. --> Osborne, Mervan F.
   000603-00-0240:  Nolan, Patricia M. --> Osborne, Mervan F.
   000603-00-0272:  Nolan, Patricia M. --> Osborne, Mervan F.
   000603-00-0332:  Nolan, Patricia M. --> Osborne, Mervan F.
   000603-00-0353:  Nolan, Patricia M. --> Osborne, Mervan F.
   000603-00-0428:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000603-00-0480:  Nolan, Patricia M. --> Kadete, Elechi M.
   000603-00-0526:  Nolan, Patricia M. --> Osborne, Mervan F.
   000603-00-0561:  Nolan, Patricia M. --> Gerber, Joyce C.
   000603-00-0580:  Nolan, Patricia M. --> Kadete, Elechi M.
   000603-00-0600:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000603-00-0652:  Nolan, Patricia M. --> Osborne, Mervan F.
   000603-00-0690:  Nolan, Patricia M. --> Osborne, Mervan F.
   000603-00-0700:  Nolan, Patricia M. --> Kadete, Elechi M.
   000603-00-0740:  Nolan, Patricia M. --> Kadete, Elechi M.
   000603-00-0785:  Nolan, Patricia M. --> Osborne, Mervan F.
   000603-00-0809:  Nolan, Patricia M. --> Osborne, Mervan F.
   000603-00-0871:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000603-00-0895:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000603-00-0917:  Nolan, Patricia M. --> Osborne, Mervan F.
   000603-00-0964:  Nolan, Patricia M. --> Osborne, Mervan F.
   000603-00-0982:  Nolan, Patricia M. --> Osborne, Mervan F.
   000603-00-0996:  Nolan, Patricia M. --> Osborne, Mervan F.
   000603-00-1021:  Nolan, Patricia M. --> Gerber, Joyce C.
   000603-00-1050:  Nolan, Patricia M. --> Osborne, Mervan F.
   000603-00-1058:  Nolan, Patricia M. --> Cronin, Fran Albin
   000603-00-1192:  Nolan, Patricia M. --> Cronin, Fran Albin
   000602-00-0002:  Nolan, Patricia M. --> Gerber, Joyce C.
   000602-00-0030:  Nolan, Patricia M. --> Gerber, Joyce C.
   000602-00-0039:  Nolan, Patricia M. --> Gerber, Joyce C.
   000602-00-0091:  Nolan, Patricia M. --> Cronin, Fran Albin
   000602-00-0115:  Nolan, Patricia M. --> Kadete, Elechi M.
   000602-00-0133:  Nolan, Patricia M. --> Osborne, Mervan F.
   000602-00-0146:  Nolan, Patricia M. --> Osborne, Mervan F.
   000602-00-0166:  Nolan, Patricia M. --> Kadete, Elechi M.
   000602-00-0215:  Nolan, Patricia M. --> Osborne, Mervan F.
   000602-00-0250:  Nolan, Patricia M. --> Gerber, Joyce C.
   000602-00-0317:  Nolan, Patricia M. --> Gerber, Joyce C.
   000602-00-0418:  Nolan, Patricia M. --> Holland, John J.
   000602-00-0449:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000602-00-0501:  Nolan, Patricia M. --> Osborne, Mervan F.
   000602-00-0514:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000602-00-0519:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000602-00-0546:  Nolan, Patricia M. --> Osborne, Mervan F.
   000602-00-0573:  Nolan, Patricia M. --> Osborne, Mervan F.
   000602-00-0590:  Nolan, Patricia M. --> Gerber, Joyce C.
   000602-00-0598:  Nolan, Patricia M. --> Gerber, Joyce C.
   000602-00-0605:  Nolan, Patricia M. --> Gerber, Joyce C.
   000602-00-0625:  Nolan, Patricia M. --> Osborne, Mervan F.
   000602-00-0675:  Nolan, Patricia M. --> Gerber, Joyce C.
   000602-00-0733:  Nolan, Patricia M. --> Osborne, Mervan F.
   000602-00-0749:  Nolan, Patricia M. --> Gerber, Joyce C.
   000602-00-0765:  Nolan, Patricia M. --> Cronin, Fran Albin
   000602-00-0781:  Nolan, Patricia M. --> Osborne, Mervan F.
   000602-00-0792:  Nolan, Patricia M. --> Osborne, Mervan F.
   000602-00-0811:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000602-00-0820:  Nolan, Patricia M. --> Osborne, Mervan F.
   000602-00-0838:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000602-00-0873:  Nolan, Patricia M. --> Kadete, Elechi M.
   000602-00-0880:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000702-00-0003:  Nolan, Patricia M. --> Cronin, Fran Albin
   000702-00-0031:  Nolan, Patricia M. --> Osborne, Mervan F.
   000702-00-0045:  Nolan, Patricia M. --> Gerber, Joyce C.
   000702-00-0064:  Nolan, Patricia M. --> Cronin, Fran Albin
   000702-00-0085:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000702-00-0093:  Nolan, Patricia M. --> Osborne, Mervan F.
   000702-00-0123:  Nolan, Patricia M. --> Osborne, Mervan F.
   000702-00-0145:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000702-00-0164:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000702-00-0186:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000702-00-0193:  Nolan, Patricia M. --> Gerber, Joyce C.
   000702-00-0205:  Nolan, Patricia M. --> Osborne, Mervan F.
   000702-00-0222:  Nolan, Patricia M. --> Osborne, Mervan F.
   000702-00-0244:  Nolan, Patricia M. --> Osborne, Mervan F.
   000702-00-0258:  Nolan, Patricia M. --> Cronin, Fran Albin
   000702-00-0280:  Nolan, Patricia M. --> Osborne, Mervan F.
   000702-00-0372:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000702-00-0386:  Nolan, Patricia M. --> Cronin, Fran Albin
   000802-00-0010:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000802-00-0031:  Nolan, Patricia M. --> Osborne, Mervan F.
   000802-00-0068:  Nolan, Patricia M. --> Gerber, Joyce C.
   000802-00-0079:  Nolan, Patricia M. --> Osborne, Mervan F.
   000802-00-0103:  Nolan, Patricia M. --> Gerber, Joyce C.
   000802-00-0135:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000802-00-0143:  Nolan, Patricia M. --> Holland, John J.
   000802-00-0165:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000802-00-0224:  Nolan, Patricia M. --> Osborne, Mervan F.
   000802-00-0238:  Nolan, Patricia M. --> Osborne, Mervan F.
   000802-00-0248:  Nolan, Patricia M. --> Cronin, Fran Albin
   000802-00-0262:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000802-00-0272:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000802-00-0336:  Nolan, Patricia M. --> Osborne, Mervan F.
   000802-00-0351:  Nolan, Patricia M. --> Kadete, Elechi M.
   000802-00-0377:  Nolan, Patricia M. --> Osborne, Mervan F.
   000802-00-0394:  Nolan, Patricia M. --> Osborne, Mervan F.
   000802-00-0417:  Nolan, Patricia M. --> Osborne, Mervan F.
   000802-00-0444:  Nolan, Patricia M. --> Cronin, Fran Albin
   000802-00-0457:  Nolan, Patricia M. --> Osborne, Mervan F.
   000802-00-0513:  Nolan, Patricia M. --> Osborne, Mervan F.
   000802-00-0525:  Nolan, Patricia M. --> Osborne, Mervan F.
   000802-00-0559:  Nolan, Patricia M. --> Gerber, Joyce C.
   000802-00-0569:  Nolan, Patricia M. --> Osborne, Mervan F.
   000802-00-0589:  Nolan, Patricia M. --> Osborne, Mervan F.
   000802-00-0615:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000802-00-0648:  Nolan, Patricia M. --> Osborne, Mervan F.
   000802-00-0662:  Nolan, Patricia M. --> Gerber, Joyce C.
   000802-00-0693:  Nolan, Patricia M. --> Osborne, Mervan F.
   000802-00-0704:  Nolan, Patricia M. --> Osborne, Mervan F.
   000802-00-0733:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000802-00-0749:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000802-00-0763:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000802-00-0804:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000802-00-0816:  Nolan, Patricia M. --> Holland, John J.
   001003-00-0017:  Nolan, Patricia M. --> Cronin, Fran Albin
   001003-00-0044:  Nolan, Patricia M. --> Holland, John J.
   001003-00-0070:  Nolan, Patricia M. --> Cronin, Fran Albin
   001003-00-0095:  Nolan, Patricia M. --> Osborne, Mervan F.
   001003-00-0113:  Nolan, Patricia M. --> Osborne, Mervan F.
   001003-00-0143:  Nolan, Patricia M. --> Gerber, Joyce C.
   001003-00-0150:  Nolan, Patricia M. --> Gerber, Joyce C.
   001003-00-0169:  Nolan, Patricia M. --> Gerber, Joyce C.
   001003-00-0237:  Nolan, Patricia M. --> Osborne, Mervan F.
   001003-00-0271:  Nolan, Patricia M. --> Cronin, Fran Albin
   001003-00-0291:  Nolan, Patricia M. --> Osborne, Mervan F.
   001003-00-0312:  Nolan, Patricia M. --> Gerber, Joyce C.
   001003-00-0343:  Nolan, Patricia M. --> Kelly, Kathleen M.
   001003-00-0364:  Nolan, Patricia M. --> Osborne, Mervan F.
   001003-00-0400:  Nolan, Patricia M. --> Osborne, Mervan F.
   001003-00-0433:  Nolan, Patricia M. --> Cronin, Fran Albin
   001003-00-0441:  Nolan, Patricia M. --> Gerber, Joyce C.
   001003-00-0457:  Nolan, Patricia M. --> Kelly, Kathleen M.
   001003-00-0521:  Nolan, Patricia M. --> Osborne, Mervan F.
   001003-00-0542:  Nolan, Patricia M. --> Osborne, Mervan F.
   001003-00-0623:  Nolan, Patricia M. --> Gerber, Joyce C.
   001003-00-0634:  Nolan, Patricia M. --> Gerber, Joyce C.
   001003-00-0657:  Nolan, Patricia M. --> Cronin, Fran Albin
   001003-00-0687:  Nolan, Patricia M. --> Kelly, Kathleen M.
   001003-00-0711:  Nolan, Patricia M. --> Osborne, Mervan F.
   001003-00-0792:  Nolan, Patricia M. --> Cronin, Fran Albin
   001003-00-0823:  Nolan, Patricia M. --> Cronin, Fran Albin
   001003-00-0830:  Nolan, Patricia M. --> Osborne, Mervan F.
   001003-00-0849:  Nolan, Patricia M. --> Kelly, Kathleen M.
   001003-00-0876:  Nolan, Patricia M. --> Cronin, Fran Albin
   001003-00-0885:  Nolan, Patricia M. --> Gerber, Joyce C.
   001003-00-0897:  Nolan, Patricia M. --> Osborne, Mervan F.
   001003-00-0908:  Nolan, Patricia M. --> Gerber, Joyce C.
   001003-00-0955:  Nolan, Patricia M. --> Gerber, Joyce C.
   001003-00-0984:  Nolan, Patricia M. --> Holland, John J.
   001003-00-0991:  Nolan, Patricia M. --> Holland, John J.
   001003-00-1014:  Nolan, Patricia M. --> Gerber, Joyce C.
   001003-00-1062:  Nolan, Patricia M. --> Kelly, Kathleen M.
   001003-00-1074:  Nolan, Patricia M. --> Gerber, Joyce C.
   001003-00-1086:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000601-00-0009:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000601-00-0030:  Nolan, Patricia M. --> Gerber, Joyce C.
   000601-00-0072:  Nolan, Patricia M. --> Gerber, Joyce C.
   000601-00-0151:  Nolan, Patricia M. --> Gerber, Joyce C.
   000601-00-0168:  Nolan, Patricia M. --> Osborne, Mervan F.
   000601-00-0215:  Nolan, Patricia M. --> Osborne, Mervan F.
   000601-00-0279:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000601-00-0315:  Nolan, Patricia M. --> Holland, John J.
   000601-00-0363:  Nolan, Patricia M. --> Holland, John J.
   000601-00-0422:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000601-00-0473:  Nolan, Patricia M. --> Gerber, Joyce C.
   000601-00-0507:  Nolan, Patricia M. --> Gerber, Joyce C.
   000601-00-0538:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000601-00-0555:  Nolan, Patricia M. --> Osborne, Mervan F.
   000601-00-0581:  Nolan, Patricia M. --> Osborne, Mervan F.
   000601-00-0597:  Nolan, Patricia M. --> Osborne, Mervan F.
   000601-00-0670:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000601-00-0699:  Nolan, Patricia M. --> Osborne, Mervan F.
   000601-00-0775:  Nolan, Patricia M. --> Gerber, Joyce C.
   000601-00-0813:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000601-00-0839:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000601-00-0870:  Nolan, Patricia M. --> Cronin, Fran Albin
   000601-00-0920:  Nolan, Patricia M. --> Osborne, Mervan F.
   000601-00-0929:  Nolan, Patricia M. --> Osborne, Mervan F.
   000601-00-0947:  Nolan, Patricia M. --> Gerber, Joyce C.
   000601-00-0952:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000601-00-0970:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000601-00-1010:  Nolan, Patricia M. --> Osborne, Mervan F.
   000601-00-1041:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000601-00-1056:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000601-00-1085:  Nolan, Patricia M. --> Gerber, Joyce C.
   000601-00-1095:  Nolan, Patricia M. --> Osborne, Mervan F.
   000601-00-1150:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000403-00-0078:  Nolan, Patricia M. --> Kadete, Elechi M.
   000403-00-0090:  Nolan, Patricia M. --> Osborne, Mervan F.
   000403-00-0124:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000403-00-0170:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000403-00-0189:  Nolan, Patricia M. --> Cronin, Fran Albin
   000403-00-0306:  Nolan, Patricia M. --> Osborne, Mervan F.
   000403-00-0321:  Nolan, Patricia M. --> Kadete, Elechi M.
   000403-00-0328:  Nolan, Patricia M. --> Gerber, Joyce C.
   000403-00-0336:  Nolan, Patricia M. --> Gerber, Joyce C.
   000403-00-0361:  Nolan, Patricia M. --> Osborne, Mervan F.
   000203-00-0013:  Nolan, Patricia M. --> Gerber, Joyce C.
   000203-00-0022:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000203-00-0035:  Nolan, Patricia M. --> Cronin, Fran Albin
   000203-00-0085:  Nolan, Patricia M. --> Osborne, Mervan F.
   000203-00-0116:  Nolan, Patricia M. --> Gerber, Joyce C.
   000203-00-0128:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000203-00-0162:  Nolan, Patricia M. --> Gerber, Joyce C.
   000203-00-0200:  Nolan, Patricia M. --> Osborne, Mervan F.
   000203-00-0222:  Nolan, Patricia M. --> Osborne, Mervan F.
   000203-00-0231:  Nolan, Patricia M. --> Osborne, Mervan F.
   000502-00-0121:  Nolan, Patricia M. --> Gerber, Joyce C.
   000502-00-0132:  Nolan, Patricia M. --> Osborne, Mervan F.
   000502-00-0180:  Nolan, Patricia M. --> Osborne, Mervan F.
   000502-00-0262:  Nolan, Patricia M. --> Osborne, Mervan F.
   000502-00-0298:  Nolan, Patricia M. --> Osborne, Mervan F.
   000502-00-0306:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000502-00-0346:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000502-00-0461:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000502-00-0484:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000502-00-0528:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000502-00-0562:  Nolan, Patricia M. --> Osborne, Mervan F.
   000502-00-0580:  Nolan, Patricia M. --> Osborne, Mervan F.
   000502-00-0661:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000502-00-0672:  Nolan, Patricia M. --> Cronin, Fran Albin
   000502-00-0742:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000502-00-0760:  Nolan, Patricia M. --> Osborne, Mervan F.
   000502-00-0835:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000502-00-0848:  Nolan, Patricia M. --> Gerber, Joyce C.
   000502-00-0897:  Nolan, Patricia M. --> Osborne, Mervan F.
   000502-00-0909:  Nolan, Patricia M. --> Gerber, Joyce C.
   000502-00-1020:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000502-00-1047:  Nolan, Patricia M. --> Gerber, Joyce C.
   000502-00-1093:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000502-00-1136:  Nolan, Patricia M. --> Osborne, Mervan F.
   000502-00-1176:  Nolan, Patricia M. --> Osborne, Mervan F.
   000502-00-1204:  Nolan, Patricia M. --> Osborne, Mervan F.
   000502-00-1209:  Nolan, Patricia M. --> Cronin, Fran Albin
   000502-00-1246:  Nolan, Patricia M. --> Cronin, Fran Albin
   000502-00-1258:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000502-00-1302:  Nolan, Patricia M. --> Osborne, Mervan F.
   001103-00-0045:  Nolan, Patricia M. --> Kadete, Elechi M.
   001103-00-0064:  Nolan, Patricia M. --> Cronin, Fran Albin
   001103-00-0096:  Nolan, Patricia M. --> Kelly, Kathleen M.
   001103-00-0183:  Nolan, Patricia M. --> Osborne, Mervan F.
   001103-00-0200:  Nolan, Patricia M. --> Kadete, Elechi M.
   001103-00-0249:  Nolan, Patricia M. --> Kelly, Kathleen M.
   001103-00-0272:  Nolan, Patricia M. --> Gerber, Joyce C.
   001103-00-0337:  Nolan, Patricia M. --> Osborne, Mervan F.
   001103-00-0449:  Nolan, Patricia M. --> Gerber, Joyce C.
   001103-00-0550:  Nolan, Patricia M. --> Kelly, Kathleen M.
   001103-00-0575:  Nolan, Patricia M. --> Gerber, Joyce C.
   001103-00-0595:  Nolan, Patricia M. --> Osborne, Mervan F.
   001103-00-0620:  Nolan, Patricia M. --> Gerber, Joyce C.
   001103-00-0644:  Nolan, Patricia M. --> Cronin, Fran Albin
   001103-00-0675:  Nolan, Patricia M. --> Osborne, Mervan F.
   001103-00-0688:  Nolan, Patricia M. --> Cronin, Fran Albin
   001103-00-0719:  Nolan, Patricia M. --> Kadete, Elechi M.
   001103-00-0768:  Nolan, Patricia M. --> Osborne, Mervan F.
   001103-00-0830:  Nolan, Patricia M. --> Osborne, Mervan F.
   001103-00-0850:  Nolan, Patricia M. --> Osborne, Mervan F.
   001103-00-0902:  Nolan, Patricia M. --> Gerber, Joyce C.
   001103-00-0958:  Nolan, Patricia M. --> Osborne, Mervan F.
   001103-00-1044:  Nolan, Patricia M. --> Cronin, Fran Albin
   001103-00-1102:  Nolan, Patricia M. --> Gerber, Joyce C.
   001103-00-1121:  Nolan, Patricia M. --> Gerber, Joyce C.
   001103-00-1141:  Nolan, Patricia M. --> Gerber, Joyce C.
   001103-00-1172:  Nolan, Patricia M. --> Cronin, Fran Albin
   001103-00-1235:  Nolan, Patricia M. --> Kelly, Kathleen M.
   001103-00-1256:  Nolan, Patricia M. --> Osborne, Mervan F.
   001103-00-1277:  Nolan, Patricia M. --> Kelly, Kathleen M.
   001103-00-1339:  Nolan, Patricia M. --> Gerber, Joyce C.
   000501-00-0008:  Nolan, Patricia M. --> Gerber, Joyce C.
   000501-00-0063:  Nolan, Patricia M. --> Osborne, Mervan F.
   000501-00-0110:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000501-00-0145:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000501-00-0181:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000501-00-0276:  Nolan, Patricia M. --> Kadete, Elechi M.
   000501-00-0340:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000501-00-0377:  Nolan, Patricia M. --> Osborne, Mervan F.
   000501-00-0408:  Nolan, Patricia M. --> Osborne, Mervan F.
   000501-00-0488:  Nolan, Patricia M. --> Cronin, Fran Albin
   000501-00-0590:  Nolan, Patricia M. --> Osborne, Mervan F.
   000501-00-0699:  Nolan, Patricia M. --> Gerber, Joyce C.
   000501-00-0765:  Nolan, Patricia M. --> Gerber, Joyce C.
   000501-00-0823:  Nolan, Patricia M. --> Osborne, Mervan F.
   000501-00-0835:  Nolan, Patricia M. --> Kadete, Elechi M.
   000501-00-0887:  Nolan, Patricia M. --> Gerber, Joyce C.
   000501-00-0953:  Nolan, Patricia M. --> Osborne, Mervan F.
   000501-00-0967:  Nolan, Patricia M. --> Osborne, Mervan F.
   000501-00-1017:  Nolan, Patricia M. --> Osborne, Mervan F.
   000901-00-0055:  Nolan, Patricia M. --> Cronin, Fran Albin
   000901-00-0069:  Nolan, Patricia M. --> Osborne, Mervan F.
   000901-00-0102:  Nolan, Patricia M. --> Osborne, Mervan F.
   000901-00-0118:  Nolan, Patricia M. --> Osborne, Mervan F.
   000901-00-0129:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000901-00-0143:  Nolan, Patricia M. --> Osborne, Mervan F.
   000901-00-0179:  Nolan, Patricia M. --> Osborne, Mervan F.
   000901-00-0196:  Nolan, Patricia M. --> Osborne, Mervan F.
   000901-00-0214:  Nolan, Patricia M. --> Gerber, Joyce C.
   000901-00-0232:  Nolan, Patricia M. --> Osborne, Mervan F.
   000901-00-0239:  Nolan, Patricia M. --> Cronin, Fran Albin
   000901-00-0282:  Nolan, Patricia M. --> Holland, John J.
   000901-00-0294:  Nolan, Patricia M. --> Osborne, Mervan F.
   000901-00-0324:  Nolan, Patricia M. --> Osborne, Mervan F.
   000901-00-0403:  Nolan, Patricia M. --> Gerber, Joyce C.
   000901-00-0445:  Nolan, Patricia M. --> Cronin, Fran Albin
   000901-00-0473:  Nolan, Patricia M. --> Cronin, Fran Albin
   000901-00-0496:  Nolan, Patricia M. --> Gerber, Joyce C.
   000901-00-0506:  Nolan, Patricia M. --> Gerber, Joyce C.
   000901-00-0519:  Nolan, Patricia M. --> Osborne, Mervan F.
   000901-00-0528:  Nolan, Patricia M. --> Kadete, Elechi M.
   000901-00-0573:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000901-00-0601:  Nolan, Patricia M. --> Cronin, Fran Albin
   000901-00-0633:  Nolan, Patricia M. --> Osborne, Mervan F.
   000901-00-0643:  Nolan, Patricia M. --> Osborne, Mervan F.
   000901-00-0687:  Nolan, Patricia M. --> Osborne, Mervan F.
   000901-00-0696:  Nolan, Patricia M. --> Osborne, Mervan F.
   000901-00-0708:  Nolan, Patricia M. --> Gerber, Joyce C.
   000901-00-0713:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000901-00-0728:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000901-00-0779:  Nolan, Patricia M. --> Osborne, Mervan F.
   000901-00-0786:  Nolan, Patricia M. --> Holland, John J.
   000901-00-0863:  Nolan, Patricia M. --> Gerber, Joyce C.
   000901-00-0902:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000901-00-0919:  Nolan, Patricia M. --> Kadete, Elechi M.
   000901-00-0928:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000901-00-0956:  Nolan, Patricia M. --> Holland, John J.
   000901-00-0985:  Nolan, Patricia M. --> Osborne, Mervan F.
   000901-00-1017:  Nolan, Patricia M. --> Cronin, Fran Albin
   000901-00-1034:  Nolan, Patricia M. --> Holland, John J.
   000901-00-1056:  Nolan, Patricia M. --> Holland, John J.
   000901-00-1078:  Nolan, Patricia M. --> Cronin, Fran Albin
   000901-00-1144:  Nolan, Patricia M. --> Cronin, Fran Albin
   000901-00-1191:  Nolan, Patricia M. --> Gerber, Joyce C.
   000901-00-1220:  Nolan, Patricia M. --> Cronin, Fran Albin
   000901-00-1233:  Nolan, Patricia M. --> Osborne, Mervan F.
   000901-00-1260:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000901-00-1290:  Nolan, Patricia M. --> Osborne, Mervan F.
   000901-00-1319:  Nolan, Patricia M. --> Osborne, Mervan F.
   000901-00-1337:  Nolan, Patricia M. --> Cronin, Fran Albin
   000901-00-1358:  Nolan, Patricia M. --> Osborne, Mervan F.
   000901-00-1382:  Nolan, Patricia M. --> Holland, John J.
   000901-00-1394:  Nolan, Patricia M. --> Osborne, Mervan F.
   000901-00-1410:  Nolan, Patricia M. --> Gerber, Joyce C.
   000901-00-1417:  Nolan, Patricia M. --> Gerber, Joyce C.
   000901-00-1435:  Nolan, Patricia M. --> Osborne, Mervan F.
   000901-00-1459:  Nolan, Patricia M. --> Cronin, Fran Albin
   000901-00-1484:  Nolan, Patricia M. --> Cronin, Fran Albin
   000901-00-1538:  Nolan, Patricia M. --> Gerber, Joyce C.
   000901-00-1554:  Nolan, Patricia M. --> Gerber, Joyce C.
   000901-00-1579:  Nolan, Patricia M. --> Gerber, Joyce C.
   000901-00-1594:  Nolan, Patricia M. --> Cronin, Fran Albin
   000901-00-1619:  Nolan, Patricia M. --> Gerber, Joyce C.
   000901-00-1665:  Nolan, Patricia M. --> Osborne, Mervan F.
   000901-00-1670:  Nolan, Patricia M. --> Cronin, Fran Albin
   000901-00-1675:  Nolan, Patricia M. --> Osborne, Mervan F.
   000901-00-1721:  Nolan, Patricia M. --> Cronin, Fran Albin
   000901-00-1766:  Nolan, Patricia M. --> Kadete, Elechi M.
   000102-00-0005:  Nolan, Patricia M. --> Osborne, Mervan F.
   000102-00-0059:  Nolan, Patricia M. --> Gerber, Joyce C.
   000102-00-0076:  Nolan, Patricia M. --> Osborne, Mervan F.
   000102-00-0135:  Nolan, Patricia M. --> Osborne, Mervan F.
   000102-00-0269:  Nolan, Patricia M. --> Cronin, Fran Albin
   000102-00-0303:  Nolan, Patricia M. --> Osborne, Mervan F.
   000102-00-0314:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000102-00-0374:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000102-00-0382:  Nolan, Patricia M. --> Osborne, Mervan F.
   000102-00-0471:  Nolan, Patricia M. --> Osborne, Mervan F.
   000102-00-0489:  Nolan, Patricia M. --> Osborne, Mervan F.
   000102-00-0533:  Nolan, Patricia M. --> Osborne, Mervan F.
   000102-00-0579:  Nolan, Patricia M. --> Osborne, Mervan F.
   000102-00-0667:  Nolan, Patricia M. --> Osborne, Mervan F.
   000102-00-0728:  Nolan, Patricia M. --> Gerber, Joyce C.
   000102-00-0742:  Nolan, Patricia M. --> Kadete, Elechi M.
   000102-00-0752:  Nolan, Patricia M. --> Gerber, Joyce C.
   000102-00-0824:  Nolan, Patricia M. --> Osborne, Mervan F.
   000102-00-0833:  Nolan, Patricia M. --> Osborne, Mervan F.
   000102-00-0859:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000102-00-0865:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000102-00-0919:  Nolan, Patricia M. --> Osborne, Mervan F.
   000102-00-0932:  Nolan, Patricia M. --> Osborne, Mervan F.
   000903-00-0011:  Nolan, Patricia M. --> Osborne, Mervan F.
   000903-00-0063:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000903-00-0085:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000903-00-0104:  Nolan, Patricia M. --> Gerber, Joyce C.
   000903-00-0123:  Nolan, Patricia M. --> Osborne, Mervan F.
   000903-00-0148:  Nolan, Patricia M. --> Cronin, Fran Albin
   000903-00-0155:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000903-00-0202:  Nolan, Patricia M. --> Kelly, Kathleen M.
   000903-00-0212:  Nolan, Patricia M. --> Gerber, Joyce C.
   000903-00-0222:  Nolan, Patricia M. --> Cronin, Fran Albin
