ballotID,rank1,rank2,rank3
1,NATASHA MIDDLETON,NATASHA MIDDLETON,NATASHA MIDDLETON
2,DESLEY BROOKS,LOREN TAYLOR,MYA WHITAKER
3,DESLEY BROOKS,skipped,skipped
4,skipped,skipped,skipped
5,DESLEY BROOKS,LOREN TAYLOR,DESLEY BROOKS
6,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
7,MARLO RODRIGUEZ,MYA WHITAKER,DESLEY BROOKS
8,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
9,DESLEY BROOKS,NATASHA MIDDLETON,MYA WHITAKER
10,LOREN TAYLOR,NATASHA MIDDLETON,MYA WHITAKER
11,DESLEY BROOKS,NATASHA MIDDLETON,MARLO RODRIGUEZ
12,LOREN TAYLOR,NATASHA MIDDLETON,MARLO RODRIGUEZ
13,NATASHA MIDDLETON,NATASHA MIDDLETON,NATASHA MIDDLETON
14,MARLO RODRIGUEZ,MARLO RODRIGUEZ,MARLO RODRIGUEZ
15,DESLEY BROOKS,NATASHA MIDDLETON,MARLO RODRIGUEZ
16,LOREN TAYLOR,MARLO RODRIGUEZ,MYA WHITAKER
17,LOREN TAYLOR,MARLO RODRIGUEZ,skipped
18,DESLEY BROOKS,MYA WHITAKER,NATASHA MIDDLETON
19,LOREN TAYLOR,MYA WHITAKER,NATASHA MIDDLETON
20,DESLEY BROOKS,MYA WHITAKER,MARLO RODRIGUEZ
21,DESLEY BROOKS,MARLO RODRIGUEZ,MYA WHITAKER
22,DESLEY BROOKS,MYA WHITAKER,NATASHA MIDDLETON
23,DESLEY BROOKS,NATASHA MIDDLETON,LOREN TAYLOR
24,DESLEY BROOKS,LOREN TAYLOR,DESLEY BROOKS
25,DESLEY BROOKS,LOREN TAYLOR,DESLEY BROOKS
26,DESLEY BROOKS,MARLO RODRIGUEZ,LOREN TAYLOR
27,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
28,DESLEY BROOKS,MARLO RODRIGUEZ,NATASHA MIDDLETON
29,DESLEY BROOKS,LOREN TAYLOR,DESLEY BROOKS
30,DESLEY BROOKS,LOREN TAYLOR,NATASHA MIDDLETON
31,DESLEY BROOKS,LOREN TAYLOR,MYA WHITAKER
32,LOREN TAYLOR,MYA WHITAKER,LOREN TAYLOR
33,skipped,skipped,skipped
34,LOREN TAYLOR,MARLO RODRIGUEZ,LOREN TAYLOR
35,LOREN TAYLOR,LOREN TAYLOR,LOREN TAYLOR
36,LOREN TAYLOR,NATASHA MIDDLETON,MYA WHITAKER
37,DESLEY BROOKS,skipped,skipped
38,DESLEY BROOKS,LOREN TAYLOR,MYA WHITAKER
39,NATASHA MIDDLETON,NATASHA MIDDLETON,NATASHA MIDDLETON
40,LOREN TAYLOR,DESLEY BROOKS,MYA WHITAKER
41,NATASHA MIDDLETON,NATASHA MIDDLETON,NATASHA MIDDLETON
42,DESLEY BROOKS,skipped,skipped
43,MARLO RODRIGUEZ,MARLO RODRIGUEZ,MARLO RODRIGUEZ
44,DESLEY BROOKS,NATASHA MIDDLETON,MARLO RODRIGUEZ
45,LOREN TAYLOR,LOREN TAYLOR,DESLEY BROOKS
46,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
47,LOREN TAYLOR,LOREN TAYLOR,LOREN TAYLOR
48,LOREN TAYLOR,LOREN TAYLOR,LOREN TAYLOR
49,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
50,MYA WHITAKER,MARLO RODRIGUEZ,LOREN TAYLOR
51,MYA WHITAKER,MARLO RODRIGUEZ,LOREN TAYLOR
52,LOREN TAYLOR,MARLO RODRIGUEZ,skipped
53,DESLEY BROOKS,LOREN TAYLOR,MARLO RODRIGUEZ
54,LOREN TAYLOR,NATASHA MIDDLETON,MYA WHITAKER
55,LOREN TAYLOR,NATASHA MIDDLETON,MYA WHITAKER
56,LOREN TAYLOR,MARLO RODRIGUEZ,NATASHA MIDDLETON
57,LOREN TAYLOR,DESLEY BROOKS,DESLEY BROOKS
58,NATASHA MIDDLETON,LOREN TAYLOR,DESLEY BROOKS
59,NATASHA MIDDLETON,skipped,skipped
60,skipped,skipped,skipped
61,skipped,skipped,skipped
62,LOREN TAYLOR,MYA WHITAKER,NATASHA MIDDLETON
63,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
64,LOREN TAYLOR,MYA WHITAKER,LOREN TAYLOR
65,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
66,LOREN TAYLOR,skipped,skipped
67,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
68,DESLEY BROOKS,LOREN TAYLOR,MYA WHITAKER
69,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
