ranks,ballotID,rank1,rank2,rank3
"['Doug Chan', 'Ron Dudum', 'David Ferguson']",1,Doug Chan,Ron Dudum,David Ferguson
"['Ron Dudum', 'Jaynry Mak', 'David Ferguson']",2,Ron Dudum,Jaynry Mak,David Ferguson
"['Jaynry Mak', 'skipped', 'skipped']",3,Jaynry Mak,skipped,skipped
"['Ron Dudum', 'Ed Jew', 'Jaynry Mak']",4,Ron Dudum,Ed Jew,Jaynry Mak
"['Ed Jew', 'Ron Dudum', 'Doug Chan']",5,Ed Jew,Ron Dudum,Doug Chan
"['David Ferguson', 'skipped', 'skipped']",6,David Ferguson,skipped,skipped
"['David Ferguson', 'skipped', 'skipped']",7,David Ferguson,skipped,skipped
"['Ed Jew', 'Ron Dudum', 'David Ferguson']",8,Ed Jew,Ron Dudum,David Ferguson
"['skipped', 'skipped', 'skipped']",9,skipped,skipped,skipped
"['Ed Jew', 'skipped', 'skipped']",10,Ed Jew,skipped,skipped
"['Ed Jew', 'Ron Dudum', 'Doug Chan']",11,Ed Jew,Ron Dudum,Doug Chan
"['Ed Jew', 'Jaynry Mak', 'Ron Dudum']",12,Ed Jew,Jaynry Mak,Ron Dudum
"['Jaynry Mak', 'Ron Dudum', 'Ed Jew']",13,Jaynry Mak,Ron Dudum,Ed Jew
"['Doug Chan', 'Ron Dudum', 'skipped']",14,Doug Chan,Ron Dudum,skipped
"['David Ferguson', 'Ed Jew', 'Ron Dudum']",15,David Ferguson,Ed Jew,Ron Dudum
"['David Ferguson', 'skipped', 'skipped']",16,David Ferguson,skipped,skipped
"['Ron Dudum', 'Ed Jew', 'Jaynry Mak']",17,Ron Dudum,Ed Jew,Jaynry Mak
"['overvote', 'skipped', 'skipped']",18,overvote,skipped,skipped
"['David Ferguson', 'Jaynry Mak', 'Ed Jew']",19,David Ferguson,Jaynry Mak,Ed Jew
"['Jaynry Mak', 'Doug Chan', 'Ed Jew']",20,Jaynry Mak,Doug Chan,Ed Jew
"['Jaynry Mak', 'Ed Jew', 'skipped']",21,Jaynry Mak,Ed Jew,skipped
"['skipped', 'skipped', 'skipped']",22,skipped,skipped,skipped
"['David Ferguson', 'Ed Jew', 'Ron Dudum']",23,David Ferguson,Ed Jew,Ron Dudum
"['Doug Chan', 'skipped', 'skipped']",24,Doug Chan,skipped,skipped
"['Jaynry Mak', 'Ron Dudum', 'David Ferguson']",25,Jaynry Mak,Ron Dudum,David Ferguson
"['Doug Chan', 'Jaynry Mak', 'David Ferguson']",26,Doug Chan,Jaynry Mak,David Ferguson
"['Jaynry Mak', 'skipped', 'skipped']",27,Jaynry Mak,skipped,skipped
"['Ed Jew', 'skipped', 'skipped']",28,Ed Jew,skipped,skipped
"['Ron Dudum', 'Ed Jew', 'David Ferguson']",29,Ron Dudum,Ed Jew,David Ferguson
"['Jaynry Mak', 'Ed Jew', 'Doug Chan']",30,Jaynry Mak,Ed Jew,Doug Chan
"['Jaynry Mak', 'David Ferguson', 'Ron Dudum']",31,Jaynry Mak,David Ferguson,Ron Dudum
"['Ron Dudum', 'David Ferguson', 'Ed Jew']",32,Ron Dudum,David Ferguson,Ed Jew
"['Ed Jew', 'Ron Dudum', 'David Ferguson']",33,Ed Jew,Ron Dudum,David Ferguson
"['Jaynry Mak', 'David Ferguson', 'Ron Dudum']",34,Jaynry Mak,David Ferguson,Ron Dudum
"['David Ferguson', 'Jaynry Mak', 'skipped']",35,David Ferguson,Jaynry Mak,skipped
"['Jaynry Mak', 'David Ferguson', 'Ron Dudum']",36,Jaynry Mak,David Ferguson,Ron Dudum
"['Jaynry Mak', 'David Ferguson', 'Ron Dudum']",37,Jaynry Mak,David Ferguson,Ron Dudum
"['Doug Chan', 'David Ferguson', 'Ron Dudum']",38,Doug Chan,David Ferguson,Ron Dudum
"['Ed Jew', 'Ron Dudum', 'Houston Zheng']",39,Ed Jew,Ron Dudum,Houston Zheng
"['skipped', 'skipped', 'skipped']",40,skipped,skipped,skipped
"['Jaynry Mak', 'Ron Dudum', 'David Ferguson']",41,Jaynry Mak,Ron Dudum,David Ferguson
"['Ron Dudum', 'skipped', 'skipped']",42,Ron Dudum,skipped,skipped
"['Ron Dudum', 'Ed Jew', 'Doug Chan']",43,Ron Dudum,Ed Jew,Doug Chan
"['Jaynry Mak', 'David Ferguson', 'Ed Jew']",44,Jaynry Mak,David Ferguson,Ed Jew
"['skipped', 'skipped', 'skipped']",45,skipped,skipped,skipped
"['skipped', 'skipped', 'skipped']",46,skipped,skipped,skipped
"['Ron Dudum', 'David Ferguson', 'Jaynry Mak']",47,Ron Dudum,David Ferguson,Jaynry Mak
"['skipped', 'skipped', 'skipped']",48,skipped,skipped,skipped
"['David Ferguson', 'Ron Dudum', 'Ed Jew']",49,David Ferguson,Ron Dudum,Ed Jew
"['Doug Chan', 'Ron Dudum', 'Ed Jew']",50,Doug Chan,Ron Dudum,Ed Jew
"['Ron Dudum', 'Ed Jew', 'David Ferguson']",51,Ron Dudum,Ed Jew,David Ferguson
"['Jaynry Mak', 'David Ferguson', 'Ed Jew']",52,Jaynry Mak,David Ferguson,Ed Jew
"['Jaynry Mak', 'Ron Dudum', 'Ed Jew']",53,Jaynry Mak,Ron Dudum,Ed Jew
"['Ed Jew', 'Jaynry Mak', 'Ron Dudum']",54,Ed Jew,Jaynry Mak,Ron Dudum
"['Ed Jew', 'Jaynry Mak', 'David Ferguson']",55,Ed Jew,Jaynry Mak,David Ferguson
"['David Ferguson', 'Houston Zheng', 'Doug Chan']",56,David Ferguson,Houston Zheng,Doug Chan
"['Jaynry Mak', 'Ed Jew', 'Ron Dudum']",57,Jaynry Mak,Ed Jew,Ron Dudum
"['Ed Jew', 'Doug Chan', 'Jaynry Mak']",58,Ed Jew,Doug Chan,Jaynry Mak
"['Ed Jew', 'Doug Chan', 'Jaynry Mak']",59,Ed Jew,Doug Chan,Jaynry Mak
"['Doug Chan', 'Houston Zheng', 'David Ferguson']",60,Doug Chan,Houston Zheng,David Ferguson
"['Ron Dudum', 'Jaynry Mak', 'Houston Zheng']",61,Ron Dudum,Jaynry Mak,Houston Zheng
"['skipped', 'skipped', 'skipped']",62,skipped,skipped,skipped
"['Ed Jew', 'Jaynry Mak', 'skipped']",63,Ed Jew,Jaynry Mak,skipped
"['Doug Chan', 'Ron Dudum', 'Jaynry Mak']",64,Doug Chan,Ron Dudum,Jaynry Mak
"['skipped', 'skipped', 'skipped']",65,skipped,skipped,skipped
"['Ed Jew', 'Ron Dudum', 'Doug Chan']",66,Ed Jew,Ron Dudum,Doug Chan
"['Jaynry Mak', 'David Ferguson', 'skipped']",67,Jaynry Mak,David Ferguson,skipped
"['Houston Zheng', 'David Ferguson', 'Ron Dudum']",68,Houston Zheng,David Ferguson,Ron Dudum
"['Doug Chan', 'skipped', 'skipped']",69,Doug Chan,skipped,skipped
"['Doug Chan', 'skipped', 'skipped']",70,Doug Chan,skipped,skipped
"['skipped', 'skipped', 'skipped']",71,skipped,skipped,skipped
"['David Ferguson', 'Jaynry Mak', 'skipped']",72,David Ferguson,Jaynry Mak,skipped
"['Ron Dudum', 'Doug Chan', 'skipped']",73,Ron Dudum,Doug Chan,skipped
"['Jaynry Mak', 'Doug Chan', 'Ed Jew']",74,Jaynry Mak,Doug Chan,Ed Jew
"['Ed Jew', 'Jaynry Mak', 'Doug Chan']",75,Ed Jew,Jaynry Mak,Doug Chan
"['Doug Chan', 'Houston Zheng', 'Ron Dudum']",76,Doug Chan,Houston Zheng,Ron Dudum
"['Ron Dudum', 'Jaynry Mak', 'Ed Jew']",77,Ron Dudum,Jaynry Mak,Ed Jew
"['overvote', 'skipped', 'skipped']",78,overvote,skipped,skipped
"['skipped', 'Ron Dudum', 'skipped']",79,skipped,Ron Dudum,skipped
"['Jaynry Mak', 'Ron Dudum', 'Ed Jew']",80,Jaynry Mak,Ron Dudum,Ed Jew
"['skipped', 'skipped', 'skipped']",81,skipped,skipped,skipped
