ballotID,rank1,rank2,rank3
1,GORDON WOZNIAK,skipped,skipped
2,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
3,STEWART JONES,GORDON WOZNIAK,JACQUELYN McCORMICK
4,GORDON WOZNIAK,skipped,skipped
5,STEWART JONES,GORDON WOZNIAK,JACQUELYN McCORMICK
6,JACQUELYN McCORMICK,GORDON WOZNIAK,STEWART JONES
7,STEWART JONES,GORDON WOZNIAK,JACQUELYN McCORMICK
8,GORDON WOZNIAK,skipped,skipped
9,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
10,skipped,skipped,skipped
11,JACQUELYN McCORMICK,STEWART JONES,skipped
12,skipped,skipped,skipped
13,GORDON WOZNIAK,skipped,skipped
14,STEWART JONES,JACQUELYN McCORMICK,GORDON WOZNIAK
15,JACQUELYN McCORMICK,STEWART JONES,skipped
16,JACQUELYN McCORMICK,STEWART JONES,GORDON WOZNIAK
17,JACQUELYN McCORMICK,STEWART JONES,skipped
18,GORDON WOZNIAK,skipped,skipped
19,GORDON WOZNIAK,STEWART JONES,JACQUELYN McCORMICK
20,GORDON WOZNIAK,STEWART JONES,JACQUELYN McCORMICK
21,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
22,GORDON WOZNIAK,STEWART JONES,JACQUELYN McCORMICK
23,GORDON WOZNIAK,STEWART JONES,JACQUELYN McCORMICK
24,STEWART JONES,JACQUELYN McCORMICK,GORDON WOZNIAK
25,GORDON WOZNIAK,STEWART JONES,skipped
26,STEWART JONES,JACQUELYN McCORMICK,skipped
27,skipped,STEWART JONES,JACQUELYN McCORMICK
28,JACQUELYN McCORMICK,GORDON WOZNIAK,STEWART JONES
29,GORDON WOZNIAK,skipped,skipped
30,GORDON WOZNIAK,skipped,skipped
31,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
32,GORDON WOZNIAK,skipped,skipped
33,JACQUELYN McCORMICK,STEWART JONES,GORDON WOZNIAK
34,STEWART JONES,GORDON WOZNIAK,JACQUELYN McCORMICK
35,JACQUELYN McCORMICK,GORDON WOZNIAK,STEWART JONES
36,GORDON WOZNIAK,STEWART JONES,JACQUELYN McCORMICK
37,GORDON WOZNIAK,STEWART JONES,JACQUELYN McCORMICK
38,GORDON WOZNIAK,STEWART JONES,JACQUELYN McCORMICK
39,JACQUELYN McCORMICK,STEWART JONES,skipped
40,JACQUELYN McCORMICK,STEWART JONES,GORDON WOZNIAK
41,GORDON WOZNIAK,skipped,skipped
42,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK
43,GORDON WOZNIAK,JACQUELYN McCORMICK,skipped
44,GORDON WOZNIAK,STEWART JONES,JACQUELYN McCORMICK
45,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
46,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
47,GORDON WOZNIAK,STEWART JONES,writein
48,GORDON WOZNIAK,skipped,skipped
49,JACQUELYN McCORMICK,STEWART JONES,skipped
50,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
51,GORDON WOZNIAK,skipped,JACQUELYN McCORMICK
52,JACQUELYN McCORMICK,GORDON WOZNIAK,STEWART JONES
53,STEWART JONES,JACQUELYN McCORMICK,GORDON WOZNIAK
54,JACQUELYN McCORMICK,STEWART JONES,skipped
55,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
56,STEWART JONES,GORDON WOZNIAK,JACQUELYN McCORMICK
57,STEWART JONES,GORDON WOZNIAK,JACQUELYN McCORMICK
58,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
59,STEWART JONES,GORDON WOZNIAK,JACQUELYN McCORMICK
60,JACQUELYN McCORMICK,skipped,skipped
61,JACQUELYN McCORMICK,STEWART JONES,STEWART JONES
62,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
63,STEWART JONES,JACQUELYN McCORMICK,skipped
64,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
65,GORDON WOZNIAK,STEWART JONES,JACQUELYN McCORMICK
66,JACQUELYN McCORMICK,STEWART JONES,GORDON WOZNIAK
67,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
68,JACQUELYN McCORMICK,STEWART JONES,GORDON WOZNIAK
69,JACQUELYN McCORMICK,STEWART JONES,skipped
70,GORDON WOZNIAK,STEWART JONES,JACQUELYN McCORMICK
71,GORDON WOZNIAK,skipped,skipped
72,GORDON WOZNIAK,STEWART JONES,JACQUELYN McCORMICK
73,JACQUELYN McCORMICK,STEWART JONES,GORDON WOZNIAK
74,GORDON WOZNIAK,skipped,skipped
75,skipped,skipped,skipped
76,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
77,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
78,GORDON WOZNIAK,skipped,skipped
79,GORDON WOZNIAK,STEWART JONES,skipped
80,GORDON WOZNIAK,skipped,skipped
81,GORDON WOZNIAK,skipped,skipped
82,STEWART JONES,GORDON WOZNIAK,JACQUELYN McCORMICK
83,GORDON WOZNIAK,skipped,skipped
84,GORDON WOZNIAK,skipped,skipped
85,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
86,GORDON WOZNIAK,skipped,skipped
87,JACQUELYN McCORMICK,GORDON WOZNIAK,STEWART JONES
88,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
89,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK
90,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
91,JACQUELYN McCORMICK,GORDON WOZNIAK,JACQUELYN McCORMICK
92,GORDON WOZNIAK,skipped,skipped
93,GORDON WOZNIAK,JACQUELYN McCORMICK,skipped
94,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
95,GORDON WOZNIAK,JACQUELYN McCORMICK,skipped
96,GORDON WOZNIAK,skipped,skipped
97,GORDON WOZNIAK,skipped,skipped
98,GORDON WOZNIAK,STEWART JONES,skipped
99,JACQUELYN McCORMICK,STEWART JONES,GORDON WOZNIAK
100,STEWART JONES,JACQUELYN McCORMICK,GORDON WOZNIAK
101,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
102,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
103,JACQUELYN McCORMICK,JACQUELYN McCORMICK,JACQUELYN McCORMICK
104,GORDON WOZNIAK,JACQUELYN McCORMICK,skipped
105,GORDON WOZNIAK,skipped,skipped
106,GORDON WOZNIAK,JACQUELYN McCORMICK,skipped
107,GORDON WOZNIAK,JACQUELYN McCORMICK,skipped
108,GORDON WOZNIAK,JACQUELYN McCORMICK,skipped
109,JACQUELYN McCORMICK,GORDON WOZNIAK,skipped
110,GORDON WOZNIAK,STEWART JONES,JACQUELYN McCORMICK
111,GORDON WOZNIAK,STEWART JONES,JACQUELYN McCORMICK
112,JACQUELYN McCORMICK,GORDON WOZNIAK,skipped
113,JACQUELYN McCORMICK,STEWART JONES,GORDON WOZNIAK
114,JACQUELYN McCORMICK,STEWART JONES,writein
115,GORDON WOZNIAK,JACQUELYN McCORMICK,skipped
116,JACQUELYN McCORMICK,GORDON WOZNIAK,skipped
117,GORDON WOZNIAK,JACQUELYN McCORMICK,skipped
118,GORDON WOZNIAK,JACQUELYN McCORMICK,skipped
119,STEWART JONES,STEWART JONES,STEWART JONES
120,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
121,STEWART JONES,GORDON WOZNIAK,skipped
122,JACQUELYN McCORMICK,STEWART JONES,skipped
123,GORDON WOZNIAK,STEWART JONES,JACQUELYN McCORMICK
124,GORDON WOZNIAK,JACQUELYN McCORMICK,skipped
125,GORDON WOZNIAK,STEWART JONES,JACQUELYN McCORMICK
126,GORDON WOZNIAK,STEWART JONES,JACQUELYN McCORMICK
127,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
128,JACQUELYN McCORMICK,skipped,skipped
129,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK
130,GORDON WOZNIAK,skipped,skipped
131,JACQUELYN McCORMICK,STEWART JONES,skipped
132,GORDON WOZNIAK,skipped,skipped
133,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK
134,JACQUELYN McCORMICK,GORDON WOZNIAK,JACQUELYN McCORMICK
135,JACQUELYN McCORMICK,STEWART JONES,GORDON WOZNIAK
136,JACQUELYN McCORMICK,STEWART JONES,GORDON WOZNIAK
137,JACQUELYN McCORMICK,STEWART JONES,GORDON WOZNIAK
138,STEWART JONES,JACQUELYN McCORMICK,GORDON WOZNIAK
139,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK
140,GORDON WOZNIAK,STEWART JONES,JACQUELYN McCORMICK
141,STEWART JONES,GORDON WOZNIAK,JACQUELYN McCORMICK
142,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK
143,GORDON WOZNIAK,STEWART JONES,JACQUELYN McCORMICK
144,GORDON WOZNIAK,JACQUELYN McCORMICK,skipped
145,STEWART JONES,JACQUELYN McCORMICK,GORDON WOZNIAK
146,JACQUELYN McCORMICK,GORDON WOZNIAK,STEWART JONES
147,GORDON WOZNIAK,STEWART JONES,JACQUELYN McCORMICK
148,GORDON WOZNIAK,skipped,skipped
149,GORDON WOZNIAK,skipped,skipped
150,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
151,STEWART JONES,JACQUELYN McCORMICK,skipped
152,GORDON WOZNIAK,JACQUELYN McCORMICK,skipped
153,GORDON WOZNIAK,STEWART JONES,JACQUELYN McCORMICK
154,JACQUELYN McCORMICK,STEWART JONES,skipped
155,STEWART JONES,GORDON WOZNIAK,JACQUELYN McCORMICK
156,GORDON WOZNIAK,skipped,skipped
157,GORDON WOZNIAK,skipped,skipped
158,JACQUELYN McCORMICK,GORDON WOZNIAK,skipped
159,GORDON WOZNIAK,JACQUELYN McCORMICK,skipped
160,GORDON WOZNIAK,JACQUELYN McCORMICK,skipped
161,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
162,STEWART JONES,GORDON WOZNIAK,skipped
163,JACQUELYN McCORMICK,GORDON WOZNIAK,skipped
164,STEWART JONES,skipped,skipped
165,STEWART JONES,GORDON WOZNIAK,JACQUELYN McCORMICK
166,GORDON WOZNIAK,skipped,skipped
167,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
168,JACQUELYN McCORMICK,STEWART JONES,GORDON WOZNIAK
169,JACQUELYN McCORMICK,STEWART JONES,GORDON WOZNIAK
170,GORDON WOZNIAK,skipped,skipped
171,STEWART JONES,JACQUELYN McCORMICK,skipped
172,GORDON WOZNIAK,JACQUELYN McCORMICK,skipped
173,JACQUELYN McCORMICK,STEWART JONES,skipped
174,GORDON WOZNIAK,skipped,skipped
175,STEWART JONES,JACQUELYN McCORMICK,skipped
176,JACQUELYN McCORMICK,GORDON WOZNIAK,STEWART JONES
177,JACQUELYN McCORMICK,STEWART JONES,GORDON WOZNIAK
178,JACQUELYN McCORMICK,STEWART JONES,skipped
179,JACQUELYN McCORMICK,STEWART JONES,GORDON WOZNIAK
180,STEWART JONES,skipped,skipped
181,GORDON WOZNIAK,skipped,skipped
182,GORDON WOZNIAK,STEWART JONES,JACQUELYN McCORMICK
183,GORDON WOZNIAK,STEWART JONES,JACQUELYN McCORMICK
184,STEWART JONES,GORDON WOZNIAK,JACQUELYN McCORMICK
185,GORDON WOZNIAK,STEWART JONES,JACQUELYN McCORMICK
186,GORDON WOZNIAK,STEWART JONES,JACQUELYN McCORMICK
187,JACQUELYN McCORMICK,STEWART JONES,GORDON WOZNIAK
188,JACQUELYN McCORMICK,GORDON WOZNIAK,STEWART JONES
189,STEWART JONES,GORDON WOZNIAK,JACQUELYN McCORMICK
190,JACQUELYN McCORMICK,STEWART JONES,GORDON WOZNIAK
191,GORDON WOZNIAK,JACQUELYN McCORMICK,skipped
192,GORDON WOZNIAK,STEWART JONES,JACQUELYN McCORMICK
193,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
194,GORDON WOZNIAK,GORDON WOZNIAK,GORDON WOZNIAK
195,GORDON WOZNIAK,skipped,skipped
196,JACQUELYN McCORMICK,skipped,skipped
197,STEWART JONES,JACQUELYN McCORMICK,GORDON WOZNIAK
198,GORDON WOZNIAK,skipped,skipped
199,GORDON WOZNIAK,skipped,skipped
200,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
201,GORDON WOZNIAK,STEWART JONES,JACQUELYN McCORMICK
202,GORDON WOZNIAK,skipped,skipped
203,JACQUELYN McCORMICK,STEWART JONES,GORDON WOZNIAK
204,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
205,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
206,GORDON WOZNIAK,skipped,skipped
207,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
208,GORDON WOZNIAK,STEWART JONES,skipped
209,GORDON WOZNIAK,skipped,skipped
210,GORDON WOZNIAK,JACQUELYN McCORMICK,STEWART JONES
