ranks,ballotID,rank1,rank2,rank3
"['Lennie Chism', 'Natalie Johnson Lee', 'Kenya McKnight']",1,Lennie Chism,Natalie Johnson Lee,Kenya McKnight
"['Lennie Chism', 'Natalie Johnson Lee', 'Kenya McKnight']",2,Lennie Chism,Natalie Johnson Lee,Kenya McKnight
"['Lennie Chism', 'Natalie Johnson Lee', 'Kenya McKnight']",3,Lennie Chism,Natalie Johnson Lee,Kenya McKnight
"['Lennie Chism', 'Natalie Johnson Lee', 'Kenya McKnight']",4,Lennie Chism,Natalie Johnson Lee,Kenya McKnight
"['Lennie Chism', 'Natalie Johnson Lee', 'Kenya McKnight']",5,Lennie Chism,Natalie Johnson Lee,Kenya McKnight
"['Lennie Chism', 'Natalie Johnson Lee', 'Kenya McKnight']",6,Lennie Chism,Natalie Johnson Lee,Kenya McKnight
"['Lennie Chism', 'Natalie Johnson Lee', 'Kenya McKnight']",7,Lennie Chism,Natalie Johnson Lee,Kenya McKnight
"['Lennie Chism', 'Natalie Johnson Lee', 'Kenya McKnight']",8,Lennie Chism,Natalie Johnson Lee,Kenya McKnight
"['Lennie Chism', 'Natalie Johnson Lee', 'Kenya McKnight']",9,Lennie Chism,Natalie Johnson Lee,Kenya McKnight
"['Lennie Chism', 'Natalie Johnson Lee', 'Kenya McKnight']",10,Lennie Chism,Natalie Johnson Lee,Kenya McKnight
"['Lennie Chism', 'Natalie Johnson Lee', 'Kenya McKnight']",11,Lennie Chism,Natalie Johnson Lee,Kenya McKnight
"['Lennie Chism', 'Natalie Johnson Lee', 'Kenya McKnight']",12,Lennie Chism,Natalie Johnson Lee,Kenya McKnight
"['Lennie Chism', 'Natalie Johnson Lee', 'Kenya McKnight']",13,Lennie Chism,Natalie Johnson Lee,Kenya McKnight
"['Lennie Chism', 'Natalie Johnson Lee', 'Don Samuels']",14,Lennie Chism,Natalie Johnson Lee,Don Samuels
"['Lennie Chism', 'Natalie Johnson Lee', 'Don Samuels']",15,Lennie Chism,Natalie Johnson Lee,Don Samuels
"['Lennie Chism', 'Natalie Johnson Lee', 'Don Samuels']",16,Lennie Chism,Natalie Johnson Lee,Don Samuels
"['Lennie Chism', 'Natalie Johnson Lee', 'Don Samuels']",17,Lennie Chism,Natalie Johnson Lee,Don Samuels
"['Lennie Chism', 'Natalie Johnson Lee', 'Don Samuels']",18,Lennie Chism,Natalie Johnson Lee,Don Samuels
"['Lennie Chism', 'Natalie Johnson Lee', 'Don Samuels']",19,Lennie Chism,Natalie Johnson Lee,Don Samuels
"['Lennie Chism', 'Natalie Johnson Lee', 'Don Samuels']",20,Lennie Chism,Natalie Johnson Lee,Don Samuels
"['Lennie Chism', 'Natalie Johnson Lee', 'Roger Smithrud']",21,Lennie Chism,Natalie Johnson Lee,Roger Smithrud
