ranks,ballotID,rank1,rank2,rank3
"['NAYELI MAXSON', 'PAM HARRIS', 'SHENG THAO']",24,NAYELI MAXSON,PAM HARRIS,SHENG THAO
"['SHENG THAO', 'NAYELI MAXSON', 'CHARLIE MICHELSON']",25,SHENG THAO,NAYELI MAXSON,CHARLIE MICHELSON
"['CHARLIE MICHELSON', 'JOSEPH E. SIMMONS', 'MATT HUMMEL']",26,CHARLIE MICHELSON,JOSEPH E. SIMMONS,MATT HUMMEL
"['NAYELI MAXSON', 'NAYELI MAXSON', 'NAYELI MAXSON']",27,NAYELI MAXSON,NAYELI MAXSON,NAYELI MAXSON
"['MATT HUMMEL', 'NAYELI MAXSON', 'CHARLIE MICHELSON']",28,MATT HUMMEL,NAYELI MAXSON,CHARLIE MICHELSON
"['CHARLIE MICHELSON', 'JOSEPH TANIOS', 'skipped']",29,CHARLIE MICHELSON,JOSEPH TANIOS,skipped
"['CHARLIE MICHELSON', 'skipped', 'skipped']",30,CHARLIE MICHELSON,skipped,skipped
"['CHARLIE MICHELSON', 'PAM HARRIS', 'skipped']",31,CHARLIE MICHELSON,PAM HARRIS,skipped
"['JOSEPH TANIOS', 'CHARLIE MICHELSON', 'NAYELI MAXSON']",32,JOSEPH TANIOS,CHARLIE MICHELSON,NAYELI MAXSON
"['NAYELI MAXSON', 'skipped', 'skipped']",33,NAYELI MAXSON,skipped,skipped
"['SHENG THAO', 'NAYELI MAXSON', 'PAM HARRIS']",34,SHENG THAO,NAYELI MAXSON,PAM HARRIS
"['CHARLIE MICHELSON', 'NAYELI MAXSON', 'SHENG THAO']",35,CHARLIE MICHELSON,NAYELI MAXSON,SHENG THAO
"['SHENG THAO', 'skipped', 'skipped']",36,SHENG THAO,skipped,skipped
"['CHARLIE MICHELSON', 'PAM HARRIS', 'NAYELI MAXSON']",37,CHARLIE MICHELSON,PAM HARRIS,NAYELI MAXSON
"['SHENG THAO', 'skipped', 'skipped']",38,SHENG THAO,skipped,skipped
"['CHARLIE MICHELSON', 'SHENG THAO', 'NAYELI MAXSON']",39,CHARLIE MICHELSON,SHENG THAO,NAYELI MAXSON
"['CHARLIE MICHELSON', 'SHENG THAO', 'NAYELI MAXSON']",40,CHARLIE MICHELSON,SHENG THAO,NAYELI MAXSON
"['JOSEPH TANIOS', 'JOSEPH E. SIMMONS', 'skipped']",41,JOSEPH TANIOS,JOSEPH E. SIMMONS,skipped
"['SHENG THAO', 'MATT HUMMEL', 'NAYELI MAXSON']",42,SHENG THAO,MATT HUMMEL,NAYELI MAXSON
"['CHARLIE MICHELSON', 'CHARLIE MICHELSON', 'CHARLIE MICHELSON']",43,CHARLIE MICHELSON,CHARLIE MICHELSON,CHARLIE MICHELSON
"['CHARLIE MICHELSON', 'MATT HUMMEL', 'JOSEPH TANIOS']",44,CHARLIE MICHELSON,MATT HUMMEL,JOSEPH TANIOS
"['NAYELI MAXSON', 'SHENG THAO', 'PAM HARRIS']",45,NAYELI MAXSON,SHENG THAO,PAM HARRIS
"['CHARLIE MICHELSON', 'CHARLIE MICHELSON', 'CHARLIE MICHELSON']",46,CHARLIE MICHELSON,CHARLIE MICHELSON,CHARLIE MICHELSON
"['CHARLIE MICHELSON', 'SHENG THAO', 'NAYELI MAXSON']",47,CHARLIE MICHELSON,SHENG THAO,NAYELI MAXSON
"['CHARLIE MICHELSON', 'SHENG THAO', 'PAM HARRIS']",48,CHARLIE MICHELSON,SHENG THAO,PAM HARRIS
"['MATT HUMMEL', 'skipped', 'skipped']",49,MATT HUMMEL,skipped,skipped
"['SHENG THAO', 'skipped', 'SHENG THAO']",50,SHENG THAO,skipped,SHENG THAO
"['CHARLIE MICHELSON', 'SHENG THAO', 'NAYELI MAXSON']",51,CHARLIE MICHELSON,SHENG THAO,NAYELI MAXSON
"['CHARLIE MICHELSON', 'SHENG THAO', 'NAYELI MAXSON']",52,CHARLIE MICHELSON,SHENG THAO,NAYELI MAXSON
"['SHENG THAO', 'PAM HARRIS', 'NAYELI MAXSON']",53,SHENG THAO,PAM HARRIS,NAYELI MAXSON
"['PAM HARRIS', 'JOSEPH TANIOS', 'NAYELI MAXSON']",54,PAM HARRIS,JOSEPH TANIOS,NAYELI MAXSON
"['NAYELI MAXSON', 'skipped', 'SHENG THAO']",55,NAYELI MAXSON,skipped,SHENG THAO
"['CHARLIE MICHELSON', 'SHENG THAO', 'skipped']",56,CHARLIE MICHELSON,SHENG THAO,skipped
"['SHENG THAO', 'NAYELI MAXSON', 'PAM HARRIS']",57,SHENG THAO,NAYELI MAXSON,PAM HARRIS
"['skipped', 'skipped', 'skipped']",58,skipped,skipped,skipped
"['skipped', 'skipped', 'skipped']",59,skipped,skipped,skipped
"['SHENG THAO', 'NAYELI MAXSON', 'PAM HARRIS']",60,SHENG THAO,NAYELI MAXSON,PAM HARRIS
"['SHENG THAO', 'NAYELI MAXSON', 'PAM HARRIS']",61,SHENG THAO,NAYELI MAXSON,PAM HARRIS
"['CHARLIE MICHELSON', 'MATT HUMMEL', 'skipped']",62,CHARLIE MICHELSON,MATT HUMMEL,skipped
"['skipped', 'skipped', 'skipped']",63,skipped,skipped,skipped
"['skipped', 'skipped', 'skipped']",64,skipped,skipped,skipped
"['PAM HARRIS', 'NAYELI MAXSON', 'SHENG THAO']",65,PAM HARRIS,NAYELI MAXSON,SHENG THAO
"['SHENG THAO', 'NAYELI MAXSON', 'skipped']",66,SHENG THAO,NAYELI MAXSON,skipped
"['NAYELI MAXSON', 'PAM HARRIS', 'SHENG THAO']",67,NAYELI MAXSON,PAM HARRIS,SHENG THAO
"['MATT HUMMEL', 'MATT HUMMEL', 'MATT HUMMEL']",68,MATT HUMMEL,MATT HUMMEL,MATT HUMMEL
"['skipped', 'skipped', 'skipped']",69,skipped,skipped,skipped
"['CHARLIE MICHELSON', 'NAYELI MAXSON', 'SHENG THAO']",70,CHARLIE MICHELSON,NAYELI MAXSON,SHENG THAO
"['CHARLIE MICHELSON', 'NAYELI MAXSON', 'PAM HARRIS']",71,CHARLIE MICHELSON,NAYELI MAXSON,PAM HARRIS
"['CHARLIE MICHELSON', 'PAM HARRIS', 'skipped']",72,CHARLIE MICHELSON,PAM HARRIS,skipped
"['CHARLIE MICHELSON', 'MATT HUMMEL', 'skipped']",73,CHARLIE MICHELSON,MATT HUMMEL,skipped
"['SHENG THAO', 'skipped', 'skipped']",74,SHENG THAO,skipped,skipped
"['NAYELI MAXSON', 'MATT HUMMEL', 'PAM HARRIS']",75,NAYELI MAXSON,MATT HUMMEL,PAM HARRIS
"['CHARLIE MICHELSON', 'NAYELI MAXSON', 'JOSEPH TANIOS']",76,CHARLIE MICHELSON,NAYELI MAXSON,JOSEPH TANIOS
"['NAYELI MAXSON', 'MATT HUMMEL', 'CHARLIE MICHELSON']",77,NAYELI MAXSON,MATT HUMMEL,CHARLIE MICHELSON
"['CHARLIE MICHELSON', 'NAYELI MAXSON', 'skipped']",78,CHARLIE MICHELSON,NAYELI MAXSON,skipped
"['CHARLIE MICHELSON', 'SHENG THAO', 'NAYELI MAXSON']",79,CHARLIE MICHELSON,SHENG THAO,NAYELI MAXSON
"['SHENG THAO', 'JOSEPH E. SIMMONS', 'PAM HARRIS']",80,SHENG THAO,JOSEPH E. SIMMONS,PAM HARRIS
"['skipped', 'skipped', 'skipped']",81,skipped,skipped,skipped
"['NAYELI MAXSON', 'NAYELI MAXSON', 'NAYELI MAXSON']",82,NAYELI MAXSON,NAYELI MAXSON,NAYELI MAXSON
"['PAM HARRIS', 'CHARLIE MICHELSON', 'SHENG THAO']",83,PAM HARRIS,CHARLIE MICHELSON,SHENG THAO
"['CHARLIE MICHELSON', 'PAM HARRIS', 'NAYELI MAXSON']",84,CHARLIE MICHELSON,PAM HARRIS,NAYELI MAXSON
"['CHARLIE MICHELSON', 'PAM HARRIS', 'SHENG THAO']",85,CHARLIE MICHELSON,PAM HARRIS,SHENG THAO
"['CHARLIE MICHELSON', 'SHENG THAO', 'skipped']",86,CHARLIE MICHELSON,SHENG THAO,skipped
"['skipped', 'skipped', 'skipped']",87,skipped,skipped,skipped
"['NAYELI MAXSON', 'PAM HARRIS', 'skipped']",88,NAYELI MAXSON,PAM HARRIS,skipped
"['PAM HARRIS', 'CHARLIE MICHELSON', 'MATT HUMMEL']",89,PAM HARRIS,CHARLIE MICHELSON,MATT HUMMEL
"['skipped', 'skipped', 'skipped']",90,skipped,skipped,skipped
"['PAM HARRIS', 'SHENG THAO', 'skipped']",91,PAM HARRIS,SHENG THAO,skipped
"['SHENG THAO', 'NAYELI MAXSON', 'PAM HARRIS']",92,SHENG THAO,NAYELI MAXSON,PAM HARRIS
"['SHENG THAO', 'NAYELI MAXSON', 'skipped']",93,SHENG THAO,NAYELI MAXSON,skipped
"['SHENG THAO', 'SHENG THAO', 'SHENG THAO']",94,SHENG THAO,SHENG THAO,SHENG THAO
"['SHENG THAO', 'SHENG THAO', 'SHENG THAO']",95,SHENG THAO,SHENG THAO,SHENG THAO
"['JOSEPH TANIOS', 'JOSEPH E. SIMMONS', 'MATT HUMMEL']",96,JOSEPH TANIOS,JOSEPH E. SIMMONS,MATT HUMMEL
"['PAM HARRIS', 'JOSEPH TANIOS', 'PAM HARRIS']",97,PAM HARRIS,JOSEPH TANIOS,PAM HARRIS
"['SHENG THAO', 'NAYELI MAXSON', 'PAM HARRIS']",98,SHENG THAO,NAYELI MAXSON,PAM HARRIS
"['PAM HARRIS', 'skipped', 'skipped']",99,PAM HARRIS,skipped,skipped
"['SHENG THAO', 'skipped', 'skipped']",100,SHENG THAO,skipped,skipped
"['SHENG THAO', 'PAM HARRIS', 'NAYELI MAXSON']",101,SHENG THAO,PAM HARRIS,NAYELI MAXSON
"['skipped', 'skipped', 'skipped']",102,skipped,skipped,skipped
"['SHENG THAO', 'PAM HARRIS', 'NAYELI MAXSON']",103,SHENG THAO,PAM HARRIS,NAYELI MAXSON
"['CHARLIE MICHELSON', 'CHARLIE MICHELSON', 'CHARLIE MICHELSON']",104,CHARLIE MICHELSON,CHARLIE MICHELSON,CHARLIE MICHELSON
"['JOSEPH E. SIMMONS', 'SHENG THAO', 'PAM HARRIS']",105,JOSEPH E. SIMMONS,SHENG THAO,PAM HARRIS
"['SHENG THAO', 'MATT HUMMEL', 'PAM HARRIS']",106,SHENG THAO,MATT HUMMEL,PAM HARRIS
"['SHENG THAO', 'SHENG THAO', 'SHENG THAO']",107,SHENG THAO,SHENG THAO,SHENG THAO
"['skipped', 'skipped', 'skipped']",108,skipped,skipped,skipped
"['MATT HUMMEL', 'SHENG THAO', 'PAM HARRIS']",109,MATT HUMMEL,SHENG THAO,PAM HARRIS
"['NAYELI MAXSON', 'PAM HARRIS', 'SHENG THAO']",110,NAYELI MAXSON,PAM HARRIS,SHENG THAO
"['PAM HARRIS', 'CHARLIE MICHELSON', 'PAM HARRIS']",111,PAM HARRIS,CHARLIE MICHELSON,PAM HARRIS
"['PAM HARRIS', 'JOSEPH E. SIMMONS', 'JOSEPH E. SIMMONS']",112,PAM HARRIS,JOSEPH E. SIMMONS,JOSEPH E. SIMMONS
"['SHENG THAO', 'PAM HARRIS', 'skipped']",113,SHENG THAO,PAM HARRIS,skipped
"['CHARLIE MICHELSON', 'skipped', 'skipped']",114,CHARLIE MICHELSON,skipped,skipped
"['skipped', 'skipped', 'skipped']",115,skipped,skipped,skipped
"['CHARLIE MICHELSON', 'SHENG THAO', 'PAM HARRIS']",116,CHARLIE MICHELSON,SHENG THAO,PAM HARRIS
"['PAM HARRIS', 'PAM HARRIS', 'NAYELI MAXSON']",117,PAM HARRIS,PAM HARRIS,NAYELI MAXSON
"['PAM HARRIS', 'skipped', 'skipped']",118,PAM HARRIS,skipped,skipped
"['MATT HUMMEL', 'PAM HARRIS', 'CHARLIE MICHELSON']",119,MATT HUMMEL,PAM HARRIS,CHARLIE MICHELSON
"['skipped', 'skipped', 'skipped']",120,skipped,skipped,skipped
"['PAM HARRIS', 'SHENG THAO', 'PAM HARRIS']",121,PAM HARRIS,SHENG THAO,PAM HARRIS
"['PAM HARRIS', 'SHENG THAO', 'NAYELI MAXSON']",122,PAM HARRIS,SHENG THAO,NAYELI MAXSON
"['PAM HARRIS', 'PAM HARRIS', 'NAYELI MAXSON']",123,PAM HARRIS,PAM HARRIS,NAYELI MAXSON
"['MATT HUMMEL', 'MATT HUMMEL', 'MATT HUMMEL']",124,MATT HUMMEL,MATT HUMMEL,MATT HUMMEL
"['PAM HARRIS', 'SHENG THAO', 'NAYELI MAXSON']",125,PAM HARRIS,SHENG THAO,NAYELI MAXSON
"['SHENG THAO', 'skipped', 'skipped']",126,SHENG THAO,skipped,skipped
"['SHENG THAO', 'NAYELI MAXSON', 'PAM HARRIS']",127,SHENG THAO,NAYELI MAXSON,PAM HARRIS
"['JOSEPH TANIOS', 'CHARLIE MICHELSON', 'MATT HUMMEL']",128,JOSEPH TANIOS,CHARLIE MICHELSON,MATT HUMMEL
"['SHENG THAO', 'NAYELI MAXSON', 'PAM HARRIS']",129,SHENG THAO,NAYELI MAXSON,PAM HARRIS
"['SHENG THAO', 'PAM HARRIS', 'CHARLIE MICHELSON']",130,SHENG THAO,PAM HARRIS,CHARLIE MICHELSON
"['skipped', 'skipped', 'skipped']",131,skipped,skipped,skipped
"['PAM HARRIS', 'SHENG THAO', 'NAYELI MAXSON']",132,PAM HARRIS,SHENG THAO,NAYELI MAXSON
"['skipped', 'skipped', 'skipped']",133,skipped,skipped,skipped
"['PAM HARRIS', 'SHENG THAO', 'NAYELI MAXSON']",134,PAM HARRIS,SHENG THAO,NAYELI MAXSON
"['PAM HARRIS', 'SHENG THAO', 'NAYELI MAXSON']",135,PAM HARRIS,SHENG THAO,NAYELI MAXSON
"['PAM HARRIS', 'SHENG THAO', 'NAYELI MAXSON']",136,PAM HARRIS,SHENG THAO,NAYELI MAXSON
"['PAM HARRIS', 'SHENG THAO', 'NAYELI MAXSON']",137,PAM HARRIS,SHENG THAO,NAYELI MAXSON
"['PAM HARRIS', 'CHARLIE MICHELSON', 'NAYELI MAXSON']",138,PAM HARRIS,CHARLIE MICHELSON,NAYELI MAXSON
"['JOSEPH TANIOS', 'SHENG THAO', 'SHENG THAO']",139,JOSEPH TANIOS,SHENG THAO,SHENG THAO
"['PAM HARRIS', 'SHENG THAO', 'CHARLIE MICHELSON']",140,PAM HARRIS,SHENG THAO,CHARLIE MICHELSON
"['SHENG THAO', 'NAYELI MAXSON', 'PAM HARRIS']",141,SHENG THAO,NAYELI MAXSON,PAM HARRIS
"['PAM HARRIS', 'SHENG THAO', 'NAYELI MAXSON']",142,PAM HARRIS,SHENG THAO,NAYELI MAXSON
"['SHENG THAO', 'skipped', 'skipped']",143,SHENG THAO,skipped,skipped
"['SHENG THAO', 'skipped', 'skipped']",144,SHENG THAO,skipped,skipped
"['SHENG THAO', 'skipped', 'skipped']",145,SHENG THAO,skipped,skipped
"['SHENG THAO', 'skipped', 'skipped']",146,SHENG THAO,skipped,skipped
"['CHARLIE MICHELSON', 'JOSEPH TANIOS', 'SHENG THAO']",147,CHARLIE MICHELSON,JOSEPH TANIOS,SHENG THAO
"['SHENG THAO', 'PAM HARRIS', 'NAYELI MAXSON']",148,SHENG THAO,PAM HARRIS,NAYELI MAXSON
"['JOSEPH E. SIMMONS', 'JOSEPH E. SIMMONS', 'JOSEPH E. SIMMONS']",149,JOSEPH E. SIMMONS,JOSEPH E. SIMMONS,JOSEPH E. SIMMONS
"['JOSEPH E. SIMMONS', 'JOSEPH E. SIMMONS', 'JOSEPH E. SIMMONS']",150,JOSEPH E. SIMMONS,JOSEPH E. SIMMONS,JOSEPH E. SIMMONS
"['CHARLIE MICHELSON', 'SHENG THAO', 'CHARLIE MICHELSON']",151,CHARLIE MICHELSON,SHENG THAO,CHARLIE MICHELSON
"['PAM HARRIS', 'skipped', 'skipped']",152,PAM HARRIS,skipped,skipped
"['PAM HARRIS', 'skipped', 'skipped']",153,PAM HARRIS,skipped,skipped
"['PAM HARRIS', 'PAM HARRIS', 'PAM HARRIS']",154,PAM HARRIS,PAM HARRIS,PAM HARRIS
"['SHENG THAO', 'NAYELI MAXSON', 'PAM HARRIS']",155,SHENG THAO,NAYELI MAXSON,PAM HARRIS
"['SHENG THAO', 'NAYELI MAXSON', 'PAM HARRIS']",156,SHENG THAO,NAYELI MAXSON,PAM HARRIS
"['SHENG THAO', 'CHARLIE MICHELSON', 'skipped']",157,SHENG THAO,CHARLIE MICHELSON,skipped
"['PAM HARRIS', 'JOSEPH E. SIMMONS', 'CHARLIE MICHELSON']",158,PAM HARRIS,JOSEPH E. SIMMONS,CHARLIE MICHELSON
"['PAM HARRIS', 'NAYELI MAXSON', 'CHARLIE MICHELSON']",159,PAM HARRIS,NAYELI MAXSON,CHARLIE MICHELSON
"['skipped', 'skipped', 'skipped']",160,skipped,skipped,skipped
"['JOSEPH E. SIMMONS', 'SHENG THAO', 'NAYELI MAXSON']",161,JOSEPH E. SIMMONS,SHENG THAO,NAYELI MAXSON
"['PAM HARRIS', 'SHENG THAO', 'NAYELI MAXSON']",162,PAM HARRIS,SHENG THAO,NAYELI MAXSON
"['SHENG THAO', 'CHARLIE MICHELSON', 'PAM HARRIS']",163,SHENG THAO,CHARLIE MICHELSON,PAM HARRIS
"['CHARLIE MICHELSON', 'SHENG THAO', 'NAYELI MAXSON']",164,CHARLIE MICHELSON,SHENG THAO,NAYELI MAXSON
"['SHENG THAO', 'NAYELI MAXSON', 'PAM HARRIS']",165,SHENG THAO,NAYELI MAXSON,PAM HARRIS
"['PAM HARRIS', 'skipped', 'skipped']",166,PAM HARRIS,skipped,skipped
"['JOSEPH E. SIMMONS', 'SHENG THAO', 'NAYELI MAXSON']",167,JOSEPH E. SIMMONS,SHENG THAO,NAYELI MAXSON
"['PAM HARRIS', 'PAM HARRIS', 'PAM HARRIS']",168,PAM HARRIS,PAM HARRIS,PAM HARRIS
"['PAM HARRIS', 'skipped', 'skipped']",169,PAM HARRIS,skipped,skipped
"['SHENG THAO', 'PAM HARRIS', 'MATT HUMMEL']",170,SHENG THAO,PAM HARRIS,MATT HUMMEL
"['SHENG THAO', 'NAYELI MAXSON', 'PAM HARRIS']",171,SHENG THAO,NAYELI MAXSON,PAM HARRIS
"['JOSEPH E. SIMMONS', 'PAM HARRIS', 'CHARLIE MICHELSON']",172,JOSEPH E. SIMMONS,PAM HARRIS,CHARLIE MICHELSON
"['JOSEPH E. SIMMONS', 'JOSEPH E. SIMMONS', 'JOSEPH E. SIMMONS']",173,JOSEPH E. SIMMONS,JOSEPH E. SIMMONS,JOSEPH E. SIMMONS
"['SHENG THAO', 'PAM HARRIS', 'SHENG THAO']",174,SHENG THAO,PAM HARRIS,SHENG THAO
"['PAM HARRIS', 'NAYELI MAXSON', 'SHENG THAO']",175,PAM HARRIS,NAYELI MAXSON,SHENG THAO
"['PAM HARRIS', 'PAM HARRIS', 'PAM HARRIS']",176,PAM HARRIS,PAM HARRIS,PAM HARRIS
"['SHENG THAO', 'PAM HARRIS', 'SHENG THAO']",177,SHENG THAO,PAM HARRIS,SHENG THAO
"['SHENG THAO', 'PAM HARRIS', 'SHENG THAO']",178,SHENG THAO,PAM HARRIS,SHENG THAO
"['CHARLIE MICHELSON', 'PAM HARRIS', 'MATT HUMMEL']",179,CHARLIE MICHELSON,PAM HARRIS,MATT HUMMEL
"['MATT HUMMEL', 'MATT HUMMEL', 'MATT HUMMEL']",180,MATT HUMMEL,MATT HUMMEL,MATT HUMMEL
"['SHENG THAO', 'NAYELI MAXSON', 'PAM HARRIS']",181,SHENG THAO,NAYELI MAXSON,PAM HARRIS
"['JOSEPH E. SIMMONS', 'JOSEPH E. SIMMONS', 'JOSEPH E. SIMMONS']",182,JOSEPH E. SIMMONS,JOSEPH E. SIMMONS,JOSEPH E. SIMMONS
"['PAM HARRIS', 'MATT HUMMEL', 'SHENG THAO']",183,PAM HARRIS,MATT HUMMEL,SHENG THAO
"['SHENG THAO', 'PAM HARRIS', 'NAYELI MAXSON']",184,SHENG THAO,PAM HARRIS,NAYELI MAXSON
"['SHENG THAO', 'CHARLIE MICHELSON', 'NAYELI MAXSON']",185,SHENG THAO,CHARLIE MICHELSON,NAYELI MAXSON
"['SHENG THAO', 'NAYELI MAXSON', 'JOSEPH TANIOS']",186,SHENG THAO,NAYELI MAXSON,JOSEPH TANIOS
"['SHENG THAO', 'SHENG THAO', 'SHENG THAO']",187,SHENG THAO,SHENG THAO,SHENG THAO
"['CHARLIE MICHELSON', 'JOSEPH E. SIMMONS', 'skipped']",188,CHARLIE MICHELSON,JOSEPH E. SIMMONS,skipped
"['CHARLIE MICHELSON', 'MATT HUMMEL', 'PAM HARRIS']",189,CHARLIE MICHELSON,MATT HUMMEL,PAM HARRIS
"['CHARLIE MICHELSON', 'CHARLIE MICHELSON', 'CHARLIE MICHELSON']",190,CHARLIE MICHELSON,CHARLIE MICHELSON,CHARLIE MICHELSON
"['SHENG THAO', 'NAYELI MAXSON', 'skipped']",191,SHENG THAO,NAYELI MAXSON,skipped
"['SHENG THAO', 'NAYELI MAXSON', 'skipped']",192,SHENG THAO,NAYELI MAXSON,skipped
"['SHENG THAO', 'PAM HARRIS', 'NAYELI MAXSON']",193,SHENG THAO,PAM HARRIS,NAYELI MAXSON
"['JOSEPH E. SIMMONS', 'JOSEPH E. SIMMONS', 'JOSEPH E. SIMMONS']",194,JOSEPH E. SIMMONS,JOSEPH E. SIMMONS,JOSEPH E. SIMMONS
"['PAM HARRIS', 'PAM HARRIS', 'PAM HARRIS']",195,PAM HARRIS,PAM HARRIS,PAM HARRIS
"['NAYELI MAXSON', 'SHENG THAO', 'NAYELI MAXSON']",196,NAYELI MAXSON,SHENG THAO,NAYELI MAXSON
"['PAM HARRIS', 'PAM HARRIS', 'PAM HARRIS']",197,PAM HARRIS,PAM HARRIS,PAM HARRIS
"['JOSEPH E. SIMMONS', 'JOSEPH E. SIMMONS', 'JOSEPH E. SIMMONS']",198,JOSEPH E. SIMMONS,JOSEPH E. SIMMONS,JOSEPH E. SIMMONS
"['MATT HUMMEL', 'MATT HUMMEL', 'MATT HUMMEL']",199,MATT HUMMEL,MATT HUMMEL,MATT HUMMEL
"['SHENG THAO', 'PAM HARRIS', 'NAYELI MAXSON']",200,SHENG THAO,PAM HARRIS,NAYELI MAXSON
"['CHARLIE MICHELSON', 'JOSEPH E. SIMMONS', 'skipped']",201,CHARLIE MICHELSON,JOSEPH E. SIMMONS,skipped
"['NAYELI MAXSON', 'PAM HARRIS', 'SHENG THAO']",202,NAYELI MAXSON,PAM HARRIS,SHENG THAO
"['NAYELI MAXSON', 'CHARLIE MICHELSON', 'SHENG THAO']",203,NAYELI MAXSON,CHARLIE MICHELSON,SHENG THAO
"['MATT HUMMEL', 'PAM HARRIS', 'CHARLIE MICHELSON']",204,MATT HUMMEL,PAM HARRIS,CHARLIE MICHELSON
"['NAYELI MAXSON', 'NAYELI MAXSON', 'NAYELI MAXSON']",205,NAYELI MAXSON,NAYELI MAXSON,NAYELI MAXSON
"['NAYELI MAXSON', 'CHARLIE MICHELSON', 'MATT HUMMEL']",206,NAYELI MAXSON,CHARLIE MICHELSON,MATT HUMMEL
"['SHENG THAO', 'PAM HARRIS', 'NAYELI MAXSON']",207,SHENG THAO,PAM HARRIS,NAYELI MAXSON
"['NAYELI MAXSON', 'CHARLIE MICHELSON', 'MATT HUMMEL']",208,NAYELI MAXSON,CHARLIE MICHELSON,MATT HUMMEL
"['MATT HUMMEL', 'PAM HARRIS', 'JOSEPH TANIOS']",209,MATT HUMMEL,PAM HARRIS,JOSEPH TANIOS
"['PAM HARRIS', 'CHARLIE MICHELSON', 'JOSEPH TANIOS']",210,PAM HARRIS,CHARLIE MICHELSON,JOSEPH TANIOS
"['CHARLIE MICHELSON', 'SHENG THAO', 'JOSEPH TANIOS']",211,CHARLIE MICHELSON,SHENG THAO,JOSEPH TANIOS
"['JOSEPH TANIOS', 'NAYELI MAXSON', 'SHENG THAO']",212,JOSEPH TANIOS,NAYELI MAXSON,SHENG THAO
"['PAM HARRIS', 'skipped', 'skipped']",213,PAM HARRIS,skipped,skipped
"['SHENG THAO', 'NAYELI MAXSON', 'NAYELI MAXSON']",214,SHENG THAO,NAYELI MAXSON,NAYELI MAXSON
"['PAM HARRIS', 'NAYELI MAXSON', 'SHENG THAO']",215,PAM HARRIS,NAYELI MAXSON,SHENG THAO
"['PAM HARRIS', 'NAYELI MAXSON', 'SHENG THAO']",216,PAM HARRIS,NAYELI MAXSON,SHENG THAO
"['SHENG THAO', 'CHARLIE MICHELSON', 'MATT HUMMEL']",217,SHENG THAO,CHARLIE MICHELSON,MATT HUMMEL
"['NAYELI MAXSON', 'PAM HARRIS', 'CHARLIE MICHELSON']",218,NAYELI MAXSON,PAM HARRIS,CHARLIE MICHELSON
