ranks,ballotID,rank1,rank2,rank3
"['Linea Palmisano', 'Bob Reuer', 'skipped']",1,Linea Palmisano,Bob Reuer,skipped
"['Linea Palmisano', 'skipped', 'skipped']",2,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",3,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",4,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",5,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",6,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'Bob Reuer', 'skipped']",7,Linea Palmisano,Bob Reuer,skipped
"['Linea Palmisano', 'Bob Reuer', 'skipped']",8,Linea Palmisano,Bob Reuer,skipped
"['Bob Reuer', 'skipped', 'skipped']",9,Bob Reuer,skipped,skipped
"['Linea Palmisano', 'Bob Reuer', 'skipped']",10,Linea Palmisano,Bob Reuer,skipped
"['Linea Palmisano', 'skipped', 'skipped']",11,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'Bob Reuer', 'skipped']",12,Linea Palmisano,Bob Reuer,skipped
"['Linea Palmisano', 'skipped', 'skipped']",13,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",14,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",15,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",16,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'Bob Reuer', 'writein']",17,Linea Palmisano,Bob Reuer,writein
"['Linea Palmisano', 'skipped', 'skipped']",18,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",19,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",20,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",21,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",22,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",23,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",24,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",25,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",26,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",27,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",28,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",29,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",30,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",31,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",32,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",33,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",34,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",35,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",36,Linea Palmisano,skipped,skipped
"['Bob Reuer', 'Linea Palmisano', 'skipped']",37,Bob Reuer,Linea Palmisano,skipped
"['Linea Palmisano', 'skipped', 'skipped']",38,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",39,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",40,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",41,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",42,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'Bob Reuer', 'skipped']",43,Linea Palmisano,Bob Reuer,skipped
"['skipped', 'skipped', 'skipped']",44,skipped,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",45,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'Bob Reuer', 'skipped']",46,Linea Palmisano,Bob Reuer,skipped
"['Linea Palmisano', 'Bob Reuer', 'skipped']",47,Linea Palmisano,Bob Reuer,skipped
"['Linea Palmisano', 'Bob Reuer', 'skipped']",48,Linea Palmisano,Bob Reuer,skipped
"['Linea Palmisano', 'skipped', 'skipped']",49,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",50,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'Bob Reuer', 'skipped']",51,Linea Palmisano,Bob Reuer,skipped
"['Linea Palmisano', 'skipped', 'writein']",52,Linea Palmisano,skipped,writein
"['Linea Palmisano', 'skipped', 'skipped']",53,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",54,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",55,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",56,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",57,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",58,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",59,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",60,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'Bob Reuer', 'writein']",61,Linea Palmisano,Bob Reuer,writein
"['Linea Palmisano', 'skipped', 'skipped']",62,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",63,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",64,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",65,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",66,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'Bob Reuer', 'skipped']",67,Linea Palmisano,Bob Reuer,skipped
"['Linea Palmisano', 'skipped', 'skipped']",68,Linea Palmisano,skipped,skipped
"['Bob Reuer', 'skipped', 'skipped']",69,Bob Reuer,skipped,skipped
"['Bob Reuer', 'skipped', 'skipped']",70,Bob Reuer,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",71,Linea Palmisano,skipped,skipped
"['Bob Reuer', 'Linea Palmisano', 'skipped']",72,Bob Reuer,Linea Palmisano,skipped
"['Linea Palmisano', 'Linea Palmisano', 'Bob Reuer']",73,Linea Palmisano,Linea Palmisano,Bob Reuer
"['Linea Palmisano', 'skipped', 'skipped']",74,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",75,Linea Palmisano,skipped,skipped
"['Bob Reuer', 'skipped', 'skipped']",76,Bob Reuer,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",77,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",78,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",79,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",80,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",81,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",82,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",83,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",84,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",85,Linea Palmisano,skipped,skipped
"['Bob Reuer', 'skipped', 'skipped']",86,Bob Reuer,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",87,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",88,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'Linea Palmisano', 'Linea Palmisano']",89,Linea Palmisano,Linea Palmisano,Linea Palmisano
"['Linea Palmisano', 'skipped', 'skipped']",90,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'Bob Reuer', 'skipped']",91,Linea Palmisano,Bob Reuer,skipped
"['Linea Palmisano', 'skipped', 'skipped']",92,Linea Palmisano,skipped,skipped
"['Bob Reuer', 'skipped', 'skipped']",93,Bob Reuer,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",94,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'Bob Reuer', 'skipped']",95,Linea Palmisano,Bob Reuer,skipped
"['Linea Palmisano', 'skipped', 'skipped']",96,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",97,Linea Palmisano,skipped,skipped
"['Bob Reuer', 'skipped', 'skipped']",98,Bob Reuer,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",99,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",100,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",101,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",102,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",103,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'Bob Reuer', 'writein']",104,Linea Palmisano,Bob Reuer,writein
"['Linea Palmisano', 'skipped', 'skipped']",105,Linea Palmisano,skipped,skipped
"['Bob Reuer', 'skipped', 'skipped']",106,Bob Reuer,skipped,skipped
"['Linea Palmisano', 'Bob Reuer', 'skipped']",107,Linea Palmisano,Bob Reuer,skipped
"['Bob Reuer', 'Linea Palmisano', 'skipped']",108,Bob Reuer,Linea Palmisano,skipped
"['writein', 'skipped', 'skipped']",109,writein,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",110,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",111,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",112,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",113,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'Bob Reuer', 'skipped']",114,Linea Palmisano,Bob Reuer,skipped
"['Linea Palmisano', 'Bob Reuer', 'skipped']",115,Linea Palmisano,Bob Reuer,skipped
"['Linea Palmisano', 'Bob Reuer', 'skipped']",116,Linea Palmisano,Bob Reuer,skipped
"['Linea Palmisano', 'Bob Reuer', 'skipped']",117,Linea Palmisano,Bob Reuer,skipped
"['Linea Palmisano', 'skipped', 'skipped']",118,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",119,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",120,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'Bob Reuer', 'skipped']",121,Linea Palmisano,Bob Reuer,skipped
"['Linea Palmisano', 'skipped', 'skipped']",122,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",123,Linea Palmisano,skipped,skipped
"['Bob Reuer', 'skipped', 'skipped']",124,Bob Reuer,skipped,skipped
"['Linea Palmisano', 'skipped', 'skipped']",125,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'Bob Reuer', 'skipped']",126,Linea Palmisano,Bob Reuer,skipped
"['Linea Palmisano', 'skipped', 'skipped']",127,Linea Palmisano,skipped,skipped
"['Linea Palmisano', 'Bob Reuer', 'skipped']",128,Linea Palmisano,Bob Reuer,skipped
