ranks,ballotID,rank1,rank2,rank3
"['skipped', 'skipped', 'skipped']",1,skipped,skipped,skipped
"['Sophie Maxwell', 'skipped', 'skipped']",2,Sophie Maxwell,skipped,skipped
"['Espanola Jackson', 'skipped', 'skipped']",3,Espanola Jackson,skipped,skipped
"['Sophie Maxwell', 'Marie L. Harrison', 'Dwayne Jusino']",4,Sophie Maxwell,Marie L. Harrison,Dwayne Jusino
"['Espanola Jackson', 'skipped', 'skipped']",5,Espanola Jackson,skipped,skipped
"['Sophie Maxwell', 'skipped', 'skipped']",6,Sophie Maxwell,skipped,skipped
"['skipped', 'skipped', 'skipped']",7,skipped,skipped,skipped
"['Sophie Maxwell', 'skipped', 'skipped']",8,Sophie Maxwell,skipped,skipped
"['Charlie Walker', 'Rodney Hampton Jr.', 'Espanola Jackson']",9,Charlie Walker,Rodney Hampton Jr.,Espanola Jackson
"['Marie L. Harrison', 'Sala Chandler', 'Dwayne Jusino']",10,Marie L. Harrison,Sala Chandler,Dwayne Jusino
"['skipped', 'skipped', 'skipped']",11,skipped,skipped,skipped
"['Rodney Hampton Jr.', 'skipped', 'skipped']",12,Rodney Hampton Jr.,skipped,skipped
"['skipped', 'skipped', 'skipped']",13,skipped,skipped,skipped
"['Sophie Maxwell', 'skipped', 'skipped']",14,Sophie Maxwell,skipped,skipped
"['Sophie Maxwell', 'skipped', 'skipped']",15,Sophie Maxwell,skipped,skipped
"['Sophie Maxwell', 'Rodney Hampton Jr.', 'skipped']",16,Sophie Maxwell,Rodney Hampton Jr.,skipped
"['Sophie Maxwell', 'Marie L. Harrison', 'Charlie Walker']",17,Sophie Maxwell,Marie L. Harrison,Charlie Walker
"['Dwayne Jusino', 'Sophie Maxwell', 'skipped']",18,Dwayne Jusino,Sophie Maxwell,skipped
"['skipped', 'skipped', 'skipped']",19,skipped,skipped,skipped
"['skipped', 'skipped', 'skipped']",20,skipped,skipped,skipped
"['Espanola Jackson', 'skipped', 'skipped']",21,Espanola Jackson,skipped,skipped
"['skipped', 'skipped', 'skipped']",22,skipped,skipped,skipped
"['Sophie Maxwell', 'skipped', 'skipped']",23,Sophie Maxwell,skipped,skipped
"['Rodney Hampton Jr.', 'skipped', 'skipped']",24,Rodney Hampton Jr.,skipped,skipped
"['Sala Chandler', 'Dwayne Jusino', 'Marie L. Harrison']",25,Sala Chandler,Dwayne Jusino,Marie L. Harrison
"['Dwayne Jusino', 'Espanola Jackson', 'skipped']",26,Dwayne Jusino,Espanola Jackson,skipped
"['skipped', 'skipped', 'skipped']",27,skipped,skipped,skipped
"['Sala Chandler', 'Marie L. Harrison', 'skipped']",28,Sala Chandler,Marie L. Harrison,skipped
"['Dwayne Jusino', 'Sophie Maxwell', 'Rodney Hampton Jr.']",29,Dwayne Jusino,Sophie Maxwell,Rodney Hampton Jr.
"['Charlie Walker', 'Sophie Maxwell', 'skipped']",30,Charlie Walker,Sophie Maxwell,skipped
"['Sophie Maxwell', 'skipped', 'skipped']",31,Sophie Maxwell,skipped,skipped
"['Espanola Jackson', 'Sophie Maxwell', 'Charlie Walker']",32,Espanola Jackson,Sophie Maxwell,Charlie Walker
"['Espanola Jackson', 'Sophie Maxwell', 'skipped']",33,Espanola Jackson,Sophie Maxwell,skipped
"['Dwayne Jusino', 'skipped', 'skipped']",34,Dwayne Jusino,skipped,skipped
"['Sophie Maxwell', 'skipped', 'skipped']",35,Sophie Maxwell,skipped,skipped
"['Sophie Maxwell', 'Espanola Jackson', 'skipped']",36,Sophie Maxwell,Espanola Jackson,skipped
"['Sophie Maxwell', 'skipped', 'skipped']",37,Sophie Maxwell,skipped,skipped
"['Sophie Maxwell', 'skipped', 'skipped']",38,Sophie Maxwell,skipped,skipped
"['skipped', 'skipped', 'skipped']",39,skipped,skipped,skipped
"['Rodney Hampton Jr.', 'Charlie Walker', 'Sophie Maxwell']",40,Rodney Hampton Jr.,Charlie Walker,Sophie Maxwell
"['Sophie Maxwell', 'Rodney Hampton Jr.', 'Sala Chandler']",41,Sophie Maxwell,Rodney Hampton Jr.,Sala Chandler
"['Espanola Jackson', 'Rodney Hampton Jr.', 'skipped']",42,Espanola Jackson,Rodney Hampton Jr.,skipped
"['Sophie Maxwell', 'skipped', 'skipped']",43,Sophie Maxwell,skipped,skipped
"['Sophie Maxwell', 'skipped', 'skipped']",44,Sophie Maxwell,skipped,skipped
"['Sophie Maxwell', 'skipped', 'skipped']",45,Sophie Maxwell,skipped,skipped
"['Sophie Maxwell', 'skipped', 'skipped']",46,Sophie Maxwell,skipped,skipped
"['skipped', 'skipped', 'skipped']",47,skipped,skipped,skipped
"['Sophie Maxwell', 'skipped', 'skipped']",48,Sophie Maxwell,skipped,skipped
"['Sophie Maxwell', 'skipped', 'skipped']",49,Sophie Maxwell,skipped,skipped
"['Sophie Maxwell', 'skipped', 'skipped']",50,Sophie Maxwell,skipped,skipped
"['skipped', 'skipped', 'skipped']",51,skipped,skipped,skipped
"['Rodney Hampton Jr.', 'Espanola Jackson', 'skipped']",52,Rodney Hampton Jr.,Espanola Jackson,skipped
"['Sophie Maxwell', 'skipped', 'skipped']",53,Sophie Maxwell,skipped,skipped
"['Sophie Maxwell', 'skipped', 'skipped']",54,Sophie Maxwell,skipped,skipped
"['Rodney Hampton Jr.', 'Marie L. Harrison', 'skipped']",55,Rodney Hampton Jr.,Marie L. Harrison,skipped
"['Sophie Maxwell', 'skipped', 'skipped']",56,Sophie Maxwell,skipped,skipped
"['Sophie Maxwell', 'Dwayne Jusino', 'Rodney Hampton Jr.']",57,Sophie Maxwell,Dwayne Jusino,Rodney Hampton Jr.
"['Espanola Jackson', 'Charlie Walker', 'Sophie Maxwell']",58,Espanola Jackson,Charlie Walker,Sophie Maxwell
"['Espanola Jackson', 'Charlie Walker', 'Sophie Maxwell']",59,Espanola Jackson,Charlie Walker,Sophie Maxwell
"['skipped', 'skipped', 'skipped']",60,skipped,skipped,skipped
"['skipped', 'skipped', 'skipped']",61,skipped,skipped,skipped
"['Sophie Maxwell', 'skipped', 'skipped']",62,Sophie Maxwell,skipped,skipped
"['skipped', 'skipped', 'skipped']",63,skipped,skipped,skipped
"['overvote', 'skipped', 'skipped']",64,overvote,skipped,skipped
"['Dwayne Jusino', 'Marie L. Harrison', 'Espanola Jackson']",65,Dwayne Jusino,Marie L. Harrison,Espanola Jackson
"['Rodney Hampton Jr.', 'skipped', 'Espanola Jackson']",66,Rodney Hampton Jr.,skipped,Espanola Jackson
"['Sophie Maxwell', 'Espanola Jackson', 'Marie L. Harrison']",67,Sophie Maxwell,Espanola Jackson,Marie L. Harrison
"['Sala Chandler', 'Dwayne Jusino', 'Espanola Jackson']",68,Sala Chandler,Dwayne Jusino,Espanola Jackson
"['Sophie Maxwell', 'skipped', 'skipped']",69,Sophie Maxwell,skipped,skipped
"['Sophie Maxwell', 'Rodney Hampton Jr.', 'Dwayne Jusino']",70,Sophie Maxwell,Rodney Hampton Jr.,Dwayne Jusino
"['Sophie Maxwell', 'Dwayne Jusino', 'Rodney Hampton Jr.']",71,Sophie Maxwell,Dwayne Jusino,Rodney Hampton Jr.
"['skipped', 'skipped', 'skipped']",72,skipped,skipped,skipped
"['Espanola Jackson', 'skipped', 'skipped']",73,Espanola Jackson,skipped,skipped
"['Sophie Maxwell', 'skipped', 'skipped']",74,Sophie Maxwell,skipped,skipped
"['Espanola Jackson', 'Charlie Walker', 'Dwayne Jusino']",75,Espanola Jackson,Charlie Walker,Dwayne Jusino
"['Sophie Maxwell', 'Dwayne Jusino', 'Espanola Jackson']",76,Sophie Maxwell,Dwayne Jusino,Espanola Jackson
"['Sophie Maxwell', 'skipped', 'skipped']",77,Sophie Maxwell,skipped,skipped
"['Sophie Maxwell', 'Rodney Hampton Jr.', 'Dwayne Jusino']",78,Sophie Maxwell,Rodney Hampton Jr.,Dwayne Jusino
"['Dwayne Jusino', 'skipped', 'skipped']",79,Dwayne Jusino,skipped,skipped
"['skipped', 'skipped', 'skipped']",80,skipped,skipped,skipped
"['skipped', 'skipped', 'skipped']",81,skipped,skipped,skipped
"['skipped', 'skipped', 'skipped']",82,skipped,skipped,skipped
"['Rodney Hampton Jr.', 'skipped', 'skipped']",83,Rodney Hampton Jr.,skipped,skipped
"['Rodney Hampton Jr.', 'skipped', 'skipped']",84,Rodney Hampton Jr.,skipped,skipped
"['skipped', 'skipped', 'skipped']",85,skipped,skipped,skipped
"['skipped', 'skipped', 'skipped']",86,skipped,skipped,skipped
"['Sophie Maxwell', 'skipped', 'skipped']",87,Sophie Maxwell,skipped,skipped
"['Sophie Maxwell', 'skipped', 'skipped']",88,Sophie Maxwell,skipped,skipped
"['Sophie Maxwell', 'Marie L. Harrison', 'Sala Chandler']",89,Sophie Maxwell,Marie L. Harrison,Sala Chandler
"['Sala Chandler', 'Rodney Hampton Jr.', 'Sophie Maxwell']",90,Sala Chandler,Rodney Hampton Jr.,Sophie Maxwell
"['Marie L. Harrison', 'Espanola Jackson', 'skipped']",91,Marie L. Harrison,Espanola Jackson,skipped
"['skipped', 'skipped', 'skipped']",92,skipped,skipped,skipped
"['Sala Chandler', 'Dwayne Jusino', 'Rodney Hampton Jr.']",93,Sala Chandler,Dwayne Jusino,Rodney Hampton Jr.
"['Dwayne Jusino', 'Espanola Jackson', 'Sophie Maxwell']",94,Dwayne Jusino,Espanola Jackson,Sophie Maxwell
"['Dwayne Jusino', 'Marie L. Harrison', 'Rodney Hampton Jr.']",95,Dwayne Jusino,Marie L. Harrison,Rodney Hampton Jr.
"['Sophie Maxwell', 'skipped', 'skipped']",96,Sophie Maxwell,skipped,skipped
"['Dwayne Jusino', 'skipped', 'skipped']",97,Dwayne Jusino,skipped,skipped
"['Dwayne Jusino', 'skipped', 'skipped']",98,Dwayne Jusino,skipped,skipped
"['Sophie Maxwell', 'Charlie Walker', 'Dwayne Jusino']",99,Sophie Maxwell,Charlie Walker,Dwayne Jusino
"['skipped', 'skipped', 'skipped']",100,skipped,skipped,skipped
"['Dwayne Jusino', 'skipped', 'skipped']",101,Dwayne Jusino,skipped,skipped
"['skipped', 'skipped', 'skipped']",102,skipped,skipped,skipped
"['Sala Chandler', 'Rodney Hampton Jr.', 'Sophie Maxwell']",103,Sala Chandler,Rodney Hampton Jr.,Sophie Maxwell
"['Espanola Jackson', 'Dwayne Jusino', 'Rodney Hampton Jr.']",104,Espanola Jackson,Dwayne Jusino,Rodney Hampton Jr.
"['Rodney Hampton Jr.', 'skipped', 'skipped']",105,Rodney Hampton Jr.,skipped,skipped
"['Dwayne Jusino', 'skipped', 'skipped']",106,Dwayne Jusino,skipped,skipped
"['Marie L. Harrison', 'Sophie Maxwell', 'Dwayne Jusino']",107,Marie L. Harrison,Sophie Maxwell,Dwayne Jusino
"['Dwayne Jusino', 'Espanola Jackson', 'Sophie Maxwell']",108,Dwayne Jusino,Espanola Jackson,Sophie Maxwell
