ballotID,rank1,rank2,rank3
1,JODY LONDON,THEARSE PECOT,skipped
2,THEARSE PECOT,JODY LONDON,skipped
3,JODY LONDON,JODY LONDON,JODY LONDON
4,JODY LONDON,JODY LONDON,JODY LONDON
5,JODY LONDON,JODY LONDON,JODY LONDON
6,JODY LONDON,skipped,skipped
7,JODY LONDON,THEARSE PECOT,skipped
8,JODY LONDON,skipped,skipped
9,JODY LONDON,skipped,skipped
10,skipped,skipped,skipped
11,JODY LONDON,JODY LONDON,JODY LONDON
12,skipped,skipped,skipped
13,JODY LONDON,JODY LONDON,THEARSE PECOT
14,JODY LONDON,THEARSE PECOT,skipped
15,JODY LONDON,JODY LONDON,JODY LONDON
16,JODY LONDON,skipped,skipped
17,THEARSE PECOT,JODY LONDON,skipped
18,skipped,skipped,skipped
19,JODY LONDON,skipped,skipped
20,JODY LONDON,skipped,skipped
21,JODY LONDON,skipped,skipped
22,JODY LONDON,skipped,skipped
23,JODY LONDON,skipped,skipped
24,THEARSE PECOT,JODY LONDON,skipped
25,JODY LONDON,skipped,skipped
26,skipped,skipped,skipped
27,JODY LONDON,skipped,skipped
28,skipped,skipped,skipped
29,JODY LONDON,THEARSE PECOT,skipped
30,JODY LONDON,JODY LONDON,JODY LONDON
31,JODY LONDON,THEARSE PECOT,skipped
32,JODY LONDON,THEARSE PECOT,writein
33,JODY LONDON,skipped,skipped
34,JODY LONDON,THEARSE PECOT,JODY LONDON
35,skipped,skipped,skipped
36,JODY LONDON,JODY LONDON,JODY LONDON
37,JODY LONDON,THEARSE PECOT,JODY LONDON
38,JODY LONDON,THEARSE PECOT,skipped
39,JODY LONDON,THEARSE PECOT,JODY LONDON
40,JODY LONDON,skipped,skipped
41,JODY LONDON,THEARSE PECOT,skipped
42,JODY LONDON,skipped,skipped
43,JODY LONDON,skipped,skipped
44,skipped,skipped,skipped
45,JODY LONDON,skipped,skipped
46,skipped,skipped,skipped
47,JODY LONDON,skipped,skipped
48,JODY LONDON,skipped,skipped
49,JODY LONDON,skipped,skipped
50,JODY LONDON,JODY LONDON,JODY LONDON
51,JODY LONDON,skipped,skipped
52,JODY LONDON,skipped,skipped
53,JODY LONDON,skipped,skipped
54,JODY LONDON,skipped,skipped
55,writein,skipped,skipped
56,JODY LONDON,JODY LONDON,JODY LONDON
57,skipped,skipped,skipped
58,skipped,skipped,skipped
59,JODY LONDON,skipped,skipped
