ballotID,rank1,rank2,rank3
1,skipped,skipped,skipped
2,Abdi Gurhan Mohamed,skipped,skipped
3,AK Hassan,skipped,skipped
4,Abdi Gurhan Mohamed,AK Hassan,skipped
5,AK Hassan,skipped,skipped
6,Abdi Gurhan Mohamed,AK Hassan,skipped
7,Abdi Gurhan Mohamed,skipped,skipped
8,AK Hassan,skipped,skipped
9,AK Hassan,skipped,skipped
10,Abdi Gurhan Mohamed,skipped,skipped
11,AK Hassan,Abdi Gurhan Mohamed,Charles Exner
12,Abdi Gurhan Mohamed,skipped,skipped
13,Abdi Gurhan Mohamed,skipped,skipped
14,AK Hassan,Abdi Gurhan Mohamed,skipped
15,skipped,skipped,skipped
16,AK Hassan,Abdi Gurhan Mohamed,skipped
17,Abdi Gurhan Mohamed,skipped,skipped
18,Abdi Gurhan Mohamed,skipped,skipped
19,Abdi Gurhan Mohamed,skipped,skipped
20,Abdi Gurhan Mohamed,skipped,skipped
21,Charles Exner,AK Hassan,Abdi Gurhan Mohamed
22,AK Hassan,skipped,skipped
23,Abdi Gurhan Mohamed,skipped,skipped
24,Abdi Gurhan Mohamed,Abdi Gurhan Mohamed,Abdi Gurhan Mohamed
25,AK Hassan,skipped,skipped
26,Abdi Gurhan Mohamed,skipped,skipped
27,Abdi Gurhan Mohamed,skipped,skipped
28,AK Hassan,skipped,skipped
29,Abdi Gurhan Mohamed,skipped,skipped
30,skipped,skipped,skipped
31,Abdi Gurhan Mohamed,AK Hassan,Charles Exner
32,Charles Exner,writein,Abdi Gurhan Mohamed
33,AK Hassan,skipped,skipped
34,Charles Exner,Abdi Gurhan Mohamed,skipped
35,Abdi Gurhan Mohamed,skipped,skipped
36,Abdi Gurhan Mohamed,skipped,skipped
37,AK Hassan,skipped,skipped
38,AK Hassan,AK Hassan,AK Hassan
39,AK Hassan,Abdi Gurhan Mohamed,Charles Exner
40,AK Hassan,skipped,skipped
41,Abdi Gurhan Mohamed,Charles Exner,AK Hassan
42,Abdi Gurhan Mohamed,skipped,skipped
43,AK Hassan,skipped,skipped
44,Abdi Gurhan Mohamed,skipped,skipped
45,Charles Exner,AK Hassan,Abdi Gurhan Mohamed
46,Abdi Gurhan Mohamed,AK Hassan,Charles Exner
47,Abdi Gurhan Mohamed,AK Hassan,Charles Exner
48,AK Hassan,AK Hassan,AK Hassan
49,AK Hassan,Abdi Gurhan Mohamed,Charles Exner
50,AK Hassan,skipped,skipped
51,AK Hassan,Abdi Gurhan Mohamed,Charles Exner
52,AK Hassan,AK Hassan,AK Hassan
53,Abdi Gurhan Mohamed,skipped,skipped
54,AK Hassan,Charles Exner,skipped
55,Abdi Gurhan Mohamed,skipped,skipped
