ballotID,rank1,rank2,rank3
1,DIANA SOUZA,PAULINE RUSSO CUTTER,DAN DILLMAN
2,DIANA SOUZA,DAN DILLMAN,PAULINE RUSSO CUTTER
3,DAN DILLMAN,PAULINE RUSSO CUTTER,DIANA SOUZA
4,skipped,skipped,skipped
5,skipped,skipped,skipped
6,skipped,skipped,skipped
7,skipped,skipped,skipped
8,PAULINE RUSSO CUTTER,DIANA SOUZA,PAULINE RUSSO CUTTER
9,DAN DILLMAN,DAN DILLMAN,DAN DILLMAN
10,DIANA SOUZA,DAN DILLMAN,PAULINE RUSSO CUTTER
11,DAN DILLMAN,skipped,skipped
12,DAN DILLMAN,skipped,skipped
13,PAULINE RUSSO CUTTER,DIANA SOUZA,DAN DILLMAN
14,DIANA SOUZA,skipped,skipped
15,skipped,skipped,skipped
16,PAULINE RUSSO CUTTER,DAN DILLMAN,DIANA SOUZA
17,DAN DILLMAN,PAULINE RUSSO CUTTER,DIANA SOUZA
18,PAULINE RUSSO CUTTER,DIANA SOUZA,skipped
19,DIANA SOUZA,DAN DILLMAN,PAULINE RUSSO CUTTER
20,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER
21,PAULINE RUSSO CUTTER,skipped,skipped
22,DIANA SOUZA,DIANA SOUZA,DIANA SOUZA
23,DIANA SOUZA,PAULINE RUSSO CUTTER,skipped
24,DIANA SOUZA,PAULINE RUSSO CUTTER,PAULINE RUSSO CUTTER
25,DIANA SOUZA,DAN DILLMAN,PAULINE RUSSO CUTTER
26,PAULINE RUSSO CUTTER,DIANA SOUZA,DAN DILLMAN
27,PAULINE RUSSO CUTTER,DIANA SOUZA,DAN DILLMAN
28,PAULINE RUSSO CUTTER,DAN DILLMAN,DIANA SOUZA
29,PAULINE RUSSO CUTTER,skipped,skipped
30,DIANA SOUZA,PAULINE RUSSO CUTTER,DAN DILLMAN
31,PAULINE RUSSO CUTTER,DAN DILLMAN,skipped
32,DIANA SOUZA,skipped,skipped
33,DIANA SOUZA,skipped,skipped
34,DAN DILLMAN,PAULINE RUSSO CUTTER,DIANA SOUZA
35,DIANA SOUZA,DIANA SOUZA,DAN DILLMAN
36,DIANA SOUZA,PAULINE RUSSO CUTTER,DAN DILLMAN
37,DIANA SOUZA,PAULINE RUSSO CUTTER,DAN DILLMAN
38,DIANA SOUZA,PAULINE RUSSO CUTTER,DAN DILLMAN
39,DIANA SOUZA,PAULINE RUSSO CUTTER,skipped
40,DIANA SOUZA,PAULINE RUSSO CUTTER,skipped
41,PAULINE RUSSO CUTTER,DIANA SOUZA,DAN DILLMAN
42,DAN DILLMAN,DIANA SOUZA,PAULINE RUSSO CUTTER
43,DIANA SOUZA,PAULINE RUSSO CUTTER,DIANA SOUZA
44,DIANA SOUZA,skipped,skipped
45,DIANA SOUZA,skipped,skipped
46,DIANA SOUZA,skipped,skipped
47,PAULINE RUSSO CUTTER,DIANA SOUZA,PAULINE RUSSO CUTTER
48,PAULINE RUSSO CUTTER,DIANA SOUZA,PAULINE RUSSO CUTTER
