ranks,ballotID,rank1,rank2,rank3
"['TONY KELLY', 'TONY KELLY', 'TONY KELLY']",17,TONY KELLY,TONY KELLY,TONY KELLY
"['TONY KELLY', 'SHAWN M. RICHARD', 'MALIA COHEN']",18,TONY KELLY,SHAWN M. RICHARD,MALIA COHEN
"['TONY KELLY', 'MARLENE TRAN', 'SHAWN M. RICHARD']",19,TONY KELLY,MARLENE TRAN,SHAWN M. RICHARD
"['TONY KELLY', 'skipped', 'skipped']",20,TONY KELLY,skipped,skipped
"['ED DONALDSON', 'MARLENE TRAN', 'SHAWN M. RICHARD']",21,ED DONALDSON,MARLENE TRAN,SHAWN M. RICHARD
"['MALIA COHEN', 'TONY KELLY', 'MARLENE TRAN']",22,MALIA COHEN,TONY KELLY,MARLENE TRAN
"['TONY KELLY', 'ED DONALDSON', 'MARLENE TRAN']",23,TONY KELLY,ED DONALDSON,MARLENE TRAN
"['MALIA COHEN', 'MALIA COHEN', 'MALIA COHEN']",24,MALIA COHEN,MALIA COHEN,MALIA COHEN
"['TONY KELLY', 'ED DONALDSON', 'MARLENE TRAN']",25,TONY KELLY,ED DONALDSON,MARLENE TRAN
"['TONY KELLY', 'MARLENE TRAN', 'ED DONALDSON']",26,TONY KELLY,MARLENE TRAN,ED DONALDSON
"['TONY KELLY', 'skipped', 'skipped']",27,TONY KELLY,skipped,skipped
"['MALIA COHEN', 'TONY KELLY', 'MARLENE TRAN']",28,MALIA COHEN,TONY KELLY,MARLENE TRAN
"['MALIA COHEN', 'ED DONALDSON', 'SHAWN M. RICHARD']",29,MALIA COHEN,ED DONALDSON,SHAWN M. RICHARD
"['MALIA COHEN', 'SHAWN M. RICHARD', 'MALIA COHEN']",30,MALIA COHEN,SHAWN M. RICHARD,MALIA COHEN
"['TONY KELLY', 'SHAWN M. RICHARD', 'ED DONALDSON']",31,TONY KELLY,SHAWN M. RICHARD,ED DONALDSON
"['TONY KELLY', 'TONY KELLY', 'TONY KELLY']",32,TONY KELLY,TONY KELLY,TONY KELLY
"['MARLENE TRAN', 'MALIA COHEN', 'skipped']",33,MARLENE TRAN,MALIA COHEN,skipped
"['TONY KELLY', 'ED DONALDSON', 'skipped']",34,TONY KELLY,ED DONALDSON,skipped
"['TONY KELLY', 'MALIA COHEN', 'MARLENE TRAN']",35,TONY KELLY,MALIA COHEN,MARLENE TRAN
"['MALIA COHEN', 'MALIA COHEN', 'MALIA COHEN']",36,MALIA COHEN,MALIA COHEN,MALIA COHEN
"['TONY KELLY', 'skipped', 'skipped']",37,TONY KELLY,skipped,skipped
"['TONY KELLY', 'ED DONALDSON', 'SHAWN M. RICHARD']",38,TONY KELLY,ED DONALDSON,SHAWN M. RICHARD
"['MALIA COHEN', 'MARLENE TRAN', 'ED DONALDSON']",39,MALIA COHEN,MARLENE TRAN,ED DONALDSON
"['MALIA COHEN', 'MARLENE TRAN', 'ED DONALDSON']",40,MALIA COHEN,MARLENE TRAN,ED DONALDSON
"['MALIA COHEN', 'skipped', 'skipped']",41,MALIA COHEN,skipped,skipped
"['TONY KELLY', 'SHAWN M. RICHARD', 'MALIA COHEN']",42,TONY KELLY,SHAWN M. RICHARD,MALIA COHEN
"['ED DONALDSON', 'SHAWN M. RICHARD', 'TONY KELLY']",43,ED DONALDSON,SHAWN M. RICHARD,TONY KELLY
"['MALIA COHEN', 'MARLENE TRAN', 'ED DONALDSON']",44,MALIA COHEN,MARLENE TRAN,ED DONALDSON
"['TONY KELLY', 'MARLENE TRAN', 'ED DONALDSON']",45,TONY KELLY,MARLENE TRAN,ED DONALDSON
"['MALIA COHEN', 'MARLENE TRAN', 'TONY KELLY']",46,MALIA COHEN,MARLENE TRAN,TONY KELLY
"['TONY KELLY', 'SHAWN M. RICHARD', 'MALIA COHEN']",47,TONY KELLY,SHAWN M. RICHARD,MALIA COHEN
"['MARLENE TRAN', 'ED DONALDSON', 'SHAWN M. RICHARD']",48,MARLENE TRAN,ED DONALDSON,SHAWN M. RICHARD
"['TONY KELLY', 'skipped', 'skipped']",49,TONY KELLY,skipped,skipped
"['MALIA COHEN', 'skipped', 'skipped']",50,MALIA COHEN,skipped,skipped
"['SHAWN M. RICHARD', 'TONY KELLY', 'MALIA COHEN']",51,SHAWN M. RICHARD,TONY KELLY,MALIA COHEN
"['MALIA COHEN', 'MALIA COHEN', 'MALIA COHEN']",52,MALIA COHEN,MALIA COHEN,MALIA COHEN
"['TONY KELLY', 'MARLENE TRAN', 'ED DONALDSON']",53,TONY KELLY,MARLENE TRAN,ED DONALDSON
"['MALIA COHEN', 'SHAWN M. RICHARD', 'MARLENE TRAN']",54,MALIA COHEN,SHAWN M. RICHARD,MARLENE TRAN
"['MALIA COHEN', 'MARLENE TRAN', 'ED DONALDSON']",55,MALIA COHEN,MARLENE TRAN,ED DONALDSON
"['MALIA COHEN', 'MALIA COHEN', 'MALIA COHEN']",56,MALIA COHEN,MALIA COHEN,MALIA COHEN
"['TONY KELLY', 'MALIA COHEN', 'skipped']",57,TONY KELLY,MALIA COHEN,skipped
"['TONY KELLY', 'skipped', 'skipped']",58,TONY KELLY,skipped,skipped
"['TONY KELLY', 'skipped', 'skipped']",59,TONY KELLY,skipped,skipped
"['TONY KELLY', 'skipped', 'skipped']",60,TONY KELLY,skipped,skipped
"['MALIA COHEN', 'skipped', 'skipped']",61,MALIA COHEN,skipped,skipped
"['MALIA COHEN', 'skipped', 'skipped']",62,MALIA COHEN,skipped,skipped
"['MARLENE TRAN', 'MARLENE TRAN', 'MARLENE TRAN']",63,MARLENE TRAN,MARLENE TRAN,MARLENE TRAN
"['TONY KELLY', 'MARLENE TRAN', 'ED DONALDSON']",64,TONY KELLY,MARLENE TRAN,ED DONALDSON
"['ED DONALDSON', 'MALIA COHEN', 'SHAWN M. RICHARD']",65,ED DONALDSON,MALIA COHEN,SHAWN M. RICHARD
"['MARLENE TRAN', 'MARLENE TRAN', 'MARLENE TRAN']",66,MARLENE TRAN,MARLENE TRAN,MARLENE TRAN
"['MALIA COHEN', 'TONY KELLY', 'skipped']",67,MALIA COHEN,TONY KELLY,skipped
"['MALIA COHEN', 'MARLENE TRAN', 'TONY KELLY']",68,MALIA COHEN,MARLENE TRAN,TONY KELLY
"['MALIA COHEN', 'ED DONALDSON', 'TONY KELLY']",69,MALIA COHEN,ED DONALDSON,TONY KELLY
"['TONY KELLY', 'ED DONALDSON', 'skipped']",70,TONY KELLY,ED DONALDSON,skipped
"['TONY KELLY', 'ED DONALDSON', 'SHAWN M. RICHARD']",71,TONY KELLY,ED DONALDSON,SHAWN M. RICHARD
"['SHAWN M. RICHARD', 'MARLENE TRAN', 'TONY KELLY']",72,SHAWN M. RICHARD,MARLENE TRAN,TONY KELLY
"['TONY KELLY', 'MALIA COHEN', 'skipped']",73,TONY KELLY,MALIA COHEN,skipped
"['MALIA COHEN', 'MALIA COHEN', 'MALIA COHEN']",74,MALIA COHEN,MALIA COHEN,MALIA COHEN
"['TONY KELLY', 'MALIA COHEN', 'SHAWN M. RICHARD']",75,TONY KELLY,MALIA COHEN,SHAWN M. RICHARD
"['MALIA COHEN', 'MARLENE TRAN', 'TONY KELLY']",76,MALIA COHEN,MARLENE TRAN,TONY KELLY
"['MALIA COHEN', 'TONY KELLY', 'MARLENE TRAN']",77,MALIA COHEN,TONY KELLY,MARLENE TRAN
"['MARLENE TRAN', 'TONY KELLY', 'SHAWN M. RICHARD']",78,MARLENE TRAN,TONY KELLY,SHAWN M. RICHARD
"['MALIA COHEN', 'ED DONALDSON', 'MARLENE TRAN']",79,MALIA COHEN,ED DONALDSON,MARLENE TRAN
"['MALIA COHEN', 'TONY KELLY', 'skipped']",80,MALIA COHEN,TONY KELLY,skipped
"['MALIA COHEN', 'skipped', 'skipped']",81,MALIA COHEN,skipped,skipped
"['MALIA COHEN', 'MALIA COHEN', 'MALIA COHEN']",82,MALIA COHEN,MALIA COHEN,MALIA COHEN
"['MARLENE TRAN', 'MALIA COHEN', 'SHAWN M. RICHARD']",83,MARLENE TRAN,MALIA COHEN,SHAWN M. RICHARD
"['MALIA COHEN', 'skipped', 'skipped']",84,MALIA COHEN,skipped,skipped
"['MALIA COHEN', 'TONY KELLY', 'SHAWN M. RICHARD']",85,MALIA COHEN,TONY KELLY,SHAWN M. RICHARD
"['MALIA COHEN', 'MARLENE TRAN', 'TONY KELLY']",86,MALIA COHEN,MARLENE TRAN,TONY KELLY
"['SHAWN M. RICHARD', 'SHAWN M. RICHARD', 'SHAWN M. RICHARD']",87,SHAWN M. RICHARD,SHAWN M. RICHARD,SHAWN M. RICHARD
"['MALIA COHEN', 'SHAWN M. RICHARD', 'TONY KELLY']",88,MALIA COHEN,SHAWN M. RICHARD,TONY KELLY
"['TONY KELLY', 'MALIA COHEN', 'MALIA COHEN']",89,TONY KELLY,MALIA COHEN,MALIA COHEN
"['MALIA COHEN', 'TONY KELLY', 'ED DONALDSON']",90,MALIA COHEN,TONY KELLY,ED DONALDSON
"['MALIA COHEN', 'TONY KELLY', 'SHAWN M. RICHARD']",91,MALIA COHEN,TONY KELLY,SHAWN M. RICHARD
"['MALIA COHEN', 'SHAWN M. RICHARD', 'TONY KELLY']",92,MALIA COHEN,SHAWN M. RICHARD,TONY KELLY
"['ED DONALDSON', 'skipped', 'skipped']",93,ED DONALDSON,skipped,skipped
"['MALIA COHEN', 'MARLENE TRAN', 'TONY KELLY']",94,MALIA COHEN,MARLENE TRAN,TONY KELLY
"['MALIA COHEN', 'TONY KELLY', 'skipped']",95,MALIA COHEN,TONY KELLY,skipped
"['MALIA COHEN', 'skipped', 'skipped']",96,MALIA COHEN,skipped,skipped
"['MARLENE TRAN', 'MARLENE TRAN', 'MARLENE TRAN']",97,MARLENE TRAN,MARLENE TRAN,MARLENE TRAN
"['TONY KELLY', 'MALIA COHEN', 'skipped']",98,TONY KELLY,MALIA COHEN,skipped
"['MALIA COHEN', 'MALIA COHEN', 'MALIA COHEN']",99,MALIA COHEN,MALIA COHEN,MALIA COHEN
"['MALIA COHEN', 'MALIA COHEN', 'MALIA COHEN']",100,MALIA COHEN,MALIA COHEN,MALIA COHEN
"['MALIA COHEN', 'skipped', 'skipped']",101,MALIA COHEN,skipped,skipped
"['MALIA COHEN', 'SHAWN M. RICHARD', 'MARLENE TRAN']",102,MALIA COHEN,SHAWN M. RICHARD,MARLENE TRAN
"['MALIA COHEN', 'TONY KELLY', 'skipped']",103,MALIA COHEN,TONY KELLY,skipped
"['MARLENE TRAN', 'TONY KELLY', 'ED DONALDSON']",104,MARLENE TRAN,TONY KELLY,ED DONALDSON
"['TONY KELLY', 'TONY KELLY', 'TONY KELLY']",105,TONY KELLY,TONY KELLY,TONY KELLY
"['TONY KELLY', 'ED DONALDSON', 'SHAWN M. RICHARD']",106,TONY KELLY,ED DONALDSON,SHAWN M. RICHARD
"['MALIA COHEN', 'SHAWN M. RICHARD', 'TONY KELLY']",107,MALIA COHEN,SHAWN M. RICHARD,TONY KELLY
"['MARLENE TRAN', 'MALIA COHEN', 'SHAWN M. RICHARD']",108,MARLENE TRAN,MALIA COHEN,SHAWN M. RICHARD
"['MALIA COHEN', 'SHAWN M. RICHARD', 'TONY KELLY']",109,MALIA COHEN,SHAWN M. RICHARD,TONY KELLY
"['MARLENE TRAN', 'skipped', 'skipped']",110,MARLENE TRAN,skipped,skipped
"['MARLENE TRAN', 'skipped', 'skipped']",111,MARLENE TRAN,skipped,skipped
"['TONY KELLY', 'MALIA COHEN', 'MARLENE TRAN']",112,TONY KELLY,MALIA COHEN,MARLENE TRAN
"['MALIA COHEN', 'SHAWN M. RICHARD', 'TONY KELLY']",113,MALIA COHEN,SHAWN M. RICHARD,TONY KELLY
"['MALIA COHEN', 'skipped', 'skipped']",114,MALIA COHEN,skipped,skipped
"['MALIA COHEN', 'skipped', 'skipped']",115,MALIA COHEN,skipped,skipped
"['MARLENE TRAN', 'MALIA COHEN', 'TONY KELLY']",116,MARLENE TRAN,MALIA COHEN,TONY KELLY
"['MALIA COHEN', 'skipped', 'skipped']",117,MALIA COHEN,skipped,skipped
"['MALIA COHEN', 'MARLENE TRAN', 'TONY KELLY']",118,MALIA COHEN,MARLENE TRAN,TONY KELLY
"['MARLENE TRAN', 'skipped', 'skipped']",119,MARLENE TRAN,skipped,skipped
"['MARLENE TRAN', 'ED DONALDSON', 'SHAWN M. RICHARD']",120,MARLENE TRAN,ED DONALDSON,SHAWN M. RICHARD
"['MARLENE TRAN', 'TONY KELLY', 'ED DONALDSON']",121,MARLENE TRAN,TONY KELLY,ED DONALDSON
"['MALIA COHEN', 'skipped', 'skipped']",122,MALIA COHEN,skipped,skipped
"['SHAWN M. RICHARD', 'TONY KELLY', 'MALIA COHEN']",123,SHAWN M. RICHARD,TONY KELLY,MALIA COHEN
"['MARLENE TRAN', 'MALIA COHEN', 'TONY KELLY']",124,MARLENE TRAN,MALIA COHEN,TONY KELLY
"['MALIA COHEN', 'skipped', 'skipped']",125,MALIA COHEN,skipped,skipped
"['MALIA COHEN', 'skipped', 'skipped']",126,MALIA COHEN,skipped,skipped
"['MARLENE TRAN', 'skipped', 'skipped']",127,MARLENE TRAN,skipped,skipped
"['ED DONALDSON', 'MALIA COHEN', 'TONY KELLY']",128,ED DONALDSON,MALIA COHEN,TONY KELLY
"['ED DONALDSON', 'TONY KELLY', 'SHAWN M. RICHARD']",129,ED DONALDSON,TONY KELLY,SHAWN M. RICHARD
"['MARLENE TRAN', 'MALIA COHEN', 'ED DONALDSON']",130,MARLENE TRAN,MALIA COHEN,ED DONALDSON
"['TONY KELLY', 'ED DONALDSON', 'SHAWN M. RICHARD']",131,TONY KELLY,ED DONALDSON,SHAWN M. RICHARD
"['MALIA COHEN', 'SHAWN M. RICHARD', 'TONY KELLY']",132,MALIA COHEN,SHAWN M. RICHARD,TONY KELLY
"['MALIA COHEN', 'ED DONALDSON', 'SHAWN M. RICHARD']",133,MALIA COHEN,ED DONALDSON,SHAWN M. RICHARD
"['TONY KELLY', 'MARLENE TRAN', 'skipped']",134,TONY KELLY,MARLENE TRAN,skipped
"['TONY KELLY', 'SHAWN M. RICHARD', 'MARLENE TRAN']",135,TONY KELLY,SHAWN M. RICHARD,MARLENE TRAN
"['MARLENE TRAN', 'ED DONALDSON', 'MARLENE TRAN']",136,MARLENE TRAN,ED DONALDSON,MARLENE TRAN
"['MALIA COHEN', 'SHAWN M. RICHARD', 'TONY KELLY']",137,MALIA COHEN,SHAWN M. RICHARD,TONY KELLY
"['MARLENE TRAN', 'MALIA COHEN', 'SHAWN M. RICHARD']",138,MARLENE TRAN,MALIA COHEN,SHAWN M. RICHARD
"['SHAWN M. RICHARD', 'MALIA COHEN', 'TONY KELLY']",139,SHAWN M. RICHARD,MALIA COHEN,TONY KELLY
"['MALIA COHEN', 'MALIA COHEN', 'MALIA COHEN']",140,MALIA COHEN,MALIA COHEN,MALIA COHEN
"['MALIA COHEN', 'SHAWN M. RICHARD', 'TONY KELLY']",141,MALIA COHEN,SHAWN M. RICHARD,TONY KELLY
"['MALIA COHEN', 'ED DONALDSON', 'skipped']",142,MALIA COHEN,ED DONALDSON,skipped
"['MALIA COHEN', 'ED DONALDSON', 'SHAWN M. RICHARD']",143,MALIA COHEN,ED DONALDSON,SHAWN M. RICHARD
"['MALIA COHEN', 'skipped', 'skipped']",144,MALIA COHEN,skipped,skipped
"['MARLENE TRAN', 'TONY KELLY', 'MALIA COHEN']",145,MARLENE TRAN,TONY KELLY,MALIA COHEN
"['MALIA COHEN', 'MALIA COHEN', 'MALIA COHEN']",146,MALIA COHEN,MALIA COHEN,MALIA COHEN
"['MALIA COHEN', 'MALIA COHEN', 'MALIA COHEN']",147,MALIA COHEN,MALIA COHEN,MALIA COHEN
"['TONY KELLY', 'ED DONALDSON', 'TONY KELLY']",148,TONY KELLY,ED DONALDSON,TONY KELLY
"['MALIA COHEN', 'skipped', 'skipped']",149,MALIA COHEN,skipped,skipped
"['MARLENE TRAN', 'MALIA COHEN', 'ED DONALDSON']",150,MARLENE TRAN,MALIA COHEN,ED DONALDSON
"['MALIA COHEN', 'skipped', 'skipped']",151,MALIA COHEN,skipped,skipped
"['MALIA COHEN', 'skipped', 'skipped']",152,MALIA COHEN,skipped,skipped
"['MARLENE TRAN', 'MALIA COHEN', 'SHAWN M. RICHARD']",153,MARLENE TRAN,MALIA COHEN,SHAWN M. RICHARD
"['MALIA COHEN', 'MARLENE TRAN', 'TONY KELLY']",154,MALIA COHEN,MARLENE TRAN,TONY KELLY
"['MALIA COHEN', 'TONY KELLY', 'MARLENE TRAN']",155,MALIA COHEN,TONY KELLY,MARLENE TRAN
"['MALIA COHEN', 'MALIA COHEN', 'MALIA COHEN']",156,MALIA COHEN,MALIA COHEN,MALIA COHEN
"['MALIA COHEN', 'MARLENE TRAN', 'TONY KELLY']",157,MALIA COHEN,MARLENE TRAN,TONY KELLY
"['SHAWN M. RICHARD', 'SHAWN M. RICHARD', 'SHAWN M. RICHARD']",158,SHAWN M. RICHARD,SHAWN M. RICHARD,SHAWN M. RICHARD
"['MALIA COHEN', 'ED DONALDSON', 'SHAWN M. RICHARD']",159,MALIA COHEN,ED DONALDSON,SHAWN M. RICHARD
"['MALIA COHEN', 'skipped', 'skipped']",160,MALIA COHEN,skipped,skipped
"['MALIA COHEN', 'MALIA COHEN', 'MALIA COHEN']",161,MALIA COHEN,MALIA COHEN,MALIA COHEN
"['TONY KELLY', 'TONY KELLY', 'TONY KELLY']",162,TONY KELLY,TONY KELLY,TONY KELLY
"['MALIA COHEN', 'MALIA COHEN', 'MALIA COHEN']",163,MALIA COHEN,MALIA COHEN,MALIA COHEN
"['MALIA COHEN', 'MARLENE TRAN', 'SHAWN M. RICHARD']",164,MALIA COHEN,MARLENE TRAN,SHAWN M. RICHARD
"['MALIA COHEN', 'TONY KELLY', 'MALIA COHEN']",165,MALIA COHEN,TONY KELLY,MALIA COHEN
"['SHAWN M. RICHARD', 'ED DONALDSON', 'TONY KELLY']",166,SHAWN M. RICHARD,ED DONALDSON,TONY KELLY
"['MARLENE TRAN', 'SHAWN M. RICHARD', 'MALIA COHEN']",167,MARLENE TRAN,SHAWN M. RICHARD,MALIA COHEN
"['MALIA COHEN', 'TONY KELLY', 'SHAWN M. RICHARD']",168,MALIA COHEN,TONY KELLY,SHAWN M. RICHARD
"['SHAWN M. RICHARD', 'MALIA COHEN', 'SHAWN M. RICHARD']",169,SHAWN M. RICHARD,MALIA COHEN,SHAWN M. RICHARD
"['TONY KELLY', 'TONY KELLY', 'TONY KELLY']",170,TONY KELLY,TONY KELLY,TONY KELLY
"['MALIA COHEN', 'skipped', 'skipped']",171,MALIA COHEN,skipped,skipped
"['MALIA COHEN', 'TONY KELLY', 'skipped']",172,MALIA COHEN,TONY KELLY,skipped
"['MALIA COHEN', 'MALIA COHEN', 'MALIA COHEN']",173,MALIA COHEN,MALIA COHEN,MALIA COHEN
"['MALIA COHEN', 'skipped', 'skipped']",174,MALIA COHEN,skipped,skipped
"['MARLENE TRAN', 'skipped', 'skipped']",175,MARLENE TRAN,skipped,skipped
"['MALIA COHEN', 'MALIA COHEN', 'MALIA COHEN']",176,MALIA COHEN,MALIA COHEN,MALIA COHEN
"['MALIA COHEN', 'skipped', 'skipped']",177,MALIA COHEN,skipped,skipped
"['MALIA COHEN', 'MARLENE TRAN', 'TONY KELLY']",178,MALIA COHEN,MARLENE TRAN,TONY KELLY
"['MALIA COHEN', 'TONY KELLY', 'skipped']",179,MALIA COHEN,TONY KELLY,skipped
"['MARLENE TRAN', 'skipped', 'skipped']",180,MARLENE TRAN,skipped,skipped
"['MALIA COHEN', 'MALIA COHEN', 'MALIA COHEN']",181,MALIA COHEN,MALIA COHEN,MALIA COHEN
"['ED DONALDSON', 'skipped', 'skipped']",182,ED DONALDSON,skipped,skipped
"['MALIA COHEN', 'TONY KELLY', 'MALIA COHEN']",183,MALIA COHEN,TONY KELLY,MALIA COHEN
"['MARLENE TRAN', 'MARLENE TRAN', 'MARLENE TRAN']",184,MARLENE TRAN,MARLENE TRAN,MARLENE TRAN
"['MALIA COHEN', 'TONY KELLY', 'MALIA COHEN']",185,MALIA COHEN,TONY KELLY,MALIA COHEN
"['SHAWN M. RICHARD', 'MALIA COHEN', 'ED DONALDSON']",186,SHAWN M. RICHARD,MALIA COHEN,ED DONALDSON
"['SHAWN M. RICHARD', 'MALIA COHEN', 'ED DONALDSON']",187,SHAWN M. RICHARD,MALIA COHEN,ED DONALDSON
"['TONY KELLY', 'MALIA COHEN', 'SHAWN M. RICHARD']",188,TONY KELLY,MALIA COHEN,SHAWN M. RICHARD
"['MALIA COHEN', 'skipped', 'skipped']",189,MALIA COHEN,skipped,skipped
"['MALIA COHEN', 'TONY KELLY', 'SHAWN M. RICHARD']",190,MALIA COHEN,TONY KELLY,SHAWN M. RICHARD
"['MALIA COHEN', 'MALIA COHEN', 'MALIA COHEN']",191,MALIA COHEN,MALIA COHEN,MALIA COHEN
"['MALIA COHEN', 'ED DONALDSON', 'MARLENE TRAN']",192,MALIA COHEN,ED DONALDSON,MARLENE TRAN
"['ED DONALDSON', 'ED DONALDSON', 'SHAWN M. RICHARD']",193,ED DONALDSON,ED DONALDSON,SHAWN M. RICHARD
"['MALIA COHEN', 'skipped', 'skipped']",194,MALIA COHEN,skipped,skipped
"['MALIA COHEN', 'skipped', 'skipped']",195,MALIA COHEN,skipped,skipped
"['MALIA COHEN', 'MALIA COHEN', 'MALIA COHEN']",196,MALIA COHEN,MALIA COHEN,MALIA COHEN
"['ED DONALDSON', 'ED DONALDSON', 'ED DONALDSON']",197,ED DONALDSON,ED DONALDSON,ED DONALDSON
"['MALIA COHEN', 'skipped', 'skipped']",198,MALIA COHEN,skipped,skipped
"['MALIA COHEN', 'skipped', 'skipped']",199,MALIA COHEN,skipped,skipped
"['MARLENE TRAN', 'MARLENE TRAN', 'MARLENE TRAN']",200,MARLENE TRAN,MARLENE TRAN,MARLENE TRAN
"['MARLENE TRAN', 'MARLENE TRAN', 'MARLENE TRAN']",201,MARLENE TRAN,MARLENE TRAN,MARLENE TRAN
"['MARLENE TRAN', 'TONY KELLY', 'SHAWN M. RICHARD']",202,MARLENE TRAN,TONY KELLY,SHAWN M. RICHARD
"['TONY KELLY', 'skipped', 'skipped']",203,TONY KELLY,skipped,skipped
"['MALIA COHEN', 'SHAWN M. RICHARD', 'skipped']",204,MALIA COHEN,SHAWN M. RICHARD,skipped
"['MARLENE TRAN', 'MARLENE TRAN', 'MARLENE TRAN']",205,MARLENE TRAN,MARLENE TRAN,MARLENE TRAN
"['MALIA COHEN', 'MALIA COHEN', 'MALIA COHEN']",206,MALIA COHEN,MALIA COHEN,MALIA COHEN
"['MALIA COHEN', 'MALIA COHEN', 'MALIA COHEN']",207,MALIA COHEN,MALIA COHEN,MALIA COHEN
"['MARLENE TRAN', 'MARLENE TRAN', 'MARLENE TRAN']",208,MARLENE TRAN,MARLENE TRAN,MARLENE TRAN
"['TONY KELLY', 'ED DONALDSON', 'MARLENE TRAN']",209,TONY KELLY,ED DONALDSON,MARLENE TRAN
"['TONY KELLY', 'SHAWN M. RICHARD', 'MALIA COHEN']",210,TONY KELLY,SHAWN M. RICHARD,MALIA COHEN
"['SHAWN M. RICHARD', 'MALIA COHEN', 'MARLENE TRAN']",211,SHAWN M. RICHARD,MALIA COHEN,MARLENE TRAN
"['MARLENE TRAN', 'MALIA COHEN', 'skipped']",212,MARLENE TRAN,MALIA COHEN,skipped
"['MALIA COHEN', 'MALIA COHEN', 'MALIA COHEN']",213,MALIA COHEN,MALIA COHEN,MALIA COHEN
"['MALIA COHEN', 'SHAWN M. RICHARD', 'MARLENE TRAN']",214,MALIA COHEN,SHAWN M. RICHARD,MARLENE TRAN
"['ED DONALDSON', 'MALIA COHEN', 'TONY KELLY']",215,ED DONALDSON,MALIA COHEN,TONY KELLY
"['MALIA COHEN', 'TONY KELLY', 'skipped']",216,MALIA COHEN,TONY KELLY,skipped
"['MARLENE TRAN', 'TONY KELLY', 'MALIA COHEN']",217,MARLENE TRAN,TONY KELLY,MALIA COHEN
"['MALIA COHEN', 'SHAWN M. RICHARD', 'ED DONALDSON']",218,MALIA COHEN,SHAWN M. RICHARD,ED DONALDSON
"['MALIA COHEN', 'ED DONALDSON', 'MARLENE TRAN']",219,MALIA COHEN,ED DONALDSON,MARLENE TRAN
"['TONY KELLY', 'TONY KELLY', 'TONY KELLY']",220,TONY KELLY,TONY KELLY,TONY KELLY
"['MALIA COHEN', 'MARLENE TRAN', 'TONY KELLY']",221,MALIA COHEN,MARLENE TRAN,TONY KELLY
"['MALIA COHEN', 'skipped', 'skipped']",222,MALIA COHEN,skipped,skipped
"['TONY KELLY', 'MARLENE TRAN', 'ED DONALDSON']",223,TONY KELLY,MARLENE TRAN,ED DONALDSON
"['MALIA COHEN', 'SHAWN M. RICHARD', 'ED DONALDSON']",224,MALIA COHEN,SHAWN M. RICHARD,ED DONALDSON
"['MARLENE TRAN', 'TONY KELLY', 'skipped']",225,MARLENE TRAN,TONY KELLY,skipped
"['MARLENE TRAN', 'ED DONALDSON', 'TONY KELLY']",226,MARLENE TRAN,ED DONALDSON,TONY KELLY
"['MALIA COHEN', 'MALIA COHEN', 'MALIA COHEN']",227,MALIA COHEN,MALIA COHEN,MALIA COHEN
"['MARLENE TRAN', 'skipped', 'skipped']",228,MARLENE TRAN,skipped,skipped
"['MALIA COHEN', 'MARLENE TRAN', 'skipped']",229,MALIA COHEN,MARLENE TRAN,skipped
"['MALIA COHEN', 'MALIA COHEN', 'MALIA COHEN']",230,MALIA COHEN,MALIA COHEN,MALIA COHEN
"['MALIA COHEN', 'ED DONALDSON', 'SHAWN M. RICHARD']",231,MALIA COHEN,ED DONALDSON,SHAWN M. RICHARD
