ballotID,rank1,rank2,rank3
1,BETSY HODGES,skipped,skipped
2,BOB FINE,MARK ANDREW,skipped
3,KURTIS W. HANNA,BOB FINE,MIKE GOULD
4,BETSY HODGES,DON SAMUELS,skipped
5,DON SAMUELS,skipped,skipped
6,skipped,skipped,skipped
7,BETSY HODGES,MARK ANDREW,DON SAMUELS
8,BETSY HODGES,MARK ANDREW,skipped
9,CAM WINTON,skipped,skipped
10,NEAL BAXTER,BETSY HODGES,DON SAMUELS
11,BETSY HODGES,DON SAMUELS,MARK ANDREW
12,MARK ANDREW,DON SAMUELS,JAMES EVERETT
13,BETSY HODGES,MARK ANDREW,JACKIE CHERRYHOMES
14,OLE SAVIOR,skipped,skipped
15,MARK ANDREW,BETSY HODGES,BOB FINE
16,MARK ANDREW,JACKIE CHERRYHOMES,skipped
17,BETSY HODGES,skipped,skipped
18,BETSY HODGES,DON SAMUELS,CAM WINTON
19,BETSY HODGES,BOB FINE,DON SAMUELS
20,BETSY HODGES,MARK ANDREW,JACKIE CHERRYHOMES
21,JACKIE CHERRYHOMES,DON SAMUELS,MARK ANDREW
22,JACKIE CHERRYHOMES,skipped,skipped
23,DOUG MANN,BETSY HODGES,DAN COHEN
24,BETSY HODGES,BOB FINE,DON SAMUELS
25,BETSY HODGES,STEPHANIE WOODRUFF,DON SAMUELS
26,MARK ANDREW,STEPHANIE WOODRUFF,skipped
27,CAM WINTON,DON SAMUELS,OLE SAVIOR
28,MARK V ANDERSON,DAN COHEN,BETSY HODGES
29,BETSY HODGES,JAYMIE KELLY,CHRISTOPHER ROBIN ZIMMERMAN
30,BOB FINE,OLE SAVIOR,DAN COHEN
31,MARK ANDREW,JACKIE CHERRYHOMES,BETSY HODGES
32,JAYMIE KELLY,BETSY HODGES,DON SAMUELS
33,MARK ANDREW,NEAL BAXTER,BETSY HODGES
34,MARK ANDREW,BETSY HODGES,BOB FINE
35,BETSY HODGES,DON SAMUELS,CAM WINTON
36,JACKIE CHERRYHOMES,DON SAMUELS,MARK ANDREW
37,DON SAMUELS,MARK ANDREW,OLE SAVIOR
38,BETSY HODGES,MARK ANDREW,ALICIA K. BENNETT
39,MARK ANDREW,BILL KAHN,TONY LANE
40,BOB FINE,BILL KAHN,CAM WINTON
41,BETSY HODGES,DON SAMUELS,MARK V ANDERSON
42,EDMUND BERNARD BRUYERE,skipped,skipped
43,BETSY HODGES,DON SAMUELS,BOB FINE
44,BETSY HODGES,DON SAMUELS,MARK ANDREW
45,BETSY HODGES,MARK ANDREW,DON SAMUELS
46,JACKIE CHERRYHOMES,BETSY HODGES,BOB FINE
47,DAN COHEN,OLE SAVIOR,CHRISTOPHER CLARK
48,BETSY HODGES,MARK ANDREW,DON SAMUELS
49,CAM WINTON,skipped,skipped
50,MARK ANDREW,JACKIE CHERRYHOMES,DON SAMUELS
51,JOSHUA REA,DON SAMUELS,BETSY HODGES
52,BETSY HODGES,MARK ANDREW,DON SAMUELS
53,MARK ANDREW,BETSY HODGES,DON SAMUELS
54,ALICIA K. BENNETT,BETSY HODGES,DON SAMUELS
55,BETSY HODGES,DOUG MANN,CAPTAIN JACK SPARROW
56,JACKIE CHERRYHOMES,DON SAMUELS,BETSY HODGES
57,DAN COHEN,JACKIE CHERRYHOMES,JAYMIE KELLY
58,JACKIE CHERRYHOMES,MARK ANDREW,CAM WINTON
59,BETSY HODGES,MARK ANDREW,STEPHANIE WOODRUFF
60,BETSY HODGES,DON SAMUELS,CAM WINTON
61,BETSY HODGES,skipped,skipped
62,CAM WINTON,BETSY HODGES,JACKIE CHERRYHOMES
63,MARK ANDREW,BETSY HODGES,BOB FINE
64,DON SAMUELS,JACKIE CHERRYHOMES,MARK ANDREW
65,CAM WINTON,OLE SAVIOR,BILL KAHN
66,BETSY HODGES,MARK ANDREW,DON SAMUELS
67,MARK ANDREW,BETSY HODGES,JEFFREY ALAN WAGNER
68,DON SAMUELS,JACKIE CHERRYHOMES,BETSY HODGES
69,BETSY HODGES,DON SAMUELS,MARK ANDREW
70,DON SAMUELS,DAN COHEN,BOB FINE
71,BETSY HODGES,DON SAMUELS,MARK ANDREW
72,BETSY HODGES,BOB FINE,GREGG A. IVERSON
73,skipped,skipped,skipped
74,DON SAMUELS,BETSY HODGES,MARK ANDREW
75,DOUG MANN,JAYMIE KELLY,BETSY HODGES
76,BETSY HODGES,CHRISTOPHER CLARK,OLE SAVIOR
77,MARK ANDREW,skipped,skipped
78,BETSY HODGES,JACKIE CHERRYHOMES,ALICIA K. BENNETT
79,JACKIE CHERRYHOMES,BOB FINE,ALICIA K. BENNETT
80,BETSY HODGES,MARK ANDREW,DON SAMUELS
81,CAM WINTON,BETSY HODGES,skipped
82,BETSY HODGES,DON SAMUELS,MARK ANDREW
83,BETSY HODGES,MARK ANDREW,skipped
84,BETSY HODGES,CAM WINTON,BOB FINE
85,BETSY HODGES,DON SAMUELS,MARK V ANDERSON
86,CAM WINTON,DAN COHEN,BETSY HODGES
87,JOSHUA REA,KURTIS W. HANNA,NEAL BAXTER
88,MARK ANDREW,DON SAMUELS,BETSY HODGES
89,CAM WINTON,MARK ANDREW,BETSY HODGES
90,MARK ANDREW,BETSY HODGES,skipped
91,BETSY HODGES,JACKIE CHERRYHOMES,skipped
92,OLE SAVIOR,OLE SAVIOR,OLE SAVIOR
93,DON SAMUELS,JACKIE CHERRYHOMES,"JAMES ""JIMMY"" L. STROUD, JR."
94,BETSY HODGES,MARK ANDREW,DON SAMUELS
95,ALICIA K. BENNETT,JEFFREY ALAN WAGNER,BETSY HODGES
96,JACKIE CHERRYHOMES,MARK V ANDERSON,BETSY HODGES
97,BETSY HODGES,MARK ANDREW,DON SAMUELS
98,BETSY HODGES,skipped,skipped
99,MARK ANDREW,BETSY HODGES,DON SAMUELS
100,DON SAMUELS,MARK ANDREW,BETSY HODGES
101,DON SAMUELS,JACKIE CHERRYHOMES,STEPHANIE WOODRUFF
102,CAM WINTON,DON SAMUELS,MARK ANDREW
103,BETSY HODGES,JACKIE CHERRYHOMES,skipped
104,DON SAMUELS,BETSY HODGES,MARK ANDREW
105,DON SAMUELS,CAM WINTON,DAN COHEN
106,DON SAMUELS,MARK ANDREW,BETSY HODGES
107,MARK ANDREW,JACKIE CHERRYHOMES,BETSY HODGES
108,JAYMIE KELLY,DOUG MANN,skipped
109,BETSY HODGES,DON SAMUELS,DOUG MANN
110,DAN COHEN,BETSY HODGES,JACKIE CHERRYHOMES
111,skipped,skipped,MARK ANDREW
112,MARK ANDREW,skipped,skipped
113,MARK ANDREW,DOUG MANN,TROY BENJEGERDES
114,MARK ANDREW,DON SAMUELS,BETSY HODGES
115,CAM WINTON,BETSY HODGES,CAPTAIN JACK SPARROW
116,DON SAMUELS,BETSY HODGES,JEFFREY ALAN WAGNER
117,STEPHANIE WOODRUFF,CAM WINTON,BETSY HODGES
118,MARK ANDREW,skipped,skipped
119,BETSY HODGES,DON SAMUELS,writein
120,MARK ANDREW,JACKIE CHERRYHOMES,BETSY HODGES
121,BETSY HODGES,MARK ANDREW,DON SAMUELS
122,DON SAMUELS,skipped,skipped
123,BETSY HODGES,MARK ANDREW,JACKIE CHERRYHOMES
124,CHRISTOPHER CLARK,CHRISTOPHER ROBIN ZIMMERMAN,CAM WINTON
125,CAPTAIN JACK SPARROW,JOHN CHARLES WILSON,JAYMIE KELLY
126,JACKIE CHERRYHOMES,BETSY HODGES,MARK ANDREW
127,JACKIE CHERRYHOMES,MARK ANDREW,BOB FINE
128,BETSY HODGES,DON SAMUELS,skipped
129,BETSY HODGES,DON SAMUELS,STEPHANIE WOODRUFF
130,BETSY HODGES,MARK V ANDERSON,DON SAMUELS
131,BETSY HODGES,DON SAMUELS,JACKIE CHERRYHOMES
132,MARK ANDREW,skipped,skipped
133,DON SAMUELS,BETSY HODGES,MARK ANDREW
134,MARK ANDREW,BETSY HODGES,JACKIE CHERRYHOMES
135,BETSY HODGES,DON SAMUELS,skipped
136,MARK ANDREW,BOB FINE,CAM WINTON
137,JACKIE CHERRYHOMES,DON SAMUELS,"BOB ""AGAIN"" CARNEY JR"
138,CAM WINTON,skipped,skipped
139,BETSY HODGES,skipped,skipped
140,MARK ANDREW,JACKIE CHERRYHOMES,DON SAMUELS
141,BETSY HODGES,CAM WINTON,MARK ANDREW
142,MARK ANDREW,CAM WINTON,BOB FINE
143,BETSY HODGES,DON SAMUELS,MARK ANDREW
144,BETSY HODGES,MARK ANDREW,skipped
145,MARK V ANDERSON,BOB FINE,skipped
146,MARK ANDREW,CAM WINTON,DON SAMUELS
147,BETSY HODGES,STEPHANIE WOODRUFF,DON SAMUELS
148,MARK ANDREW,BETSY HODGES,DON SAMUELS
149,CAM WINTON,skipped,skipped
150,DON SAMUELS,BETSY HODGES,MARK ANDREW
151,DON SAMUELS,BETSY HODGES,BOB FINE
152,skipped,skipped,skipped
153,BETSY HODGES,MARK ANDREW,DOUG MANN
154,writein,DOUG MANN,BETSY HODGES
155,BETSY HODGES,MARK ANDREW,JACKIE CHERRYHOMES
156,CAM WINTON,JEFFREY ALAN WAGNER,BOB FINE
157,BETSY HODGES,BETSY HODGES,BETSY HODGES
158,MARK ANDREW,skipped,skipped
159,MARK ANDREW,BETSY HODGES,BOB FINE
160,BETSY HODGES,skipped,skipped
161,MARK ANDREW,BETSY HODGES,DOUG MANN
162,CAM WINTON,DAN COHEN,STEPHANIE WOODRUFF
163,BETSY HODGES,DON SAMUELS,MARK ANDREW
164,DON SAMUELS,MARK ANDREW,skipped
165,BETSY HODGES,CAM WINTON,DAN COHEN
166,skipped,MARK ANDREW,skipped
167,BETSY HODGES,BOB FINE,MARK ANDREW
168,BETSY HODGES,MARK ANDREW,STEPHANIE WOODRUFF
169,BETSY HODGES,DON SAMUELS,JACKIE CHERRYHOMES
170,MARK ANDREW,skipped,skipped
171,MARK ANDREW,DON SAMUELS,skipped
172,STEPHANIE WOODRUFF,JOSHUA REA,MIKE GOULD
173,MARK ANDREW,BOB FINE,DAN COHEN
174,MARK ANDREW,DON SAMUELS,skipped
175,DON SAMUELS,JACKIE CHERRYHOMES,BETSY HODGES
176,MARK ANDREW,BETSY HODGES,DON SAMUELS
177,CAM WINTON,MARK ANDREW,BETSY HODGES
178,BETSY HODGES,DON SAMUELS,JACKIE CHERRYHOMES
179,DAN COHEN,BOB FINE,skipped
180,BETSY HODGES,JACKIE CHERRYHOMES,DAN COHEN
