ranks,ballotID,rank1,rank2,rank3
"['SUE LEE', 'ALICIA WANG', 'JASON JUNGREIS']",20,SUE LEE,ALICIA WANG,JASON JUNGREIS
"['ERIC MAR', 'ALICIA WANG', 'SUE LEE']",21,ERIC MAR,ALICIA WANG,SUE LEE
"['ERIC MAR', 'SUE LEE', 'ALICIA WANG']",22,ERIC MAR,SUE LEE,ALICIA WANG
"['SUE LEE', 'ALICIA WANG', 'ERIC MAR']",23,SUE LEE,ALICIA WANG,ERIC MAR
"['ERIC MAR', 'SUE LEE', 'ALICIA WANG']",24,ERIC MAR,SUE LEE,ALICIA WANG
"['ALICIA WANG', 'SUE LEE', 'BRIAN J. LARKIN']",25,ALICIA WANG,SUE LEE,BRIAN J. LARKIN
"['ERIC MAR', 'SUE LEE', 'skipped']",26,ERIC MAR,SUE LEE,skipped
"['NICHOLAS C. BELLONI', 'BRIAN J. LARKIN', 'ERIC MAR']",27,NICHOLAS C. BELLONI,BRIAN J. LARKIN,ERIC MAR
"['ERIC MAR', 'skipped', 'skipped']",28,ERIC MAR,skipped,skipped
"['ERIC MAR', 'skipped', 'skipped']",29,ERIC MAR,skipped,skipped
"['SUE LEE', 'SUE LEE', 'SUE LEE']",30,SUE LEE,SUE LEE,SUE LEE
"['SUE LEE', 'SUE LEE', 'SUE LEE']",31,SUE LEE,SUE LEE,SUE LEE
"['SUE LEE', 'skipped', 'skipped']",32,SUE LEE,skipped,skipped
"['FIDEL CHRYS GAKUBA', 'GEORGE FLAMIK', 'NICHOLAS C. BELLONI']",33,FIDEL CHRYS GAKUBA,GEORGE FLAMIK,NICHOLAS C. BELLONI
"['ERIC MAR', 'ALICIA WANG', 'ALICIA WANG']",34,ERIC MAR,ALICIA WANG,ALICIA WANG
"['SUE LEE', 'ALICIA WANG', 'skipped']",35,SUE LEE,ALICIA WANG,skipped
"['NICHOLAS C. BELLONI', ""SHERMAN R. D''SILVA"", 'GEORGE FLAMIK']",36,NICHOLAS C. BELLONI,SHERMAN R. D''SILVA,GEORGE FLAMIK
"['ERIC MAR', 'JASON JUNGREIS', 'ALICIA WANG']",37,ERIC MAR,JASON JUNGREIS,ALICIA WANG
"['SUE LEE', 'ALICIA WANG', 'skipped']",38,SUE LEE,ALICIA WANG,skipped
"['ERIC MAR', 'SUE LEE', 'ALICIA WANG']",39,ERIC MAR,SUE LEE,ALICIA WANG
"['ALICIA WANG', 'ERIC MAR', 'skipped']",40,ALICIA WANG,ERIC MAR,skipped
"['ALICIA WANG', 'SUE LEE', 'FIDEL CHRYS GAKUBA']",41,ALICIA WANG,SUE LEE,FIDEL CHRYS GAKUBA
"['SUE LEE', 'skipped', 'skipped']",42,SUE LEE,skipped,skipped
"['SUE LEE', 'skipped', 'skipped']",43,SUE LEE,skipped,skipped
"['ERIC MAR', 'SUE LEE', 'ALICIA WANG']",44,ERIC MAR,SUE LEE,ALICIA WANG
"['BRIAN J. LARKIN', 'NICHOLAS C. BELLONI', 'SUE LEE']",45,BRIAN J. LARKIN,NICHOLAS C. BELLONI,SUE LEE
"['GEORGE FLAMIK', 'NICHOLAS C. BELLONI', 'ERIC MAR']",46,GEORGE FLAMIK,NICHOLAS C. BELLONI,ERIC MAR
"[""SHERMAN R. D''SILVA"", 'SUE LEE', 'ERIC MAR']",47,SHERMAN R. D''SILVA,SUE LEE,ERIC MAR
"['ALICIA WANG', ""SHERMAN R. D''SILVA"", 'BRIAN J. LARKIN']",48,ALICIA WANG,SHERMAN R. D''SILVA,BRIAN J. LARKIN
"['ALICIA WANG', 'skipped', 'skipped']",49,ALICIA WANG,skipped,skipped
"['ERIC MAR', 'ALICIA WANG', 'SUE LEE']",50,ERIC MAR,ALICIA WANG,SUE LEE
"['SUE LEE', 'ALICIA WANG', 'skipped']",51,SUE LEE,ALICIA WANG,skipped
"['SUE LEE', 'GEORGE FLAMIK', 'BRIAN J. LARKIN']",52,SUE LEE,GEORGE FLAMIK,BRIAN J. LARKIN
"['ERIC MAR', 'SUE LEE', 'BRIAN J. LARKIN']",53,ERIC MAR,SUE LEE,BRIAN J. LARKIN
"['SUE LEE', 'ALICIA WANG', 'JASON JUNGREIS']",54,SUE LEE,ALICIA WANG,JASON JUNGREIS
"['ALICIA WANG', 'skipped', 'skipped']",55,ALICIA WANG,skipped,skipped
"['ERIC MAR', 'SUE LEE', 'skipped']",56,ERIC MAR,SUE LEE,skipped
"['SUE LEE', 'NICHOLAS C. BELLONI', 'ALICIA WANG']",57,SUE LEE,NICHOLAS C. BELLONI,ALICIA WANG
"['ERIC MAR', 'ERIC MAR', 'ERIC MAR']",58,ERIC MAR,ERIC MAR,ERIC MAR
"['SUE LEE', 'NICHOLAS C. BELLONI', 'GEORGE FLAMIK']",59,SUE LEE,NICHOLAS C. BELLONI,GEORGE FLAMIK
"['SUE LEE', 'NICHOLAS C. BELLONI', 'ALICIA WANG']",60,SUE LEE,NICHOLAS C. BELLONI,ALICIA WANG
"['FIDEL CHRYS GAKUBA', 'GEORGE FLAMIK', 'BRIAN J. LARKIN']",61,FIDEL CHRYS GAKUBA,GEORGE FLAMIK,BRIAN J. LARKIN
"['SUE LEE', 'skipped', 'skipped']",62,SUE LEE,skipped,skipped
"['SUE LEE', 'ALICIA WANG', 'skipped']",63,SUE LEE,ALICIA WANG,skipped
"['ERIC MAR', 'skipped', 'skipped']",64,ERIC MAR,skipped,skipped
"['ERIC MAR', 'BRIAN J. LARKIN', 'NICHOLAS C. BELLONI']",65,ERIC MAR,BRIAN J. LARKIN,NICHOLAS C. BELLONI
"['SUE LEE', 'ALICIA WANG', 'GEORGE FLAMIK']",66,SUE LEE,ALICIA WANG,GEORGE FLAMIK
"['ERIC MAR', 'FIDEL CHRYS GAKUBA', 'skipped']",67,ERIC MAR,FIDEL CHRYS GAKUBA,skipped
"['SUE LEE', 'ALICIA WANG', 'BRIAN J. LARKIN']",68,SUE LEE,ALICIA WANG,BRIAN J. LARKIN
"['SUE LEE', 'ALICIA WANG', 'FIDEL CHRYS GAKUBA']",69,SUE LEE,ALICIA WANG,FIDEL CHRYS GAKUBA
"['BRIAN J. LARKIN', 'NICHOLAS C. BELLONI', 'GEORGE FLAMIK']",70,BRIAN J. LARKIN,NICHOLAS C. BELLONI,GEORGE FLAMIK
"['ERIC MAR', 'skipped', 'skipped']",71,ERIC MAR,skipped,skipped
"['SUE LEE', 'ERIC MAR', 'ALICIA WANG']",72,SUE LEE,ERIC MAR,ALICIA WANG
"['ALICIA WANG', 'ERIC MAR', 'SUE LEE']",73,ALICIA WANG,ERIC MAR,SUE LEE
"['BRIAN J. LARKIN', 'skipped', 'skipped']",74,BRIAN J. LARKIN,skipped,skipped
"['SUE LEE', 'SUE LEE', 'SUE LEE']",75,SUE LEE,SUE LEE,SUE LEE
"['NICHOLAS C. BELLONI', 'ERIC MAR', 'ALICIA WANG']",76,NICHOLAS C. BELLONI,ERIC MAR,ALICIA WANG
"['SUE LEE', 'ALICIA WANG', 'ERIC MAR']",77,SUE LEE,ALICIA WANG,ERIC MAR
"['ERIC MAR', 'JASON JUNGREIS', 'SUE LEE']",78,ERIC MAR,JASON JUNGREIS,SUE LEE
"['ALICIA WANG', 'ERIC MAR', 'SUE LEE']",79,ALICIA WANG,ERIC MAR,SUE LEE
"['ALICIA WANG', 'SUE LEE', 'ERIC MAR']",80,ALICIA WANG,SUE LEE,ERIC MAR
"['ERIC MAR', 'SUE LEE', 'ALICIA WANG']",81,ERIC MAR,SUE LEE,ALICIA WANG
"['ERIC MAR', 'skipped', 'skipped']",82,ERIC MAR,skipped,skipped
"['ALICIA WANG', 'SUE LEE', 'ERIC MAR']",83,ALICIA WANG,SUE LEE,ERIC MAR
"['SUE LEE', 'ALICIA WANG', 'ERIC MAR']",84,SUE LEE,ALICIA WANG,ERIC MAR
"['ERIC MAR', 'SUE LEE', 'ALICIA WANG']",85,ERIC MAR,SUE LEE,ALICIA WANG
"['SUE LEE', 'ALICIA WANG', 'JASON JUNGREIS']",86,SUE LEE,ALICIA WANG,JASON JUNGREIS
"['ALICIA WANG', 'SUE LEE', 'skipped']",87,ALICIA WANG,SUE LEE,skipped
"['ERIC MAR', 'skipped', 'skipped']",88,ERIC MAR,skipped,skipped
"['ERIC MAR', 'SUE LEE', 'ALICIA WANG']",89,ERIC MAR,SUE LEE,ALICIA WANG
"['SUE LEE', 'ERIC MAR', 'skipped']",90,SUE LEE,ERIC MAR,skipped
"['ALICIA WANG', 'skipped', 'skipped']",91,ALICIA WANG,skipped,skipped
"['SUE LEE', 'ALICIA WANG', 'NICHOLAS C. BELLONI']",92,SUE LEE,ALICIA WANG,NICHOLAS C. BELLONI
"['ERIC MAR', 'ALICIA WANG', 'FIDEL CHRYS GAKUBA']",93,ERIC MAR,ALICIA WANG,FIDEL CHRYS GAKUBA
"['SUE LEE', 'ALICIA WANG', 'skipped']",94,SUE LEE,ALICIA WANG,skipped
"['SUE LEE', 'ALICIA WANG', 'skipped']",95,SUE LEE,ALICIA WANG,skipped
"['SUE LEE', 'ALICIA WANG', 'skipped']",96,SUE LEE,ALICIA WANG,skipped
"['SUE LEE', 'ALICIA WANG', 'ERIC MAR']",97,SUE LEE,ALICIA WANG,ERIC MAR
"['ALICIA WANG', 'skipped', 'skipped']",98,ALICIA WANG,skipped,skipped
"['ERIC MAR', 'ALICIA WANG', 'NICHOLAS C. BELLONI']",99,ERIC MAR,ALICIA WANG,NICHOLAS C. BELLONI
"['ERIC MAR', 'ALICIA WANG', 'SUE LEE']",100,ERIC MAR,ALICIA WANG,SUE LEE
"['ERIC MAR', 'ALICIA WANG', 'SUE LEE']",101,ERIC MAR,ALICIA WANG,SUE LEE
"['ALICIA WANG', 'SUE LEE', 'BRIAN J. LARKIN']",102,ALICIA WANG,SUE LEE,BRIAN J. LARKIN
"['ALICIA WANG', 'BRIAN J. LARKIN', 'SUE LEE']",103,ALICIA WANG,BRIAN J. LARKIN,SUE LEE
"['SUE LEE', 'ALICIA WANG', 'JASON JUNGREIS']",104,SUE LEE,ALICIA WANG,JASON JUNGREIS
"['JASON JUNGREIS', 'JASON JUNGREIS', 'ERIC MAR']",105,JASON JUNGREIS,JASON JUNGREIS,ERIC MAR
"['ERIC MAR', 'skipped', 'skipped']",106,ERIC MAR,skipped,skipped
"['SUE LEE', 'ERIC MAR', 'NICHOLAS C. BELLONI']",107,SUE LEE,ERIC MAR,NICHOLAS C. BELLONI
"['SUE LEE', 'ALICIA WANG', 'skipped']",108,SUE LEE,ALICIA WANG,skipped
"['SUE LEE', 'ERIC MAR', 'skipped']",109,SUE LEE,ERIC MAR,skipped
"['SUE LEE', 'ERIC MAR', 'ALICIA WANG']",110,SUE LEE,ERIC MAR,ALICIA WANG
"['ERIC MAR', 'SUE LEE', 'ALICIA WANG']",111,ERIC MAR,SUE LEE,ALICIA WANG
"['SUE LEE', 'JASON JUNGREIS', 'ALICIA WANG']",112,SUE LEE,JASON JUNGREIS,ALICIA WANG
"['ERIC MAR', 'ERIC MAR', 'ERIC MAR']",113,ERIC MAR,ERIC MAR,ERIC MAR
"['ERIC MAR', 'SUE LEE', 'ALICIA WANG']",114,ERIC MAR,SUE LEE,ALICIA WANG
"['NICHOLAS C. BELLONI', 'BRIAN J. LARKIN', 'JASON JUNGREIS']",115,NICHOLAS C. BELLONI,BRIAN J. LARKIN,JASON JUNGREIS
"['SUE LEE', 'ERIC MAR', 'ALICIA WANG']",116,SUE LEE,ERIC MAR,ALICIA WANG
"['ERIC MAR', 'skipped', 'skipped']",117,ERIC MAR,skipped,skipped
"['ERIC MAR', 'ALICIA WANG', 'SUE LEE']",118,ERIC MAR,ALICIA WANG,SUE LEE
"['SUE LEE', 'skipped', 'skipped']",119,SUE LEE,skipped,skipped
"['FIDEL CHRYS GAKUBA', 'SUE LEE', 'ALICIA WANG']",120,FIDEL CHRYS GAKUBA,SUE LEE,ALICIA WANG
"['ERIC MAR', 'ERIC MAR', 'ERIC MAR']",121,ERIC MAR,ERIC MAR,ERIC MAR
"['SUE LEE', 'ALICIA WANG', 'skipped']",122,SUE LEE,ALICIA WANG,skipped
"['SUE LEE', 'ALICIA WANG', 'ERIC MAR']",123,SUE LEE,ALICIA WANG,ERIC MAR
"['SUE LEE', 'ALICIA WANG', 'skipped']",124,SUE LEE,ALICIA WANG,skipped
"['FIDEL CHRYS GAKUBA', 'JASON JUNGREIS', 'BRIAN J. LARKIN']",125,FIDEL CHRYS GAKUBA,JASON JUNGREIS,BRIAN J. LARKIN
"['SUE LEE', 'ALICIA WANG', 'NICHOLAS C. BELLONI']",126,SUE LEE,ALICIA WANG,NICHOLAS C. BELLONI
"['SUE LEE', 'NICHOLAS C. BELLONI', 'ERIC MAR']",127,SUE LEE,NICHOLAS C. BELLONI,ERIC MAR
"['ERIC MAR', 'skipped', 'skipped']",128,ERIC MAR,skipped,skipped
"['ERIC MAR', 'ALICIA WANG', 'BRIAN J. LARKIN']",129,ERIC MAR,ALICIA WANG,BRIAN J. LARKIN
"['ERIC MAR', 'ALICIA WANG', 'skipped']",130,ERIC MAR,ALICIA WANG,skipped
"['ERIC MAR', 'ALICIA WANG', 'JASON JUNGREIS']",131,ERIC MAR,ALICIA WANG,JASON JUNGREIS
"['ERIC MAR', 'ALICIA WANG', 'SUE LEE']",132,ERIC MAR,ALICIA WANG,SUE LEE
"['SUE LEE', 'ALICIA WANG', 'ERIC MAR']",133,SUE LEE,ALICIA WANG,ERIC MAR
"['ERIC MAR', 'SUE LEE', 'skipped']",134,ERIC MAR,SUE LEE,skipped
"['SUE LEE', 'SUE LEE', 'SUE LEE']",135,SUE LEE,SUE LEE,SUE LEE
"['ERIC MAR', 'ALICIA WANG', 'SUE LEE']",136,ERIC MAR,ALICIA WANG,SUE LEE
"['BRIAN J. LARKIN', ""SHERMAN R. D''SILVA"", 'GEORGE FLAMIK']",137,BRIAN J. LARKIN,SHERMAN R. D''SILVA,GEORGE FLAMIK
"['BRIAN J. LARKIN', 'ERIC MAR', 'GEORGE FLAMIK']",138,BRIAN J. LARKIN,ERIC MAR,GEORGE FLAMIK
"['ERIC MAR', 'skipped', 'skipped']",139,ERIC MAR,skipped,skipped
"['SUE LEE', 'skipped', 'skipped']",140,SUE LEE,skipped,skipped
"['SUE LEE', 'ERIC MAR', 'ALICIA WANG']",141,SUE LEE,ERIC MAR,ALICIA WANG
"['ALICIA WANG', 'SUE LEE', 'skipped']",142,ALICIA WANG,SUE LEE,skipped
"['SUE LEE', 'ERIC MAR', 'skipped']",143,SUE LEE,ERIC MAR,skipped
"['SUE LEE', 'ERIC MAR', 'ALICIA WANG']",144,SUE LEE,ERIC MAR,ALICIA WANG
"['FIDEL CHRYS GAKUBA', 'JASON JUNGREIS', 'ERIC MAR']",145,FIDEL CHRYS GAKUBA,JASON JUNGREIS,ERIC MAR
"['ERIC MAR', 'skipped', 'skipped']",146,ERIC MAR,skipped,skipped
"['SUE LEE', 'ERIC MAR', 'BRIAN J. LARKIN']",147,SUE LEE,ERIC MAR,BRIAN J. LARKIN
"['SUE LEE', 'ALICIA WANG', 'skipped']",148,SUE LEE,ALICIA WANG,skipped
"['SUE LEE', 'ALICIA WANG', 'NICHOLAS C. BELLONI']",149,SUE LEE,ALICIA WANG,NICHOLAS C. BELLONI
"['GEORGE FLAMIK', 'NICHOLAS C. BELLONI', 'SUE LEE']",150,GEORGE FLAMIK,NICHOLAS C. BELLONI,SUE LEE
"['SUE LEE', 'skipped', 'skipped']",151,SUE LEE,skipped,skipped
"['ALICIA WANG', 'BRIAN J. LARKIN', 'NICHOLAS C. BELLONI']",152,ALICIA WANG,BRIAN J. LARKIN,NICHOLAS C. BELLONI
"['ERIC MAR', 'SUE LEE', 'ALICIA WANG']",153,ERIC MAR,SUE LEE,ALICIA WANG
"['ERIC MAR', 'SUE LEE', 'ALICIA WANG']",154,ERIC MAR,SUE LEE,ALICIA WANG
"['ALICIA WANG', 'SUE LEE', 'ERIC MAR']",155,ALICIA WANG,SUE LEE,ERIC MAR
"['ALICIA WANG', 'SUE LEE', 'skipped']",156,ALICIA WANG,SUE LEE,skipped
"['SUE LEE', 'ALICIA WANG', 'NICHOLAS C. BELLONI']",157,SUE LEE,ALICIA WANG,NICHOLAS C. BELLONI
"['ERIC MAR', 'ERIC MAR', 'ERIC MAR']",158,ERIC MAR,ERIC MAR,ERIC MAR
"['SUE LEE', 'skipped', 'skipped']",159,SUE LEE,skipped,skipped
"['ALICIA WANG', 'BRIAN J. LARKIN', 'skipped']",160,ALICIA WANG,BRIAN J. LARKIN,skipped
"['SUE LEE', 'ALICIA WANG', 'JASON JUNGREIS']",161,SUE LEE,ALICIA WANG,JASON JUNGREIS
"['ERIC MAR', 'NICHOLAS C. BELLONI', 'BRIAN J. LARKIN']",162,ERIC MAR,NICHOLAS C. BELLONI,BRIAN J. LARKIN
"['ERIC MAR', 'SUE LEE', 'ALICIA WANG']",163,ERIC MAR,SUE LEE,ALICIA WANG
"['skipped', 'ERIC MAR', 'JASON JUNGREIS']",164,skipped,ERIC MAR,JASON JUNGREIS
"['ERIC MAR', 'ERIC MAR', 'ERIC MAR']",165,ERIC MAR,ERIC MAR,ERIC MAR
"['ERIC MAR', 'ERIC MAR', 'skipped']",166,ERIC MAR,ERIC MAR,skipped
"['SUE LEE', 'ERIC MAR', 'BRIAN J. LARKIN']",167,SUE LEE,ERIC MAR,BRIAN J. LARKIN
"['SUE LEE', 'NICHOLAS C. BELLONI', 'BRIAN J. LARKIN']",168,SUE LEE,NICHOLAS C. BELLONI,BRIAN J. LARKIN
"['ERIC MAR', 'SUE LEE', 'ALICIA WANG']",169,ERIC MAR,SUE LEE,ALICIA WANG
"['ERIC MAR', 'SUE LEE', 'ALICIA WANG']",170,ERIC MAR,SUE LEE,ALICIA WANG
"['ALICIA WANG', 'SUE LEE', 'ERIC MAR']",171,ALICIA WANG,SUE LEE,ERIC MAR
"['ALICIA WANG', 'SUE LEE', 'ERIC MAR']",172,ALICIA WANG,SUE LEE,ERIC MAR
"['SUE LEE', 'ERIC MAR', 'ALICIA WANG']",173,SUE LEE,ERIC MAR,ALICIA WANG
"['SUE LEE', 'ALICIA WANG', 'ERIC MAR']",174,SUE LEE,ALICIA WANG,ERIC MAR
"['SUE LEE', 'ERIC MAR', 'skipped']",175,SUE LEE,ERIC MAR,skipped
"['SUE LEE', 'ALICIA WANG', 'skipped']",176,SUE LEE,ALICIA WANG,skipped
"[""SHERMAN R. D''SILVA"", 'skipped', 'skipped']",177,SHERMAN R. D''SILVA,skipped,skipped
"['SUE LEE', 'ALICIA WANG', 'ERIC MAR']",178,SUE LEE,ALICIA WANG,ERIC MAR
"['NICHOLAS C. BELLONI', 'ALICIA WANG', 'FIDEL CHRYS GAKUBA']",179,NICHOLAS C. BELLONI,ALICIA WANG,FIDEL CHRYS GAKUBA
"['ERIC MAR', 'SUE LEE', 'ALICIA WANG']",180,ERIC MAR,SUE LEE,ALICIA WANG
"['SUE LEE', 'ALICIA WANG', 'ERIC MAR']",181,SUE LEE,ALICIA WANG,ERIC MAR
"['ERIC MAR', 'ALICIA WANG', 'SUE LEE']",182,ERIC MAR,ALICIA WANG,SUE LEE
"['ERIC MAR', 'SUE LEE', 'ALICIA WANG']",183,ERIC MAR,SUE LEE,ALICIA WANG
"['ERIC MAR', 'BRIAN J. LARKIN', 'SUE LEE']",184,ERIC MAR,BRIAN J. LARKIN,SUE LEE
"['ERIC MAR', 'ERIC MAR', 'ERIC MAR']",185,ERIC MAR,ERIC MAR,ERIC MAR
"['SUE LEE', 'ALICIA WANG', 'SUE LEE']",186,SUE LEE,ALICIA WANG,SUE LEE
"['BRIAN J. LARKIN', 'GEORGE FLAMIK', 'JASON JUNGREIS']",187,BRIAN J. LARKIN,GEORGE FLAMIK,JASON JUNGREIS
"['ERIC MAR', 'skipped', 'skipped']",188,ERIC MAR,skipped,skipped
"['ERIC MAR', 'ALICIA WANG', 'SUE LEE']",189,ERIC MAR,ALICIA WANG,SUE LEE
"['ERIC MAR', 'JASON JUNGREIS', 'skipped']",190,ERIC MAR,JASON JUNGREIS,skipped
"['ERIC MAR', 'SUE LEE', 'ALICIA WANG']",191,ERIC MAR,SUE LEE,ALICIA WANG
"['SUE LEE', 'ALICIA WANG', 'FIDEL CHRYS GAKUBA']",192,SUE LEE,ALICIA WANG,FIDEL CHRYS GAKUBA
"['ERIC MAR', 'skipped', 'skipped']",193,ERIC MAR,skipped,skipped
"['SUE LEE', 'JASON JUNGREIS', ""SHERMAN R. D''SILVA""]",194,SUE LEE,JASON JUNGREIS,SHERMAN R. D''SILVA
"['SUE LEE', 'skipped', 'skipped']",195,SUE LEE,skipped,skipped
"['SUE LEE', 'skipped', 'skipped']",196,SUE LEE,skipped,skipped
"['SUE LEE', 'skipped', 'skipped']",197,SUE LEE,skipped,skipped
"['ERIC MAR', 'SUE LEE', 'skipped']",198,ERIC MAR,SUE LEE,skipped
"['SUE LEE', 'skipped', 'skipped']",199,SUE LEE,skipped,skipped
"['ERIC MAR', 'SUE LEE', 'ALICIA WANG']",200,ERIC MAR,SUE LEE,ALICIA WANG
"['BRIAN J. LARKIN', 'ERIC MAR', 'GEORGE FLAMIK']",201,BRIAN J. LARKIN,ERIC MAR,GEORGE FLAMIK
"['SUE LEE', 'ALICIA WANG', 'skipped']",202,SUE LEE,ALICIA WANG,skipped
"['SUE LEE', 'ALICIA WANG', 'FIDEL CHRYS GAKUBA']",203,SUE LEE,ALICIA WANG,FIDEL CHRYS GAKUBA
"['JASON JUNGREIS', 'BRIAN J. LARKIN', 'NICHOLAS C. BELLONI']",204,JASON JUNGREIS,BRIAN J. LARKIN,NICHOLAS C. BELLONI
"['ERIC MAR', 'ALICIA WANG', 'skipped']",205,ERIC MAR,ALICIA WANG,skipped
"['SUE LEE', 'ALICIA WANG', 'skipped']",206,SUE LEE,ALICIA WANG,skipped
"['SUE LEE', 'ALICIA WANG', 'ERIC MAR']",207,SUE LEE,ALICIA WANG,ERIC MAR
"['NICHOLAS C. BELLONI', 'BRIAN J. LARKIN', 'ALICIA WANG']",208,NICHOLAS C. BELLONI,BRIAN J. LARKIN,ALICIA WANG
"['ERIC MAR', 'ALICIA WANG', 'JASON JUNGREIS']",209,ERIC MAR,ALICIA WANG,JASON JUNGREIS
"['ERIC MAR', 'SUE LEE', 'ALICIA WANG']",210,ERIC MAR,SUE LEE,ALICIA WANG
"['ERIC MAR', 'ALICIA WANG', 'SUE LEE']",211,ERIC MAR,ALICIA WANG,SUE LEE
"['ERIC MAR', 'ALICIA WANG', 'SUE LEE']",212,ERIC MAR,ALICIA WANG,SUE LEE
"['SUE LEE', 'ALICIA WANG', 'skipped']",213,SUE LEE,ALICIA WANG,skipped
"['SUE LEE', 'ALICIA WANG', 'skipped']",214,SUE LEE,ALICIA WANG,skipped
"['ERIC MAR', 'ALICIA WANG', 'SUE LEE']",215,ERIC MAR,ALICIA WANG,SUE LEE
"['ERIC MAR', 'SUE LEE', 'ALICIA WANG']",216,ERIC MAR,SUE LEE,ALICIA WANG
"['ERIC MAR', 'SUE LEE', 'ALICIA WANG']",217,ERIC MAR,SUE LEE,ALICIA WANG
"['ERIC MAR', 'BRIAN J. LARKIN', 'JASON JUNGREIS']",218,ERIC MAR,BRIAN J. LARKIN,JASON JUNGREIS
"['ERIC MAR', 'SUE LEE', 'ALICIA WANG']",219,ERIC MAR,SUE LEE,ALICIA WANG
"['ALICIA WANG', 'SUE LEE', 'ERIC MAR']",220,ALICIA WANG,SUE LEE,ERIC MAR
"['ERIC MAR', 'ALICIA WANG', 'SUE LEE']",221,ERIC MAR,ALICIA WANG,SUE LEE
"['JASON JUNGREIS', 'FIDEL CHRYS GAKUBA', 'SUE LEE']",222,JASON JUNGREIS,FIDEL CHRYS GAKUBA,SUE LEE
"['ERIC MAR', 'ALICIA WANG', 'SUE LEE']",223,ERIC MAR,ALICIA WANG,SUE LEE
"['ERIC MAR', 'skipped', 'skipped']",224,ERIC MAR,skipped,skipped
"['ERIC MAR', 'SUE LEE', 'ALICIA WANG']",225,ERIC MAR,SUE LEE,ALICIA WANG
"['NICHOLAS C. BELLONI', 'BRIAN J. LARKIN', 'ALICIA WANG']",226,NICHOLAS C. BELLONI,BRIAN J. LARKIN,ALICIA WANG
"['GEORGE FLAMIK', ""SHERMAN R. D''SILVA"", 'SUE LEE']",227,GEORGE FLAMIK,SHERMAN R. D''SILVA,SUE LEE
"['ERIC MAR', 'ALICIA WANG', 'SUE LEE']",228,ERIC MAR,ALICIA WANG,SUE LEE
"['ALICIA WANG', 'SUE LEE', 'SUE LEE']",229,ALICIA WANG,SUE LEE,SUE LEE
"['ALICIA WANG', 'ERIC MAR', 'FIDEL CHRYS GAKUBA']",230,ALICIA WANG,ERIC MAR,FIDEL CHRYS GAKUBA
"['BRIAN J. LARKIN', 'NICHOLAS C. BELLONI', 'ALICIA WANG']",231,BRIAN J. LARKIN,NICHOLAS C. BELLONI,ALICIA WANG
"['ERIC MAR', 'FIDEL CHRYS GAKUBA', 'NICHOLAS C. BELLONI']",232,ERIC MAR,FIDEL CHRYS GAKUBA,NICHOLAS C. BELLONI
"['ERIC MAR', 'BRIAN J. LARKIN', 'SUE LEE']",233,ERIC MAR,BRIAN J. LARKIN,SUE LEE
"['SUE LEE', 'ERIC MAR', 'ALICIA WANG']",234,SUE LEE,ERIC MAR,ALICIA WANG
"['ERIC MAR', 'NICHOLAS C. BELLONI', 'GEORGE FLAMIK']",235,ERIC MAR,NICHOLAS C. BELLONI,GEORGE FLAMIK
