ballotID,rank1,rank2,rank3
1,DIANA M. SOUZA,skipped,skipped
2,DIANA M. SOUZA,skipped,skipped
3,DIANA M. SOUZA,skipped,skipped
4,DIANA M. SOUZA,skipped,skipped
5,skipped,DIANA M. SOUZA,skipped
6,skipped,skipped,skipped
7,skipped,skipped,skipped
8,skipped,skipped,skipped
9,DIANA M. SOUZA,skipped,skipped
10,DIANA M. SOUZA,skipped,skipped
11,DIANA M. SOUZA,skipped,skipped
12,DIANA M. SOUZA,skipped,skipped
13,skipped,skipped,skipped
14,DIANA M. SOUZA,DIANA M. SOUZA,skipped
15,skipped,skipped,skipped
16,DIANA M. SOUZA,skipped,skipped
17,DIANA M. SOUZA,skipped,skipped
18,DIANA M. SOUZA,skipped,skipped
19,DIANA M. SOUZA,skipped,skipped
20,DIANA M. SOUZA,skipped,skipped
21,skipped,skipped,skipped
22,DIANA M. SOUZA,skipped,skipped
23,skipped,skipped,skipped
24,skipped,skipped,skipped
25,DIANA M. SOUZA,skipped,skipped
26,DIANA M. SOUZA,DIANA M. SOUZA,DIANA M. SOUZA
27,DIANA M. SOUZA,DIANA M. SOUZA,DIANA M. SOUZA
28,DIANA M. SOUZA,skipped,skipped
29,DIANA M. SOUZA,skipped,skipped
30,DIANA M. SOUZA,skipped,skipped
31,skipped,skipped,skipped
32,DIANA M. SOUZA,skipped,skipped
33,DIANA M. SOUZA,DIANA M. SOUZA,DIANA M. SOUZA
34,skipped,skipped,skipped
35,DIANA M. SOUZA,skipped,skipped
36,DIANA M. SOUZA,skipped,skipped
37,DIANA M. SOUZA,skipped,skipped
38,skipped,skipped,skipped
39,skipped,skipped,skipped
40,DIANA M. SOUZA,DIANA M. SOUZA,skipped
41,skipped,skipped,skipped
42,DIANA M. SOUZA,DIANA M. SOUZA,DIANA M. SOUZA
43,skipped,skipped,skipped
44,skipped,skipped,skipped
45,DIANA M. SOUZA,skipped,skipped
46,DIANA M. SOUZA,skipped,skipped
47,DIANA M. SOUZA,skipped,skipped
48,DIANA M. SOUZA,DIANA M. SOUZA,DIANA M. SOUZA
49,skipped,skipped,skipped
50,skipped,skipped,skipped
51,DIANA M. SOUZA,skipped,skipped
52,DIANA M. SOUZA,skipped,skipped
53,DIANA M. SOUZA,DIANA M. SOUZA,DIANA M. SOUZA
54,DIANA M. SOUZA,skipped,skipped
55,skipped,skipped,skipped
56,skipped,skipped,skipped
57,DIANA M. SOUZA,skipped,skipped
58,skipped,skipped,skipped
59,DIANA M. SOUZA,skipped,skipped
60,skipped,skipped,skipped
61,DIANA M. SOUZA,skipped,skipped
62,DIANA M. SOUZA,DIANA M. SOUZA,DIANA M. SOUZA
63,DIANA M. SOUZA,skipped,skipped
64,skipped,skipped,skipped
65,DIANA M. SOUZA,skipped,skipped
66,DIANA M. SOUZA,skipped,skipped
67,skipped,skipped,skipped
68,skipped,skipped,skipped
69,DIANA M. SOUZA,skipped,skipped
70,DIANA M. SOUZA,skipped,skipped
71,DIANA M. SOUZA,skipped,skipped
72,DIANA M. SOUZA,skipped,DIANA M. SOUZA
73,DIANA M. SOUZA,skipped,skipped
74,DIANA M. SOUZA,skipped,skipped
75,DIANA M. SOUZA,DIANA M. SOUZA,DIANA M. SOUZA
76,DIANA M. SOUZA,skipped,skipped
77,DIANA M. SOUZA,DIANA M. SOUZA,DIANA M. SOUZA
78,skipped,skipped,skipped
79,DIANA M. SOUZA,skipped,skipped
80,skipped,skipped,skipped
81,DIANA M. SOUZA,skipped,skipped
82,DIANA M. SOUZA,skipped,skipped
83,DIANA M. SOUZA,skipped,skipped
84,skipped,skipped,skipped
85,DIANA M. SOUZA,skipped,skipped
86,skipped,skipped,skipped
87,DIANA M. SOUZA,skipped,skipped
88,DIANA M. SOUZA,skipped,skipped
89,DIANA M. SOUZA,DIANA M. SOUZA,DIANA M. SOUZA
90,DIANA M. SOUZA,skipped,skipped
91,DIANA M. SOUZA,skipped,skipped
92,skipped,skipped,skipped
93,DIANA M. SOUZA,skipped,skipped
94,skipped,skipped,skipped
95,DIANA M. SOUZA,skipped,skipped
96,DIANA M. SOUZA,DIANA M. SOUZA,DIANA M. SOUZA
97,DIANA M. SOUZA,skipped,skipped
98,DIANA M. SOUZA,skipped,skipped
99,DIANA M. SOUZA,DIANA M. SOUZA,DIANA M. SOUZA
100,DIANA M. SOUZA,skipped,skipped
101,skipped,skipped,DIANA M. SOUZA
102,DIANA M. SOUZA,skipped,skipped
103,skipped,skipped,skipped
104,DIANA M. SOUZA,skipped,skipped
105,skipped,skipped,skipped
106,DIANA M. SOUZA,skipped,skipped
107,skipped,skipped,skipped
108,skipped,skipped,skipped
109,DIANA M. SOUZA,skipped,skipped
110,DIANA M. SOUZA,skipped,skipped
111,DIANA M. SOUZA,skipped,skipped
112,DIANA M. SOUZA,skipped,skipped
113,DIANA M. SOUZA,DIANA M. SOUZA,DIANA M. SOUZA
114,skipped,skipped,skipped
115,DIANA M. SOUZA,skipped,skipped
116,DIANA M. SOUZA,skipped,skipped
117,skipped,skipped,skipped
118,DIANA M. SOUZA,skipped,skipped
119,DIANA M. SOUZA,skipped,skipped
120,DIANA M. SOUZA,skipped,skipped
121,DIANA M. SOUZA,skipped,skipped
122,DIANA M. SOUZA,skipped,skipped
123,DIANA M. SOUZA,skipped,skipped
124,skipped,skipped,skipped
125,DIANA M. SOUZA,skipped,skipped
126,skipped,DIANA M. SOUZA,skipped
127,DIANA M. SOUZA,skipped,skipped
128,skipped,skipped,skipped
129,DIANA M. SOUZA,DIANA M. SOUZA,DIANA M. SOUZA
130,DIANA M. SOUZA,skipped,skipped
131,DIANA M. SOUZA,skipped,skipped
132,DIANA M. SOUZA,skipped,skipped
133,DIANA M. SOUZA,skipped,skipped
134,DIANA M. SOUZA,skipped,skipped
