ranks,ballotID,rank1,rank2,rank3
"['David Pascal', 'Jay R. Shah', 'Roger E. Schulke']",1,David Pascal,Jay R. Shah,Roger E. Schulke
"['David Pascal', 'Jay R. Shah', 'Roger E. Schulke']",2,David Pascal,Jay R. Shah,Roger E. Schulke
"['David Pascal', 'Jay R. Shah', 'Roger E. Schulke']",3,David Pascal,Jay R. Shah,Roger E. Schulke
"['David Pascal', 'Jay R. Shah', 'Roger E. Schulke']",4,David Pascal,Jay R. Shah,Roger E. Schulke
"['David Pascal', 'Jay R. Shah', 'Michela Alioto-pier']",5,David Pascal,Jay R. Shah,Michela Alioto-pier
"['David Pascal', 'Jay R. Shah', 'Michela Alioto-pier']",6,David Pascal,Jay R. Shah,Michela Alioto-pier
"['David Pascal', 'Roger E. Schulke', 'Jay R. Shah']",7,David Pascal,Roger E. Schulke,Jay R. Shah
"['David Pascal', 'Roger E. Schulke', 'Jay R. Shah']",8,David Pascal,Roger E. Schulke,Jay R. Shah
"['David Pascal', 'Roger E. Schulke', 'Jay R. Shah']",9,David Pascal,Roger E. Schulke,Jay R. Shah
"['David Pascal', 'Roger E. Schulke', 'Michela Alioto-pier']",10,David Pascal,Roger E. Schulke,Michela Alioto-pier
"['David Pascal', 'Roger E. Schulke', 'Michela Alioto-pier']",11,David Pascal,Roger E. Schulke,Michela Alioto-pier
"['David Pascal', 'Roger E. Schulke', 'Steve Braccini']",12,David Pascal,Roger E. Schulke,Steve Braccini
"['David Pascal', 'Roger E. Schulke', 'Steve Braccini']",13,David Pascal,Roger E. Schulke,Steve Braccini
"['David Pascal', 'Roger E. Schulke', 'Steve Braccini']",14,David Pascal,Roger E. Schulke,Steve Braccini
"['David Pascal', 'Roger E. Schulke', 'Steve Braccini']",15,David Pascal,Roger E. Schulke,Steve Braccini
"['David Pascal', 'Roger E. Schulke', 'Steve Braccini']",16,David Pascal,Roger E. Schulke,Steve Braccini
"['David Pascal', 'Michela Alioto-pier', 'Jay R. Shah']",17,David Pascal,Michela Alioto-pier,Jay R. Shah
"['David Pascal', 'Michela Alioto-pier', 'Jay R. Shah']",18,David Pascal,Michela Alioto-pier,Jay R. Shah
"['David Pascal', 'Michela Alioto-pier', 'Roger E. Schulke']",19,David Pascal,Michela Alioto-pier,Roger E. Schulke
"['David Pascal', 'Michela Alioto-pier', 'Roger E. Schulke']",20,David Pascal,Michela Alioto-pier,Roger E. Schulke
"['David Pascal', 'Michela Alioto-pier', 'Steve Braccini']",21,David Pascal,Michela Alioto-pier,Steve Braccini
"['David Pascal', 'Michela Alioto-pier', 'Steve Braccini']",22,David Pascal,Michela Alioto-pier,Steve Braccini
"['David Pascal', 'Michela Alioto-pier', 'skipped']",23,David Pascal,Michela Alioto-pier,skipped
"['David Pascal', 'Michela Alioto-pier', 'skipped']",24,David Pascal,Michela Alioto-pier,skipped
"['David Pascal', 'Michela Alioto-pier', 'skipped']",25,David Pascal,Michela Alioto-pier,skipped
"['David Pascal', 'Michela Alioto-pier', 'skipped']",26,David Pascal,Michela Alioto-pier,skipped
"['David Pascal', 'Michela Alioto-pier', 'skipped']",27,David Pascal,Michela Alioto-pier,skipped
"['David Pascal', 'Steve Braccini', 'Michela Alioto-pier']",28,David Pascal,Steve Braccini,Michela Alioto-pier
"['David Pascal', 'Steve Braccini', 'Michela Alioto-pier']",29,David Pascal,Steve Braccini,Michela Alioto-pier
"['David Pascal', 'Steve Braccini', 'Michela Alioto-pier']",30,David Pascal,Steve Braccini,Michela Alioto-pier
"['David Pascal', 'Steve Braccini', 'Michela Alioto-pier']",31,David Pascal,Steve Braccini,Michela Alioto-pier
"['David Pascal', 'Steve Braccini', 'skipped']",32,David Pascal,Steve Braccini,skipped
"['David Pascal', 'Steve Braccini', 'skipped']",33,David Pascal,Steve Braccini,skipped
"['David Pascal', 'skipped', 'skipped']",34,David Pascal,skipped,skipped
"['David Pascal', 'skipped', 'skipped']",35,David Pascal,skipped,skipped
"['David Pascal', 'skipped', 'skipped']",36,David Pascal,skipped,skipped
"['David Pascal', 'skipped', 'skipped']",37,David Pascal,skipped,skipped
"['David Pascal', 'skipped', 'skipped']",38,David Pascal,skipped,skipped
"['David Pascal', 'skipped', 'skipped']",39,David Pascal,skipped,skipped
"['David Pascal', 'skipped', 'skipped']",40,David Pascal,skipped,skipped
"['David Pascal', 'skipped', 'skipped']",41,David Pascal,skipped,skipped
"['David Pascal', 'skipped', 'skipped']",42,David Pascal,skipped,skipped
"['David Pascal', 'skipped', 'skipped']",43,David Pascal,skipped,skipped
"['David Pascal', 'skipped', 'skipped']",44,David Pascal,skipped,skipped
"['David Pascal', 'skipped', 'skipped']",45,David Pascal,skipped,skipped
"['David Pascal', 'skipped', 'skipped']",46,David Pascal,skipped,skipped
"['David Pascal', 'skipped', 'skipped']",47,David Pascal,skipped,skipped
"['David Pascal', 'skipped', 'skipped']",48,David Pascal,skipped,skipped
"['David Pascal', 'skipped', 'skipped']",49,David Pascal,skipped,skipped
"['Jay R. Shah', 'David Pascal', 'Roger E. Schulke']",50,Jay R. Shah,David Pascal,Roger E. Schulke
"['Jay R. Shah', 'David Pascal', 'Steve Braccini']",51,Jay R. Shah,David Pascal,Steve Braccini
"['Jay R. Shah', 'David Pascal', 'Steve Braccini']",52,Jay R. Shah,David Pascal,Steve Braccini
"['Jay R. Shah', 'Roger E. Schulke', 'David Pascal']",53,Jay R. Shah,Roger E. Schulke,David Pascal
"['Jay R. Shah', 'Michela Alioto-pier', 'David Pascal']",54,Jay R. Shah,Michela Alioto-pier,David Pascal
"['Jay R. Shah', 'Michela Alioto-pier', 'Roger E. Schulke']",55,Jay R. Shah,Michela Alioto-pier,Roger E. Schulke
"['Jay R. Shah', 'Michela Alioto-pier', 'Steve Braccini']",56,Jay R. Shah,Michela Alioto-pier,Steve Braccini
"['Jay R. Shah', 'Michela Alioto-pier', 'Steve Braccini']",57,Jay R. Shah,Michela Alioto-pier,Steve Braccini
"['Jay R. Shah', 'Michela Alioto-pier', 'skipped']",58,Jay R. Shah,Michela Alioto-pier,skipped
"['Jay R. Shah', 'Steve Braccini', 'David Pascal']",59,Jay R. Shah,Steve Braccini,David Pascal
"['Jay R. Shah', 'Steve Braccini', 'Roger E. Schulke']",60,Jay R. Shah,Steve Braccini,Roger E. Schulke
"['Jay R. Shah', 'Steve Braccini', 'Michela Alioto-pier']",61,Jay R. Shah,Steve Braccini,Michela Alioto-pier
"['Jay R. Shah', 'Steve Braccini', 'Michela Alioto-pier']",62,Jay R. Shah,Steve Braccini,Michela Alioto-pier
"['Jay R. Shah', 'Steve Braccini', 'Michela Alioto-pier']",63,Jay R. Shah,Steve Braccini,Michela Alioto-pier
"['Jay R. Shah', 'Steve Braccini', 'Michela Alioto-pier']",64,Jay R. Shah,Steve Braccini,Michela Alioto-pier
"['Jay R. Shah', 'Steve Braccini', 'Michela Alioto-pier']",65,Jay R. Shah,Steve Braccini,Michela Alioto-pier
"['Jay R. Shah', 'skipped', 'skipped']",66,Jay R. Shah,skipped,skipped
"['Jay R. Shah', 'skipped', 'skipped']",67,Jay R. Shah,skipped,skipped
"['Jay R. Shah', 'skipped', 'skipped']",68,Jay R. Shah,skipped,skipped
"['Jay R. Shah', 'skipped', 'skipped']",69,Jay R. Shah,skipped,skipped
"['Jay R. Shah', 'skipped', 'skipped']",70,Jay R. Shah,skipped,skipped
"['Roger E. Schulke', 'David Pascal', 'Jay R. Shah']",71,Roger E. Schulke,David Pascal,Jay R. Shah
"['Roger E. Schulke', 'David Pascal', 'Jay R. Shah']",72,Roger E. Schulke,David Pascal,Jay R. Shah
"['Roger E. Schulke', 'David Pascal', 'Jay R. Shah']",73,Roger E. Schulke,David Pascal,Jay R. Shah
"['Roger E. Schulke', 'David Pascal', 'Jay R. Shah']",74,Roger E. Schulke,David Pascal,Jay R. Shah
"['Roger E. Schulke', 'David Pascal', 'Steve Braccini']",75,Roger E. Schulke,David Pascal,Steve Braccini
"['Roger E. Schulke', 'David Pascal', 'Steve Braccini']",76,Roger E. Schulke,David Pascal,Steve Braccini
"['Roger E. Schulke', 'Jay R. Shah', 'David Pascal']",77,Roger E. Schulke,Jay R. Shah,David Pascal
"['Roger E. Schulke', 'Michela Alioto-pier', 'David Pascal']",78,Roger E. Schulke,Michela Alioto-pier,David Pascal
"['Roger E. Schulke', 'Michela Alioto-pier', 'David Pascal']",79,Roger E. Schulke,Michela Alioto-pier,David Pascal
"['Roger E. Schulke', 'Michela Alioto-pier', 'David Pascal']",80,Roger E. Schulke,Michela Alioto-pier,David Pascal
"['Roger E. Schulke', 'Michela Alioto-pier', 'Jay R. Shah']",81,Roger E. Schulke,Michela Alioto-pier,Jay R. Shah
"['Roger E. Schulke', 'Steve Braccini', 'David Pascal']",82,Roger E. Schulke,Steve Braccini,David Pascal
"['Roger E. Schulke', 'Steve Braccini', 'David Pascal']",83,Roger E. Schulke,Steve Braccini,David Pascal
"['Roger E. Schulke', 'Steve Braccini', 'Jay R. Shah']",84,Roger E. Schulke,Steve Braccini,Jay R. Shah
"['Roger E. Schulke', 'Steve Braccini', 'Jay R. Shah']",85,Roger E. Schulke,Steve Braccini,Jay R. Shah
"['Roger E. Schulke', 'Steve Braccini', 'Jay R. Shah']",86,Roger E. Schulke,Steve Braccini,Jay R. Shah
"['Roger E. Schulke', 'Steve Braccini', 'Jay R. Shah']",87,Roger E. Schulke,Steve Braccini,Jay R. Shah
"['Roger E. Schulke', 'Steve Braccini', 'Michela Alioto-pier']",88,Roger E. Schulke,Steve Braccini,Michela Alioto-pier
"['Roger E. Schulke', 'Steve Braccini', 'Michela Alioto-pier']",89,Roger E. Schulke,Steve Braccini,Michela Alioto-pier
"['Roger E. Schulke', 'Steve Braccini', 'skipped']",90,Roger E. Schulke,Steve Braccini,skipped
"['Roger E. Schulke', 'skipped', 'David Pascal']",91,Roger E. Schulke,skipped,David Pascal
"['Roger E. Schulke', 'skipped', 'skipped']",92,Roger E. Schulke,skipped,skipped
"['Roger E. Schulke', 'skipped', 'skipped']",93,Roger E. Schulke,skipped,skipped
"['Roger E. Schulke', 'skipped', 'skipped']",94,Roger E. Schulke,skipped,skipped
"['Michela Alioto-pier', 'David Pascal', 'Jay R. Shah']",95,Michela Alioto-pier,David Pascal,Jay R. Shah
"['Michela Alioto-pier', 'David Pascal', 'Jay R. Shah']",96,Michela Alioto-pier,David Pascal,Jay R. Shah
"['Michela Alioto-pier', 'David Pascal', 'Jay R. Shah']",97,Michela Alioto-pier,David Pascal,Jay R. Shah
"['Michela Alioto-pier', 'David Pascal', 'Jay R. Shah']",98,Michela Alioto-pier,David Pascal,Jay R. Shah
"['Michela Alioto-pier', 'David Pascal', 'Jay R. Shah']",99,Michela Alioto-pier,David Pascal,Jay R. Shah
"['Michela Alioto-pier', 'David Pascal', 'Jay R. Shah']",100,Michela Alioto-pier,David Pascal,Jay R. Shah
"['Michela Alioto-pier', 'David Pascal', 'Jay R. Shah']",101,Michela Alioto-pier,David Pascal,Jay R. Shah
"['Michela Alioto-pier', 'David Pascal', 'Jay R. Shah']",102,Michela Alioto-pier,David Pascal,Jay R. Shah
"['Michela Alioto-pier', 'David Pascal', 'Jay R. Shah']",103,Michela Alioto-pier,David Pascal,Jay R. Shah
"['Michela Alioto-pier', 'David Pascal', 'Jay R. Shah']",104,Michela Alioto-pier,David Pascal,Jay R. Shah
"['Michela Alioto-pier', 'David Pascal', 'Jay R. Shah']",105,Michela Alioto-pier,David Pascal,Jay R. Shah
"['Michela Alioto-pier', 'David Pascal', 'Jay R. Shah']",106,Michela Alioto-pier,David Pascal,Jay R. Shah
"['Michela Alioto-pier', 'David Pascal', 'Jay R. Shah']",107,Michela Alioto-pier,David Pascal,Jay R. Shah
"['Michela Alioto-pier', 'David Pascal', 'Roger E. Schulke']",108,Michela Alioto-pier,David Pascal,Roger E. Schulke
"['Michela Alioto-pier', 'David Pascal', 'Roger E. Schulke']",109,Michela Alioto-pier,David Pascal,Roger E. Schulke
"['Michela Alioto-pier', 'David Pascal', 'Roger E. Schulke']",110,Michela Alioto-pier,David Pascal,Roger E. Schulke
"['Michela Alioto-pier', 'David Pascal', 'Roger E. Schulke']",111,Michela Alioto-pier,David Pascal,Roger E. Schulke
"['Michela Alioto-pier', 'David Pascal', 'Roger E. Schulke']",112,Michela Alioto-pier,David Pascal,Roger E. Schulke
"['Michela Alioto-pier', 'David Pascal', 'Roger E. Schulke']",113,Michela Alioto-pier,David Pascal,Roger E. Schulke
"['Michela Alioto-pier', 'David Pascal', 'Roger E. Schulke']",114,Michela Alioto-pier,David Pascal,Roger E. Schulke
"['Michela Alioto-pier', 'David Pascal', 'Roger E. Schulke']",115,Michela Alioto-pier,David Pascal,Roger E. Schulke
"['Michela Alioto-pier', 'David Pascal', 'Roger E. Schulke']",116,Michela Alioto-pier,David Pascal,Roger E. Schulke
"['Michela Alioto-pier', 'David Pascal', 'Roger E. Schulke']",117,Michela Alioto-pier,David Pascal,Roger E. Schulke
"['Michela Alioto-pier', 'David Pascal', 'Roger E. Schulke']",118,Michela Alioto-pier,David Pascal,Roger E. Schulke
"['Michela Alioto-pier', 'David Pascal', 'Roger E. Schulke']",119,Michela Alioto-pier,David Pascal,Roger E. Schulke
"['Michela Alioto-pier', 'David Pascal', 'Roger E. Schulke']",120,Michela Alioto-pier,David Pascal,Roger E. Schulke
"['Michela Alioto-pier', 'David Pascal', 'Roger E. Schulke']",121,Michela Alioto-pier,David Pascal,Roger E. Schulke
"['Michela Alioto-pier', 'David Pascal', 'Roger E. Schulke']",122,Michela Alioto-pier,David Pascal,Roger E. Schulke
"['Michela Alioto-pier', 'David Pascal', 'Roger E. Schulke']",123,Michela Alioto-pier,David Pascal,Roger E. Schulke
"['Michela Alioto-pier', 'David Pascal', 'Roger E. Schulke']",124,Michela Alioto-pier,David Pascal,Roger E. Schulke
"['Michela Alioto-pier', 'David Pascal', 'Roger E. Schulke']",125,Michela Alioto-pier,David Pascal,Roger E. Schulke
"['Michela Alioto-pier', 'David Pascal', 'Steve Braccini']",126,Michela Alioto-pier,David Pascal,Steve Braccini
"['Michela Alioto-pier', 'David Pascal', 'Steve Braccini']",127,Michela Alioto-pier,David Pascal,Steve Braccini
"['Michela Alioto-pier', 'David Pascal', 'Steve Braccini']",128,Michela Alioto-pier,David Pascal,Steve Braccini
"['Michela Alioto-pier', 'David Pascal', 'Steve Braccini']",129,Michela Alioto-pier,David Pascal,Steve Braccini
"['Michela Alioto-pier', 'David Pascal', 'Steve Braccini']",130,Michela Alioto-pier,David Pascal,Steve Braccini
"['Michela Alioto-pier', 'David Pascal', 'Steve Braccini']",131,Michela Alioto-pier,David Pascal,Steve Braccini
"['Michela Alioto-pier', 'David Pascal', 'Steve Braccini']",132,Michela Alioto-pier,David Pascal,Steve Braccini
"['Michela Alioto-pier', 'David Pascal', 'Steve Braccini']",133,Michela Alioto-pier,David Pascal,Steve Braccini
"['Michela Alioto-pier', 'David Pascal', 'Steve Braccini']",134,Michela Alioto-pier,David Pascal,Steve Braccini
"['Michela Alioto-pier', 'David Pascal', 'Steve Braccini']",135,Michela Alioto-pier,David Pascal,Steve Braccini
"['Michela Alioto-pier', 'David Pascal', 'Steve Braccini']",136,Michela Alioto-pier,David Pascal,Steve Braccini
"['Michela Alioto-pier', 'David Pascal', 'Steve Braccini']",137,Michela Alioto-pier,David Pascal,Steve Braccini
"['Michela Alioto-pier', 'David Pascal', 'Steve Braccini']",138,Michela Alioto-pier,David Pascal,Steve Braccini
"['Michela Alioto-pier', 'David Pascal', 'Steve Braccini']",139,Michela Alioto-pier,David Pascal,Steve Braccini
"['Michela Alioto-pier', 'David Pascal', 'Steve Braccini']",140,Michela Alioto-pier,David Pascal,Steve Braccini
"['Michela Alioto-pier', 'David Pascal', 'Steve Braccini']",141,Michela Alioto-pier,David Pascal,Steve Braccini
"['Michela Alioto-pier', 'David Pascal', 'Steve Braccini']",142,Michela Alioto-pier,David Pascal,Steve Braccini
"['Michela Alioto-pier', 'David Pascal', 'Steve Braccini']",143,Michela Alioto-pier,David Pascal,Steve Braccini
"['Michela Alioto-pier', 'David Pascal', 'Steve Braccini']",144,Michela Alioto-pier,David Pascal,Steve Braccini
"['Michela Alioto-pier', 'David Pascal', 'Steve Braccini']",145,Michela Alioto-pier,David Pascal,Steve Braccini
"['Michela Alioto-pier', 'David Pascal', 'Steve Braccini']",146,Michela Alioto-pier,David Pascal,Steve Braccini
"['Michela Alioto-pier', 'David Pascal', 'skipped']",147,Michela Alioto-pier,David Pascal,skipped
"['Michela Alioto-pier', 'David Pascal', 'skipped']",148,Michela Alioto-pier,David Pascal,skipped
"['Michela Alioto-pier', 'David Pascal', 'skipped']",149,Michela Alioto-pier,David Pascal,skipped
"['Michela Alioto-pier', 'David Pascal', 'skipped']",150,Michela Alioto-pier,David Pascal,skipped
"['Michela Alioto-pier', 'David Pascal', 'skipped']",151,Michela Alioto-pier,David Pascal,skipped
"['Michela Alioto-pier', 'David Pascal', 'skipped']",152,Michela Alioto-pier,David Pascal,skipped
"['Michela Alioto-pier', 'David Pascal', 'skipped']",153,Michela Alioto-pier,David Pascal,skipped
"['Michela Alioto-pier', 'David Pascal', 'skipped']",154,Michela Alioto-pier,David Pascal,skipped
"['Michela Alioto-pier', 'David Pascal', 'skipped']",155,Michela Alioto-pier,David Pascal,skipped
"['Michela Alioto-pier', 'David Pascal', 'skipped']",156,Michela Alioto-pier,David Pascal,skipped
"['Michela Alioto-pier', 'David Pascal', 'skipped']",157,Michela Alioto-pier,David Pascal,skipped
"['Michela Alioto-pier', 'David Pascal', 'skipped']",158,Michela Alioto-pier,David Pascal,skipped
"['Michela Alioto-pier', 'David Pascal', 'skipped']",159,Michela Alioto-pier,David Pascal,skipped
"['Michela Alioto-pier', 'Jay R. Shah', 'David Pascal']",160,Michela Alioto-pier,Jay R. Shah,David Pascal
"['Michela Alioto-pier', 'Jay R. Shah', 'David Pascal']",161,Michela Alioto-pier,Jay R. Shah,David Pascal
"['Michela Alioto-pier', 'Jay R. Shah', 'David Pascal']",162,Michela Alioto-pier,Jay R. Shah,David Pascal
"['Michela Alioto-pier', 'Jay R. Shah', 'David Pascal']",163,Michela Alioto-pier,Jay R. Shah,David Pascal
"['Michela Alioto-pier', 'Jay R. Shah', 'David Pascal']",164,Michela Alioto-pier,Jay R. Shah,David Pascal
"['Michela Alioto-pier', 'Jay R. Shah', 'David Pascal']",165,Michela Alioto-pier,Jay R. Shah,David Pascal
"['Michela Alioto-pier', 'Jay R. Shah', 'David Pascal']",166,Michela Alioto-pier,Jay R. Shah,David Pascal
"['Michela Alioto-pier', 'Jay R. Shah', 'Roger E. Schulke']",167,Michela Alioto-pier,Jay R. Shah,Roger E. Schulke
"['Michela Alioto-pier', 'Jay R. Shah', 'Roger E. Schulke']",168,Michela Alioto-pier,Jay R. Shah,Roger E. Schulke
"['Michela Alioto-pier', 'Jay R. Shah', 'Roger E. Schulke']",169,Michela Alioto-pier,Jay R. Shah,Roger E. Schulke
"['Michela Alioto-pier', 'Jay R. Shah', 'Roger E. Schulke']",170,Michela Alioto-pier,Jay R. Shah,Roger E. Schulke
"['Michela Alioto-pier', 'Jay R. Shah', 'Roger E. Schulke']",171,Michela Alioto-pier,Jay R. Shah,Roger E. Schulke
"['Michela Alioto-pier', 'Jay R. Shah', 'Roger E. Schulke']",172,Michela Alioto-pier,Jay R. Shah,Roger E. Schulke
"['Michela Alioto-pier', 'Jay R. Shah', 'Roger E. Schulke']",173,Michela Alioto-pier,Jay R. Shah,Roger E. Schulke
"['Michela Alioto-pier', 'Jay R. Shah', 'Roger E. Schulke']",174,Michela Alioto-pier,Jay R. Shah,Roger E. Schulke
"['Michela Alioto-pier', 'Jay R. Shah', 'Steve Braccini']",175,Michela Alioto-pier,Jay R. Shah,Steve Braccini
"['Michela Alioto-pier', 'Jay R. Shah', 'Steve Braccini']",176,Michela Alioto-pier,Jay R. Shah,Steve Braccini
"['Michela Alioto-pier', 'Jay R. Shah', 'Steve Braccini']",177,Michela Alioto-pier,Jay R. Shah,Steve Braccini
"['Michela Alioto-pier', 'Jay R. Shah', 'Steve Braccini']",178,Michela Alioto-pier,Jay R. Shah,Steve Braccini
"['Michela Alioto-pier', 'Jay R. Shah', 'Steve Braccini']",179,Michela Alioto-pier,Jay R. Shah,Steve Braccini
"['Michela Alioto-pier', 'Jay R. Shah', 'Steve Braccini']",180,Michela Alioto-pier,Jay R. Shah,Steve Braccini
"['Michela Alioto-pier', 'Jay R. Shah', 'Steve Braccini']",181,Michela Alioto-pier,Jay R. Shah,Steve Braccini
"['Michela Alioto-pier', 'Jay R. Shah', 'Steve Braccini']",182,Michela Alioto-pier,Jay R. Shah,Steve Braccini
"['Michela Alioto-pier', 'Jay R. Shah', 'Steve Braccini']",183,Michela Alioto-pier,Jay R. Shah,Steve Braccini
"['Michela Alioto-pier', 'Jay R. Shah', 'skipped']",184,Michela Alioto-pier,Jay R. Shah,skipped
"['Michela Alioto-pier', 'Jay R. Shah', 'skipped']",185,Michela Alioto-pier,Jay R. Shah,skipped
"['Michela Alioto-pier', 'Jay R. Shah', 'skipped']",186,Michela Alioto-pier,Jay R. Shah,skipped
"['Michela Alioto-pier', 'Jay R. Shah', 'skipped']",187,Michela Alioto-pier,Jay R. Shah,skipped
"['Michela Alioto-pier', 'Jay R. Shah', 'skipped']",188,Michela Alioto-pier,Jay R. Shah,skipped
