ballotID,rank1,rank2,rank3
1,Jeremiah Ellison,Raeisha (RA) Williams,Cathy Spann
2,Jeremiah Ellison,Cathy Spann,Blong Yang
3,Cathy Spann,Jeremiah Ellison,Blong Yang
4,Blong Yang,Blong Yang,Blong Yang
5,Blong Yang,Cathy Spann,Jeremiah Ellison
6,Jeremiah Ellison,Raeisha (RA) Williams,Cathy Spann
7,Blong Yang,skipped,skipped
8,Cathy Spann,Jeremiah Ellison,Blong Yang
9,Jeremiah Ellison,Raeisha (RA) Williams,Cathy Spann
10,Jeremiah Ellison,Blong Yang,skipped
11,Jeremiah Ellison,skipped,skipped
12,Blong Yang,Blong Yang,Blong Yang
13,Jeremiah Ellison,Blong Yang,skipped
14,Jeremiah Ellison,Raeisha (RA) Williams,Cathy Spann
15,Jeremiah Ellison,Raeisha (RA) Williams,Blong Yang
16,Blong Yang,skipped,skipped
17,Blong Yang,skipped,skipped
18,Raeisha (RA) Williams,skipped,skipped
19,Cathy Spann,Blong Yang,Jeremiah Ellison
20,skipped,skipped,skipped
21,Jeremiah Ellison,Jeremiah Ellison,Jeremiah Ellison
22,Blong Yang,Jeremiah Ellison,Cathy Spann
23,Blong Yang,skipped,skipped
24,Blong Yang,skipped,skipped
25,Jeremiah Ellison,skipped,skipped
26,Blong Yang,Cathy Spann,Raeisha (RA) Williams
27,Jeremiah Ellison,Blong Yang,Cathy Spann
28,Jeremiah Ellison,Raeisha (RA) Williams,Blong Yang
29,Blong Yang,skipped,skipped
30,Jeremiah Ellison,Raeisha (RA) Williams,Cathy Spann
31,Jeremiah Ellison,skipped,skipped
32,Blong Yang,Jeremiah Ellison,Cathy Spann
33,Jeremiah Ellison,Cathy Spann,Raeisha (RA) Williams
34,Blong Yang,skipped,skipped
35,Blong Yang,skipped,skipped
36,Blong Yang,skipped,skipped
37,Jeremiah Ellison,Raeisha (RA) Williams,skipped
38,Blong Yang,Jeremiah Ellison,skipped
39,Blong Yang,skipped,skipped
40,Jeremiah Ellison,Raeisha (RA) Williams,Cathy Spann
41,Jeremiah Ellison,Raeisha (RA) Williams,Blong Yang
42,Jeremiah Ellison,Raeisha (RA) Williams,skipped
43,Blong Yang,Jeremiah Ellison,Raeisha (RA) Williams
44,Blong Yang,skipped,skipped
45,Jeremiah Ellison,Cathy Spann,Raeisha (RA) Williams
46,Blong Yang,skipped,skipped
47,Jeremiah Ellison,skipped,skipped
48,Jeremiah Ellison,skipped,skipped
49,Blong Yang,skipped,skipped
50,Blong Yang,Jeremiah Ellison,Raeisha (RA) Williams
51,Blong Yang,Jeremiah Ellison,Raeisha (RA) Williams
52,Jeremiah Ellison,Raeisha (RA) Williams,Blong Yang
53,Blong Yang,skipped,skipped
54,Blong Yang,Blong Yang,Blong Yang
55,Blong Yang,Cathy Spann,Jeremiah Ellison
56,Jeremiah Ellison,Blong Yang,skipped
57,Jeremiah Ellison,skipped,skipped
58,Raeisha (RA) Williams,Jeremiah Ellison,Cathy Spann
59,Raeisha (RA) Williams,Raeisha (RA) Williams,Raeisha (RA) Williams
60,Blong Yang,Cathy Spann,Raeisha (RA) Williams
61,Jeremiah Ellison,skipped,skipped
62,Jeremiah Ellison,Blong Yang,skipped
63,skipped,skipped,skipped
64,Jeremiah Ellison,Raeisha (RA) Williams,Blong Yang
65,Jeremiah Ellison,Raeisha (RA) Williams,Blong Yang
66,Jeremiah Ellison,Blong Yang,Raeisha (RA) Williams
67,Blong Yang,skipped,skipped
68,Jeremiah Ellison,skipped,skipped
69,Jeremiah Ellison,Raeisha (RA) Williams,Cathy Spann
70,Jeremiah Ellison,Raeisha (RA) Williams,skipped
71,Jeremiah Ellison,Raeisha (RA) Williams,skipped
72,Jeremiah Ellison,skipped,skipped
73,Cathy Spann,Jeremiah Ellison,Blong Yang
74,Jeremiah Ellison,Jeremiah Ellison,Jeremiah Ellison
75,Jeremiah Ellison,Cathy Spann,Raeisha (RA) Williams
76,Jeremiah Ellison,Raeisha (RA) Williams,Cathy Spann
77,Jeremiah Ellison,Cathy Spann,Raeisha (RA) Williams
78,Blong Yang,Raeisha (RA) Williams,Jeremiah Ellison
79,Blong Yang,writein,writein
80,Blong Yang,skipped,skipped
81,Blong Yang,skipped,skipped
82,Jeremiah Ellison,Blong Yang,Raeisha (RA) Williams
83,Blong Yang,Blong Yang,Blong Yang
84,Blong Yang,Cathy Spann,Raeisha (RA) Williams
85,Blong Yang,Cathy Spann,Raeisha (RA) Williams
86,Jeremiah Ellison,Cathy Spann,Raeisha (RA) Williams
87,Jeremiah Ellison,Raeisha (RA) Williams,Blong Yang
88,Jeremiah Ellison,Cathy Spann,Raeisha (RA) Williams
89,Jeremiah Ellison,Cathy Spann,Raeisha (RA) Williams
90,Blong Yang,skipped,skipped
91,Blong Yang,Jeremiah Ellison,skipped
92,Blong Yang,Jeremiah Ellison,skipped
93,Jeremiah Ellison,Raeisha (RA) Williams,Cathy Spann
94,Jeremiah Ellison,Raeisha (RA) Williams,Blong Yang
95,Blong Yang,skipped,skipped
96,Blong Yang,Jeremiah Ellison,Raeisha (RA) Williams
97,Blong Yang,skipped,skipped
98,Blong Yang,skipped,skipped
99,Raeisha (RA) Williams,Cathy Spann,Blong Yang
100,Blong Yang,Blong Yang,Blong Yang
101,Blong Yang,Cathy Spann,skipped
102,Jeremiah Ellison,Blong Yang,Raeisha (RA) Williams
103,Blong Yang,skipped,skipped
104,Jeremiah Ellison,Cathy Spann,Raeisha (RA) Williams
105,Jeremiah Ellison,Cathy Spann,skipped
106,Jeremiah Ellison,Raeisha (RA) Williams,Blong Yang
107,Jeremiah Ellison,skipped,skipped
108,Jeremiah Ellison,Blong Yang,skipped
109,Cathy Spann,Raeisha (RA) Williams,Jeremiah Ellison
110,Jeremiah Ellison,Raeisha (RA) Williams,skipped
111,Blong Yang,skipped,skipped
112,Blong Yang,Jeremiah Ellison,Raeisha (RA) Williams
113,Blong Yang,Raeisha (RA) Williams,Jeremiah Ellison
114,Blong Yang,Cathy Spann,Raeisha (RA) Williams
115,Blong Yang,Raeisha (RA) Williams,skipped
116,Jeremiah Ellison,Cathy Spann,Raeisha (RA) Williams
117,Raeisha (RA) Williams,Blong Yang,Cathy Spann
118,Jeremiah Ellison,Raeisha (RA) Williams,Cathy Spann
119,Raeisha (RA) Williams,skipped,skipped
120,Jeremiah Ellison,Raeisha (RA) Williams,Blong Yang
121,Jeremiah Ellison,Blong Yang,skipped
122,Jeremiah Ellison,Raeisha (RA) Williams,Blong Yang
123,Raeisha (RA) Williams,Jeremiah Ellison,Blong Yang
124,Raeisha (RA) Williams,Blong Yang,Cathy Spann
125,Jeremiah Ellison,skipped,skipped
126,Blong Yang,Jeremiah Ellison,Raeisha (RA) Williams
127,Blong Yang,Jeremiah Ellison,Raeisha (RA) Williams
128,Jeremiah Ellison,Blong Yang,skipped
129,Cathy Spann,Raeisha (RA) Williams,Jeremiah Ellison
130,Jeremiah Ellison,Raeisha (RA) Williams,Blong Yang
131,Raeisha (RA) Williams,Cathy Spann,Jeremiah Ellison
132,Cathy Spann,Jeremiah Ellison,Raeisha (RA) Williams
133,Blong Yang,Cathy Spann,writein
134,Jeremiah Ellison,skipped,skipped
135,Blong Yang,Jeremiah Ellison,Raeisha (RA) Williams
136,Blong Yang,skipped,skipped
137,Raeisha (RA) Williams,Jeremiah Ellison,skipped
138,Blong Yang,skipped,skipped
139,Blong Yang,Jeremiah Ellison,skipped
140,Jeremiah Ellison,Raeisha (RA) Williams,skipped
141,Jeremiah Ellison,skipped,skipped
142,Blong Yang,Cathy Spann,Jeremiah Ellison
143,Jeremiah Ellison,Raeisha (RA) Williams,Cathy Spann
144,Blong Yang,Raeisha (RA) Williams,Jeremiah Ellison
145,Jeremiah Ellison,Blong Yang,Raeisha (RA) Williams
146,Blong Yang,skipped,skipped
147,Jeremiah Ellison,Blong Yang,skipped
148,Jeremiah Ellison,Blong Yang,skipped
149,Blong Yang,skipped,skipped
150,Blong Yang,Raeisha (RA) Williams,Jeremiah Ellison
151,Blong Yang,Jeremiah Ellison,Cathy Spann
152,Blong Yang,Cathy Spann,Jeremiah Ellison
153,Blong Yang,Blong Yang,Blong Yang
154,Blong Yang,Cathy Spann,Raeisha (RA) Williams
155,Blong Yang,skipped,skipped
156,Blong Yang,skipped,skipped
157,Blong Yang,Cathy Spann,Jeremiah Ellison
158,Blong Yang,Cathy Spann,Raeisha (RA) Williams
159,Blong Yang,Blong Yang,Blong Yang
160,Blong Yang,skipped,skipped
161,Blong Yang,Blong Yang,skipped
162,Blong Yang,skipped,skipped
163,Blong Yang,skipped,skipped
164,Blong Yang,Raeisha (RA) Williams,Jeremiah Ellison
165,Blong Yang,Jeremiah Ellison,skipped
166,Blong Yang,skipped,skipped
167,Cathy Spann,Jeremiah Ellison,Blong Yang
168,Jeremiah Ellison,Blong Yang,skipped
169,Blong Yang,Jeremiah Ellison,Raeisha (RA) Williams
170,Blong Yang,Jeremiah Ellison,Cathy Spann
