ranks,ballotID,rank1,rank2,rank3
"['JOSHUA ARCE', 'JOSHUA ARCE', 'JOSHUA ARCE']",1,JOSHUA ARCE,JOSHUA ARCE,JOSHUA ARCE
"['HILLARY RONEN', 'JOSHUA ARCE', 'MELISSA SAN MIGUEL']",2,HILLARY RONEN,JOSHUA ARCE,MELISSA SAN MIGUEL
"['HILLARY RONEN', 'HILLARY RONEN', 'HILLARY RONEN']",3,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN
"['MELISSA SAN MIGUEL', 'skipped', 'skipped']",4,MELISSA SAN MIGUEL,skipped,skipped
"['JOSHUA ARCE', 'HILLARY RONEN', 'MELISSA SAN MIGUEL']",5,JOSHUA ARCE,HILLARY RONEN,MELISSA SAN MIGUEL
"['HILLARY RONEN', 'JOSHUA ARCE', 'MELISSA SAN MIGUEL']",6,HILLARY RONEN,JOSHUA ARCE,MELISSA SAN MIGUEL
"['JOSHUA ARCE', 'MELISSA SAN MIGUEL', 'HILLARY RONEN']",7,JOSHUA ARCE,MELISSA SAN MIGUEL,HILLARY RONEN
"['HILLARY RONEN', 'HILLARY RONEN', 'HILLARY RONEN']",8,HILLARY RONEN,HILLARY RONEN,HILLARY RONEN
"['HILLARY RONEN', 'MELISSA SAN MIGUEL', 'JOSHUA ARCE']",9,HILLARY RONEN,MELISSA SAN MIGUEL,JOSHUA ARCE
"['JOSHUA ARCE', 'HILLARY RONEN', 'skipped']",10,JOSHUA ARCE,HILLARY RONEN,skipped
"['HILLARY RONEN', 'JOSHUA ARCE', 'MELISSA SAN MIGUEL']",11,HILLARY RONEN,JOSHUA ARCE,MELISSA SAN MIGUEL
"['JOSHUA ARCE', 'MELISSA SAN MIGUEL', 'HILLARY RONEN']",12,JOSHUA ARCE,MELISSA SAN MIGUEL,HILLARY RONEN
"['ISWARI ESPAÑA', 'JOSHUA ARCE', 'skipped']",13,ISWARI ESPAÑA,JOSHUA ARCE,skipped
"['JOSHUA ARCE', 'HILLARY RONEN', 'MELISSA SAN MIGUEL']",14,JOSHUA ARCE,HILLARY RONEN,MELISSA SAN MIGUEL
"['JOSHUA ARCE', 'MELISSA SAN MIGUEL', 'ISWARI ESPAÑA']",15,JOSHUA ARCE,MELISSA SAN MIGUEL,ISWARI ESPAÑA
"['JOSHUA ARCE', 'skipped', 'skipped']",16,JOSHUA ARCE,skipped,skipped
"['MELISSA SAN MIGUEL', 'JOSHUA ARCE', 'skipped']",17,MELISSA SAN MIGUEL,JOSHUA ARCE,skipped
"['HILLARY RONEN', 'JOSHUA ARCE', 'MELISSA SAN MIGUEL']",18,HILLARY RONEN,JOSHUA ARCE,MELISSA SAN MIGUEL
"['JOSHUA ARCE', 'HILLARY RONEN', 'MELISSA SAN MIGUEL']",19,JOSHUA ARCE,HILLARY RONEN,MELISSA SAN MIGUEL
"['JOSHUA ARCE', 'HILLARY RONEN', 'MELISSA SAN MIGUEL']",20,JOSHUA ARCE,HILLARY RONEN,MELISSA SAN MIGUEL
