ranks,ballotID,rank1,rank2,rank3
"['Thomas Alessi', 'writein', 'skipped']",1,Thomas Alessi,writein,skipped
"['Thomas Alessi', 'Mark Fox', 'Geneva Hanvik']",2,Thomas Alessi,Mark Fox,Geneva Hanvik
"['Thomas Alessi', 'Mark Fox', 'Geneva Hanvik']",3,Thomas Alessi,Mark Fox,Geneva Hanvik
"['Thomas Alessi', 'Mark Fox', 'Geneva Hanvik']",4,Thomas Alessi,Mark Fox,Geneva Hanvik
"['Thomas Alessi', 'Mark Fox', 'Geneva Hanvik']",5,Thomas Alessi,Mark Fox,Geneva Hanvik
"['Thomas Alessi', 'Mark Fox', 'Geneva Hanvik']",6,Thomas Alessi,Mark Fox,Geneva Hanvik
"['Thomas Alessi', 'Mark Fox', 'Geneva Hanvik']",7,Thomas Alessi,Mark Fox,Geneva Hanvik
"['Thomas Alessi', 'Mark Fox', 'Geneva Hanvik']",8,Thomas Alessi,Mark Fox,Geneva Hanvik
"['Thomas Alessi', 'Mark Fox', 'writein']",9,Thomas Alessi,Mark Fox,writein
"['Thomas Alessi', 'Mark Fox', 'Larry Ranallo']",10,Thomas Alessi,Mark Fox,Larry Ranallo
"['Thomas Alessi', 'Mark Fox', 'Larry Ranallo']",11,Thomas Alessi,Mark Fox,Larry Ranallo
"['Thomas Alessi', 'Mark Fox', 'Larry Ranallo']",12,Thomas Alessi,Mark Fox,Larry Ranallo
"['Thomas Alessi', 'Mark Fox', 'Larry Ranallo']",13,Thomas Alessi,Mark Fox,Larry Ranallo
"['Thomas Alessi', 'Mark Fox', 'Larry Ranallo']",14,Thomas Alessi,Mark Fox,Larry Ranallo
"['Thomas Alessi', 'Mark Fox', 'Larry Ranallo']",15,Thomas Alessi,Mark Fox,Larry Ranallo
"['Thomas Alessi', 'Mark Fox', 'Larry Ranallo']",16,Thomas Alessi,Mark Fox,Larry Ranallo
"['Thomas Alessi', 'Mark Fox', 'Larry Ranallo']",17,Thomas Alessi,Mark Fox,Larry Ranallo
"['Thomas Alessi', 'Mark Fox', 'Larry Ranallo']",18,Thomas Alessi,Mark Fox,Larry Ranallo
"['Thomas Alessi', 'Mark Fox', 'Larry Ranallo']",19,Thomas Alessi,Mark Fox,Larry Ranallo
"['Thomas Alessi', 'Mark Fox', 'Larry Ranallo']",20,Thomas Alessi,Mark Fox,Larry Ranallo
"['Thomas Alessi', 'Mark Fox', 'Larry Ranallo']",21,Thomas Alessi,Mark Fox,Larry Ranallo
"['Thomas Alessi', 'Mark Fox', 'Larry Ranallo']",22,Thomas Alessi,Mark Fox,Larry Ranallo
"['Thomas Alessi', 'Mark Fox', 'Larry Ranallo']",23,Thomas Alessi,Mark Fox,Larry Ranallo
"['Thomas Alessi', 'Mark Fox', 'Larry Ranallo']",24,Thomas Alessi,Mark Fox,Larry Ranallo
"['Thomas Alessi', 'Mark Fox', 'Larry Ranallo']",25,Thomas Alessi,Mark Fox,Larry Ranallo
"['Thomas Alessi', 'Mark Fox', 'Larry Ranallo']",26,Thomas Alessi,Mark Fox,Larry Ranallo
"['Thomas Alessi', 'Mark Fox', 'Larry Ranallo']",27,Thomas Alessi,Mark Fox,Larry Ranallo
"['Thomas Alessi', 'Mark Fox', 'Larry Ranallo']",28,Thomas Alessi,Mark Fox,Larry Ranallo
"['Thomas Alessi', 'Mark Fox', 'Larry Ranallo']",29,Thomas Alessi,Mark Fox,Larry Ranallo
"['Thomas Alessi', 'Mark Fox', 'Larry Ranallo']",30,Thomas Alessi,Mark Fox,Larry Ranallo
"['Thomas Alessi', 'Mark Fox', 'Larry Ranallo']",31,Thomas Alessi,Mark Fox,Larry Ranallo
"['Thomas Alessi', 'Mark Fox', 'Kevin Reich']",32,Thomas Alessi,Mark Fox,Kevin Reich
"['Thomas Alessi', 'Mark Fox', 'Kevin Reich']",33,Thomas Alessi,Mark Fox,Kevin Reich
"['Thomas Alessi', 'Mark Fox', 'Kevin Reich']",34,Thomas Alessi,Mark Fox,Kevin Reich
"['Thomas Alessi', 'Mark Fox', 'skipped']",35,Thomas Alessi,Mark Fox,skipped
"['Thomas Alessi', 'Mark Fox', 'skipped']",36,Thomas Alessi,Mark Fox,skipped
"['Thomas Alessi', 'Mark Fox', 'skipped']",37,Thomas Alessi,Mark Fox,skipped
"['Thomas Alessi', 'Mark Fox', 'skipped']",38,Thomas Alessi,Mark Fox,skipped
"['Thomas Alessi', 'Mark Fox', 'skipped']",39,Thomas Alessi,Mark Fox,skipped
"['Thomas Alessi', 'Mark Fox', 'skipped']",40,Thomas Alessi,Mark Fox,skipped
"['Thomas Alessi', 'Mark Fox', 'skipped']",41,Thomas Alessi,Mark Fox,skipped
"['Thomas Alessi', 'Mark Fox', 'skipped']",42,Thomas Alessi,Mark Fox,skipped
