ballotID,rank1,rank2,rank3
1,NIKKI FORTUNATO BAS,ABEL GUILLÉN,KENZIE DONTE SMITH
2,skipped,skipped,skipped
3,ABEL GUILLÉN,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH
4,ABEL GUILLÉN,skipped,NIKKI FORTUNATO BAS
5,ABEL GUILLÉN,KENZIE DONTE SMITH,ABEL GUILLÉN
6,NIKKI FORTUNATO BAS,ABEL GUILLÉN,KENZIE DONTE SMITH
7,skipped,skipped,skipped
8,ABEL GUILLÉN,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH
9,ABEL GUILLÉN,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH
10,skipped,skipped,skipped
11,skipped,skipped,skipped
12,ABEL GUILLÉN,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH
13,ABEL GUILLÉN,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH
14,ABEL GUILLÉN,KENZIE DONTE SMITH,NIKKI FORTUNATO BAS
15,skipped,skipped,skipped
16,ABEL GUILLÉN,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH
17,NIKKI FORTUNATO BAS,ABEL GUILLÉN,KENZIE DONTE SMITH
18,KENZIE DONTE SMITH,skipped,skipped
19,ABEL GUILLÉN,ABEL GUILLÉN,ABEL GUILLÉN
20,ABEL GUILLÉN,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH
21,ABEL GUILLÉN,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH
22,ABEL GUILLÉN,skipped,skipped
23,ABEL GUILLÉN,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH
24,skipped,skipped,skipped
25,skipped,skipped,skipped
26,ABEL GUILLÉN,KENZIE DONTE SMITH,NIKKI FORTUNATO BAS
27,ABEL GUILLÉN,skipped,skipped
28,ABEL GUILLÉN,skipped,KENZIE DONTE SMITH
29,ABEL GUILLÉN,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH
30,KENZIE DONTE SMITH,skipped,skipped
31,NIKKI FORTUNATO BAS,ABEL GUILLÉN,skipped
32,NIKKI FORTUNATO BAS,skipped,skipped
33,NIKKI FORTUNATO BAS,skipped,skipped
34,NIKKI FORTUNATO BAS,ABEL GUILLÉN,KENZIE DONTE SMITH
35,KENZIE DONTE SMITH,NIKKI FORTUNATO BAS,ABEL GUILLÉN
36,NIKKI FORTUNATO BAS,KENZIE DONTE SMITH,skipped
37,ABEL GUILLÉN,KENZIE DONTE SMITH,NIKKI FORTUNATO BAS
38,KENZIE DONTE SMITH,ABEL GUILLÉN,KENZIE DONTE SMITH
