ranks,ballotID,rank1,rank2,rank3
"['KIM ALVARENGA', 'AHSHA SAFAI', 'MAGDALENA DE GUZMAN']",1,KIM ALVARENGA,AHSHA SAFAI,MAGDALENA DE GUZMAN
"['AHSHA SAFAI', 'BERTA HERNANDEZ', 'FRANCISCO HERRERA']",2,AHSHA SAFAI,BERTA HERNANDEZ,FRANCISCO HERRERA
"['AHSHA SAFAI', 'skipped', 'skipped']",3,AHSHA SAFAI,skipped,skipped
"['AHSHA SAFAI', 'skipped', 'skipped']",4,AHSHA SAFAI,skipped,skipped
"['BERTA HERNANDEZ', 'BERTA HERNANDEZ', 'BERTA HERNANDEZ']",5,BERTA HERNANDEZ,BERTA HERNANDEZ,BERTA HERNANDEZ
"['AHSHA SAFAI', 'skipped', 'skipped']",6,AHSHA SAFAI,skipped,skipped
"['AHSHA SAFAI', 'KIM ALVARENGA', 'skipped']",7,AHSHA SAFAI,KIM ALVARENGA,skipped
"['AHSHA SAFAI', 'MAGDALENA DE GUZMAN', 'BERTA HERNANDEZ']",8,AHSHA SAFAI,MAGDALENA DE GUZMAN,BERTA HERNANDEZ
"['FRANCISCO HERRERA', 'FRANCISCO HERRERA', 'KIM ALVARENGA']",9,FRANCISCO HERRERA,FRANCISCO HERRERA,KIM ALVARENGA
"['KIM ALVARENGA', 'KIM ALVARENGA', 'KIM ALVARENGA']",10,KIM ALVARENGA,KIM ALVARENGA,KIM ALVARENGA
"['AHSHA SAFAI', 'KIM ALVARENGA', 'MAGDALENA DE GUZMAN']",11,AHSHA SAFAI,KIM ALVARENGA,MAGDALENA DE GUZMAN
"['KIM ALVARENGA', 'KIM ALVARENGA', 'AHSHA SAFAI']",12,KIM ALVARENGA,KIM ALVARENGA,AHSHA SAFAI
"['AHSHA SAFAI', 'BERTA HERNANDEZ', 'FRANCISCO HERRERA']",13,AHSHA SAFAI,BERTA HERNANDEZ,FRANCISCO HERRERA
"['MAGDALENA DE GUZMAN', 'FRANCISCO HERRERA', 'AHSHA SAFAI']",14,MAGDALENA DE GUZMAN,FRANCISCO HERRERA,AHSHA SAFAI
"['KIM ALVARENGA', 'skipped', 'skipped']",15,KIM ALVARENGA,skipped,skipped
"['KIM ALVARENGA', 'BERTA HERNANDEZ', 'FRANCISCO HERRERA']",16,KIM ALVARENGA,BERTA HERNANDEZ,FRANCISCO HERRERA
"['FRANCISCO HERRERA', 'BERTA HERNANDEZ', 'MAGDALENA DE GUZMAN']",17,FRANCISCO HERRERA,BERTA HERNANDEZ,MAGDALENA DE GUZMAN
"['KIM ALVARENGA', 'FRANCISCO HERRERA', 'AHSHA SAFAI']",18,KIM ALVARENGA,FRANCISCO HERRERA,AHSHA SAFAI
"['AHSHA SAFAI', 'FRANCISCO HERRERA', 'KIM ALVARENGA']",19,AHSHA SAFAI,FRANCISCO HERRERA,KIM ALVARENGA
"['MAGDALENA DE GUZMAN', 'FRANCISCO HERRERA', 'BERTA HERNANDEZ']",20,MAGDALENA DE GUZMAN,FRANCISCO HERRERA,BERTA HERNANDEZ
"['FRANCISCO HERRERA', 'KIM ALVARENGA', 'AHSHA SAFAI']",21,FRANCISCO HERRERA,KIM ALVARENGA,AHSHA SAFAI
"['KIM ALVARENGA', 'skipped', 'skipped']",22,KIM ALVARENGA,skipped,skipped
"['KIM ALVARENGA', 'skipped', 'skipped']",23,KIM ALVARENGA,skipped,skipped
"['FRANCISCO HERRERA', 'MAGDALENA DE GUZMAN', 'BERTA HERNANDEZ']",24,FRANCISCO HERRERA,MAGDALENA DE GUZMAN,BERTA HERNANDEZ
"['AHSHA SAFAI', 'BERTA HERNANDEZ', 'FRANCISCO HERRERA']",25,AHSHA SAFAI,BERTA HERNANDEZ,FRANCISCO HERRERA
"['AHSHA SAFAI', 'AHSHA SAFAI', 'AHSHA SAFAI']",26,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI
"['AHSHA SAFAI', 'skipped', 'skipped']",27,AHSHA SAFAI,skipped,skipped
"['MAGDALENA DE GUZMAN', 'BERTA HERNANDEZ', 'KIM ALVARENGA']",28,MAGDALENA DE GUZMAN,BERTA HERNANDEZ,KIM ALVARENGA
"['MAGDALENA DE GUZMAN', 'BERTA HERNANDEZ', 'FRANCISCO HERRERA']",29,MAGDALENA DE GUZMAN,BERTA HERNANDEZ,FRANCISCO HERRERA
"['KIM ALVARENGA', 'skipped', 'skipped']",30,KIM ALVARENGA,skipped,skipped
"['BERTA HERNANDEZ', 'FRANCISCO HERRERA', 'MAGDALENA DE GUZMAN']",31,BERTA HERNANDEZ,FRANCISCO HERRERA,MAGDALENA DE GUZMAN
"['AHSHA SAFAI', 'AHSHA SAFAI', 'AHSHA SAFAI']",32,AHSHA SAFAI,AHSHA SAFAI,AHSHA SAFAI
"['KIM ALVARENGA', 'AHSHA SAFAI', 'skipped']",33,KIM ALVARENGA,AHSHA SAFAI,skipped
"['FRANCISCO HERRERA', 'AHSHA SAFAI', 'BERTA HERNANDEZ']",34,FRANCISCO HERRERA,AHSHA SAFAI,BERTA HERNANDEZ
"['FRANCISCO HERRERA', 'FRANCISCO HERRERA', 'FRANCISCO HERRERA']",35,FRANCISCO HERRERA,FRANCISCO HERRERA,FRANCISCO HERRERA
"['MAGDALENA DE GUZMAN', 'AHSHA SAFAI', 'KIM ALVARENGA']",36,MAGDALENA DE GUZMAN,AHSHA SAFAI,KIM ALVARENGA
"['MAGDALENA DE GUZMAN', 'KIM ALVARENGA', 'AHSHA SAFAI']",37,MAGDALENA DE GUZMAN,KIM ALVARENGA,AHSHA SAFAI
"['BERTA HERNANDEZ', 'MAGDALENA DE GUZMAN', 'KIM ALVARENGA']",38,BERTA HERNANDEZ,MAGDALENA DE GUZMAN,KIM ALVARENGA
"['AHSHA SAFAI', 'KIM ALVARENGA', 'MAGDALENA DE GUZMAN']",39,AHSHA SAFAI,KIM ALVARENGA,MAGDALENA DE GUZMAN
"['AHSHA SAFAI', 'KIM ALVARENGA', 'BERTA HERNANDEZ']",40,AHSHA SAFAI,KIM ALVARENGA,BERTA HERNANDEZ
"['AHSHA SAFAI', 'KIM ALVARENGA', 'skipped']",41,AHSHA SAFAI,KIM ALVARENGA,skipped
"['KIM ALVARENGA', 'AHSHA SAFAI', 'KIM ALVARENGA']",42,KIM ALVARENGA,AHSHA SAFAI,KIM ALVARENGA
"['MAGDALENA DE GUZMAN', 'skipped', 'skipped']",43,MAGDALENA DE GUZMAN,skipped,skipped
"['FRANCISCO HERRERA', 'skipped', 'skipped']",44,FRANCISCO HERRERA,skipped,skipped
"['FRANCISCO HERRERA', 'KIM ALVARENGA', 'BERTA HERNANDEZ']",45,FRANCISCO HERRERA,KIM ALVARENGA,BERTA HERNANDEZ
"['KIM ALVARENGA', 'AHSHA SAFAI', 'FRANCISCO HERRERA']",46,KIM ALVARENGA,AHSHA SAFAI,FRANCISCO HERRERA
"['AHSHA SAFAI', 'KIM ALVARENGA', 'MAGDALENA DE GUZMAN']",47,AHSHA SAFAI,KIM ALVARENGA,MAGDALENA DE GUZMAN
"['AHSHA SAFAI', 'skipped', 'skipped']",48,AHSHA SAFAI,skipped,skipped
"['AHSHA SAFAI', 'skipped', 'skipped']",49,AHSHA SAFAI,skipped,skipped
"['MAGDALENA DE GUZMAN', 'KIM ALVARENGA', 'BERTA HERNANDEZ']",50,MAGDALENA DE GUZMAN,KIM ALVARENGA,BERTA HERNANDEZ
"['KIM ALVARENGA', 'AHSHA SAFAI', 'skipped']",51,KIM ALVARENGA,AHSHA SAFAI,skipped
"['MAGDALENA DE GUZMAN', 'BERTA HERNANDEZ', 'FRANCISCO HERRERA']",52,MAGDALENA DE GUZMAN,BERTA HERNANDEZ,FRANCISCO HERRERA
"['KIM ALVARENGA', 'skipped', 'skipped']",53,KIM ALVARENGA,skipped,skipped
"['FRANCISCO HERRERA', 'AHSHA SAFAI', 'KIM ALVARENGA']",54,FRANCISCO HERRERA,AHSHA SAFAI,KIM ALVARENGA
"['AHSHA SAFAI', 'KIM ALVARENGA', 'FRANCISCO HERRERA']",55,AHSHA SAFAI,KIM ALVARENGA,FRANCISCO HERRERA
"['AHSHA SAFAI', 'skipped', 'skipped']",56,AHSHA SAFAI,skipped,skipped
"['AHSHA SAFAI', 'FRANCISCO HERRERA', 'FRANCISCO HERRERA']",57,AHSHA SAFAI,FRANCISCO HERRERA,FRANCISCO HERRERA
"['AHSHA SAFAI', 'KIM ALVARENGA', 'FRANCISCO HERRERA']",58,AHSHA SAFAI,KIM ALVARENGA,FRANCISCO HERRERA
"['FRANCISCO HERRERA', 'MAGDALENA DE GUZMAN', 'BERTA HERNANDEZ']",59,FRANCISCO HERRERA,MAGDALENA DE GUZMAN,BERTA HERNANDEZ
"['KIM ALVARENGA', 'skipped', 'skipped']",60,KIM ALVARENGA,skipped,skipped
"['KIM ALVARENGA', 'skipped', 'skipped']",61,KIM ALVARENGA,skipped,skipped
"['KIM ALVARENGA', 'AHSHA SAFAI', 'BERTA HERNANDEZ']",62,KIM ALVARENGA,AHSHA SAFAI,BERTA HERNANDEZ
"['KIM ALVARENGA', 'AHSHA SAFAI', 'MAGDALENA DE GUZMAN']",63,KIM ALVARENGA,AHSHA SAFAI,MAGDALENA DE GUZMAN
"['AHSHA SAFAI', 'KIM ALVARENGA', 'FRANCISCO HERRERA']",64,AHSHA SAFAI,KIM ALVARENGA,FRANCISCO HERRERA
"['KIM ALVARENGA', 'KIM ALVARENGA', 'KIM ALVARENGA']",65,KIM ALVARENGA,KIM ALVARENGA,KIM ALVARENGA
"['AHSHA SAFAI', 'skipped', 'skipped']",66,AHSHA SAFAI,skipped,skipped
