ballotID,rank1,rank2,rank3
1,ANN-MARIE HOGAN,skipped,skipped
2,ANN-MARIE HOGAN,skipped,skipped
3,ANN-MARIE HOGAN,skipped,skipped
4,ANN-MARIE HOGAN,skipped,skipped
5,ANN-MARIE HOGAN,skipped,skipped
6,ANN-MARIE HOGAN,skipped,skipped
7,ANN-MARIE HOGAN,skipped,skipped
8,ANN-MARIE HOGAN,skipped,skipped
9,ANN-MARIE HOGAN,skipped,skipped
10,ANN-MARIE HOGAN,skipped,skipped
11,ANN-MARIE HOGAN,skipped,skipped
12,ANN-MARIE HOGAN,skipped,skipped
13,ANN-MARIE HOGAN,skipped,skipped
14,ANN-MARIE HOGAN,skipped,skipped
15,ANN-MARIE HOGAN,skipped,skipped
16,ANN-MARIE HOGAN,skipped,skipped
17,ANN-MARIE HOGAN,skipped,skipped
18,ANN-MARIE HOGAN,skipped,skipped
19,ANN-MARIE HOGAN,skipped,skipped
20,ANN-MARIE HOGAN,skipped,skipped
21,ANN-MARIE HOGAN,skipped,skipped
22,ANN-MARIE HOGAN,skipped,skipped
23,ANN-MARIE HOGAN,skipped,skipped
24,ANN-MARIE HOGAN,skipped,skipped
25,ANN-MARIE HOGAN,skipped,skipped
26,ANN-MARIE HOGAN,skipped,skipped
27,ANN-MARIE HOGAN,skipped,skipped
28,ANN-MARIE HOGAN,skipped,skipped
29,ANN-MARIE HOGAN,skipped,skipped
30,ANN-MARIE HOGAN,skipped,skipped
31,ANN-MARIE HOGAN,skipped,skipped
32,ANN-MARIE HOGAN,skipped,skipped
33,ANN-MARIE HOGAN,skipped,skipped
34,ANN-MARIE HOGAN,skipped,skipped
35,ANN-MARIE HOGAN,skipped,skipped
36,ANN-MARIE HOGAN,skipped,skipped
37,ANN-MARIE HOGAN,skipped,skipped
38,ANN-MARIE HOGAN,skipped,skipped
39,ANN-MARIE HOGAN,skipped,skipped
40,ANN-MARIE HOGAN,skipped,skipped
41,ANN-MARIE HOGAN,skipped,skipped
42,ANN-MARIE HOGAN,skipped,skipped
43,ANN-MARIE HOGAN,skipped,skipped
44,ANN-MARIE HOGAN,skipped,skipped
45,ANN-MARIE HOGAN,skipped,skipped
46,ANN-MARIE HOGAN,skipped,skipped
47,ANN-MARIE HOGAN,skipped,skipped
48,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
49,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
50,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
51,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
52,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
53,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
54,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
55,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
56,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
57,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
58,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
59,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
60,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
61,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
62,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
63,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
64,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
65,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
66,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
67,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
68,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
69,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
70,skipped,skipped,skipped
71,skipped,skipped,skipped
72,skipped,skipped,skipped
73,skipped,skipped,skipped
74,skipped,skipped,skipped
75,skipped,skipped,skipped
76,skipped,skipped,skipped
77,skipped,skipped,skipped
78,skipped,skipped,skipped
79,skipped,skipped,skipped
80,skipped,skipped,skipped
81,skipped,skipped,skipped
82,skipped,skipped,skipped
83,skipped,skipped,skipped
84,skipped,skipped,skipped
85,skipped,skipped,skipped
86,skipped,skipped,skipped
87,skipped,skipped,skipped
88,skipped,skipped,skipped
89,skipped,skipped,skipped
90,skipped,skipped,skipped
91,skipped,skipped,skipped
92,skipped,skipped,skipped
93,skipped,skipped,skipped
94,skipped,skipped,skipped
95,skipped,skipped,skipped
96,skipped,skipped,skipped
97,skipped,skipped,skipped
98,skipped,skipped,skipped
99,skipped,skipped,skipped
100,skipped,skipped,skipped
101,skipped,skipped,skipped
102,skipped,skipped,skipped
103,skipped,skipped,skipped
104,skipped,skipped,skipped
105,skipped,skipped,skipped
106,skipped,skipped,skipped
107,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
108,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
109,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
110,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
111,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
112,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
113,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
114,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
115,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
116,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
117,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
118,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
119,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
120,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
121,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
122,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
123,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
124,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
125,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
126,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
127,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
128,ANN-MARIE HOGAN,ANN-MARIE HOGAN,ANN-MARIE HOGAN
