ballotID,rank1,rank2,rank3
1,CHRISTINE JOHNSON,SONJA TRAUSS,skipped
2,MATT HANEY,SONJA TRAUSS,CHRISTINE JOHNSON
3,CHRISTINE JOHNSON,MATT HANEY,SONJA TRAUSS
4,MATT HANEY,skipped,skipped
5,CHRISTINE JOHNSON,MATT HANEY,SONJA TRAUSS
6,MATT HANEY,MATT HANEY,MATT HANEY
7,CHRISTINE JOHNSON,skipped,skipped
8,MATT HANEY,skipped,skipped
9,MATT HANEY,MATT HANEY,MATT HANEY
10,MATT HANEY,MATT HANEY,MATT HANEY
11,MATT HANEY,SONJA TRAUSS,CHRISTINE JOHNSON
12,SONJA TRAUSS,SONJA TRAUSS,SONJA TRAUSS
13,CHRISTINE JOHNSON,MATT HANEY,SONJA TRAUSS
14,SONJA TRAUSS,MATT HANEY,CHRISTINE JOHNSON
15,SONJA TRAUSS,CHRISTINE JOHNSON,skipped
16,MATT HANEY,SONJA TRAUSS,MATT HANEY
17,SONJA TRAUSS,CHRISTINE JOHNSON,skipped
18,SONJA TRAUSS,skipped,skipped
19,SONJA TRAUSS,CHRISTINE JOHNSON,SONJA TRAUSS
20,CHRISTINE JOHNSON,SONJA TRAUSS,MATT HANEY
21,MATT HANEY,SONJA TRAUSS,CHRISTINE JOHNSON
22,SONJA TRAUSS,SONJA TRAUSS,SONJA TRAUSS
23,SONJA TRAUSS,MATT HANEY,CHRISTINE JOHNSON
24,CHRISTINE JOHNSON,MATT HANEY,CHRISTINE JOHNSON
25,MATT HANEY,CHRISTINE JOHNSON,skipped
26,MATT HANEY,MATT HANEY,MATT HANEY
27,MATT HANEY,MATT HANEY,MATT HANEY
28,MATT HANEY,SONJA TRAUSS,CHRISTINE JOHNSON
29,CHRISTINE JOHNSON,CHRISTINE JOHNSON,CHRISTINE JOHNSON
30,MATT HANEY,skipped,skipped
31,MATT HANEY,MATT HANEY,CHRISTINE JOHNSON
32,SONJA TRAUSS,SONJA TRAUSS,SONJA TRAUSS
33,CHRISTINE JOHNSON,SONJA TRAUSS,MATT HANEY
34,CHRISTINE JOHNSON,MATT HANEY,SONJA TRAUSS
35,SONJA TRAUSS,CHRISTINE JOHNSON,skipped
36,CHRISTINE JOHNSON,MATT HANEY,SONJA TRAUSS
37,MATT HANEY,skipped,skipped
38,MATT HANEY,CHRISTINE JOHNSON,SONJA TRAUSS
39,SONJA TRAUSS,CHRISTINE JOHNSON,MATT HANEY
40,CHRISTINE JOHNSON,SONJA TRAUSS,skipped
41,CHRISTINE JOHNSON,CHRISTINE JOHNSON,CHRISTINE JOHNSON
42,MATT HANEY,CHRISTINE JOHNSON,skipped
43,CHRISTINE JOHNSON,MATT HANEY,SONJA TRAUSS
44,MATT HANEY,SONJA TRAUSS,CHRISTINE JOHNSON
45,MATT HANEY,SONJA TRAUSS,skipped
46,MATT HANEY,SONJA TRAUSS,CHRISTINE JOHNSON
47,MATT HANEY,CHRISTINE JOHNSON,SONJA TRAUSS
48,MATT HANEY,skipped,skipped
49,MATT HANEY,skipped,skipped
50,CHRISTINE JOHNSON,SONJA TRAUSS,MATT HANEY
51,MATT HANEY,CHRISTINE JOHNSON,skipped
52,SONJA TRAUSS,SONJA TRAUSS,SONJA TRAUSS
53,MATT HANEY,SONJA TRAUSS,skipped
