ballotID,rank1,rank2,rank3
1,DAN KALB,skipped,skipped
2,DAN KALB,skipped,skipped
3,DAN KALB,DAN KALB,skipped
4,DAN KALB,skipped,skipped
5,DAN KALB,skipped,skipped
6,DAN KALB,DAN KALB,skipped
7,DAN KALB,KEVIN M. CORBETT,skipped
8,KEVIN M. CORBETT,DAN KALB,KEVIN M. CORBETT
9,DAN KALB,KEVIN M. CORBETT,skipped
10,DAN KALB,skipped,skipped
11,DAN KALB,KEVIN M. CORBETT,DAN KALB
12,DAN KALB,skipped,skipped
13,DAN KALB,DAN KALB,DAN KALB
14,DAN KALB,KEVIN M. CORBETT,skipped
15,DAN KALB,KEVIN M. CORBETT,skipped
16,skipped,DAN KALB,skipped
17,skipped,skipped,KEVIN M. CORBETT
18,DAN KALB,skipped,skipped
19,DAN KALB,skipped,skipped
20,skipped,skipped,skipped
21,KEVIN M. CORBETT,KEVIN M. CORBETT,KEVIN M. CORBETT
22,DAN KALB,DAN KALB,KEVIN M. CORBETT
23,KEVIN M. CORBETT,KEVIN M. CORBETT,DAN KALB
24,skipped,skipped,skipped
25,DAN KALB,KEVIN M. CORBETT,skipped
26,KEVIN M. CORBETT,skipped,skipped
27,DAN KALB,KEVIN M. CORBETT,skipped
28,DAN KALB,KEVIN M. CORBETT,skipped
29,DAN KALB,skipped,skipped
30,DAN KALB,skipped,skipped
31,KEVIN M. CORBETT,skipped,skipped
32,DAN KALB,skipped,skipped
33,DAN KALB,KEVIN M. CORBETT,skipped
34,skipped,skipped,KEVIN M. CORBETT
35,DAN KALB,KEVIN M. CORBETT,skipped
36,DAN KALB,DAN KALB,DAN KALB
37,DAN KALB,skipped,skipped
38,DAN KALB,DAN KALB,DAN KALB
39,DAN KALB,skipped,skipped
40,DAN KALB,KEVIN M. CORBETT,skipped
41,DAN KALB,DAN KALB,DAN KALB
42,skipped,skipped,skipped
43,DAN KALB,KEVIN M. CORBETT,skipped
44,DAN KALB,DAN KALB,DAN KALB
45,DAN KALB,skipped,skipped
46,DAN KALB,DAN KALB,DAN KALB
47,DAN KALB,skipped,skipped
48,DAN KALB,skipped,skipped
49,KEVIN M. CORBETT,KEVIN M. CORBETT,KEVIN M. CORBETT
50,DAN KALB,DAN KALB,DAN KALB
51,DAN KALB,DAN KALB,DAN KALB
52,DAN KALB,skipped,skipped
53,DAN KALB,DAN KALB,DAN KALB
54,DAN KALB,DAN KALB,DAN KALB
55,skipped,skipped,skipped
56,DAN KALB,KEVIN M. CORBETT,skipped
57,DAN KALB,DAN KALB,DAN KALB
58,KEVIN M. CORBETT,KEVIN M. CORBETT,KEVIN M. CORBETT
59,DAN KALB,skipped,skipped
60,skipped,skipped,skipped
61,DAN KALB,skipped,skipped
62,DAN KALB,skipped,skipped
63,DAN KALB,skipped,skipped
64,DAN KALB,skipped,skipped
65,DAN KALB,KEVIN M. CORBETT,DAN KALB
66,DAN KALB,KEVIN M. CORBETT,skipped
67,DAN KALB,DAN KALB,DAN KALB
68,DAN KALB,skipped,KEVIN M. CORBETT
69,DAN KALB,DAN KALB,DAN KALB
70,DAN KALB,skipped,skipped
71,DAN KALB,skipped,skipped
72,skipped,DAN KALB,skipped
73,DAN KALB,skipped,skipped
74,DAN KALB,KEVIN M. CORBETT,DAN KALB
75,DAN KALB,DAN KALB,DAN KALB
76,DAN KALB,skipped,skipped
77,DAN KALB,skipped,skipped
78,DAN KALB,KEVIN M. CORBETT,skipped
79,DAN KALB,KEVIN M. CORBETT,skipped
80,KEVIN M. CORBETT,DAN KALB,skipped
81,DAN KALB,DAN KALB,DAN KALB
82,KEVIN M. CORBETT,KEVIN M. CORBETT,KEVIN M. CORBETT
83,DAN KALB,skipped,skipped
84,DAN KALB,skipped,skipped
85,DAN KALB,KEVIN M. CORBETT,DAN KALB
86,skipped,skipped,skipped
87,DAN KALB,skipped,skipped
88,DAN KALB,skipped,skipped
89,DAN KALB,DAN KALB,DAN KALB
90,DAN KALB,skipped,skipped
91,DAN KALB,KEVIN M. CORBETT,skipped
92,KEVIN M. CORBETT,DAN KALB,KEVIN M. CORBETT
93,DAN KALB,KEVIN M. CORBETT,skipped
94,DAN KALB,DAN KALB,DAN KALB
95,DAN KALB,DAN KALB,DAN KALB
96,skipped,skipped,skipped
97,DAN KALB,skipped,skipped
98,skipped,skipped,skipped
99,DAN KALB,skipped,skipped
100,KEVIN M. CORBETT,skipped,skipped
101,DAN KALB,skipped,skipped
102,DAN KALB,DAN KALB,skipped
103,DAN KALB,KEVIN M. CORBETT,skipped
104,DAN KALB,KEVIN M. CORBETT,skipped
105,DAN KALB,KEVIN M. CORBETT,skipped
106,DAN KALB,skipped,skipped
107,DAN KALB,skipped,skipped
108,DAN KALB,skipped,DAN KALB
109,DAN KALB,KEVIN M. CORBETT,skipped
110,DAN KALB,DAN KALB,skipped
111,DAN KALB,KEVIN M. CORBETT,skipped
112,DAN KALB,KEVIN M. CORBETT,skipped
113,DAN KALB,DAN KALB,DAN KALB
114,DAN KALB,KEVIN M. CORBETT,skipped
115,KEVIN M. CORBETT,DAN KALB,skipped
116,KEVIN M. CORBETT,KEVIN M. CORBETT,KEVIN M. CORBETT
117,DAN KALB,skipped,skipped
118,KEVIN M. CORBETT,skipped,skipped
119,DAN KALB,skipped,skipped
120,DAN KALB,skipped,skipped
121,skipped,skipped,skipped
122,DAN KALB,skipped,skipped
123,DAN KALB,KEVIN M. CORBETT,skipped
124,DAN KALB,KEVIN M. CORBETT,DAN KALB
125,DAN KALB,KEVIN M. CORBETT,skipped
126,DAN KALB,skipped,skipped
127,DAN KALB,DAN KALB,KEVIN M. CORBETT
128,DAN KALB,KEVIN M. CORBETT,skipped
129,DAN KALB,skipped,skipped
130,DAN KALB,KEVIN M. CORBETT,skipped
131,DAN KALB,KEVIN M. CORBETT,skipped
132,DAN KALB,DAN KALB,DAN KALB
133,DAN KALB,skipped,skipped
134,DAN KALB,skipped,skipped
135,DAN KALB,KEVIN M. CORBETT,skipped
136,DAN KALB,skipped,skipped
137,KEVIN M. CORBETT,DAN KALB,skipped
138,DAN KALB,skipped,skipped
139,DAN KALB,skipped,KEVIN M. CORBETT
140,KEVIN M. CORBETT,DAN KALB,KEVIN M. CORBETT
141,DAN KALB,DAN KALB,DAN KALB
142,KEVIN M. CORBETT,KEVIN M. CORBETT,KEVIN M. CORBETT
143,DAN KALB,skipped,skipped
144,DAN KALB,DAN KALB,KEVIN M. CORBETT
145,DAN KALB,skipped,skipped
146,DAN KALB,DAN KALB,DAN KALB
147,DAN KALB,KEVIN M. CORBETT,skipped
148,DAN KALB,skipped,skipped
149,DAN KALB,DAN KALB,DAN KALB
150,DAN KALB,DAN KALB,skipped
151,KEVIN M. CORBETT,DAN KALB,KEVIN M. CORBETT
152,DAN KALB,skipped,skipped
153,DAN KALB,skipped,skipped
154,DAN KALB,skipped,skipped
155,KEVIN M. CORBETT,DAN KALB,KEVIN M. CORBETT
156,DAN KALB,skipped,skipped
157,DAN KALB,KEVIN M. CORBETT,KEVIN M. CORBETT
158,DAN KALB,DAN KALB,DAN KALB
159,DAN KALB,skipped,skipped
160,skipped,skipped,skipped
161,DAN KALB,KEVIN M. CORBETT,skipped
162,DAN KALB,KEVIN M. CORBETT,skipped
163,DAN KALB,skipped,skipped
164,DAN KALB,DAN KALB,DAN KALB
165,skipped,skipped,skipped
166,DAN KALB,skipped,skipped
167,KEVIN M. CORBETT,skipped,skipped
168,skipped,skipped,skipped
169,KEVIN M. CORBETT,DAN KALB,skipped
170,DAN KALB,KEVIN M. CORBETT,skipped
171,DAN KALB,skipped,skipped
172,DAN KALB,KEVIN M. CORBETT,skipped
173,KEVIN M. CORBETT,DAN KALB,KEVIN M. CORBETT
174,DAN KALB,DAN KALB,KEVIN M. CORBETT
175,DAN KALB,DAN KALB,DAN KALB
176,KEVIN M. CORBETT,DAN KALB,skipped
177,DAN KALB,DAN KALB,skipped
178,DAN KALB,KEVIN M. CORBETT,skipped
179,skipped,skipped,skipped
180,DAN KALB,KEVIN M. CORBETT,skipped
181,DAN KALB,KEVIN M. CORBETT,skipped
182,DAN KALB,KEVIN M. CORBETT,skipped
183,DAN KALB,skipped,skipped
184,DAN KALB,skipped,skipped
185,DAN KALB,skipped,skipped
186,DAN KALB,DAN KALB,DAN KALB
187,DAN KALB,skipped,skipped
188,DAN KALB,KEVIN M. CORBETT,skipped
189,DAN KALB,DAN KALB,skipped
190,DAN KALB,skipped,skipped
191,DAN KALB,skipped,skipped
192,DAN KALB,KEVIN M. CORBETT,skipped
193,DAN KALB,skipped,skipped
194,skipped,skipped,skipped
195,KEVIN M. CORBETT,DAN KALB,KEVIN M. CORBETT
196,DAN KALB,skipped,skipped
197,DAN KALB,KEVIN M. CORBETT,skipped
198,DAN KALB,skipped,skipped
199,DAN KALB,skipped,skipped
200,skipped,skipped,skipped
201,DAN KALB,KEVIN M. CORBETT,skipped
202,DAN KALB,KEVIN M. CORBETT,skipped
203,DAN KALB,skipped,skipped
204,DAN KALB,DAN KALB,DAN KALB
205,KEVIN M. CORBETT,KEVIN M. CORBETT,KEVIN M. CORBETT
206,KEVIN M. CORBETT,KEVIN M. CORBETT,KEVIN M. CORBETT
207,skipped,skipped,skipped
208,DAN KALB,skipped,skipped
209,DAN KALB,skipped,skipped
210,KEVIN M. CORBETT,DAN KALB,KEVIN M. CORBETT
211,DAN KALB,KEVIN M. CORBETT,DAN KALB
212,DAN KALB,KEVIN M. CORBETT,skipped
213,DAN KALB,skipped,skipped
214,DAN KALB,skipped,skipped
215,DAN KALB,skipped,skipped
216,DAN KALB,KEVIN M. CORBETT,skipped
217,DAN KALB,KEVIN M. CORBETT,KEVIN M. CORBETT
218,DAN KALB,KEVIN M. CORBETT,skipped
219,skipped,skipped,skipped
220,KEVIN M. CORBETT,DAN KALB,skipped
221,KEVIN M. CORBETT,skipped,skipped
222,KEVIN M. CORBETT,skipped,skipped
223,DAN KALB,skipped,skipped
224,DAN KALB,KEVIN M. CORBETT,DAN KALB
225,KEVIN M. CORBETT,DAN KALB,DAN KALB
226,skipped,skipped,skipped
227,DAN KALB,skipped,skipped
228,DAN KALB,KEVIN M. CORBETT,skipped
229,KEVIN M. CORBETT,skipped,skipped
230,KEVIN M. CORBETT,skipped,skipped
231,KEVIN M. CORBETT,DAN KALB,DAN KALB
232,DAN KALB,KEVIN M. CORBETT,skipped
233,DAN KALB,DAN KALB,KEVIN M. CORBETT
234,skipped,skipped,skipped
235,DAN KALB,skipped,skipped
236,DAN KALB,DAN KALB,skipped
237,skipped,skipped,skipped
238,DAN KALB,skipped,skipped
239,KEVIN M. CORBETT,KEVIN M. CORBETT,KEVIN M. CORBETT
240,DAN KALB,DAN KALB,DAN KALB
241,DAN KALB,skipped,skipped
242,DAN KALB,skipped,skipped
243,KEVIN M. CORBETT,skipped,skipped
244,DAN KALB,DAN KALB,DAN KALB
245,DAN KALB,skipped,skipped
246,DAN KALB,skipped,skipped
247,DAN KALB,skipped,skipped
248,KEVIN M. CORBETT,skipped,skipped
249,DAN KALB,skipped,skipped
250,KEVIN M. CORBETT,skipped,skipped
251,DAN KALB,DAN KALB,DAN KALB
252,DAN KALB,KEVIN M. CORBETT,skipped
253,DAN KALB,KEVIN M. CORBETT,skipped
254,DAN KALB,DAN KALB,KEVIN M. CORBETT
255,DAN KALB,KEVIN M. CORBETT,skipped
256,KEVIN M. CORBETT,KEVIN M. CORBETT,KEVIN M. CORBETT
257,DAN KALB,KEVIN M. CORBETT,DAN KALB
258,DAN KALB,KEVIN M. CORBETT,DAN KALB
259,DAN KALB,skipped,skipped
260,DAN KALB,skipped,skipped
261,skipped,skipped,skipped
262,DAN KALB,DAN KALB,DAN KALB
263,DAN KALB,skipped,skipped
264,DAN KALB,skipped,skipped
265,KEVIN M. CORBETT,KEVIN M. CORBETT,KEVIN M. CORBETT
266,KEVIN M. CORBETT,DAN KALB,DAN KALB
267,DAN KALB,skipped,skipped
268,KEVIN M. CORBETT,DAN KALB,KEVIN M. CORBETT
269,DAN KALB,KEVIN M. CORBETT,skipped
270,DAN KALB,KEVIN M. CORBETT,DAN KALB
271,DAN KALB,KEVIN M. CORBETT,skipped
272,DAN KALB,DAN KALB,DAN KALB
273,skipped,skipped,skipped
274,KEVIN M. CORBETT,DAN KALB,DAN KALB
275,DAN KALB,DAN KALB,DAN KALB
276,KEVIN M. CORBETT,KEVIN M. CORBETT,KEVIN M. CORBETT
277,KEVIN M. CORBETT,KEVIN M. CORBETT,KEVIN M. CORBETT
278,DAN KALB,KEVIN M. CORBETT,skipped
279,DAN KALB,KEVIN M. CORBETT,skipped
280,DAN KALB,skipped,skipped
281,DAN KALB,DAN KALB,DAN KALB
282,skipped,skipped,skipped
283,DAN KALB,skipped,skipped
284,DAN KALB,skipped,skipped
285,skipped,skipped,skipped
286,DAN KALB,DAN KALB,KEVIN M. CORBETT
287,DAN KALB,DAN KALB,DAN KALB
288,DAN KALB,DAN KALB,DAN KALB
289,skipped,skipped,skipped
290,DAN KALB,KEVIN M. CORBETT,skipped
291,DAN KALB,skipped,skipped
292,skipped,skipped,skipped
293,DAN KALB,DAN KALB,DAN KALB
294,DAN KALB,KEVIN M. CORBETT,skipped
295,DAN KALB,KEVIN M. CORBETT,skipped
296,DAN KALB,DAN KALB,KEVIN M. CORBETT
297,DAN KALB,KEVIN M. CORBETT,skipped
298,DAN KALB,DAN KALB,DAN KALB
299,DAN KALB,KEVIN M. CORBETT,skipped
300,DAN KALB,skipped,skipped
301,DAN KALB,KEVIN M. CORBETT,skipped
302,DAN KALB,skipped,skipped
303,DAN KALB,skipped,skipped
304,DAN KALB,skipped,skipped
305,DAN KALB,DAN KALB,DAN KALB
306,KEVIN M. CORBETT,KEVIN M. CORBETT,KEVIN M. CORBETT
307,DAN KALB,skipped,skipped
308,DAN KALB,skipped,skipped
309,DAN KALB,DAN KALB,DAN KALB
310,DAN KALB,DAN KALB,DAN KALB
311,DAN KALB,DAN KALB,DAN KALB
312,DAN KALB,DAN KALB,DAN KALB
313,DAN KALB,skipped,skipped
314,DAN KALB,KEVIN M. CORBETT,skipped
315,KEVIN M. CORBETT,DAN KALB,DAN KALB
316,DAN KALB,skipped,skipped
317,DAN KALB,DAN KALB,DAN KALB
318,skipped,skipped,skipped
319,DAN KALB,DAN KALB,DAN KALB
320,KEVIN M. CORBETT,DAN KALB,DAN KALB
321,DAN KALB,DAN KALB,DAN KALB
322,DAN KALB,skipped,skipped
323,KEVIN M. CORBETT,skipped,skipped
324,DAN KALB,DAN KALB,DAN KALB
325,DAN KALB,DAN KALB,DAN KALB
326,DAN KALB,DAN KALB,DAN KALB
327,DAN KALB,KEVIN M. CORBETT,DAN KALB
328,DAN KALB,skipped,skipped
329,DAN KALB,KEVIN M. CORBETT,DAN KALB
330,DAN KALB,DAN KALB,DAN KALB
331,DAN KALB,KEVIN M. CORBETT,skipped
332,DAN KALB,KEVIN M. CORBETT,skipped
333,DAN KALB,DAN KALB,DAN KALB
334,DAN KALB,skipped,skipped
335,DAN KALB,skipped,skipped
336,DAN KALB,KEVIN M. CORBETT,skipped
337,DAN KALB,skipped,skipped
338,DAN KALB,skipped,skipped
339,DAN KALB,KEVIN M. CORBETT,skipped
340,KEVIN M. CORBETT,KEVIN M. CORBETT,KEVIN M. CORBETT
341,DAN KALB,skipped,skipped
342,KEVIN M. CORBETT,DAN KALB,skipped
