ranks,ballotID,rank1,rank2,rank3
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",1,JULIE CHRISTENSEN,skipped,skipped
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",2,JULIE CHRISTENSEN,skipped,skipped
"['AARON PESKIN', 'skipped', 'skipped']",3,AARON PESKIN,skipped,skipped
"['AARON PESKIN', 'skipped', 'skipped']",4,AARON PESKIN,skipped,skipped
"['JULIE CHRISTENSEN', 'WILMA PANG', 'skipped']",5,JULIE CHRISTENSEN,WILMA PANG,skipped
"['AARON PESKIN', 'skipped', 'skipped']",6,AARON PESKIN,skipped,skipped
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",7,JULIE CHRISTENSEN,skipped,skipped
"['AARON PESKIN', 'JULIE CHRISTENSEN', 'WILMA PANG']",8,AARON PESKIN,JULIE CHRISTENSEN,WILMA PANG
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",9,JULIE CHRISTENSEN,skipped,skipped
"['JULIE CHRISTENSEN', 'WILMA PANG', 'skipped']",10,JULIE CHRISTENSEN,WILMA PANG,skipped
"['AARON PESKIN', 'skipped', 'skipped']",11,AARON PESKIN,skipped,skipped
"['AARON PESKIN', 'skipped', 'skipped']",12,AARON PESKIN,skipped,skipped
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",13,JULIE CHRISTENSEN,skipped,skipped
"['AARON PESKIN', 'AARON PESKIN', 'AARON PESKIN']",14,AARON PESKIN,AARON PESKIN,AARON PESKIN
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",15,JULIE CHRISTENSEN,skipped,skipped
"['JULIE CHRISTENSEN', 'WILMA PANG', 'skipped']",16,JULIE CHRISTENSEN,WILMA PANG,skipped
"['AARON PESKIN', 'skipped', 'skipped']",17,AARON PESKIN,skipped,skipped
"['JULIE CHRISTENSEN', 'WILMA PANG', 'skipped']",18,JULIE CHRISTENSEN,WILMA PANG,skipped
"['JULIE CHRISTENSEN', 'WILMA PANG', 'skipped']",19,JULIE CHRISTENSEN,WILMA PANG,skipped
"['AARON PESKIN', 'skipped', 'skipped']",20,AARON PESKIN,skipped,skipped
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",21,JULIE CHRISTENSEN,skipped,skipped
"['JULIE CHRISTENSEN', 'JULIE CHRISTENSEN', 'JULIE CHRISTENSEN']",22,JULIE CHRISTENSEN,JULIE CHRISTENSEN,JULIE CHRISTENSEN
"['AARON PESKIN', 'AARON PESKIN', 'AARON PESKIN']",23,AARON PESKIN,AARON PESKIN,AARON PESKIN
"['JULIE CHRISTENSEN', 'WILMA PANG', 'AARON PESKIN']",24,JULIE CHRISTENSEN,WILMA PANG,AARON PESKIN
"['AARON PESKIN', 'WILMA PANG', 'WILMA PANG']",25,AARON PESKIN,WILMA PANG,WILMA PANG
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",26,JULIE CHRISTENSEN,skipped,skipped
"['AARON PESKIN', 'skipped', 'skipped']",27,AARON PESKIN,skipped,skipped
"['AARON PESKIN', 'skipped', 'skipped']",28,AARON PESKIN,skipped,skipped
"['JULIE CHRISTENSEN', 'WILMA PANG', 'skipped']",29,JULIE CHRISTENSEN,WILMA PANG,skipped
"['AARON PESKIN', 'skipped', 'skipped']",30,AARON PESKIN,skipped,skipped
"['JULIE CHRISTENSEN', 'JULIE CHRISTENSEN', 'JULIE CHRISTENSEN']",31,JULIE CHRISTENSEN,JULIE CHRISTENSEN,JULIE CHRISTENSEN
"['JULIE CHRISTENSEN', 'WILMA PANG', 'skipped']",32,JULIE CHRISTENSEN,WILMA PANG,skipped
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",33,JULIE CHRISTENSEN,skipped,skipped
"['AARON PESKIN', 'skipped', 'skipped']",34,AARON PESKIN,skipped,skipped
"['AARON PESKIN', 'JULIE CHRISTENSEN', 'WILMA PANG']",35,AARON PESKIN,JULIE CHRISTENSEN,WILMA PANG
"['JULIE CHRISTENSEN', 'JULIE CHRISTENSEN', 'JULIE CHRISTENSEN']",36,JULIE CHRISTENSEN,JULIE CHRISTENSEN,JULIE CHRISTENSEN
"['JULIE CHRISTENSEN', 'WILMA PANG', 'JULIE CHRISTENSEN']",37,JULIE CHRISTENSEN,WILMA PANG,JULIE CHRISTENSEN
"['JULIE CHRISTENSEN', 'JULIE CHRISTENSEN', 'JULIE CHRISTENSEN']",38,JULIE CHRISTENSEN,JULIE CHRISTENSEN,JULIE CHRISTENSEN
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",39,JULIE CHRISTENSEN,skipped,skipped
"['AARON PESKIN', 'skipped', 'skipped']",40,AARON PESKIN,skipped,skipped
"['AARON PESKIN', 'skipped', 'skipped']",41,AARON PESKIN,skipped,skipped
"['AARON PESKIN', 'WILMA PANG', 'JULIE CHRISTENSEN']",42,AARON PESKIN,WILMA PANG,JULIE CHRISTENSEN
"['AARON PESKIN', 'AARON PESKIN', 'AARON PESKIN']",43,AARON PESKIN,AARON PESKIN,AARON PESKIN
"['AARON PESKIN', 'WILMA PANG', 'skipped']",44,AARON PESKIN,WILMA PANG,skipped
"['JULIE CHRISTENSEN', 'JULIE CHRISTENSEN', 'JULIE CHRISTENSEN']",45,JULIE CHRISTENSEN,JULIE CHRISTENSEN,JULIE CHRISTENSEN
"['JULIE CHRISTENSEN', 'AARON PESKIN', 'WILMA PANG']",46,JULIE CHRISTENSEN,AARON PESKIN,WILMA PANG
"['WILMA PANG', 'JULIE CHRISTENSEN', 'AARON PESKIN']",47,WILMA PANG,JULIE CHRISTENSEN,AARON PESKIN
"['JULIE CHRISTENSEN', 'JULIE CHRISTENSEN', 'JULIE CHRISTENSEN']",48,JULIE CHRISTENSEN,JULIE CHRISTENSEN,JULIE CHRISTENSEN
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",49,JULIE CHRISTENSEN,skipped,skipped
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",50,JULIE CHRISTENSEN,skipped,skipped
"['WILMA PANG', 'JULIE CHRISTENSEN', 'AARON PESKIN']",51,WILMA PANG,JULIE CHRISTENSEN,AARON PESKIN
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",52,JULIE CHRISTENSEN,skipped,skipped
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",53,JULIE CHRISTENSEN,skipped,skipped
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",54,JULIE CHRISTENSEN,skipped,skipped
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",55,JULIE CHRISTENSEN,skipped,skipped
"['JULIE CHRISTENSEN', 'WILMA PANG', 'AARON PESKIN']",56,JULIE CHRISTENSEN,WILMA PANG,AARON PESKIN
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",57,JULIE CHRISTENSEN,skipped,skipped
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",58,JULIE CHRISTENSEN,skipped,skipped
"['AARON PESKIN', 'WILMA PANG', 'JULIE CHRISTENSEN']",59,AARON PESKIN,WILMA PANG,JULIE CHRISTENSEN
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",60,JULIE CHRISTENSEN,skipped,skipped
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",61,JULIE CHRISTENSEN,skipped,skipped
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",62,JULIE CHRISTENSEN,skipped,skipped
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",63,JULIE CHRISTENSEN,skipped,skipped
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",64,JULIE CHRISTENSEN,skipped,skipped
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",65,JULIE CHRISTENSEN,skipped,skipped
"['JULIE CHRISTENSEN', 'JULIE CHRISTENSEN', 'JULIE CHRISTENSEN']",66,JULIE CHRISTENSEN,JULIE CHRISTENSEN,JULIE CHRISTENSEN
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",67,JULIE CHRISTENSEN,skipped,skipped
"['AARON PESKIN', 'skipped', 'skipped']",68,AARON PESKIN,skipped,skipped
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",69,JULIE CHRISTENSEN,skipped,skipped
"['JULIE CHRISTENSEN', 'WILMA PANG', 'AARON PESKIN']",70,JULIE CHRISTENSEN,WILMA PANG,AARON PESKIN
"['JULIE CHRISTENSEN', 'AARON PESKIN', 'WILMA PANG']",71,JULIE CHRISTENSEN,AARON PESKIN,WILMA PANG
"['AARON PESKIN', 'JULIE CHRISTENSEN', 'WILMA PANG']",72,AARON PESKIN,JULIE CHRISTENSEN,WILMA PANG
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",73,JULIE CHRISTENSEN,skipped,skipped
"['WILMA PANG', 'skipped', 'skipped']",74,WILMA PANG,skipped,skipped
"['AARON PESKIN', 'skipped', 'skipped']",75,AARON PESKIN,skipped,skipped
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",76,JULIE CHRISTENSEN,skipped,skipped
"['JULIE CHRISTENSEN', 'JULIE CHRISTENSEN', 'JULIE CHRISTENSEN']",77,JULIE CHRISTENSEN,JULIE CHRISTENSEN,JULIE CHRISTENSEN
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",78,JULIE CHRISTENSEN,skipped,skipped
"['AARON PESKIN', 'skipped', 'skipped']",79,AARON PESKIN,skipped,skipped
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",80,JULIE CHRISTENSEN,skipped,skipped
"['AARON PESKIN', 'skipped', 'skipped']",81,AARON PESKIN,skipped,skipped
"['AARON PESKIN', 'skipped', 'skipped']",82,AARON PESKIN,skipped,skipped
"['AARON PESKIN', 'WILMA PANG', 'JULIE CHRISTENSEN']",83,AARON PESKIN,WILMA PANG,JULIE CHRISTENSEN
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",84,JULIE CHRISTENSEN,skipped,skipped
"['AARON PESKIN', 'skipped', 'skipped']",85,AARON PESKIN,skipped,skipped
"['AARON PESKIN', 'skipped', 'skipped']",86,AARON PESKIN,skipped,skipped
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",87,JULIE CHRISTENSEN,skipped,skipped
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",88,JULIE CHRISTENSEN,skipped,skipped
"['JULIE CHRISTENSEN', 'WILMA PANG', 'AARON PESKIN']",89,JULIE CHRISTENSEN,WILMA PANG,AARON PESKIN
"['AARON PESKIN', 'skipped', 'skipped']",90,AARON PESKIN,skipped,skipped
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",91,JULIE CHRISTENSEN,skipped,skipped
"['WILMA PANG', 'skipped', 'skipped']",92,WILMA PANG,skipped,skipped
"['AARON PESKIN', 'skipped', 'skipped']",93,AARON PESKIN,skipped,skipped
"['AARON PESKIN', 'skipped', 'skipped']",94,AARON PESKIN,skipped,skipped
"['JULIE CHRISTENSEN', 'skipped', 'skipped']",95,JULIE CHRISTENSEN,skipped,skipped
"['AARON PESKIN', 'skipped', 'skipped']",96,AARON PESKIN,skipped,skipped
"['AARON PESKIN', 'skipped', 'skipped']",97,AARON PESKIN,skipped,skipped
