ballotID,rank1,rank2,rank3
1,LINDA MAIO,skipped,skipped
2,LINDA MAIO,skipped,skipped
3,MERRILIE MITCHELL,LINDA MAIO,JASPER KINGETER
4,LINDA MAIO,MERRILIE MITCHELL,JASPER KINGETER
5,JASPER KINGETER,JASPER KINGETER,JASPER KINGETER
6,LINDA MAIO,skipped,skipped
7,LINDA MAIO,skipped,skipped
8,JASPER KINGETER,MERRILIE MITCHELL,skipped
9,MERRILIE MITCHELL,JASPER KINGETER,LINDA MAIO
10,LINDA MAIO,MERRILIE MITCHELL,JASPER KINGETER
11,LINDA MAIO,MERRILIE MITCHELL,skipped
12,LINDA MAIO,skipped,skipped
13,JASPER KINGETER,MERRILIE MITCHELL,ANTHONY Di DONATO
14,LINDA MAIO,skipped,skipped
15,LINDA MAIO,skipped,skipped
16,LINDA MAIO,skipped,JASPER KINGETER
17,LINDA MAIO,skipped,skipped
18,LINDA MAIO,skipped,skipped
19,LINDA MAIO,skipped,skipped
20,LINDA MAIO,MERRILIE MITCHELL,JASPER KINGETER
21,MERRILIE MITCHELL,LINDA MAIO,JASPER KINGETER
22,LINDA MAIO,MERRILIE MITCHELL,JASPER KINGETER
23,LINDA MAIO,MERRILIE MITCHELL,writein
24,LINDA MAIO,skipped,skipped
25,ANTHONY Di DONATO,MERRILIE MITCHELL,JASPER KINGETER
26,LINDA MAIO,skipped,skipped
27,LINDA MAIO,skipped,skipped
28,LINDA MAIO,JASPER KINGETER,MERRILIE MITCHELL
29,LINDA MAIO,JASPER KINGETER,ANTHONY Di DONATO
30,LINDA MAIO,skipped,ANTHONY Di DONATO
31,LINDA MAIO,skipped,skipped
32,LINDA MAIO,skipped,skipped
33,LINDA MAIO,skipped,skipped
34,LINDA MAIO,JASPER KINGETER,MERRILIE MITCHELL
35,LINDA MAIO,JASPER KINGETER,MERRILIE MITCHELL
36,LINDA MAIO,MERRILIE MITCHELL,JASPER KINGETER
37,LINDA MAIO,skipped,skipped
38,MERRILIE MITCHELL,JASPER KINGETER,LINDA MAIO
39,LINDA MAIO,MERRILIE MITCHELL,JASPER KINGETER
40,LINDA MAIO,ANTHONY Di DONATO,JASPER KINGETER
41,LINDA MAIO,JASPER KINGETER,MERRILIE MITCHELL
42,JASPER KINGETER,LINDA MAIO,ANTHONY Di DONATO
43,JASPER KINGETER,skipped,skipped
44,LINDA MAIO,skipped,skipped
45,LINDA MAIO,JASPER KINGETER,skipped
46,LINDA MAIO,JASPER KINGETER,skipped
47,LINDA MAIO,MERRILIE MITCHELL,JASPER KINGETER
48,LINDA MAIO,skipped,skipped
49,LINDA MAIO,MERRILIE MITCHELL,skipped
50,JASPER KINGETER,LINDA MAIO,MERRILIE MITCHELL
51,MERRILIE MITCHELL,MERRILIE MITCHELL,MERRILIE MITCHELL
52,LINDA MAIO,MERRILIE MITCHELL,ANTHONY Di DONATO
53,LINDA MAIO,skipped,skipped
54,LINDA MAIO,MERRILIE MITCHELL,skipped
55,LINDA MAIO,skipped,skipped
56,JASPER KINGETER,LINDA MAIO,skipped
57,MERRILIE MITCHELL,JASPER KINGETER,LINDA MAIO
58,LINDA MAIO,LINDA MAIO,LINDA MAIO
59,LINDA MAIO,LINDA MAIO,LINDA MAIO
60,MERRILIE MITCHELL,LINDA MAIO,ANTHONY Di DONATO
61,LINDA MAIO,MERRILIE MITCHELL,JASPER KINGETER
62,LINDA MAIO,JASPER KINGETER,ANTHONY Di DONATO
63,LINDA MAIO,JASPER KINGETER,MERRILIE MITCHELL
64,LINDA MAIO,skipped,skipped
65,LINDA MAIO,skipped,skipped
66,LINDA MAIO,MERRILIE MITCHELL,JASPER KINGETER
67,JASPER KINGETER,skipped,skipped
68,LINDA MAIO,skipped,skipped
69,MERRILIE MITCHELL,LINDA MAIO,JASPER KINGETER
