ranks,ballotID,rank1,rank2,rank3
"['ELAINE ZAMORA', 'DEAN CLARK', 'MATT DRAKE']",1,ELAINE ZAMORA,DEAN CLARK,MATT DRAKE
"['JANE KIM', 'MATT DRAKE', 'ELAINE ZAMORA']",2,JANE KIM,MATT DRAKE,ELAINE ZAMORA
"['JANE KIM', 'MATT DRAKE', 'GEORGE DAVIS']",3,JANE KIM,MATT DRAKE,GEORGE DAVIS
"['JANE KIM', 'ELAINE ZAMORA', 'MATT DRAKE']",4,JANE KIM,ELAINE ZAMORA,MATT DRAKE
"['JANE KIM', ""FORTUNATE ''NATE'' PAYNE"", 'JIM MEKO']",5,JANE KIM,FORTUNATE ''NATE'' PAYNE,JIM MEKO
"['DEBRA WALKER', 'skipped', 'skipped']",6,DEBRA WALKER,skipped,skipped
"['JANE KIM', 'skipped', 'skipped']",7,JANE KIM,skipped,skipped
"['JANE KIM', 'THERESA SPARKS', 'ELAINE ZAMORA']",8,JANE KIM,THERESA SPARKS,ELAINE ZAMORA
"['JANE KIM', 'THERESA SPARKS', 'DEBRA WALKER']",9,JANE KIM,THERESA SPARKS,DEBRA WALKER
"['JIM MEKO', 'skipped', 'skipped']",10,JIM MEKO,skipped,skipped
"['JANE KIM', 'DEAN CLARK', 'skipped']",11,JANE KIM,DEAN CLARK,skipped
"['JANE KIM', 'skipped', 'skipped']",12,JANE KIM,skipped,skipped
"['H. BROWN', 'JIM MEKO', 'GEORGE VAZHAPPALLY']",13,H. BROWN,JIM MEKO,GEORGE VAZHAPPALLY
"['JANE KIM', 'JANE KIM', 'JANE KIM']",14,JANE KIM,JANE KIM,JANE KIM
"['JANE KIM', 'skipped', 'skipped']",15,JANE KIM,skipped,skipped
"['THERESA SPARKS', 'JIM MEKO', 'JANE KIM']",16,THERESA SPARKS,JIM MEKO,JANE KIM
"['THERESA SPARKS', 'H. BROWN', 'ELAINE ZAMORA']",17,THERESA SPARKS,H. BROWN,ELAINE ZAMORA
"['skipped', 'DEBRA WALKER', 'DEBRA WALKER']",18,skipped,DEBRA WALKER,DEBRA WALKER
"['MATT ASHE', 'THERESA SPARKS', 'H. BROWN']",19,MATT ASHE,THERESA SPARKS,H. BROWN
"['MATT DRAKE', 'ELAINE ZAMORA', 'JANE KIM']",20,MATT DRAKE,ELAINE ZAMORA,JANE KIM
"['JANE KIM', 'ELAINE ZAMORA', 'H. BROWN']",21,JANE KIM,ELAINE ZAMORA,H. BROWN
"['DEBRA WALKER', 'DEBRA WALKER', 'DEBRA WALKER']",22,DEBRA WALKER,DEBRA WALKER,DEBRA WALKER
"['THERESA SPARKS', ""GLENDON ''ANNA CONDA'' HYDE"", 'skipped']",23,THERESA SPARKS,GLENDON ''ANNA CONDA'' HYDE,skipped
"['skipped', 'skipped', 'skipped']",24,skipped,skipped,skipped
"['MATT DRAKE', 'MATT ASHE', 'DEAN CLARK']",25,MATT DRAKE,MATT ASHE,DEAN CLARK
"['DEBRA WALKER', 'THERESA SPARKS', 'JANE KIM']",26,DEBRA WALKER,THERESA SPARKS,JANE KIM
"['JANE KIM', 'JANE KIM', 'JANE KIM']",27,JANE KIM,JANE KIM,JANE KIM
"['DEAN CLARK', 'DEAN CLARK', 'DEAN CLARK']",28,DEAN CLARK,DEAN CLARK,DEAN CLARK
"['ELAINE ZAMORA', 'DEBRA WALKER', 'THERESA SPARKS']",29,ELAINE ZAMORA,DEBRA WALKER,THERESA SPARKS
"['GEORGE VAZHAPPALLY', 'MATT DRAKE', ""FORTUNATE ''NATE'' PAYNE""]",30,GEORGE VAZHAPPALLY,MATT DRAKE,FORTUNATE ''NATE'' PAYNE
"['THERESA SPARKS', 'skipped', 'skipped']",31,THERESA SPARKS,skipped,skipped
"['THERESA SPARKS', 'JIM MEKO', 'JANE KIM']",32,THERESA SPARKS,JIM MEKO,JANE KIM
"['skipped', 'skipped', 'skipped']",33,skipped,skipped,skipped
"['JANE KIM', 'DEAN CLARK', 'ELAINE ZAMORA']",34,JANE KIM,DEAN CLARK,ELAINE ZAMORA
"['JAMES KEYS', 'THERESA SPARKS', 'ELAINE ZAMORA']",35,JAMES KEYS,THERESA SPARKS,ELAINE ZAMORA
"['DEBRA WALKER', 'skipped', 'skipped']",36,DEBRA WALKER,skipped,skipped
"['DEBRA WALKER', 'DEBRA WALKER', 'DEBRA WALKER']",37,DEBRA WALKER,DEBRA WALKER,DEBRA WALKER
"['MATT DRAKE', 'THERESA SPARKS', ""GLENDON ''ANNA CONDA'' HYDE""]",38,MATT DRAKE,THERESA SPARKS,GLENDON ''ANNA CONDA'' HYDE
"['THERESA SPARKS', 'DEAN CLARK', 'MATT DRAKE']",39,THERESA SPARKS,DEAN CLARK,MATT DRAKE
"['JANE KIM', 'skipped', 'skipped']",40,JANE KIM,skipped,skipped
"['THERESA SPARKS', 'THERESA SPARKS', 'THERESA SPARKS']",41,THERESA SPARKS,THERESA SPARKS,THERESA SPARKS
"['JANE KIM', 'skipped', 'skipped']",42,JANE KIM,skipped,skipped
"['skipped', 'skipped', 'skipped']",43,skipped,skipped,skipped
"['THERESA SPARKS', 'JANE KIM', 'JIM MEKO']",44,THERESA SPARKS,JANE KIM,JIM MEKO
"['skipped', 'skipped', 'skipped']",45,skipped,skipped,skipped
"['THERESA SPARKS', ""GLENDON ''ANNA CONDA'' HYDE"", 'ELAINE ZAMORA']",46,THERESA SPARKS,GLENDON ''ANNA CONDA'' HYDE,ELAINE ZAMORA
"['DEAN CLARK', 'GEORGE VAZHAPPALLY', ""FORTUNATE ''NATE'' PAYNE""]",47,DEAN CLARK,GEORGE VAZHAPPALLY,FORTUNATE ''NATE'' PAYNE
"['JANE KIM', 'MATT DRAKE', 'DEAN CLARK']",48,JANE KIM,MATT DRAKE,DEAN CLARK
"['skipped', 'skipped', 'skipped']",49,skipped,skipped,skipped
