ranks,ballotID,rank1,rank2,rank3
"['SHEREDA F. NOSAKHARE', 'JAMES MOORE', 'SHEREDA F. NOSAKHARE']",14,SHEREDA F. NOSAKHARE,JAMES MOORE,SHEREDA F. NOSAKHARE
"['SHEREDA F. NOSAKHARE', 'skipped', 'skipped']",15,SHEREDA F. NOSAKHARE,skipped,skipped
"['SHEREDA F. NOSAKHARE', 'MICHAEL V. JOHNSON', 'DESLEY BROOKS']",16,SHEREDA F. NOSAKHARE,MICHAEL V. JOHNSON,DESLEY BROOKS
"['MICHAEL V. JOHNSON', 'MICHAEL V. JOHNSON', 'MICHAEL V. JOHNSON']",17,MICHAEL V. JOHNSON,MICHAEL V. JOHNSON,MICHAEL V. JOHNSON
"['SHEREDA F. NOSAKHARE', 'skipped', 'skipped']",18,SHEREDA F. NOSAKHARE,skipped,skipped
"['DESLEY BROOKS', 'JAMES MOORE', 'skipped']",19,DESLEY BROOKS,JAMES MOORE,skipped
"['SHEREDA F. NOSAKHARE', 'MICHAEL V. JOHNSON', 'JAMES MOORE']",20,SHEREDA F. NOSAKHARE,MICHAEL V. JOHNSON,JAMES MOORE
"['DESLEY BROOKS', 'SHEREDA F. NOSAKHARE', 'skipped']",21,DESLEY BROOKS,SHEREDA F. NOSAKHARE,skipped
"['MICHAEL V. JOHNSON', 'SHEREDA F. NOSAKHARE', 'DESLEY BROOKS']",22,MICHAEL V. JOHNSON,SHEREDA F. NOSAKHARE,DESLEY BROOKS
"['MICHAEL V. JOHNSON', 'JAMES MOORE', 'DESLEY BROOKS']",23,MICHAEL V. JOHNSON,JAMES MOORE,DESLEY BROOKS
"['SHEREDA F. NOSAKHARE', 'skipped', 'skipped']",24,SHEREDA F. NOSAKHARE,skipped,skipped
"['DESLEY BROOKS', 'SHEREDA F. NOSAKHARE', 'JAMES MOORE']",25,DESLEY BROOKS,SHEREDA F. NOSAKHARE,JAMES MOORE
"['skipped', 'skipped', 'skipped']",26,skipped,skipped,skipped
"['skipped', 'skipped', 'skipped']",27,skipped,skipped,skipped
"['DESLEY BROOKS', 'skipped', 'DESLEY BROOKS']",28,DESLEY BROOKS,skipped,DESLEY BROOKS
"['SHEREDA F. NOSAKHARE', 'DESLEY BROOKS', 'skipped']",29,SHEREDA F. NOSAKHARE,DESLEY BROOKS,skipped
"['MICHAEL V. JOHNSON', 'SHEREDA F. NOSAKHARE', 'DESLEY BROOKS']",30,MICHAEL V. JOHNSON,SHEREDA F. NOSAKHARE,DESLEY BROOKS
"['DESLEY BROOKS', 'MICHAEL V. JOHNSON', 'SHEREDA F. NOSAKHARE']",31,DESLEY BROOKS,MICHAEL V. JOHNSON,SHEREDA F. NOSAKHARE
"['SHEREDA F. NOSAKHARE', 'SHEREDA F. NOSAKHARE', 'SHEREDA F. NOSAKHARE']",32,SHEREDA F. NOSAKHARE,SHEREDA F. NOSAKHARE,SHEREDA F. NOSAKHARE
"['DESLEY BROOKS', 'DESLEY BROOKS', 'DESLEY BROOKS']",33,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
"['SHEREDA F. NOSAKHARE', 'SHEREDA F. NOSAKHARE', 'SHEREDA F. NOSAKHARE']",34,SHEREDA F. NOSAKHARE,SHEREDA F. NOSAKHARE,SHEREDA F. NOSAKHARE
"['DESLEY BROOKS', 'skipped', 'skipped']",35,DESLEY BROOKS,skipped,skipped
"['DESLEY BROOKS', 'SHEREDA F. NOSAKHARE', 'JAMES MOORE']",36,DESLEY BROOKS,SHEREDA F. NOSAKHARE,JAMES MOORE
"['JAMES MOORE', 'SHEREDA F. NOSAKHARE', 'DESLEY BROOKS']",37,JAMES MOORE,SHEREDA F. NOSAKHARE,DESLEY BROOKS
"['SHEREDA F. NOSAKHARE', 'SHEREDA F. NOSAKHARE', 'SHEREDA F. NOSAKHARE']",38,SHEREDA F. NOSAKHARE,SHEREDA F. NOSAKHARE,SHEREDA F. NOSAKHARE
"['DESLEY BROOKS', 'DESLEY BROOKS', 'MICHAEL V. JOHNSON']",39,DESLEY BROOKS,DESLEY BROOKS,MICHAEL V. JOHNSON
"['JAMES MOORE', 'JAMES MOORE', 'JAMES MOORE']",40,JAMES MOORE,JAMES MOORE,JAMES MOORE
"['SHEREDA F. NOSAKHARE', 'MICHAEL V. JOHNSON', 'JAMES MOORE']",41,SHEREDA F. NOSAKHARE,MICHAEL V. JOHNSON,JAMES MOORE
"['skipped', 'skipped', 'skipped']",42,skipped,skipped,skipped
"['DESLEY BROOKS', 'skipped', 'skipped']",43,DESLEY BROOKS,skipped,skipped
"['SHEREDA F. NOSAKHARE', 'SHEREDA F. NOSAKHARE', 'JAMES MOORE']",44,SHEREDA F. NOSAKHARE,SHEREDA F. NOSAKHARE,JAMES MOORE
"['DESLEY BROOKS', 'JAMES MOORE', 'skipped']",45,DESLEY BROOKS,JAMES MOORE,skipped
"['DESLEY BROOKS', 'SHEREDA F. NOSAKHARE', 'DESLEY BROOKS']",46,DESLEY BROOKS,SHEREDA F. NOSAKHARE,DESLEY BROOKS
"['SHEREDA F. NOSAKHARE', 'DESLEY BROOKS', 'MICHAEL V. JOHNSON']",47,SHEREDA F. NOSAKHARE,DESLEY BROOKS,MICHAEL V. JOHNSON
"['DESLEY BROOKS', 'JAMES MOORE', 'SHEREDA F. NOSAKHARE']",48,DESLEY BROOKS,JAMES MOORE,SHEREDA F. NOSAKHARE
"['DESLEY BROOKS', 'JAMES MOORE', 'MICHAEL V. JOHNSON']",49,DESLEY BROOKS,JAMES MOORE,MICHAEL V. JOHNSON
"['DESLEY BROOKS', 'JAMES MOORE', 'SHEREDA F. NOSAKHARE']",50,DESLEY BROOKS,JAMES MOORE,SHEREDA F. NOSAKHARE
"['JAMES MOORE', 'SHEREDA F. NOSAKHARE', 'MICHAEL V. JOHNSON']",51,JAMES MOORE,SHEREDA F. NOSAKHARE,MICHAEL V. JOHNSON
"['DESLEY BROOKS', 'skipped', 'skipped']",52,DESLEY BROOKS,skipped,skipped
"['MICHAEL V. JOHNSON', 'SHEREDA F. NOSAKHARE', 'JAMES MOORE']",53,MICHAEL V. JOHNSON,SHEREDA F. NOSAKHARE,JAMES MOORE
"['JAMES MOORE', 'JAMES MOORE', 'SHEREDA F. NOSAKHARE']",54,JAMES MOORE,JAMES MOORE,SHEREDA F. NOSAKHARE
"['DESLEY BROOKS', 'DESLEY BROOKS', 'DESLEY BROOKS']",55,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
"['skipped', 'skipped', 'skipped']",56,skipped,skipped,skipped
"['MICHAEL V. JOHNSON', 'SHEREDA F. NOSAKHARE', 'JAMES MOORE']",57,MICHAEL V. JOHNSON,SHEREDA F. NOSAKHARE,JAMES MOORE
"['DESLEY BROOKS', 'skipped', 'skipped']",58,DESLEY BROOKS,skipped,skipped
"['skipped', 'skipped', 'skipped']",59,skipped,skipped,skipped
"['SHEREDA F. NOSAKHARE', 'MICHAEL V. JOHNSON', 'JAMES MOORE']",60,SHEREDA F. NOSAKHARE,MICHAEL V. JOHNSON,JAMES MOORE
"['MICHAEL V. JOHNSON', 'JAMES MOORE', 'SHEREDA F. NOSAKHARE']",61,MICHAEL V. JOHNSON,JAMES MOORE,SHEREDA F. NOSAKHARE
"['MICHAEL V. JOHNSON', 'DESLEY BROOKS', 'SHEREDA F. NOSAKHARE']",62,MICHAEL V. JOHNSON,DESLEY BROOKS,SHEREDA F. NOSAKHARE
"['DESLEY BROOKS', 'JAMES MOORE', 'SHEREDA F. NOSAKHARE']",63,DESLEY BROOKS,JAMES MOORE,SHEREDA F. NOSAKHARE
"['DESLEY BROOKS', 'JAMES MOORE', 'MICHAEL V. JOHNSON']",64,DESLEY BROOKS,JAMES MOORE,MICHAEL V. JOHNSON
"['SHEREDA F. NOSAKHARE', 'JAMES MOORE', 'MICHAEL V. JOHNSON']",65,SHEREDA F. NOSAKHARE,JAMES MOORE,MICHAEL V. JOHNSON
"['DESLEY BROOKS', 'skipped', 'skipped']",66,DESLEY BROOKS,skipped,skipped
"['DESLEY BROOKS', 'DESLEY BROOKS', 'DESLEY BROOKS']",67,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
"['MICHAEL V. JOHNSON', 'JAMES MOORE', 'DESLEY BROOKS']",68,MICHAEL V. JOHNSON,JAMES MOORE,DESLEY BROOKS
"['MICHAEL V. JOHNSON', 'MICHAEL V. JOHNSON', 'MICHAEL V. JOHNSON']",69,MICHAEL V. JOHNSON,MICHAEL V. JOHNSON,MICHAEL V. JOHNSON
"['MICHAEL V. JOHNSON', 'SHEREDA F. NOSAKHARE', 'JAMES MOORE']",70,MICHAEL V. JOHNSON,SHEREDA F. NOSAKHARE,JAMES MOORE
"['SHEREDA F. NOSAKHARE', 'JAMES MOORE', 'MICHAEL V. JOHNSON']",71,SHEREDA F. NOSAKHARE,JAMES MOORE,MICHAEL V. JOHNSON
"['SHEREDA F. NOSAKHARE', 'MICHAEL V. JOHNSON', 'DESLEY BROOKS']",72,SHEREDA F. NOSAKHARE,MICHAEL V. JOHNSON,DESLEY BROOKS
"['MICHAEL V. JOHNSON', 'SHEREDA F. NOSAKHARE', 'JAMES MOORE']",73,MICHAEL V. JOHNSON,SHEREDA F. NOSAKHARE,JAMES MOORE
"['DESLEY BROOKS', 'DESLEY BROOKS', 'DESLEY BROOKS']",74,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
"['MICHAEL V. JOHNSON', 'JAMES MOORE', 'SHEREDA F. NOSAKHARE']",75,MICHAEL V. JOHNSON,JAMES MOORE,SHEREDA F. NOSAKHARE
"['SHEREDA F. NOSAKHARE', 'SHEREDA F. NOSAKHARE', 'SHEREDA F. NOSAKHARE']",76,SHEREDA F. NOSAKHARE,SHEREDA F. NOSAKHARE,SHEREDA F. NOSAKHARE
"['DESLEY BROOKS', 'DESLEY BROOKS', 'DESLEY BROOKS']",77,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
"['skipped', 'skipped', 'skipped']",78,skipped,skipped,skipped
"['JAMES MOORE', 'SHEREDA F. NOSAKHARE', 'MICHAEL V. JOHNSON']",79,JAMES MOORE,SHEREDA F. NOSAKHARE,MICHAEL V. JOHNSON
"['DESLEY BROOKS', 'skipped', 'skipped']",80,DESLEY BROOKS,skipped,skipped
"['DESLEY BROOKS', 'SHEREDA F. NOSAKHARE', 'MICHAEL V. JOHNSON']",81,DESLEY BROOKS,SHEREDA F. NOSAKHARE,MICHAEL V. JOHNSON
"['MICHAEL V. JOHNSON', 'DESLEY BROOKS', 'JAMES MOORE']",82,MICHAEL V. JOHNSON,DESLEY BROOKS,JAMES MOORE
"['MICHAEL V. JOHNSON', 'SHEREDA F. NOSAKHARE', 'JAMES MOORE']",83,MICHAEL V. JOHNSON,SHEREDA F. NOSAKHARE,JAMES MOORE
"['SHEREDA F. NOSAKHARE', 'SHEREDA F. NOSAKHARE', 'SHEREDA F. NOSAKHARE']",84,SHEREDA F. NOSAKHARE,SHEREDA F. NOSAKHARE,SHEREDA F. NOSAKHARE
"['MICHAEL V. JOHNSON', 'DESLEY BROOKS', 'JAMES MOORE']",85,MICHAEL V. JOHNSON,DESLEY BROOKS,JAMES MOORE
"['skipped', 'skipped', 'skipped']",86,skipped,skipped,skipped
"['SHEREDA F. NOSAKHARE', 'MICHAEL V. JOHNSON', 'JAMES MOORE']",87,SHEREDA F. NOSAKHARE,MICHAEL V. JOHNSON,JAMES MOORE
"['JAMES MOORE', 'SHEREDA F. NOSAKHARE', 'MICHAEL V. JOHNSON']",88,JAMES MOORE,SHEREDA F. NOSAKHARE,MICHAEL V. JOHNSON
"['MICHAEL V. JOHNSON', 'SHEREDA F. NOSAKHARE', 'DESLEY BROOKS']",89,MICHAEL V. JOHNSON,SHEREDA F. NOSAKHARE,DESLEY BROOKS
"['skipped', 'skipped', 'skipped']",90,skipped,skipped,skipped
"['DESLEY BROOKS', 'DESLEY BROOKS', 'DESLEY BROOKS']",91,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
"['MICHAEL V. JOHNSON', 'SHEREDA F. NOSAKHARE', 'JAMES MOORE']",92,MICHAEL V. JOHNSON,SHEREDA F. NOSAKHARE,JAMES MOORE
"['DESLEY BROOKS', 'SHEREDA F. NOSAKHARE', 'JAMES MOORE']",93,DESLEY BROOKS,SHEREDA F. NOSAKHARE,JAMES MOORE
"['DESLEY BROOKS', 'DESLEY BROOKS', 'MICHAEL V. JOHNSON']",94,DESLEY BROOKS,DESLEY BROOKS,MICHAEL V. JOHNSON
"['MICHAEL V. JOHNSON', 'SHEREDA F. NOSAKHARE', 'JAMES MOORE']",95,MICHAEL V. JOHNSON,SHEREDA F. NOSAKHARE,JAMES MOORE
"['SHEREDA F. NOSAKHARE', 'JAMES MOORE', 'MICHAEL V. JOHNSON']",96,SHEREDA F. NOSAKHARE,JAMES MOORE,MICHAEL V. JOHNSON
"['skipped', 'skipped', 'skipped']",97,skipped,skipped,skipped
"['MICHAEL V. JOHNSON', 'DESLEY BROOKS', 'MICHAEL V. JOHNSON']",98,MICHAEL V. JOHNSON,DESLEY BROOKS,MICHAEL V. JOHNSON
"['DESLEY BROOKS', 'DESLEY BROOKS', 'DESLEY BROOKS']",99,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
"['DESLEY BROOKS', 'SHEREDA F. NOSAKHARE', 'MICHAEL V. JOHNSON']",100,DESLEY BROOKS,SHEREDA F. NOSAKHARE,MICHAEL V. JOHNSON
"['JAMES MOORE', 'JAMES MOORE', 'JAMES MOORE']",101,JAMES MOORE,JAMES MOORE,JAMES MOORE
"['SHEREDA F. NOSAKHARE', 'JAMES MOORE', 'MICHAEL V. JOHNSON']",102,SHEREDA F. NOSAKHARE,JAMES MOORE,MICHAEL V. JOHNSON
"['DESLEY BROOKS', 'MICHAEL V. JOHNSON', 'JAMES MOORE']",103,DESLEY BROOKS,MICHAEL V. JOHNSON,JAMES MOORE
"['SHEREDA F. NOSAKHARE', 'skipped', 'skipped']",104,SHEREDA F. NOSAKHARE,skipped,skipped
"['SHEREDA F. NOSAKHARE', 'skipped', 'skipped']",105,SHEREDA F. NOSAKHARE,skipped,skipped
"['DESLEY BROOKS', 'DESLEY BROOKS', 'DESLEY BROOKS']",106,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
"['DESLEY BROOKS', 'SHEREDA F. NOSAKHARE', 'skipped']",107,DESLEY BROOKS,SHEREDA F. NOSAKHARE,skipped
"['MICHAEL V. JOHNSON', 'DESLEY BROOKS', 'MICHAEL V. JOHNSON']",108,MICHAEL V. JOHNSON,DESLEY BROOKS,MICHAEL V. JOHNSON
"['DESLEY BROOKS', 'SHEREDA F. NOSAKHARE', 'MICHAEL V. JOHNSON']",109,DESLEY BROOKS,SHEREDA F. NOSAKHARE,MICHAEL V. JOHNSON
"['DESLEY BROOKS', 'DESLEY BROOKS', 'DESLEY BROOKS']",110,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
"['DESLEY BROOKS', 'SHEREDA F. NOSAKHARE', 'JAMES MOORE']",111,DESLEY BROOKS,SHEREDA F. NOSAKHARE,JAMES MOORE
"['DESLEY BROOKS', 'SHEREDA F. NOSAKHARE', 'JAMES MOORE']",112,DESLEY BROOKS,SHEREDA F. NOSAKHARE,JAMES MOORE
"['JAMES MOORE', 'MICHAEL V. JOHNSON', 'DESLEY BROOKS']",113,JAMES MOORE,MICHAEL V. JOHNSON,DESLEY BROOKS
"['MICHAEL V. JOHNSON', 'MICHAEL V. JOHNSON', 'MICHAEL V. JOHNSON']",114,MICHAEL V. JOHNSON,MICHAEL V. JOHNSON,MICHAEL V. JOHNSON
"['MICHAEL V. JOHNSON', 'JAMES MOORE', 'SHEREDA F. NOSAKHARE']",115,MICHAEL V. JOHNSON,JAMES MOORE,SHEREDA F. NOSAKHARE
"['DESLEY BROOKS', 'DESLEY BROOKS', 'DESLEY BROOKS']",116,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
"['DESLEY BROOKS', 'DESLEY BROOKS', 'DESLEY BROOKS']",117,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
"['DESLEY BROOKS', 'DESLEY BROOKS', 'DESLEY BROOKS']",118,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
"['skipped', 'skipped', 'skipped']",119,skipped,skipped,skipped
"['SHEREDA F. NOSAKHARE', 'JAMES MOORE', 'MICHAEL V. JOHNSON']",120,SHEREDA F. NOSAKHARE,JAMES MOORE,MICHAEL V. JOHNSON
"['SHEREDA F. NOSAKHARE', 'SHEREDA F. NOSAKHARE', 'SHEREDA F. NOSAKHARE']",121,SHEREDA F. NOSAKHARE,SHEREDA F. NOSAKHARE,SHEREDA F. NOSAKHARE
"['SHEREDA F. NOSAKHARE', 'JAMES MOORE', 'JAMES MOORE']",122,SHEREDA F. NOSAKHARE,JAMES MOORE,JAMES MOORE
"['MICHAEL V. JOHNSON', 'MICHAEL V. JOHNSON', 'DESLEY BROOKS']",123,MICHAEL V. JOHNSON,MICHAEL V. JOHNSON,DESLEY BROOKS
"['SHEREDA F. NOSAKHARE', 'JAMES MOORE', 'DESLEY BROOKS']",124,SHEREDA F. NOSAKHARE,JAMES MOORE,DESLEY BROOKS
"['MICHAEL V. JOHNSON', 'MICHAEL V. JOHNSON', 'MICHAEL V. JOHNSON']",125,MICHAEL V. JOHNSON,MICHAEL V. JOHNSON,MICHAEL V. JOHNSON
"['JAMES MOORE', 'DESLEY BROOKS', 'MICHAEL V. JOHNSON']",126,JAMES MOORE,DESLEY BROOKS,MICHAEL V. JOHNSON
"['MICHAEL V. JOHNSON', 'JAMES MOORE', 'JAMES MOORE']",127,MICHAEL V. JOHNSON,JAMES MOORE,JAMES MOORE
"['DESLEY BROOKS', 'DESLEY BROOKS', 'DESLEY BROOKS']",128,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
"['DESLEY BROOKS', 'DESLEY BROOKS', 'DESLEY BROOKS']",129,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
"['DESLEY BROOKS', 'DESLEY BROOKS', 'DESLEY BROOKS']",130,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
"['DESLEY BROOKS', 'DESLEY BROOKS', 'DESLEY BROOKS']",131,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
"['SHEREDA F. NOSAKHARE', 'SHEREDA F. NOSAKHARE', 'SHEREDA F. NOSAKHARE']",132,SHEREDA F. NOSAKHARE,SHEREDA F. NOSAKHARE,SHEREDA F. NOSAKHARE
"['SHEREDA F. NOSAKHARE', 'SHEREDA F. NOSAKHARE', 'DESLEY BROOKS']",133,SHEREDA F. NOSAKHARE,SHEREDA F. NOSAKHARE,DESLEY BROOKS
"['DESLEY BROOKS', 'SHEREDA F. NOSAKHARE', 'JAMES MOORE']",134,DESLEY BROOKS,SHEREDA F. NOSAKHARE,JAMES MOORE
"['SHEREDA F. NOSAKHARE', 'JAMES MOORE', 'MICHAEL V. JOHNSON']",135,SHEREDA F. NOSAKHARE,JAMES MOORE,MICHAEL V. JOHNSON
"['DESLEY BROOKS', 'DESLEY BROOKS', 'DESLEY BROOKS']",136,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
"['SHEREDA F. NOSAKHARE', 'skipped', 'skipped']",137,SHEREDA F. NOSAKHARE,skipped,skipped
"['JAMES MOORE', 'JAMES MOORE', 'JAMES MOORE']",138,JAMES MOORE,JAMES MOORE,JAMES MOORE
"['SHEREDA F. NOSAKHARE', 'MICHAEL V. JOHNSON', 'JAMES MOORE']",139,SHEREDA F. NOSAKHARE,MICHAEL V. JOHNSON,JAMES MOORE
"['MICHAEL V. JOHNSON', 'SHEREDA F. NOSAKHARE', 'DESLEY BROOKS']",140,MICHAEL V. JOHNSON,SHEREDA F. NOSAKHARE,DESLEY BROOKS
"['JAMES MOORE', 'JAMES MOORE', 'JAMES MOORE']",141,JAMES MOORE,JAMES MOORE,JAMES MOORE
"['DESLEY BROOKS', 'JAMES MOORE', 'MICHAEL V. JOHNSON']",142,DESLEY BROOKS,JAMES MOORE,MICHAEL V. JOHNSON
"['DESLEY BROOKS', 'SHEREDA F. NOSAKHARE', 'JAMES MOORE']",143,DESLEY BROOKS,SHEREDA F. NOSAKHARE,JAMES MOORE
"['MICHAEL V. JOHNSON', 'JAMES MOORE', 'DESLEY BROOKS']",144,MICHAEL V. JOHNSON,JAMES MOORE,DESLEY BROOKS
"['DESLEY BROOKS', 'DESLEY BROOKS', 'DESLEY BROOKS']",145,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
"['SHEREDA F. NOSAKHARE', 'MICHAEL V. JOHNSON', 'JAMES MOORE']",146,SHEREDA F. NOSAKHARE,MICHAEL V. JOHNSON,JAMES MOORE
"['DESLEY BROOKS', 'DESLEY BROOKS', 'DESLEY BROOKS']",147,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
"['DESLEY BROOKS', 'SHEREDA F. NOSAKHARE', 'MICHAEL V. JOHNSON']",148,DESLEY BROOKS,SHEREDA F. NOSAKHARE,MICHAEL V. JOHNSON
"['MICHAEL V. JOHNSON', 'MICHAEL V. JOHNSON', 'MICHAEL V. JOHNSON']",149,MICHAEL V. JOHNSON,MICHAEL V. JOHNSON,MICHAEL V. JOHNSON
"['DESLEY BROOKS', 'JAMES MOORE', 'DESLEY BROOKS']",150,DESLEY BROOKS,JAMES MOORE,DESLEY BROOKS
"['DESLEY BROOKS', 'SHEREDA F. NOSAKHARE', 'MICHAEL V. JOHNSON']",151,DESLEY BROOKS,SHEREDA F. NOSAKHARE,MICHAEL V. JOHNSON
"['SHEREDA F. NOSAKHARE', 'DESLEY BROOKS', 'MICHAEL V. JOHNSON']",152,SHEREDA F. NOSAKHARE,DESLEY BROOKS,MICHAEL V. JOHNSON
"['MICHAEL V. JOHNSON', 'MICHAEL V. JOHNSON', 'MICHAEL V. JOHNSON']",153,MICHAEL V. JOHNSON,MICHAEL V. JOHNSON,MICHAEL V. JOHNSON
"['JAMES MOORE', 'DESLEY BROOKS', 'MICHAEL V. JOHNSON']",154,JAMES MOORE,DESLEY BROOKS,MICHAEL V. JOHNSON
"['DESLEY BROOKS', 'skipped', 'skipped']",155,DESLEY BROOKS,skipped,skipped
"['DESLEY BROOKS', 'DESLEY BROOKS', 'DESLEY BROOKS']",156,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
"['MICHAEL V. JOHNSON', 'MICHAEL V. JOHNSON', 'MICHAEL V. JOHNSON']",157,MICHAEL V. JOHNSON,MICHAEL V. JOHNSON,MICHAEL V. JOHNSON
"['MICHAEL V. JOHNSON', 'DESLEY BROOKS', 'JAMES MOORE']",158,MICHAEL V. JOHNSON,DESLEY BROOKS,JAMES MOORE
"['skipped', 'skipped', 'skipped']",159,skipped,skipped,skipped
"['DESLEY BROOKS', 'DESLEY BROOKS', 'DESLEY BROOKS']",160,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
"['DESLEY BROOKS', 'DESLEY BROOKS', 'DESLEY BROOKS']",161,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
"['MICHAEL V. JOHNSON', 'SHEREDA F. NOSAKHARE', 'JAMES MOORE']",162,MICHAEL V. JOHNSON,SHEREDA F. NOSAKHARE,JAMES MOORE
"['DESLEY BROOKS', 'SHEREDA F. NOSAKHARE', 'MICHAEL V. JOHNSON']",163,DESLEY BROOKS,SHEREDA F. NOSAKHARE,MICHAEL V. JOHNSON
"['MICHAEL V. JOHNSON', 'MICHAEL V. JOHNSON', 'MICHAEL V. JOHNSON']",164,MICHAEL V. JOHNSON,MICHAEL V. JOHNSON,MICHAEL V. JOHNSON
"['DESLEY BROOKS', 'SHEREDA F. NOSAKHARE', 'skipped']",165,DESLEY BROOKS,SHEREDA F. NOSAKHARE,skipped
"['DESLEY BROOKS', 'MICHAEL V. JOHNSON', 'SHEREDA F. NOSAKHARE']",166,DESLEY BROOKS,MICHAEL V. JOHNSON,SHEREDA F. NOSAKHARE
"['DESLEY BROOKS', 'DESLEY BROOKS', 'DESLEY BROOKS']",167,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
"['DESLEY BROOKS', 'skipped', 'MICHAEL V. JOHNSON']",168,DESLEY BROOKS,skipped,MICHAEL V. JOHNSON
"['DESLEY BROOKS', 'MICHAEL V. JOHNSON', 'DESLEY BROOKS']",169,DESLEY BROOKS,MICHAEL V. JOHNSON,DESLEY BROOKS
"['skipped', 'skipped', 'skipped']",170,skipped,skipped,skipped
"['DESLEY BROOKS', 'DESLEY BROOKS', 'DESLEY BROOKS']",171,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
"['MICHAEL V. JOHNSON', 'MICHAEL V. JOHNSON', 'MICHAEL V. JOHNSON']",172,MICHAEL V. JOHNSON,MICHAEL V. JOHNSON,MICHAEL V. JOHNSON
"['SHEREDA F. NOSAKHARE', 'DESLEY BROOKS', 'MICHAEL V. JOHNSON']",173,SHEREDA F. NOSAKHARE,DESLEY BROOKS,MICHAEL V. JOHNSON
"['DESLEY BROOKS', 'SHEREDA F. NOSAKHARE', 'MICHAEL V. JOHNSON']",174,DESLEY BROOKS,SHEREDA F. NOSAKHARE,MICHAEL V. JOHNSON
"['DESLEY BROOKS', 'DESLEY BROOKS', 'DESLEY BROOKS']",175,DESLEY BROOKS,DESLEY BROOKS,DESLEY BROOKS
"['DESLEY BROOKS', 'JAMES MOORE', 'DESLEY BROOKS']",176,DESLEY BROOKS,JAMES MOORE,DESLEY BROOKS
