ranks,ballotID,rank1,rank2,rank3
"['Chris Daly', 'skipped', 'skipped']",1,Chris Daly,skipped,skipped
"['Rob Black', 'Chris Daly', 'Viliam Dugovic']",2,Rob Black,Chris Daly,Viliam Dugovic
"['overvote', 'skipped', 'skipped']",3,overvote,skipped,skipped
"['Rob Black', 'skipped', 'skipped']",4,Rob Black,skipped,skipped
"['Rob Black', 'skipped', 'skipped']",5,Rob Black,skipped,skipped
"['Rob Black', 'Matt Drake', 'George Dias']",6,Rob Black,Matt Drake,George Dias
"['Chris Daly', 'George Dias', 'Viliam Dugovic']",7,Chris Daly,George Dias,Viliam Dugovic
"['Rob Black', 'Davy Jones', 'Matt Drake']",8,Rob Black,Davy Jones,Matt Drake
"['Rob Black', 'skipped', 'skipped']",9,Rob Black,skipped,skipped
"['Chris Daly', 'skipped', 'skipped']",10,Chris Daly,skipped,skipped
"['Chris Daly', 'skipped', 'skipped']",11,Chris Daly,skipped,skipped
"['Rob Black', 'Matt Drake', 'Manuel Jimenez, Jr.']",12,Rob Black,Matt Drake,"Manuel Jimenez, Jr."
"['Chris Daly', 'skipped', 'skipped']",13,Chris Daly,skipped,skipped
"['Chris Daly', 'Davy Jones', 'Matt Drake']",14,Chris Daly,Davy Jones,Matt Drake
"['Chris Daly', 'Rob Black', 'George Dias']",15,Chris Daly,Rob Black,George Dias
"['Manuel Jimenez, Jr.', 'Chris Daly', 'Viliam Dugovic']",16,"Manuel Jimenez, Jr.",Chris Daly,Viliam Dugovic
"['Rob Black', 'Chris Daly', 'Manuel Jimenez, Jr.']",17,Rob Black,Chris Daly,"Manuel Jimenez, Jr."
"['skipped', 'skipped', 'skipped']",18,skipped,skipped,skipped
"['Chris Daly', 'skipped', 'skipped']",19,Chris Daly,skipped,skipped
"['Chris Daly', 'Rob Black', 'Matt Drake']",20,Chris Daly,Rob Black,Matt Drake
"['Chris Daly', 'Matt Drake', 'George Dias']",21,Chris Daly,Matt Drake,George Dias
"['Chris Daly', 'Davy Jones', 'George Dias']",22,Chris Daly,Davy Jones,George Dias
"['Rob Black', 'skipped', 'skipped']",23,Rob Black,skipped,skipped
"['Chris Daly', 'skipped', 'skipped']",24,Chris Daly,skipped,skipped
"['skipped', 'skipped', 'skipped']",25,skipped,skipped,skipped
"['Chris Daly', 'skipped', 'skipped']",26,Chris Daly,skipped,skipped
"['Rob Black', 'Chris Daly', 'George Dias']",27,Rob Black,Chris Daly,George Dias
"['Chris Daly', 'skipped', 'skipped']",28,Chris Daly,skipped,skipped
"['Rob Black', 'skipped', 'Chris Daly']",29,Rob Black,skipped,Chris Daly
"['Chris Daly', 'skipped', 'skipped']",30,Chris Daly,skipped,skipped
"['Chris Daly', 'Rob Black', 'Manuel Jimenez, Jr.']",31,Chris Daly,Rob Black,"Manuel Jimenez, Jr."
"['Chris Daly', 'skipped', 'skipped']",32,Chris Daly,skipped,skipped
"['Chris Daly', 'skipped', 'skipped']",33,Chris Daly,skipped,skipped
"['Manuel Jimenez, Jr.', 'skipped', 'Davy Jones']",34,"Manuel Jimenez, Jr.",skipped,Davy Jones
"['Robert Jordan', 'skipped', 'skipped']",35,Robert Jordan,skipped,skipped
"['Chris Daly', 'Davy Jones', 'Manuel Jimenez, Jr.']",36,Chris Daly,Davy Jones,"Manuel Jimenez, Jr."
"['Chris Daly', 'skipped', 'skipped']",37,Chris Daly,skipped,skipped
"['Chris Daly', 'skipped', 'skipped']",38,Chris Daly,skipped,skipped
"['Chris Daly', 'Rob Black', 'skipped']",39,Chris Daly,Rob Black,skipped
"['Rob Black', 'skipped', 'Chris Daly']",40,Rob Black,skipped,Chris Daly
"['Rob Black', 'skipped', 'skipped']",41,Rob Black,skipped,skipped
