ranks,ballotID,rank1,rank2,rank3
"['Jeremy Schroeder', 'Erica Mauter', 'skipped']",1,Jeremy Schroeder,Erica Mauter,skipped
"['John Quincy', 'Jeremy Schroeder', 'skipped']",2,John Quincy,Jeremy Schroeder,skipped
"['Erica Mauter', 'Jeremy Schroeder', 'John Quincy']",3,Erica Mauter,Jeremy Schroeder,John Quincy
"['Erica Mauter', 'Jeremy Schroeder', 'John Quincy']",4,Erica Mauter,Jeremy Schroeder,John Quincy
"['John Quincy', 'Jeremy Schroeder', 'Erica Mauter']",5,John Quincy,Jeremy Schroeder,Erica Mauter
"['John Quincy', 'Jeremy Schroeder', 'skipped']",6,John Quincy,Jeremy Schroeder,skipped
"['Jeremy Schroeder', 'John Quincy', 'Erica Mauter']",7,Jeremy Schroeder,John Quincy,Erica Mauter
"['Erica Mauter', 'Jeremy Schroeder', 'John Quincy']",8,Erica Mauter,Jeremy Schroeder,John Quincy
"['John Quincy', 'Jeremy Schroeder', 'skipped']",9,John Quincy,Jeremy Schroeder,skipped
"['Erica Mauter', 'Jeremy Schroeder', 'John Quincy']",10,Erica Mauter,Jeremy Schroeder,John Quincy
"['Jeremy Schroeder', 'Erica Mauter', 'John Quincy']",11,Jeremy Schroeder,Erica Mauter,John Quincy
"['Jeremy Schroeder', 'Erica Mauter', 'skipped']",12,Jeremy Schroeder,Erica Mauter,skipped
"['Jeremy Schroeder', 'John Quincy', 'Erica Mauter']",13,Jeremy Schroeder,John Quincy,Erica Mauter
"['John Quincy', 'Jeremy Schroeder', 'skipped']",14,John Quincy,Jeremy Schroeder,skipped
"['John Quincy', 'Jeremy Schroeder', 'Erica Mauter']",15,John Quincy,Jeremy Schroeder,Erica Mauter
"['Jeremy Schroeder', 'John Quincy', 'skipped']",16,Jeremy Schroeder,John Quincy,skipped
"['Jeremy Schroeder', 'Erica Mauter', 'skipped']",17,Jeremy Schroeder,Erica Mauter,skipped
"['John Quincy', 'Erica Mauter', 'skipped']",18,John Quincy,Erica Mauter,skipped
"['Erica Mauter', 'Jeremy Schroeder', 'John Quincy']",19,Erica Mauter,Jeremy Schroeder,John Quincy
"['Jeremy Schroeder', 'Erica Mauter', 'John Quincy']",20,Jeremy Schroeder,Erica Mauter,John Quincy
"['Jeremy Schroeder', 'Erica Mauter', 'John Quincy']",21,Jeremy Schroeder,Erica Mauter,John Quincy
"['Jeremy Schroeder', 'John Quincy', 'writein']",22,Jeremy Schroeder,John Quincy,writein
"['Erica Mauter', 'Jeremy Schroeder', 'skipped']",23,Erica Mauter,Jeremy Schroeder,skipped
"['Jeremy Schroeder', 'John Quincy', 'skipped']",24,Jeremy Schroeder,John Quincy,skipped
"['Jeremy Schroeder', 'Erica Mauter', 'John Quincy']",25,Jeremy Schroeder,Erica Mauter,John Quincy
"['John Quincy', 'skipped', 'skipped']",26,John Quincy,skipped,skipped
"['Erica Mauter', 'Jeremy Schroeder', 'skipped']",27,Erica Mauter,Jeremy Schroeder,skipped
"['Jeremy Schroeder', 'John Quincy', 'Erica Mauter']",28,Jeremy Schroeder,John Quincy,Erica Mauter
