ballotID,rank1,rank2,rank3
1,BEN GOULD,KATE HARRISON,GREGORY MAGOFNA
2,BEN GOULD,KATE HARRISON,GREGORY MAGOFNA
3,BEN GOULD,GREGORY MAGOFNA,skipped
4,GREGORY MAGOFNA,BEN GOULD,KATE HARRISON
5,KATE HARRISON,GREGORY MAGOFNA,BEN GOULD
6,KATE HARRISON,skipped,skipped
7,KATE HARRISON,GREGORY MAGOFNA,BEN GOULD
8,KATE HARRISON,BEN GOULD,GREGORY MAGOFNA
9,KATE HARRISON,GREGORY MAGOFNA,BEN GOULD
10,KATE HARRISON,BEN GOULD,BEN GOULD
11,KATE HARRISON,BEN GOULD,GREGORY MAGOFNA
12,BEN GOULD,GREGORY MAGOFNA,KATE HARRISON
13,GREGORY MAGOFNA,BEN GOULD,skipped
14,BEN GOULD,BEN GOULD,BEN GOULD
15,BEN GOULD,GREGORY MAGOFNA,KATE HARRISON
16,GREGORY MAGOFNA,GREGORY MAGOFNA,GREGORY MAGOFNA
17,BEN GOULD,KATE HARRISON,GREGORY MAGOFNA
18,BEN GOULD,KATE HARRISON,skipped
19,KATE HARRISON,BEN GOULD,GREGORY MAGOFNA
20,KATE HARRISON,KATE HARRISON,KATE HARRISON
21,BEN GOULD,BEN GOULD,BEN GOULD
22,KATE HARRISON,GREGORY MAGOFNA,skipped
23,KATE HARRISON,KATE HARRISON,KATE HARRISON
24,BEN GOULD,GREGORY MAGOFNA,skipped
25,KATE HARRISON,skipped,skipped
26,KATE HARRISON,BEN GOULD,GREGORY MAGOFNA
27,GREGORY MAGOFNA,skipped,skipped
28,BEN GOULD,BEN GOULD,BEN GOULD
29,KATE HARRISON,BEN GOULD,GREGORY MAGOFNA
30,BEN GOULD,skipped,skipped
31,BEN GOULD,KATE HARRISON,GREGORY MAGOFNA
32,GREGORY MAGOFNA,skipped,skipped
33,GREGORY MAGOFNA,BEN GOULD,skipped
34,KATE HARRISON,KATE HARRISON,KATE HARRISON
35,KATE HARRISON,skipped,skipped
36,KATE HARRISON,KATE HARRISON,KATE HARRISON
37,KATE HARRISON,GREGORY MAGOFNA,BEN GOULD
38,KATE HARRISON,BEN GOULD,GREGORY MAGOFNA
39,KATE HARRISON,GREGORY MAGOFNA,skipped
40,KATE HARRISON,KATE HARRISON,KATE HARRISON
41,KATE HARRISON,BEN GOULD,GREGORY MAGOFNA
42,BEN GOULD,GREGORY MAGOFNA,KATE HARRISON
43,KATE HARRISON,GREGORY MAGOFNA,BEN GOULD
44,BEN GOULD,KATE HARRISON,skipped
45,KATE HARRISON,skipped,skipped
46,KATE HARRISON,skipped,skipped
47,GREGORY MAGOFNA,GREGORY MAGOFNA,GREGORY MAGOFNA
48,KATE HARRISON,GREGORY MAGOFNA,BEN GOULD
49,KATE HARRISON,GREGORY MAGOFNA,BEN GOULD
50,BEN GOULD,KATE HARRISON,GREGORY MAGOFNA
51,BEN GOULD,KATE HARRISON,GREGORY MAGOFNA
52,KATE HARRISON,BEN GOULD,GREGORY MAGOFNA
53,BEN GOULD,GREGORY MAGOFNA,skipped
54,KATE HARRISON,BEN GOULD,GREGORY MAGOFNA
55,KATE HARRISON,GREGORY MAGOFNA,BEN GOULD
56,KATE HARRISON,GREGORY MAGOFNA,BEN GOULD
