ranks,ballotID,rank1,rank2,rank3
"['JOSEPH ALIOTO, JR.', 'CLAUDINE CHENG', 'DAVID CHIU']",1,"JOSEPH ALIOTO, JR.",CLAUDINE CHENG,DAVID CHIU
"['DAVID CHIU', 'DENISE MCCARTHY', 'CLAUDINE CHENG']",2,DAVID CHIU,DENISE MCCARTHY,CLAUDINE CHENG
"['JOSEPH ALIOTO, JR.', 'MARK QUESSEY', 'TONY GANTNER']",3,"JOSEPH ALIOTO, JR.",MARK QUESSEY,TONY GANTNER
"['LYNN JEFFERSON', 'CLAUDINE CHENG', 'DENISE MCCARTHY']",4,LYNN JEFFERSON,CLAUDINE CHENG,DENISE MCCARTHY
"['DENISE MCCARTHY', 'DAVID CHIU', 'CLAUDINE CHENG']",5,DENISE MCCARTHY,DAVID CHIU,CLAUDINE CHENG
"['DAVID CHIU', 'DENISE MCCARTHY', 'skipped']",6,DAVID CHIU,DENISE MCCARTHY,skipped
"['JOSEPH ALIOTO, JR.', 'MIKE DENUNZIO', 'skipped']",7,"JOSEPH ALIOTO, JR.",MIKE DENUNZIO,skipped
"['CLAUDINE CHENG', 'DAVID CHIU', 'JOSEPH ALIOTO, JR.']",8,CLAUDINE CHENG,DAVID CHIU,"JOSEPH ALIOTO, JR."
"['DAVID CHIU', 'DENISE MCCARTHY', 'TONY GANTNER']",9,DAVID CHIU,DENISE MCCARTHY,TONY GANTNER
"['JOSEPH ALIOTO, JR.', 'MIKE DENUNZIO', 'CLAUDINE CHENG']",10,"JOSEPH ALIOTO, JR.",MIKE DENUNZIO,CLAUDINE CHENG
"['MIKE DENUNZIO', 'CLAUDINE CHENG', 'skipped']",11,MIKE DENUNZIO,CLAUDINE CHENG,skipped
"['MIKE DENUNZIO', 'JOSEPH ALIOTO, JR.', 'DAVID CHIU']",12,MIKE DENUNZIO,"JOSEPH ALIOTO, JR.",DAVID CHIU
"['TONY GANTNER', 'JOSEPH ALIOTO, JR.', 'CLAUDINE CHENG']",13,TONY GANTNER,"JOSEPH ALIOTO, JR.",CLAUDINE CHENG
"['TONY GANTNER', 'DAVID CHIU', 'LYNN JEFFERSON']",14,TONY GANTNER,DAVID CHIU,LYNN JEFFERSON
"['JOSEPH ALIOTO, JR.', 'MIKE DENUNZIO', 'WILMA PANG']",15,"JOSEPH ALIOTO, JR.",MIKE DENUNZIO,WILMA PANG
"['JOSEPH ALIOTO, JR.', 'DENISE MCCARTHY', 'LYNN JEFFERSON']",16,"JOSEPH ALIOTO, JR.",DENISE MCCARTHY,LYNN JEFFERSON
"['LYNN JEFFERSON', 'JOSEPH ALIOTO, JR.', 'MIKE DENUNZIO']",17,LYNN JEFFERSON,"JOSEPH ALIOTO, JR.",MIKE DENUNZIO
"['JOSEPH ALIOTO, JR.', 'DENISE MCCARTHY', 'LYNN JEFFERSON']",18,"JOSEPH ALIOTO, JR.",DENISE MCCARTHY,LYNN JEFFERSON
"['JOSEPH ALIOTO, JR.', 'DAVID CHIU', 'DAVID CHIU']",19,"JOSEPH ALIOTO, JR.",DAVID CHIU,DAVID CHIU
"['MARK QUESSEY', 'TONY GANTNER', 'MIKE DENUNZIO']",20,MARK QUESSEY,TONY GANTNER,MIKE DENUNZIO
"['CLAUDINE CHENG', 'LYNN JEFFERSON', 'skipped']",21,CLAUDINE CHENG,LYNN JEFFERSON,skipped
"['DENISE MCCARTHY', 'LYNN JEFFERSON', 'JOSEPH ALIOTO, JR.']",22,DENISE MCCARTHY,LYNN JEFFERSON,"JOSEPH ALIOTO, JR."
"['CLAUDINE CHENG', 'DAVID CHIU', 'WILMA PANG']",23,CLAUDINE CHENG,DAVID CHIU,WILMA PANG
"['LYNN JEFFERSON', 'JOSEPH ALIOTO, JR.', 'DENISE MCCARTHY']",24,LYNN JEFFERSON,"JOSEPH ALIOTO, JR.",DENISE MCCARTHY
"['DAVID CHIU', 'DENISE MCCARTHY', 'JOSEPH ALIOTO, JR.']",25,DAVID CHIU,DENISE MCCARTHY,"JOSEPH ALIOTO, JR."
"['TONY GANTNER', 'JOSEPH ALIOTO, JR.', 'CLAUDINE CHENG']",26,TONY GANTNER,"JOSEPH ALIOTO, JR.",CLAUDINE CHENG
"['DAVID CHIU', 'skipped', 'skipped']",27,DAVID CHIU,skipped,skipped
"['DAVID CHIU', 'skipped', 'skipped']",28,DAVID CHIU,skipped,skipped
"['LYNN JEFFERSON', 'CLAUDINE CHENG', 'DENISE MCCARTHY']",29,LYNN JEFFERSON,CLAUDINE CHENG,DENISE MCCARTHY
"['CLAUDINE CHENG', 'DAVID CHIU', 'skipped']",30,CLAUDINE CHENG,DAVID CHIU,skipped
"['MIKE DENUNZIO', 'CLAUDINE CHENG', 'skipped']",31,MIKE DENUNZIO,CLAUDINE CHENG,skipped
"['TONY GANTNER', 'DAVID CHIU', 'JOSEPH ALIOTO, JR.']",32,TONY GANTNER,DAVID CHIU,"JOSEPH ALIOTO, JR."
"['JOSEPH ALIOTO, JR.', 'skipped', 'skipped']",33,"JOSEPH ALIOTO, JR.",skipped,skipped
"['LYNN JEFFERSON', 'JOSEPH ALIOTO, JR.', 'MIKE DENUNZIO']",34,LYNN JEFFERSON,"JOSEPH ALIOTO, JR.",MIKE DENUNZIO
"['JOSEPH ALIOTO, JR.', 'JOSEPH ALIOTO, JR.', 'skipped']",35,"JOSEPH ALIOTO, JR.","JOSEPH ALIOTO, JR.",skipped
