ranks,ballotID,rank1,rank2,rank3
"['Abdi Warsame', 'skipped', 'skipped']",1,Abdi Warsame,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",2,Abdi Warsame,skipped,skipped
"['Mohamud Noor', 'Abdi Warsame', 'skipped']",3,Mohamud Noor,Abdi Warsame,skipped
"['Mohamud Noor', 'skipped', 'skipped']",4,Mohamud Noor,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",5,Abdi Warsame,skipped,skipped
"['Mohamud Noor', 'Abdi Warsame', 'skipped']",6,Mohamud Noor,Abdi Warsame,skipped
"['Mohamud Noor', 'Abdi Warsame', 'skipped']",7,Mohamud Noor,Abdi Warsame,skipped
"['Mohamud Noor', 'skipped', 'skipped']",8,Mohamud Noor,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",9,Abdi Warsame,skipped,skipped
"['Mohamud Noor', 'Abdi Warsame', 'Fadumo Yusuf']",10,Mohamud Noor,Abdi Warsame,Fadumo Yusuf
"['Abdi Warsame', 'skipped', 'skipped']",11,Abdi Warsame,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",12,Abdi Warsame,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",13,Abdi Warsame,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",14,Abdi Warsame,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",15,Abdi Warsame,skipped,skipped
"['Mohamud Noor', 'skipped', 'skipped']",16,Mohamud Noor,skipped,skipped
"['Mohamud Noor', 'Abdi Warsame', 'skipped']",17,Mohamud Noor,Abdi Warsame,skipped
"['Abdi Warsame', 'skipped', 'skipped']",18,Abdi Warsame,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",19,Abdi Warsame,skipped,skipped
"['Fadumo Yusuf', 'Mohamud Noor', 'Abdi Warsame']",20,Fadumo Yusuf,Mohamud Noor,Abdi Warsame
"['Abdi Warsame', 'Mohamud Noor', 'skipped']",21,Abdi Warsame,Mohamud Noor,skipped
"['Abdi Warsame', 'skipped', 'skipped']",22,Abdi Warsame,skipped,skipped
"['Mohamud Noor', 'skipped', 'skipped']",23,Mohamud Noor,skipped,skipped
"['Abdi Warsame', 'Mohamud Noor', 'Fadumo Yusuf']",24,Abdi Warsame,Mohamud Noor,Fadumo Yusuf
"['Abdi Warsame', 'skipped', 'skipped']",25,Abdi Warsame,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",26,Abdi Warsame,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",27,Abdi Warsame,skipped,skipped
"['Abdi Warsame', 'Abdi Warsame', 'Abdi Warsame']",28,Abdi Warsame,Abdi Warsame,Abdi Warsame
"['Abdi Warsame', 'Mohamud Noor', 'skipped']",29,Abdi Warsame,Mohamud Noor,skipped
"['Mohamud Noor', 'skipped', 'skipped']",30,Mohamud Noor,skipped,skipped
"['Mohamud Noor', 'Fadumo Yusuf', 'skipped']",31,Mohamud Noor,Fadumo Yusuf,skipped
"['Abdi Warsame', 'skipped', 'skipped']",32,Abdi Warsame,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",33,Abdi Warsame,skipped,skipped
"['Mohamud Noor', 'Mohamud Noor', 'Mohamud Noor']",34,Mohamud Noor,Mohamud Noor,Mohamud Noor
"['Abdi Warsame', 'skipped', 'skipped']",35,Abdi Warsame,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",36,Abdi Warsame,skipped,skipped
"['skipped', 'skipped', 'skipped']",37,skipped,skipped,skipped
"['Mohamud Noor', 'skipped', 'skipped']",38,Mohamud Noor,skipped,skipped
"['Mohamud Noor', 'Abdi Warsame', 'skipped']",39,Mohamud Noor,Abdi Warsame,skipped
"['Abdi Warsame', 'skipped', 'skipped']",40,Abdi Warsame,skipped,skipped
"['Mohamud Noor', 'Abdi Warsame', 'skipped']",41,Mohamud Noor,Abdi Warsame,skipped
"['Mohamud Noor', 'Mohamud Noor', 'Mohamud Noor']",42,Mohamud Noor,Mohamud Noor,Mohamud Noor
"['Mohamud Noor', 'Abdi Warsame', 'Fadumo Yusuf']",43,Mohamud Noor,Abdi Warsame,Fadumo Yusuf
"['Abdi Warsame', 'skipped', 'skipped']",44,Abdi Warsame,skipped,skipped
"['Fadumo Yusuf', 'skipped', 'skipped']",45,Fadumo Yusuf,skipped,skipped
"['Mohamud Noor', 'Abdi Warsame', 'Fadumo Yusuf']",46,Mohamud Noor,Abdi Warsame,Fadumo Yusuf
"['writein', 'writein', 'Mohamud Noor']",47,writein,writein,Mohamud Noor
"['Mohamud Noor', 'Fadumo Yusuf', 'Abdi Warsame']",48,Mohamud Noor,Fadumo Yusuf,Abdi Warsame
"['Mohamud Noor', 'Mohamud Noor', 'Mohamud Noor']",49,Mohamud Noor,Mohamud Noor,Mohamud Noor
"['Abdi Warsame', 'skipped', 'skipped']",50,Abdi Warsame,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",51,Abdi Warsame,skipped,skipped
"['Mohamud Noor', 'skipped', 'skipped']",52,Mohamud Noor,skipped,skipped
"['Mohamud Noor', 'skipped', 'skipped']",53,Mohamud Noor,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",54,Abdi Warsame,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",55,Abdi Warsame,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",56,Abdi Warsame,skipped,skipped
"['Abdi Warsame', 'Mohamud Noor', 'skipped']",57,Abdi Warsame,Mohamud Noor,skipped
"['Mohamud Noor', 'Abdi Warsame', 'skipped']",58,Mohamud Noor,Abdi Warsame,skipped
"['Abdi Warsame', 'skipped', 'skipped']",59,Abdi Warsame,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",60,Abdi Warsame,skipped,skipped
"['Mohamud Noor', 'Abdi Warsame', 'skipped']",61,Mohamud Noor,Abdi Warsame,skipped
"['Abdi Warsame', 'skipped', 'skipped']",62,Abdi Warsame,skipped,skipped
"['Mohamud Noor', 'skipped', 'skipped']",63,Mohamud Noor,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",64,Abdi Warsame,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",65,Abdi Warsame,skipped,skipped
"['Abdi Warsame', 'Mohamud Noor', 'skipped']",66,Abdi Warsame,Mohamud Noor,skipped
"['Mohamud Noor', 'skipped', 'skipped']",67,Mohamud Noor,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",68,Abdi Warsame,skipped,skipped
"['skipped', 'skipped', 'skipped']",69,skipped,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",70,Abdi Warsame,skipped,skipped
"['Mohamud Noor', 'Mohamud Noor', 'Mohamud Noor']",71,Mohamud Noor,Mohamud Noor,Mohamud Noor
"['Mohamud Noor', 'Mohamud Noor', 'Mohamud Noor']",72,Mohamud Noor,Mohamud Noor,Mohamud Noor
"['Mohamud Noor', 'Abdi Warsame', 'skipped']",73,Mohamud Noor,Abdi Warsame,skipped
"['Abdi Warsame', 'skipped', 'skipped']",74,Abdi Warsame,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",75,Abdi Warsame,skipped,skipped
"['Mohamud Noor', 'Abdi Warsame', 'skipped']",76,Mohamud Noor,Abdi Warsame,skipped
"['Abdi Warsame', 'skipped', 'skipped']",77,Abdi Warsame,skipped,skipped
"['Mohamud Noor', 'Mohamud Noor', 'Abdi Warsame']",78,Mohamud Noor,Mohamud Noor,Abdi Warsame
"['Mohamud Noor', 'Mohamud Noor', 'Mohamud Noor']",79,Mohamud Noor,Mohamud Noor,Mohamud Noor
"['Abdi Warsame', 'skipped', 'skipped']",80,Abdi Warsame,skipped,skipped
"['Mohamud Noor', 'Abdi Warsame', 'skipped']",81,Mohamud Noor,Abdi Warsame,skipped
"['Abdi Warsame', 'skipped', 'skipped']",82,Abdi Warsame,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",83,Abdi Warsame,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",84,Abdi Warsame,skipped,skipped
"['Mohamud Noor', 'skipped', 'skipped']",85,Mohamud Noor,skipped,skipped
"['Mohamud Noor', 'skipped', 'skipped']",86,Mohamud Noor,skipped,skipped
"['Mohamud Noor', 'Abdi Warsame', 'skipped']",87,Mohamud Noor,Abdi Warsame,skipped
"['Mohamud Noor', 'Abdi Warsame', 'skipped']",88,Mohamud Noor,Abdi Warsame,skipped
"['Mohamud Noor', 'Abdi Warsame', 'skipped']",89,Mohamud Noor,Abdi Warsame,skipped
"['Abdi Warsame', 'skipped', 'skipped']",90,Abdi Warsame,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",91,Abdi Warsame,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",92,Abdi Warsame,skipped,skipped
"['Mohamud Noor', 'skipped', 'skipped']",93,Mohamud Noor,skipped,skipped
"['Abdi Warsame', 'Abdi Warsame', 'Mohamud Noor']",94,Abdi Warsame,Abdi Warsame,Mohamud Noor
"['Mohamud Noor', 'skipped', 'skipped']",95,Mohamud Noor,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",96,Abdi Warsame,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",97,Abdi Warsame,skipped,skipped
"['Abdi Warsame', 'Mohamud Noor', 'skipped']",98,Abdi Warsame,Mohamud Noor,skipped
"['Abdi Warsame', 'skipped', 'skipped']",99,Abdi Warsame,skipped,skipped
"['Abdi Warsame', 'skipped', 'skipped']",100,Abdi Warsame,skipped,skipped
"['skipped', 'skipped', 'skipped']",101,skipped,skipped,skipped
