ranks,ballotID,rank1,rank2,rank3
"['CARMEN CHU', 'CARMEN CHU', 'CARMEN CHU']",1,CARMEN CHU,CARMEN CHU,CARMEN CHU
"['RON DUDUM', 'DAVE FERGUSON', 'DAVE FERGUSON']",2,RON DUDUM,DAVE FERGUSON,DAVE FERGUSON
"['CARMEN CHU', 'RON DUDUM', 'DAVE FERGUSON']",3,CARMEN CHU,RON DUDUM,DAVE FERGUSON
"['DAVE FERGUSON', 'DAVE FERGUSON', 'DAVE FERGUSON']",4,DAVE FERGUSON,DAVE FERGUSON,DAVE FERGUSON
"['CARMEN CHU', 'DAVE FERGUSON', 'RON DUDUM']",5,CARMEN CHU,DAVE FERGUSON,RON DUDUM
"['DAVE FERGUSON', 'RON DUDUM', 'CARMEN CHU']",6,DAVE FERGUSON,RON DUDUM,CARMEN CHU
"['CARMEN CHU', 'RON DUDUM', 'DAVE FERGUSON']",7,CARMEN CHU,RON DUDUM,DAVE FERGUSON
"['RON DUDUM', 'DAVE FERGUSON', 'skipped']",8,RON DUDUM,DAVE FERGUSON,skipped
"['CARMEN CHU', 'RON DUDUM', 'DAVE FERGUSON']",9,CARMEN CHU,RON DUDUM,DAVE FERGUSON
"['RON DUDUM', 'CARMEN CHU', 'DAVE FERGUSON']",10,RON DUDUM,CARMEN CHU,DAVE FERGUSON
"['CARMEN CHU', 'DAVE FERGUSON', 'RON DUDUM']",11,CARMEN CHU,DAVE FERGUSON,RON DUDUM
"['RON DUDUM', 'DAVE FERGUSON', 'CARMEN CHU']",12,RON DUDUM,DAVE FERGUSON,CARMEN CHU
"['RON DUDUM', 'DAVE FERGUSON', 'CARMEN CHU']",13,RON DUDUM,DAVE FERGUSON,CARMEN CHU
"['RON DUDUM', 'skipped', 'skipped']",14,RON DUDUM,skipped,skipped
"['RON DUDUM', 'CARMEN CHU', 'DAVE FERGUSON']",15,RON DUDUM,CARMEN CHU,DAVE FERGUSON
"['CARMEN CHU', 'DAVE FERGUSON', 'RON DUDUM']",16,CARMEN CHU,DAVE FERGUSON,RON DUDUM
"['CARMEN CHU', 'DAVE FERGUSON', 'RON DUDUM']",17,CARMEN CHU,DAVE FERGUSON,RON DUDUM
"['RON DUDUM', 'CARMEN CHU', 'DAVE FERGUSON']",18,RON DUDUM,CARMEN CHU,DAVE FERGUSON
"['RON DUDUM', 'CARMEN CHU', 'DAVE FERGUSON']",19,RON DUDUM,CARMEN CHU,DAVE FERGUSON
"['CARMEN CHU', 'RON DUDUM', 'DAVE FERGUSON']",20,CARMEN CHU,RON DUDUM,DAVE FERGUSON
"['CARMEN CHU', 'RON DUDUM', 'DAVE FERGUSON']",21,CARMEN CHU,RON DUDUM,DAVE FERGUSON
"['CARMEN CHU', 'RON DUDUM', 'skipped']",22,CARMEN CHU,RON DUDUM,skipped
"['CARMEN CHU', 'DAVE FERGUSON', 'RON DUDUM']",23,CARMEN CHU,DAVE FERGUSON,RON DUDUM
"['CARMEN CHU', 'DAVE FERGUSON', 'RON DUDUM']",24,CARMEN CHU,DAVE FERGUSON,RON DUDUM
