ballotID,rank1,rank2,rank3
1,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
2,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
3,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
4,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
5,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
6,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
7,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
8,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
9,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
10,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
11,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
12,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
13,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
14,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
15,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
16,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
17,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
18,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
19,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
20,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
21,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
22,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
23,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
24,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
25,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
26,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
27,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
28,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
29,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
30,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
31,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
32,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
33,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
34,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
35,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
36,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
37,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
38,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
39,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
40,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
41,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
42,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
43,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
44,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
45,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
46,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
47,CAROL J. BECKER,CAROL J. BECKER,CAROL J. BECKER
