ranks,ballotID,rank1,rank2,rank3
"['Bevan Dufty', 'skipped', 'skipped']",1,Bevan Dufty,skipped,skipped
"['Bevan Dufty', 'Alix Amelia Rosenthal', 'skipped']",2,Bevan Dufty,Alix Amelia Rosenthal,skipped
"['Bevan Dufty', 'skipped', 'skipped']",3,Bevan Dufty,skipped,skipped
"['Bevan Dufty', 'skipped', 'skipped']",4,Bevan Dufty,skipped,skipped
"['Bevan Dufty', 'skipped', 'skipped']",5,Bevan Dufty,skipped,skipped
"['Bevan Dufty', 'skipped', 'skipped']",6,Bevan Dufty,skipped,skipped
"['Bevan Dufty', 'Alix Amelia Rosenthal', 'Starchild']",7,Bevan Dufty,Alix Amelia Rosenthal,Starchild
"['Bevan Dufty', 'skipped', 'skipped']",8,Bevan Dufty,skipped,skipped
"['Bevan Dufty', 'skipped', 'skipped']",9,Bevan Dufty,skipped,skipped
"['Bevan Dufty', 'skipped', 'skipped']",10,Bevan Dufty,skipped,skipped
"['Alix Amelia Rosenthal', 'Starchild', 'skipped']",11,Alix Amelia Rosenthal,Starchild,skipped
"['Bevan Dufty', 'Alix Amelia Rosenthal', 'skipped']",12,Bevan Dufty,Alix Amelia Rosenthal,skipped
"['Bevan Dufty', 'Alix Amelia Rosenthal', 'skipped']",13,Bevan Dufty,Alix Amelia Rosenthal,skipped
"['Bevan Dufty', 'skipped', 'skipped']",14,Bevan Dufty,skipped,skipped
"['Alix Amelia Rosenthal', 'Bevan Dufty', 'Starchild']",15,Alix Amelia Rosenthal,Bevan Dufty,Starchild
"['Bevan Dufty', 'Alix Amelia Rosenthal', 'skipped']",16,Bevan Dufty,Alix Amelia Rosenthal,skipped
"['Bevan Dufty', 'Alix Amelia Rosenthal', 'skipped']",17,Bevan Dufty,Alix Amelia Rosenthal,skipped
"['skipped', 'skipped', 'skipped']",18,skipped,skipped,skipped
"['Bevan Dufty', 'skipped', 'skipped']",19,Bevan Dufty,skipped,skipped
"['Bevan Dufty', 'skipped', 'skipped']",20,Bevan Dufty,skipped,skipped
"['Bevan Dufty', 'skipped', 'skipped']",21,Bevan Dufty,skipped,skipped
"['Alix Amelia Rosenthal', 'skipped', 'skipped']",22,Alix Amelia Rosenthal,skipped,skipped
"['Alix Amelia Rosenthal', 'Bevan Dufty', 'Starchild']",23,Alix Amelia Rosenthal,Bevan Dufty,Starchild
