ballotID,rank1,rank2,rank3
1,NANCI IRA ARMSTRONG-TEMPLE,skipped,skipped
2,CHERYL DAVILA,DARRYL MOORE,NANCI IRA ARMSTRONG-TEMPLE
3,CHERYL DAVILA,NANCI IRA ARMSTRONG-TEMPLE,DARRYL MOORE
4,NANCI IRA ARMSTRONG-TEMPLE,CHERYL DAVILA,DARRYL MOORE
5,NANCI IRA ARMSTRONG-TEMPLE,NANCI IRA ARMSTRONG-TEMPLE,NANCI IRA ARMSTRONG-TEMPLE
6,DARRYL MOORE,NANCI IRA ARMSTRONG-TEMPLE,CHERYL DAVILA
7,NANCI IRA ARMSTRONG-TEMPLE,CHERYL DAVILA,skipped
8,NANCI IRA ARMSTRONG-TEMPLE,CHERYL DAVILA,DARRYL MOORE
9,NANCI IRA ARMSTRONG-TEMPLE,skipped,skipped
10,DARRYL MOORE,CHERYL DAVILA,NANCI IRA ARMSTRONG-TEMPLE
11,skipped,skipped,skipped
12,CHERYL DAVILA,NANCI IRA ARMSTRONG-TEMPLE,DARRYL MOORE
13,CHERYL DAVILA,NANCI IRA ARMSTRONG-TEMPLE,DARRYL MOORE
14,NANCI IRA ARMSTRONG-TEMPLE,CHERYL DAVILA,DARRYL MOORE
15,NANCI IRA ARMSTRONG-TEMPLE,CHERYL DAVILA,skipped
16,DARRYL MOORE,skipped,skipped
17,DARRYL MOORE,CHERYL DAVILA,skipped
18,CHERYL DAVILA,CHERYL DAVILA,NANCI IRA ARMSTRONG-TEMPLE
19,DARRYL MOORE,NANCI IRA ARMSTRONG-TEMPLE,skipped
20,CHERYL DAVILA,NANCI IRA ARMSTRONG-TEMPLE,skipped
21,NANCI IRA ARMSTRONG-TEMPLE,CHERYL DAVILA,skipped
22,NANCI IRA ARMSTRONG-TEMPLE,CHERYL DAVILA,skipped
23,CHERYL DAVILA,CHERYL DAVILA,CHERYL DAVILA
24,skipped,skipped,skipped
25,CHERYL DAVILA,DARRYL MOORE,NANCI IRA ARMSTRONG-TEMPLE
26,DARRYL MOORE,NANCI IRA ARMSTRONG-TEMPLE,CHERYL DAVILA
27,NANCI IRA ARMSTRONG-TEMPLE,CHERYL DAVILA,DARRYL MOORE
28,NANCI IRA ARMSTRONG-TEMPLE,CHERYL DAVILA,DARRYL MOORE
29,NANCI IRA ARMSTRONG-TEMPLE,CHERYL DAVILA,DARRYL MOORE
30,DARRYL MOORE,NANCI IRA ARMSTRONG-TEMPLE,CHERYL DAVILA
31,DARRYL MOORE,CHERYL DAVILA,NANCI IRA ARMSTRONG-TEMPLE
32,CHERYL DAVILA,NANCI IRA ARMSTRONG-TEMPLE,DARRYL MOORE
33,DARRYL MOORE,skipped,skipped
34,DARRYL MOORE,CHERYL DAVILA,NANCI IRA ARMSTRONG-TEMPLE
35,NANCI IRA ARMSTRONG-TEMPLE,DARRYL MOORE,skipped
36,CHERYL DAVILA,NANCI IRA ARMSTRONG-TEMPLE,DARRYL MOORE
