ballotID,rank1,rank2,rank3
1,SALEEM SHAKIR-GILMORE,CHERI SPIGNER,NINA SENN
2,NINA SENN,KARL DEBRO,skipped
3,SALEEM SHAKIR-GILMORE,CHERI SPIGNER,NINA SENN
4,NINA SENN,CHERI SPIGNER,skipped
5,NINA SENN,SALEEM SHAKIR-GILMORE,KARL DEBRO
6,NINA SENN,skipped,skipped
7,KARL DEBRO,SALEEM SHAKIR-GILMORE,CHERI SPIGNER
8,NINA SENN,KARL DEBRO,CHERI SPIGNER
9,CHERI SPIGNER,KARL DEBRO,SALEEM SHAKIR-GILMORE
10,skipped,skipped,skipped
11,KARL DEBRO,NINA SENN,CHERI SPIGNER
12,NINA SENN,NINA SENN,NINA SENN
13,skipped,skipped,skipped
14,SALEEM SHAKIR-GILMORE,KARL DEBRO,CHERI SPIGNER
15,NINA SENN,KARL DEBRO,CHERI SPIGNER
16,NINA SENN,SALEEM SHAKIR-GILMORE,skipped
17,NINA SENN,CHERI SPIGNER,KARL DEBRO
18,KARL DEBRO,SALEEM SHAKIR-GILMORE,CHERI SPIGNER
19,skipped,skipped,skipped
20,KARL DEBRO,CHERI SPIGNER,NINA SENN
21,CHERI SPIGNER,NINA SENN,SALEEM SHAKIR-GILMORE
22,SALEEM SHAKIR-GILMORE,CHERI SPIGNER,skipped
23,skipped,skipped,skipped
24,SALEEM SHAKIR-GILMORE,NINA SENN,KARL DEBRO
25,skipped,skipped,skipped
26,skipped,skipped,skipped
27,NINA SENN,KARL DEBRO,SALEEM SHAKIR-GILMORE
28,NINA SENN,SALEEM SHAKIR-GILMORE,skipped
29,skipped,skipped,skipped
30,NINA SENN,skipped,skipped
31,SALEEM SHAKIR-GILMORE,NINA SENN,KARL DEBRO
32,KARL DEBRO,NINA SENN,skipped
33,CHERI SPIGNER,KARL DEBRO,SALEEM SHAKIR-GILMORE
34,skipped,skipped,skipped
35,NINA SENN,SALEEM SHAKIR-GILMORE,CHERI SPIGNER
36,NINA SENN,KARL DEBRO,SALEEM SHAKIR-GILMORE
37,KARL DEBRO,CHERI SPIGNER,NINA SENN
38,SALEEM SHAKIR-GILMORE,NINA SENN,skipped
39,skipped,skipped,skipped
40,SALEEM SHAKIR-GILMORE,KARL DEBRO,NINA SENN
41,KARL DEBRO,CHERI SPIGNER,NINA SENN
42,skipped,skipped,skipped
43,NINA SENN,skipped,skipped
44,CHERI SPIGNER,skipped,skipped
45,KARL DEBRO,skipped,skipped
46,NINA SENN,NINA SENN,SALEEM SHAKIR-GILMORE
47,SALEEM SHAKIR-GILMORE,NINA SENN,KARL DEBRO
48,skipped,skipped,skipped
49,KARL DEBRO,SALEEM SHAKIR-GILMORE,NINA SENN
50,NINA SENN,KARL DEBRO,CHERI SPIGNER
51,SALEEM SHAKIR-GILMORE,CHERI SPIGNER,skipped
52,KARL DEBRO,skipped,skipped
53,CHERI SPIGNER,CHERI SPIGNER,CHERI SPIGNER
54,CHERI SPIGNER,KARL DEBRO,NINA SENN
55,NINA SENN,CHERI SPIGNER,SALEEM SHAKIR-GILMORE
56,skipped,skipped,skipped
57,NINA SENN,SALEEM SHAKIR-GILMORE,skipped
58,skipped,skipped,skipped
59,KARL DEBRO,NINA SENN,NINA SENN
60,SALEEM SHAKIR-GILMORE,NINA SENN,CHERI SPIGNER
61,NINA SENN,SALEEM SHAKIR-GILMORE,KARL DEBRO
62,NINA SENN,SALEEM SHAKIR-GILMORE,KARL DEBRO
63,KARL DEBRO,NINA SENN,CHERI SPIGNER
64,NINA SENN,SALEEM SHAKIR-GILMORE,skipped
65,NINA SENN,NINA SENN,NINA SENN
66,skipped,skipped,skipped
67,skipped,skipped,skipped
68,KARL DEBRO,SALEEM SHAKIR-GILMORE,NINA SENN
69,skipped,skipped,skipped
70,KARL DEBRO,KARL DEBRO,KARL DEBRO
71,KARL DEBRO,NINA SENN,SALEEM SHAKIR-GILMORE
72,NINA SENN,CHERI SPIGNER,KARL DEBRO
73,NINA SENN,SALEEM SHAKIR-GILMORE,KARL DEBRO
74,NINA SENN,KARL DEBRO,skipped
75,CHERI SPIGNER,SALEEM SHAKIR-GILMORE,KARL DEBRO
76,NINA SENN,SALEEM SHAKIR-GILMORE,skipped
77,NINA SENN,KARL DEBRO,SALEEM SHAKIR-GILMORE
78,CHERI SPIGNER,NINA SENN,SALEEM SHAKIR-GILMORE
79,SALEEM SHAKIR-GILMORE,KARL DEBRO,CHERI SPIGNER
80,CHERI SPIGNER,CHERI SPIGNER,NINA SENN
81,NINA SENN,KARL DEBRO,CHERI SPIGNER
82,KARL DEBRO,skipped,skipped
83,SALEEM SHAKIR-GILMORE,skipped,skipped
84,skipped,skipped,skipped
85,skipped,skipped,skipped
86,skipped,skipped,skipped
87,NINA SENN,KARL DEBRO,skipped
88,KARL DEBRO,NINA SENN,KARL DEBRO
89,KARL DEBRO,SALEEM SHAKIR-GILMORE,NINA SENN
90,NINA SENN,KARL DEBRO,NINA SENN
91,SALEEM SHAKIR-GILMORE,KARL DEBRO,CHERI SPIGNER
92,SALEEM SHAKIR-GILMORE,KARL DEBRO,NINA SENN
93,NINA SENN,SALEEM SHAKIR-GILMORE,CHERI SPIGNER
94,NINA SENN,skipped,skipped
