ballotID,rank1,rank2,rank3
1,DON MACLEAY,JODY LONDON,skipped
2,JODY LONDON,skipped,skipped
3,JODY LONDON,skipped,skipped
4,JODY LONDON,skipped,skipped
5,DON MACLEAY,JODY LONDON,skipped
6,JODY LONDON,DON MACLEAY,skipped
7,JODY LONDON,DON MACLEAY,skipped
8,DON MACLEAY,DON MACLEAY,DON MACLEAY
9,DON MACLEAY,JODY LONDON,skipped
10,JODY LONDON,skipped,skipped
11,DON MACLEAY,DON MACLEAY,JODY LONDON
12,JODY LONDON,skipped,skipped
13,JODY LONDON,JODY LONDON,JODY LONDON
14,JODY LONDON,DON MACLEAY,skipped
15,JODY LONDON,DON MACLEAY,skipped
16,skipped,skipped,skipped
17,skipped,JODY LONDON,skipped
18,JODY LONDON,skipped,skipped
19,JODY LONDON,DON MACLEAY,skipped
20,skipped,skipped,skipped
21,JODY LONDON,JODY LONDON,JODY LONDON
22,DON MACLEAY,DON MACLEAY,JODY LONDON
23,JODY LONDON,DON MACLEAY,JODY LONDON
24,skipped,skipped,skipped
25,JODY LONDON,DON MACLEAY,skipped
26,DON MACLEAY,DON MACLEAY,DON MACLEAY
27,JODY LONDON,DON MACLEAY,skipped
28,JODY LONDON,DON MACLEAY,skipped
29,JODY LONDON,DON MACLEAY,skipped
30,JODY LONDON,skipped,skipped
31,DON MACLEAY,JODY LONDON,skipped
32,JODY LONDON,DON MACLEAY,skipped
33,JODY LONDON,DON MACLEAY,skipped
34,skipped,JODY LONDON,skipped
35,JODY LONDON,skipped,skipped
36,JODY LONDON,DON MACLEAY,JODY LONDON
37,JODY LONDON,skipped,skipped
38,JODY LONDON,skipped,skipped
39,JODY LONDON,skipped,skipped
40,JODY LONDON,DON MACLEAY,skipped
41,JODY LONDON,JODY LONDON,JODY LONDON
42,skipped,skipped,skipped
43,DON MACLEAY,JODY LONDON,skipped
44,JODY LONDON,DON MACLEAY,DON MACLEAY
45,JODY LONDON,skipped,skipped
46,JODY LONDON,JODY LONDON,JODY LONDON
47,DON MACLEAY,skipped,skipped
48,JODY LONDON,DON MACLEAY,skipped
49,JODY LONDON,JODY LONDON,JODY LONDON
50,JODY LONDON,DON MACLEAY,JODY LONDON
51,JODY LONDON,JODY LONDON,skipped
52,DON MACLEAY,JODY LONDON,skipped
53,DON MACLEAY,DON MACLEAY,skipped
54,DON MACLEAY,DON MACLEAY,DON MACLEAY
55,skipped,skipped,skipped
56,JODY LONDON,DON MACLEAY,skipped
57,DON MACLEAY,DON MACLEAY,DON MACLEAY
58,JODY LONDON,DON MACLEAY,JODY LONDON
59,DON MACLEAY,skipped,skipped
60,skipped,skipped,skipped
61,JODY LONDON,skipped,skipped
62,JODY LONDON,skipped,skipped
63,JODY LONDON,skipped,skipped
64,JODY LONDON,skipped,skipped
65,JODY LONDON,DON MACLEAY,DON MACLEAY
66,JODY LONDON,DON MACLEAY,skipped
67,JODY LONDON,JODY LONDON,JODY LONDON
68,JODY LONDON,skipped,skipped
69,JODY LONDON,JODY LONDON,JODY LONDON
70,JODY LONDON,skipped,skipped
71,JODY LONDON,skipped,skipped
72,JODY LONDON,skipped,skipped
73,JODY LONDON,skipped,skipped
74,JODY LONDON,JODY LONDON,JODY LONDON
75,DON MACLEAY,DON MACLEAY,DON MACLEAY
76,JODY LONDON,skipped,skipped
77,JODY LONDON,skipped,skipped
78,JODY LONDON,DON MACLEAY,skipped
79,JODY LONDON,DON MACLEAY,skipped
80,DON MACLEAY,JODY LONDON,skipped
81,JODY LONDON,JODY LONDON,JODY LONDON
82,DON MACLEAY,DON MACLEAY,DON MACLEAY
83,JODY LONDON,skipped,skipped
84,skipped,skipped,skipped
85,skipped,JODY LONDON,DON MACLEAY
86,skipped,skipped,skipped
87,JODY LONDON,skipped,skipped
88,JODY LONDON,skipped,skipped
89,DON MACLEAY,DON MACLEAY,DON MACLEAY
90,skipped,skipped,skipped
91,DON MACLEAY,JODY LONDON,skipped
92,JODY LONDON,DON MACLEAY,DON MACLEAY
93,JODY LONDON,DON MACLEAY,skipped
94,JODY LONDON,JODY LONDON,JODY LONDON
95,skipped,skipped,skipped
96,skipped,skipped,skipped
97,JODY LONDON,skipped,skipped
98,skipped,skipped,skipped
99,skipped,skipped,skipped
100,DON MACLEAY,skipped,skipped
101,skipped,skipped,skipped
