ranks,ballotID,rank1,rank2,rank3
"['writein', 'writein', 'writein']",1,writein,writein,writein
"['Brad Bourn', 'writein', 'skipped']",2,Brad Bourn,writein,skipped
"['Brad Bourn', 'writein', 'writein']",3,Brad Bourn,writein,writein
"['Brad Bourn', 'writein', 'writein']",4,Brad Bourn,writein,writein
"['Brad Bourn', 'writein', 'writein']",5,Brad Bourn,writein,writein
"['Brad Bourn', 'writein', 'skipped']",6,Brad Bourn,writein,skipped
"['Brad Bourn', 'writein', 'skipped']",7,Brad Bourn,writein,skipped
"['Brad Bourn', 'Meg Forney', 'writein']",8,Brad Bourn,Meg Forney,writein
"['Brad Bourn', 'Meg Forney', 'writein']",9,Brad Bourn,Meg Forney,writein
"['Brad Bourn', 'Meg Forney', 'writein']",10,Brad Bourn,Meg Forney,writein
"['Brad Bourn', 'Meg Forney', 'writein']",11,Brad Bourn,Meg Forney,writein
"['Brad Bourn', 'Meg Forney', 'writein']",12,Brad Bourn,Meg Forney,writein
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",13,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",14,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",15,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",16,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",17,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",18,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",19,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",20,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",21,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",22,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",23,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",24,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",25,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",26,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",27,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",28,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",29,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",30,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",31,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",32,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",33,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",34,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",35,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",36,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",37,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",38,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",39,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",40,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",41,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",42,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",43,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",44,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",45,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",46,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",47,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",48,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",49,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",50,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",51,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",52,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",53,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",54,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",55,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",56,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",57,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",58,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",59,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",60,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",61,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",62,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",63,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",64,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",65,Brad Bourn,Meg Forney,Geneva Hanvik
"['Brad Bourn', 'Meg Forney', 'Geneva Hanvik']",66,Brad Bourn,Meg Forney,Geneva Hanvik
