ballotID,rank1,rank2,rank3
1,writein,skipped,skipped
2,writein,writein,writein
3,writein,skipped,skipped
4,writein,skipped,skipped
5,writein,writein,writein
6,writein,skipped,skipped
7,writein,skipped,skipped
8,writein,writein,writein
9,writein,skipped,skipped
10,writein,skipped,skipped
11,writein,writein,writein
12,Carol Becker,writein,James Elliot Swartwood
13,Carol Becker,writein,writein
14,Carol Becker,writein,writein
15,Carol Becker,writein,skipped
16,Carol Becker,writein,skipped
17,Carol Becker,writein,writein
18,Carol Becker,writein,skipped
19,Carol Becker,writein,DeWayne Townsend
20,Carol Becker,writein,skipped
21,Carol Becker,writein,skipped
22,Carol Becker,writein,writein
23,Carol Becker,writein,skipped
24,Carol Becker,writein,skipped
25,Carol Becker,writein,writein
26,Carol Becker,writein,writein
27,Carol Becker,writein,writein
28,Carol Becker,writein,skipped
29,Carol Becker,writein,writein
30,Carol Becker,writein,skipped
31,Carol Becker,writein,skipped
32,Carol Becker,writein,writein
33,Carol Becker,writein,writein
34,Carol Becker,writein,writein
35,Carol Becker,R. Michael Martens,writein
36,Carol Becker,R. Michael Martens,writein
37,Carol Becker,R. Michael Martens,writein
38,Carol Becker,R. Michael Martens,writein
39,Carol Becker,R. Michael Martens,writein
40,Carol Becker,R. Michael Martens,writein
41,Carol Becker,R. Michael Martens,James Elliot Swartwood
42,Carol Becker,R. Michael Martens,James Elliot Swartwood
43,Carol Becker,R. Michael Martens,James Elliot Swartwood
44,Carol Becker,R. Michael Martens,James Elliot Swartwood
45,Carol Becker,R. Michael Martens,James Elliot Swartwood
46,Carol Becker,R. Michael Martens,James Elliot Swartwood
47,Carol Becker,R. Michael Martens,James Elliot Swartwood
48,Carol Becker,R. Michael Martens,James Elliot Swartwood
49,Carol Becker,R. Michael Martens,James Elliot Swartwood
50,Carol Becker,R. Michael Martens,James Elliot Swartwood
51,Carol Becker,R. Michael Martens,James Elliot Swartwood
52,Carol Becker,R. Michael Martens,James Elliot Swartwood
53,Carol Becker,R. Michael Martens,James Elliot Swartwood
54,Carol Becker,R. Michael Martens,James Elliot Swartwood
55,Carol Becker,R. Michael Martens,James Elliot Swartwood
56,Carol Becker,R. Michael Martens,James Elliot Swartwood
57,Carol Becker,R. Michael Martens,James Elliot Swartwood
58,Carol Becker,R. Michael Martens,James Elliot Swartwood
59,Carol Becker,R. Michael Martens,James Elliot Swartwood
60,Carol Becker,R. Michael Martens,James Elliot Swartwood
61,Carol Becker,R. Michael Martens,James Elliot Swartwood
62,Carol Becker,R. Michael Martens,James Elliot Swartwood
63,Carol Becker,R. Michael Martens,James Elliot Swartwood
64,Carol Becker,R. Michael Martens,James Elliot Swartwood
65,Carol Becker,R. Michael Martens,James Elliot Swartwood
66,Carol Becker,R. Michael Martens,James Elliot Swartwood
67,Carol Becker,R. Michael Martens,James Elliot Swartwood
68,Carol Becker,R. Michael Martens,James Elliot Swartwood
69,Carol Becker,R. Michael Martens,James Elliot Swartwood
70,Carol Becker,R. Michael Martens,James Elliot Swartwood
71,Carol Becker,R. Michael Martens,James Elliot Swartwood
72,Carol Becker,R. Michael Martens,James Elliot Swartwood
73,Carol Becker,R. Michael Martens,James Elliot Swartwood
74,Carol Becker,R. Michael Martens,James Elliot Swartwood
75,Carol Becker,R. Michael Martens,James Elliot Swartwood
76,Carol Becker,R. Michael Martens,James Elliot Swartwood
77,Carol Becker,R. Michael Martens,James Elliot Swartwood
78,Carol Becker,R. Michael Martens,James Elliot Swartwood
79,Carol Becker,R. Michael Martens,James Elliot Swartwood
80,Carol Becker,R. Michael Martens,James Elliot Swartwood
81,Carol Becker,R. Michael Martens,James Elliot Swartwood
82,Carol Becker,R. Michael Martens,James Elliot Swartwood
83,Carol Becker,R. Michael Martens,James Elliot Swartwood
84,Carol Becker,R. Michael Martens,James Elliot Swartwood
85,Carol Becker,R. Michael Martens,James Elliot Swartwood
86,Carol Becker,R. Michael Martens,James Elliot Swartwood
87,Carol Becker,R. Michael Martens,James Elliot Swartwood
88,Carol Becker,R. Michael Martens,James Elliot Swartwood
89,Carol Becker,R. Michael Martens,James Elliot Swartwood
90,Carol Becker,R. Michael Martens,James Elliot Swartwood
91,Carol Becker,R. Michael Martens,James Elliot Swartwood
92,Carol Becker,R. Michael Martens,James Elliot Swartwood
